f1
0.8631828978622327
0.9095136601433832
0.9075526207181179
0.9148252310164725
0.893609022556391
0.881979695431472
0.853188109825278
0.8414086504372488
0.8826240173488751
0.896519285042333
0.9232360852472584
0.8800507721599323
0.8920516750602147
0.8448113207547171
0.8952929875120077
0.8727272727272728
0.8723449903454195
0.8833953183110917
0.8783039647577092
0.8914928521209279
0.9040622299049265
0.9185360094451003
0.9078224101479916
0.8365795724465558
0.8774043131921508
0.8256176541136963
0.8913476432839124
0.8927076448556951
0.8826845637583893
0.9147701918786256
0.8653937947494034
0.9066560063961623
0.9131230925737538
0.8969072164948454
0.8396418396418397
0.8623601917370465
0.8725701943844493
0.904930309964635
0.8986272439281942
0.8774286399616215
0.8986590459441636
0.8854868340477648
0.8789002836569932
0.8670105404799282
0.8809801633605602
0.8263531716874848
0.8633784373635967
0.8982532751091704
0.8621076233183856
0.88007783994162
0.9411525974025974
0.9010482180293501
0.9228173766343314
0.873625140291807
0.8999104744852283
0.8309552599758161
0.8724086343235734
0.8904783191774699
0.8876434480918068
0.9138900908697534
0.9020122484689415
0.9218995290423861
0.9052013422818792
0.8512724725659584
0.8620075232627203
0.8829834747655203
0.8718170047475184
0.8731009830205541
0.8927263212977499
0.8873403019744484
0.8198355345128334
0.8230963883137795
0.9039832285115305
0.9000209599664641
0.8962354290082171
0.8694869486948694
0.8388941849380362
0.8813932980599647
0.8931934355663169
0.8966473988439306
0.9099505695250376
0.9155222638368704
0.8995235135695049
0.8611807613403236
0.8614649681528663
0.8178929357125396
0.8543689320388349
0.8526733597945366
0.8572241183162684
0.9156209433145824
