FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.015656,0.73292,-0.048197,-0.14568,0.45555,-0.001328,-0.16986,0.23239,0.03027,0.15544,0.4553,0.000741,0.17824,0.22828,0.008018,-0.20522,0.009803,0.006293,0.19356,0.008826,-0.052617,-0.066801,-0.002124,-0.034308,0.064778,-0.005796,-0.032825,-0.11263,-0.32176,-0.042897,0.11007,-0.32735,-0.029657,-0.10845,-0.65858,-0.00081,0.13168,-0.64162,-0.007574
1,0.014887,0.73315,-0.049186,-0.1488,0.45541,-0.002731,-0.17205,0.23195,0.027978,0.15404,0.45507,7.1e-05,0.17724,0.22814,0.007851,-0.20195,0.009294,-0.004958,0.19237,0.008676,-0.052808,-0.067434,-0.002137,-0.034592,0.06446,-0.00583,-0.032937,-0.11355,-0.32168,-0.042507,0.1095,-0.32743,-0.030532,-0.10885,-0.65842,-0.000971,0.13167,-0.64153,-0.00763
2,0.013896,0.73295,-0.050176,-0.15057,0.45543,-0.003519,-0.17337,0.23172,0.026251,0.1512,0.455,-0.001746,0.17547,0.2283,0.007195,-0.20482,0.00931,-0.006951,0.19178,0.008815,-0.052984,-0.068581,-0.002048,-0.035389,0.06366,-0.005833,-0.033197,-0.1147,-0.32207,-0.042389,0.1091,-0.32732,-0.031666,-0.11054,-0.65664,-0.000995,0.13163,-0.64112,-0.008289
3,0.012849,0.73289,-0.051186,-0.15235,0.45539,-0.004132,-0.17583,0.23158,0.024746,0.15053,0.45494,-0.002159,0.17478,0.22825,0.006921,-0.20649,0.009006,-0.008049,0.18986,0.00891,-0.054272,-0.069092,-0.001906,-0.036165,0.063062,-0.005449,-0.03367,-0.11554,-0.32176,-0.042093,0.10894,-0.32773,-0.032968,-0.11151,-0.65481,-0.000672,0.13185,-0.6401,-0.009528
4,0.011916,0.73282,-0.052965,-0.15386,0.45594,-0.004657,-0.17854,0.23177,0.021725,0.14969,0.45501,-0.003326,0.17342,0.22822,0.005369,-0.21476,0.010831,-0.017569,0.18849,0.00894,-0.056099,-0.069705,-0.001405,-0.037709,0.062309,-0.004595,-0.035331,-0.11645,-0.32079,-0.042169,0.10864,-0.32757,-0.034549,-0.11178,-0.65435,-0.000721,0.13543,-0.63616,-0.01042
5,0.010935,0.7334,-0.054492,-0.15634,0.45598,-0.006227,-0.18362,0.23183,0.018556,0.1472,0.45563,-0.005614,0.17199,0.22895,0.003119,-0.22436,0.054904,-0.024851,0.18866,0.009907,-0.058843,-0.069722,-0.001636,-0.041942,0.062406,-0.004306,-0.036579,-0.11704,-0.32065,-0.041857,0.10982,-0.32529,-0.036495,-0.11414,-0.64805,-2.7e-05,0.13748,-0.63636,-0.011344
6,0.010613,0.73323,-0.054998,-0.15772,0.45645,-0.006693,-0.18718,0.23238,0.016965,0.14653,0.45576,-0.005793,0.17166,0.22909,0.00264,-0.22644,0.055483,-0.028076,0.18804,0.010234,-0.060191,-0.069654,-0.001663,-0.043084,0.062497,-0.004224,-0.036757,-0.1171,-0.31984,-0.041455,0.10996,-0.32435,-0.037988,-0.11402,-0.6484,5.7e-05,0.13803,-0.63577,-0.01116
7,0.011869,0.73247,-0.055722,-0.15347,0.45582,-0.006497,-0.1825,0.23167,0.014863,0.14829,0.45488,-0.005527,0.17277,0.22806,0.001983,-0.21278,0.026449,-0.034096,0.18938,0.00948,-0.0619,-0.069651,-0.002673,-0.042133,0.062797,-0.005365,-0.036145,-0.1164,-0.31984,-0.041066,0.10951,-0.32587,-0.034979,-0.1127,-0.65039,0.000313,0.13735,-0.6376,-0.009354
8,0.011841,0.73231,-0.056756,-0.15349,0.45592,-0.00696,-0.18284,0.23167,0.012677,0.14821,0.45484,-0.005981,0.17247,0.22798,0.001068,-0.2115,0.026764,-0.039022,0.18937,0.009522,-0.062244,-0.069705,-0.002762,-0.042901,0.062796,-0.005354,-0.036167,-0.11638,-0.31924,-0.040627,0.10952,-0.32559,-0.035109,-0.11274,-0.64982,0.000603,0.13797,-0.6376,-0.009533
9,0.011816,0.73215,-0.057669,-0.1535,0.45611,-0.007412,-0.18298,0.23171,0.011536,0.14821,0.4549,-0.006329,0.17233,0.22803,0.000465,-0.21136,0.027052,-0.041365,0.1895,0.009574,-0.062247,-0.069717,-0.002781,-0.043323,0.062796,-0.005288,-0.036167,-0.11637,-0.3187,-0.040093,0.10971,-0.32526,-0.035114,-0.11274,-0.64936,0.000897,0.13819,-0.63762,-0.00966
