FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.021736,0.74406,-0.054503,-0.14628,0.4591,-0.023882,-0.17411,0.21702,-0.012767,0.17026,0.45537,-0.027619,0.20692,0.2243,-0.00715,-0.18977,0.007373,-0.0473,0.20596,-0.007768,-0.057699,-0.065445,-0.003611,-0.034926,0.06805,-0.005225,-0.036134,-0.12539,-0.33211,-0.014145,0.11228,-0.3218,0.003973,-0.14115,-0.62414,0.011542,0.11365,-0.63815,0.028053
1,0.021286,0.74427,-0.054363,-0.14895,0.4587,-0.023014,-0.17172,0.1999,-0.008827,0.17016,0.45543,-0.027589,0.20566,0.22303,-0.006947,-0.19103,-0.005895,-0.049219,0.206,-0.008789,-0.058179,-0.065405,-0.003512,-0.03469,0.068063,-0.005039,-0.036036,-0.12546,-0.33252,-0.013931,0.11214,-0.32148,0.003823,-0.14143,-0.62329,0.011519,0.11374,-0.63691,0.027721
2,0.020623,0.74449,-0.054224,-0.15048,0.4582,-0.022655,-0.17156,0.19801,-0.008348,0.17011,0.45526,-0.027642,0.20536,0.22251,-0.006846,-0.19104,-0.007614,-0.049741,0.20624,-0.011039,-0.059607,-0.065498,-0.003507,-0.03458,0.067934,-0.004988,-0.035884,-0.12567,-0.33302,-0.013462,0.11205,-0.32137,0.003851,-0.14133,-0.62192,0.011796,0.11969,-0.62149,0.029155
3,0.019918,0.74451,-0.053673,-0.14937,0.4584,-0.023108,-0.17115,0.19712,-0.007773,0.17006,0.4553,-0.027615,0.20553,0.22213,-0.00675,-0.19295,-0.008161,-0.049741,0.20628,-0.011133,-0.059678,-0.065587,-0.003495,-0.034382,0.067866,-0.004936,-0.035668,-0.12579,-0.33315,-0.013204,0.11201,-0.32141,0.003811,-0.14145,-0.62121,0.011967,0.12005,-0.61905,0.029374
4,0.019584,0.74463,-0.053441,-0.14854,0.45866,-0.023187,-0.17051,0.19651,-0.007588,0.17006,0.45511,-0.02754,0.20555,0.22173,-0.006198,-0.19267,-0.008549,-0.050747,0.2063,-0.011116,-0.059734,-0.065664,-0.003272,-0.033751,0.067799,-0.004877,-0.035547,-0.12595,-0.33322,-0.012705,0.11198,-0.32143,0.003973,-0.14153,-0.62139,0.011975,0.12029,-0.61807,0.029233
5,0.018943,0.74523,-0.052588,-0.1504,0.45879,-0.021613,-0.16996,0.19652,-0.007289,0.16984,0.45519,-0.027102,0.2058,0.2217,-0.005181,-0.17956,-0.023747,-0.069937,0.20656,-0.010528,-0.059958,-0.066073,-0.003085,-0.031693,0.067445,-0.004547,-0.03444,-0.12623,-0.333,-0.011258,0.1119,-0.32116,0.004148,-0.14168,-0.62127,0.013028,0.12052,-0.61738,0.029517
6,0.018686,0.74529,-0.052393,-0.15052,0.45907,-0.020996,-0.1699,0.19657,-0.00693,0.1699,0.45497,-0.026895,0.20597,0.22098,-0.004981,-0.18001,-0.007807,-0.063669,0.20663,-0.010524,-0.06001,-0.066199,-0.00307,-0.031033,0.067326,-0.004633,-0.033724,-0.12643,-0.33298,-0.010329,0.11184,-0.32119,0.00428,-0.14176,-0.62291,0.013338,0.11697,-0.63201,0.030524
7,0.01857,0.74524,-0.051301,-0.15147,0.45855,-0.020681,-0.17188,0.20232,-0.008028,0.16981,0.4548,-0.026975,0.20624,0.22159,-0.006132,-0.1878,-0.007388,-0.062974,0.20685,-0.009071,-0.059394,-0.066538,-0.003227,-0.03032,0.06698,-0.004648,-0.032816,-0.12652,-0.33251,-0.010058,0.1116,-0.32151,0.0049,-0.14165,-0.62211,0.013355,0.11806,-0.62687,0.030429
8,0.01845,0.74535,-0.050562,-0.15187,0.45855,-0.02013,-0.17205,0.20232,-0.008037,0.16975,0.45471,-0.026855,0.20632,0.22159,-0.00638,-0.188,-0.007388,-0.06614,0.20785,-0.006532,-0.059566,-0.066776,-0.003194,-0.029358,0.066732,-0.0046,-0.032105,-0.12668,-0.33247,-0.009346,0.11143,-0.32146,0.005226,-0.14167,-0.62211,0.013623,0.11904,-0.62461,0.0309
9,0.018365,0.74547,-0.049535,-0.15216,0.45857,-0.019609,-0.17452,0.20658,-0.011042,0.16969,0.45471,-0.02674,0.20862,0.22448,-0.01014,-0.19255,-0.001887,-0.073121,0.21184,-0.000383,-0.064206,-0.06707,-0.003141,-0.028345,0.066443,-0.004546,-0.031215,-0.12682,-0.33238,-0.008641,0.11125,-0.32143,0.005618,-0.14167,-0.62211,0.013939,0.12003,-0.62245,0.031398
10,0.0183,0.7455,-0.048378,-0.15217,0.45866,-0.019225,-0.17774,0.21194,-0.015066,0.16963,0.45471,-0.026674,0.21125,0.22756,-0.014653,-0.20001,0.006216,-0.082091,0.21832,0.007822,-0.073562,-0.067328,-0.003084,-0.02751,0.066234,-0.004517,-0.030357,-0.12694,-0.33217,-0.008017,0.11107,-0.32141,0.006048,-0.14149,-0.62486,0.014218,0.12034,-0.622,0.031875
11,0.018212,0.74555,-0.046675,-0.15219,0.45873,-0.018845,-0.18368,0.21926,-0.0219,0.16949,0.45471,-0.026626,0.21497,0.23135,-0.021503,-0.21027,0.01779,-0.095916,0.22794,0.018484,-0.087532,-0.067562,-0.003045,-0.026571,0.066067,-0.004488,-0.029483,-0.12701,-0.33195,-0.007445,0.11086,-0.32129,0.006563,-0.14126,-0.62741,0.014503,0.12071,-0.62101,0.032212
12,0.018108,0.74559,-0.044663,-0.1522,0.45877,-0.018519,-0.19112,0.22761,-0.030272,0.16923,0.45477,-0.026577,0.2204,0.23674,-0.031394,-0.2238,0.033653,-0.11418,0.24023,0.032149,-0.10607,-0.067771,-0.003009,-0.025578,0.06594,-0.004409,-0.028585,-0.12705,-0.33178,-0.006812,0.11063,-0.32115,0.007139,-0.14101,-0.62991,0.014769,0.12109,-0.61987,0.03254
13,0.018027,0.74564,-0.042431,-0.15195,0.45926,-0.018232,-0.20064,0.23883,-0.041325,0.16859,0.45511,-0.026539,0.22735,0.24419,-0.043256,-0.24163,0.057267,-0.13719,0.25487,0.051611,-0.12988,-0.06794,-0.002957,-0.024649,0.065834,-0.004279,-0.027718,-0.12709,-0.33157,-0.006211,0.11039,-0.32098,0.007731,-0.14075,-0.63223,0.015026,0.12148,-0.61861,0.032855
