FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.022483,0.71782,-0.076507,-0.14032,0.48068,-0.008133,-0.3337,0.40481,0.022487,0.15735,0.48181,-0.023275,0.34033,0.37474,-0.014035,-0.36536,0.29981,-0.16791,0.3846,0.25013,-0.18899,-0.066609,-0.003433,-0.033512,0.066351,-0.00548,-0.033106,-0.12013,-0.31755,-0.013488,0.1043,-0.33027,-0.007706,-0.11195,-0.64014,0.033184,0.11999,-0.6543,0.026072
1,0.023725,0.71917,-0.066097,-0.13755,0.48117,-0.002836,-0.34102,0.42623,0.007252,0.15743,0.48227,-0.022457,0.36257,0.44155,-0.070731,-0.37585,0.37279,-0.2795,0.40007,0.33957,-0.26164,-0.065971,-0.003835,-0.031454,0.067609,-0.00571,-0.029943,-0.11995,-0.31594,-0.010772,0.10468,-0.33011,-0.006783,-0.11332,-0.6317,0.034301,0.12003,-0.65486,0.02599
2,0.024089,0.71974,-0.060081,-0.13824,0.4815,-0.00258,-0.34894,0.46555,-0.023344,0.15932,0.48389,-0.020285,0.36387,0.4417,-0.070477,-0.45069,0.48848,-0.21483,0.46849,0.44325,-0.26197,-0.065304,-0.002304,-0.028684,0.067769,-0.004392,-0.028675,-0.11974,-0.31634,-0.010308,0.10485,-0.32997,-0.00633,-0.11531,-0.6245,0.033852,0.12054,-0.65405,0.027038
3,0.023988,0.7197,-0.057606,-0.14001,0.48391,-0.002459,-0.37882,0.53051,-0.06828,0.16017,0.48609,-0.020385,0.36476,0.49089,-0.085378,-0.4095,0.61617,-0.29508,0.43302,0.54904,-0.28399,-0.064441,-0.000184,-0.025292,0.068454,-0.001732,-0.026598,-0.11945,-0.31635,-0.009229,0.10558,-0.32817,-0.004367,-0.11583,-0.61973,0.035005,0.12276,-0.6467,0.029937
4,0.024336,0.7202,-0.055682,-0.13853,0.48478,-0.001791,-0.37652,0.54205,-0.067868,0.16262,0.49141,-0.019501,0.36561,0.52951,-0.10538,-0.39765,0.67136,-0.28121,0.42248,0.61194,-0.29831,-0.063742,0.001633,-0.023915,0.068642,-0.000591,-0.026154,-0.1192,-0.31661,-0.008749,0.10579,-0.32767,-0.003627,-0.11575,-0.61973,0.03517,0.12255,-0.64741,0.029785
5,0.024874,0.72183,-0.05161,-0.1385,0.49666,-0.007339,-0.34782,0.61312,-0.079624,0.16383,0.5005,-0.02124,0.36469,0.62774,-0.15869,-0.38024,0.75473,-0.23824,0.4042,0.75254,-0.33013,-0.062796,0.005362,-0.022498,0.068851,0.002421,-0.025151,-0.11886,-0.31676,-0.008321,0.10636,-0.3279,-0.002599,-0.11151,-0.64058,0.03663,0.12227,-0.64928,0.028429
6,0.025045,0.72188,-0.051325,-0.13502,0.49819,-0.011398,-0.31727,0.64368,-0.0832,0.16371,0.50519,-0.02008,0.35906,0.65244,-0.15483,-0.3636,0.81075,-0.24158,0.39007,0.80151,-0.30578,-0.062664,0.006543,-0.022855,0.068935,0.004125,-0.024616,-0.11873,-0.31781,-0.007996,0.10623,-0.32758,-0.002614,-0.11225,-0.63478,0.033672,0.1224,-0.64851,0.028043
7,0.025359,0.72304,-0.050981,-0.13156,0.5023,-0.009122,-0.30408,0.65778,-0.066303,0.15962,0.51332,-0.01885,0.32022,0.65788,-0.084854,-0.33225,0.82559,-0.19164,0.35488,0.82126,-0.22638,-0.061555,0.011139,-0.02534,0.069965,0.009426,-0.028199,-0.11822,-0.31706,-0.008953,0.10602,-0.32617,-0.002744,-0.11183,-0.63606,0.033946,0.12271,-0.64982,0.028844
8,0.025438,0.72386,-0.049931,-0.12986,0.5073,-0.009752,-0.29376,0.68199,-0.066797,0.15952,0.51912,-0.01824,0.31108,0.68891,-0.084417,-0.32196,0.86199,-0.18777,0.34401,0.87231,-0.22307,-0.060877,0.014002,-0.025334,0.070416,0.012452,-0.02822,-0.11781,-0.31688,-0.008972,0.10606,-0.32555,-0.002529,-0.11168,-0.63653,0.034013,0.12293,-0.64982,0.029028
9,0.025501,0.72481,-0.049028,-0.12828,0.51307,-0.010992,-0.28162,0.70547,-0.067377,0.15897,0.52536,-0.017247,0.29773,0.71695,-0.083571,-0.31037,0.89991,-0.17499,0.32918,0.91696,-0.20804,-0.060304,0.017241,-0.025345,0.070826,0.01591,-0.028302,-0.11724,-0.31638,-0.009,0.10607,-0.32482,-0.002393,-0.11137,-0.63812,0.034017,0.12316,-0.64982,0.029187
