FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.014479,0.73996,-0.063264,-0.14738,0.46231,-0.03795,-0.17632,0.22395,0.002167,0.16479,0.46076,-0.02979,0.20238,0.21199,0.013235,-0.19371,0.011182,-0.01813,0.21181,-0.000857,-0.014207,-0.069046,-0.003709,-0.03328,0.071907,-0.004795,-0.034542,-0.11907,-0.32229,-0.026362,0.11696,-0.32557,-0.00445,-0.12432,-0.63566,-0.000421,0.11822,-0.63681,0.006931
1,0.014859,0.7402,-0.061391,-0.14696,0.46233,-0.03436,-0.17358,0.20533,0.00642,0.16528,0.46058,-0.028387,0.20263,0.2123,0.012992,-0.19652,-0.006393,-0.02043,0.21281,-0.000581,-0.013965,-0.069038,-0.003785,-0.032869,0.071905,-0.004816,-0.034003,-0.11909,-0.32382,-0.025199,0.11693,-0.32565,-0.004135,-0.12403,-0.63572,-0.000464,0.11819,-0.63807,0.006544
2,0.014964,0.74027,-0.059441,-0.14691,0.46199,-0.033557,-0.17308,0.20131,0.007833,0.16559,0.46055,-0.026886,0.20319,0.21377,0.013183,-0.19331,-0.010126,-0.025224,0.21348,0.00091,-0.014243,-0.068874,-0.00393,-0.031876,0.072143,-0.004921,-0.032834,-0.11889,-0.32365,-0.024429,0.11685,-0.32566,-0.003882,-0.12498,-0.6405,0.000363,0.11821,-0.63815,0.006524
3,0.014747,0.73975,-0.057231,-0.14697,0.46165,-0.031854,-0.17324,0.20089,0.008377,0.16536,0.46038,-0.025246,0.20355,0.21466,0.01304,-0.19102,-0.010308,-0.028822,0.21395,0.001742,-0.014038,-0.069082,-0.004173,-0.029959,0.0721,-0.004992,-0.032442,-0.11889,-0.32322,-0.023376,0.11679,-0.3257,-0.003329,-0.12512,-0.64096,0.000483,0.11837,-0.63837,0.006854
4,0.014497,0.74065,-0.054799,-0.14722,0.46091,-0.030499,-0.17319,0.20019,0.008676,0.16624,0.46007,-0.022422,0.20404,0.21639,0.013171,-0.19108,-0.010998,-0.028611,0.21434,0.003449,-0.013941,-0.069213,-0.004261,-0.02838,0.071978,-0.005032,-0.031473,-0.11908,-0.32325,-0.022993,0.11699,-0.32589,-0.00235,-0.12524,-0.64189,0.000407,0.11835,-0.63865,0.007442
5,0.014362,0.74038,-0.053614,-0.1476,0.46037,-0.028354,-0.17335,0.19988,0.0094,0.16608,0.46102,-0.020247,0.20434,0.21782,0.013977,-0.19186,-0.01132,-0.027492,0.21422,0.00486,-0.01339,-0.069373,-0.004059,-0.027804,0.071709,-0.004831,-0.029624,-0.11935,-0.32287,-0.022299,0.11734,-0.32608,-0.001554,-0.12562,-0.64045,0.000734,0.11861,-0.63885,0.008357
6,0.014112,0.7409,-0.052071,-0.1485,0.46081,-0.025597,-0.18174,0.22904,0.004882,0.16554,0.46115,-0.019778,0.20478,0.21821,0.014863,-0.1903,0.01062,-0.02498,0.21421,0.005292,-0.013205,-0.069593,-0.003918,-0.027347,0.071521,-0.004655,-0.02927,-0.11932,-0.32267,-0.022083,0.11747,-0.32606,-0.001496,-0.12594,-0.64336,0.000168,0.11897,-0.63959,0.009316
7,0.013905,0.74049,-0.049669,-0.14861,0.46073,-0.025003,-0.17514,0.20613,0.009519,0.16514,0.46009,-0.017884,0.2039,0.21691,0.016384,-0.19493,-0.005366,-0.02156,0.21307,0.003683,-0.011277,-0.069985,-0.004131,-0.026617,0.071162,-0.004968,-0.029201,-0.11962,-0.3234,-0.022117,0.11681,-0.3261,-0.000715,-0.12575,-0.6436,-0.000345,0.11844,-0.63714,0.009496
8,0.013823,0.74057,-0.047668,-0.14885,0.4604,-0.023423,-0.17495,0.20419,0.010106,0.16514,0.45985,-0.016192,0.20386,0.21691,0.01717,-0.19503,-0.007156,-0.022311,0.213,0.003683,-0.010168,-0.070143,-0.004234,-0.025925,0.07103,-0.005075,-0.02861,-0.11979,-0.32389,-0.022038,0.11669,-0.32622,-5e-06,-0.12584,-0.64427,-0.000393,0.11841,-0.63694,0.009978
9,0.013706,0.74057,-0.045823,-0.14916,0.46003,-0.02198,-0.17507,0.20378,0.010474,0.16516,0.45962,-0.014763,0.20381,0.21691,0.018124,-0.19444,-0.007471,-0.023091,0.21287,0.003683,-0.009029,-0.07026,-0.004328,-0.025398,0.070937,-0.005181,-0.028103,-0.11993,-0.32429,-0.02202,0.11657,-0.32632,0.000598,-0.12588,-0.64486,-0.000468,0.11837,-0.63647,0.010446
