FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.021813,0.73592,-0.062979,-0.14966,0.46337,-0.008564,-0.1749,0.21075,0.010776,0.15994,0.45716,-0.016086,0.19004,0.20398,0.009325,-0.19925,0.008808,-0.039878,0.20311,0.000123,-0.036265,-0.068144,-0.002189,-0.03689,0.065857,-0.006249,-0.035164,-0.12265,-0.31913,-0.042365,0.106,-0.32396,-0.032556,-0.13024,-0.65561,-0.005886,0.12416,-0.64214,-0.008577
1,0.02228,0.73625,-0.061087,-0.14859,0.46361,-0.007462,-0.17444,0.21099,0.013772,0.16107,0.45674,-0.014344,0.1902,0.20457,0.010803,-0.1994,0.009307,-0.037762,0.20268,0.000761,-0.035311,-0.067515,-0.002103,-0.035355,0.066363,-0.006266,-0.033926,-0.12245,-0.31873,-0.042023,0.1066,-0.32461,-0.031538,-0.13016,-0.65561,-0.005753,0.12429,-0.6422,-0.008073
2,0.022644,0.73644,-0.058996,-0.14697,0.4633,-0.005604,-0.17532,0.20886,0.019914,0.1621,0.45642,-0.011268,0.19007,0.20403,0.012118,-0.19952,0.007927,-0.03541,0.2028,0.000348,-0.034627,-0.067131,-0.002014,-0.033532,0.066676,-0.00634,-0.031013,-0.12223,-0.31894,-0.041218,0.10735,-0.3254,-0.030127,-0.12982,-0.65566,-0.004867,0.12511,-0.64304,-0.007408
3,0.022954,0.73651,-0.057497,-0.14602,0.46382,-0.004313,-0.17555,0.20871,0.02105,0.16244,0.45662,-0.010119,0.18963,0.20489,0.013457,-0.20033,0.007515,-0.032765,0.20277,0.001476,-0.034583,-0.067209,-0.001862,-0.032159,0.066579,-0.00637,-0.029578,-0.12206,-0.31924,-0.040696,0.10791,-0.32675,-0.029359,-0.12971,-0.65549,-0.004616,0.12552,-0.64341,-0.006925
4,0.023136,0.73678,-0.05587,-0.14541,0.46433,-0.002289,-0.17558,0.20877,0.023955,0.16271,0.45647,-0.00924,0.18987,0.20493,0.013884,-0.19983,0.00779,-0.031112,0.20336,0.001698,-0.034973,-0.067274,-0.001666,-0.030653,0.066498,-0.006244,-0.028624,-0.12192,-0.31899,-0.040351,0.10813,-0.32682,-0.029119,-0.12966,-0.65549,-0.004576,0.12613,-0.64293,-0.006553
5,0.023127,0.73686,-0.055279,-0.14504,0.46456,-0.001536,-0.17537,0.20838,0.025126,0.16245,0.45643,-0.0089,0.18985,0.20488,0.013986,-0.19934,0.007476,-0.03041,0.20338,0.001703,-0.035148,-0.067249,-0.001624,-0.030247,0.066481,-0.006233,-0.028583,-0.12182,-0.31912,-0.040241,0.10822,-0.32698,-0.02906,-0.12964,-0.65536,-0.004792,0.1262,-0.6432,-0.006606
6,0.022967,0.73732,-0.05432,-0.14491,0.46445,-0.000482,-0.17542,0.2088,0.026399,0.16271,0.45626,-0.008281,0.19025,0.20505,0.014376,-0.19931,0.007882,-0.029135,0.20354,0.002546,-0.03819,-0.067363,-0.001697,-0.02968,0.066372,-0.006332,-0.028422,-0.12181,-0.31937,-0.039894,0.10833,-0.32708,-0.028868,-0.12948,-0.65551,-0.004691,0.12618,-0.64316,-0.006576
7,0.022791,0.73696,-0.054374,-0.14707,0.46369,-0.00126,-0.17483,0.20832,0.026942,0.16081,0.45627,-0.010159,0.19041,0.2045,0.013897,-0.19974,0.007341,-0.027898,0.20297,0.002535,-0.039916,-0.067575,-0.002005,-0.030012,0.066136,-0.00655,-0.02928,-0.12186,-0.31951,-0.039975,0.10802,-0.32706,-0.02863,-0.12915,-0.65479,-0.005373,0.12508,-0.64317,-0.006903
8,0.022806,0.73703,-0.053794,-0.1472,0.46372,-0.000925,-0.17474,0.2082,0.02796,0.1605,0.45621,-0.009991,0.19038,0.2045,0.013898,-0.19986,0.00721,-0.026796,0.20288,0.00276,-0.041065,-0.067569,-0.002007,-0.029808,0.066098,-0.006626,-0.029279,-0.12182,-0.3196,-0.039853,0.10802,-0.32712,-0.028519,-0.129,-0.65458,-0.005377,0.12507,-0.64324,-0.006903
9,0.022817,0.73706,-0.053388,-0.14756,0.46374,-0.000821,-0.17466,0.20808,0.028655,0.1601,0.45611,-0.009854,0.19033,0.20445,0.013899,-0.19999,0.00709,-0.025885,0.20282,0.002907,-0.042463,-0.067618,-0.00203,-0.029807,0.066005,-0.006702,-0.029277,-0.12179,-0.31975,-0.039739,0.10802,-0.32718,-0.028469,-0.12885,-0.65433,-0.00539,0.12504,-0.64331,-0.006902
