FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.012929,0.74474,-0.053251,-0.15411,0.46181,-0.007867,-0.18283,0.21275,0.014751,0.15232,0.46237,-0.015786,0.17757,0.21003,-0.008808,-0.20555,0.032202,-0.03652,0.18972,0.018931,-0.06877,-0.07044,-0.0028,-0.038488,0.064749,-0.005539,-0.035037,-0.12541,-0.3457,-0.05872,0.10101,-0.3299,-0.033324,-0.14237,-0.65357,-0.013561,0.10329,-0.63298,-0.019238
1,0.015844,0.74456,-0.052044,-0.15008,0.46181,-0.005936,-0.17958,0.21247,0.014766,0.15578,0.46166,-0.016336,0.18213,0.20999,-0.008537,-0.20499,0.032286,-0.036505,0.19258,0.014251,-0.068031,-0.068676,-0.003324,-0.038043,0.066423,-0.005842,-0.036071,-0.12317,-0.34892,-0.063938,0.10211,-0.33065,-0.03326,-0.1413,-0.65588,-0.015757,0.10381,-0.6328,-0.019284
2,0.019353,0.74424,-0.05086,-0.14518,0.46154,-0.005234,-0.17632,0.21069,0.013232,0.15744,0.46206,-0.016328,0.18741,0.20964,-0.011199,-0.16342,0.039641,-0.070017,0.20076,-0.014196,-0.063495,-0.0668,-0.004179,-0.039192,0.069102,-0.006813,-0.038079,-0.12232,-0.34968,-0.065991,0.10301,-0.33211,-0.033854,-0.14088,-0.65646,-0.01809,0.10417,-0.63328,-0.019255
3,0.024204,0.74406,-0.047956,-0.14444,0.46154,-0.004667,-0.1828,0.22171,0.000832,0.16036,0.46142,-0.017187,0.19862,0.22085,-0.029991,-0.20479,0.050115,-0.079049,0.21659,-0.006852,-0.092427,-0.065234,-0.004788,-0.041547,0.069929,-0.007803,-0.042658,-0.12294,-0.34898,-0.065761,0.10341,-0.33166,-0.034716,-0.14124,-0.65666,-0.01923,0.10422,-0.63319,-0.019903
4,0.025393,0.74381,-0.046588,-0.14287,0.46233,-0.00376,-0.19232,0.24059,-0.012851,0.16051,0.46158,-0.017408,0.20801,0.24322,-0.042509,-0.22281,0.070254,-0.10681,0.22231,0.060695,-0.1193,-0.065411,-0.004684,-0.041835,0.069594,-0.007805,-0.043178,-0.12403,-0.34804,-0.064104,0.1034,-0.33161,-0.034725,-0.1413,-0.65661,-0.019284,0.10424,-0.6332,-0.019938
5,0.026315,0.74391,-0.044542,-0.13849,0.46264,-0.005129,-0.20162,0.25583,-0.02337,0.16008,0.46198,-0.01833,0.21422,0.26019,-0.059576,-0.24705,0.10702,-0.13593,0.23332,0.083866,-0.15328,-0.065836,-0.004691,-0.041929,0.069185,-0.007981,-0.043634,-0.12597,-0.33742,-0.060132,0.10301,-0.33022,-0.034854,-0.14137,-0.65647,-0.0191,0.10434,-0.63316,-0.019915
6,0.026879,0.74324,-0.041993,-0.1383,0.46384,-0.004334,-0.22269,0.29366,-0.040375,0.15878,0.46253,-0.019731,0.21667,0.27028,-0.084013,-0.26968,0.15175,-0.16156,0.2475,0.11984,-0.19909,-0.066271,-0.004629,-0.04178,0.068914,-0.007946,-0.043858,-0.1269,-0.3362,-0.057342,0.10247,-0.32797,-0.035058,-0.14181,-0.65575,-0.018487,0.10468,-0.63265,-0.019685
7,0.024615,0.74265,-0.038401,-0.14053,0.46674,-0.003859,-0.24534,0.3228,-0.062537,0.15335,0.46754,-0.020825,0.23122,0.31883,-0.1097,-0.29161,0.21374,-0.20446,0.26514,0.19647,-0.24613,-0.068104,-0.003037,-0.039073,0.067496,-0.006082,-0.043098,-0.12775,-0.33301,-0.054574,0.10107,-0.32747,-0.034364,-0.14247,-0.65468,-0.016654,0.10501,-0.63218,-0.01914
8,0.024744,0.74251,-0.036656,-0.14053,0.46861,-0.003859,-0.25773,0.35581,-0.074182,0.15263,0.4704,-0.022012,0.23798,0.35303,-0.1232,-0.30653,0.27147,-0.22371,0.27158,0.25817,-0.26754,-0.068164,-0.002385,-0.038746,0.067482,-0.005469,-0.043276,-0.12837,-0.32981,-0.053038,0.10077,-0.3268,-0.034471,-0.14268,-0.65448,-0.016638,0.10511,-0.63197,-0.019051
9,0.024845,0.74244,-0.035289,-0.14053,0.47146,-0.003859,-0.26802,0.3925,-0.083287,0.15142,0.47414,-0.023153,0.24213,0.3904,-0.13315,-0.31867,0.33674,-0.23644,0.27626,0.3245,-0.28052,-0.068544,-0.00133,-0.038636,0.067215,-0.004343,-0.043423,-0.12921,-0.32625,-0.050857,0.10025,-0.32598,-0.034559,-0.14299,-0.65402,-0.016163,0.10522,-0.63177,-0.018989
