FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.008848,0.71383,-0.019859,-0.14996,0.48451,-0.006306,-0.3073,0.63585,-0.11107,0.14534,0.5015,-0.013035,0.26876,0.67371,-0.12365,-0.35246,0.78838,-0.25704,0.31086,0.83442,-0.25827,-0.06734,-0.00519,-0.032479,0.06839,-0.002921,-0.033275,-0.11306,-0.33534,-0.038699,0.10392,-0.33991,-0.031902,-0.12021,-0.65323,-0.003144,0.12253,-0.65963,-0.00141
1,0.010822,0.71622,-0.025692,-0.14663,0.49277,-0.012508,-0.3038,0.67383,-0.10858,0.14576,0.51499,-0.010875,0.2599,0.72999,-0.1052,-0.34004,0.87738,-0.24157,0.28964,0.92944,-0.21543,-0.064999,0.001348,-0.034787,0.069862,0.003718,-0.032814,-0.11263,-0.33487,-0.039098,0.10396,-0.33648,-0.030363,-0.12019,-0.65344,-0.003241,0.12367,-0.65656,-0.000625
2,0.011735,0.71669,-0.028413,-0.14572,0.49851,-0.013845,-0.2989,0.68605,-0.10283,0.1456,0.51619,-0.010937,0.25614,0.73817,-0.09802,-0.3304,0.89168,-0.21696,0.27892,0.92946,-0.18352,-0.064394,0.003969,-0.035369,0.070624,0.006139,-0.0331,-0.11213,-0.33136,-0.039929,0.1039,-0.33518,-0.029247,-0.12023,-0.6533,-0.003338,0.12335,-0.64735,0.002859
3,0.013201,0.71784,-0.034207,-0.14558,0.50146,-0.015003,-0.28205,0.69864,-0.092909,0.1438,0.5192,-0.010136,0.24234,0.73594,-0.080225,-0.32406,0.90455,-0.2001,0.27171,0.92699,-0.16406,-0.064031,0.007194,-0.037012,0.071262,0.008756,-0.033895,-0.11196,-0.32953,-0.041221,0.10374,-0.3356,-0.028468,-0.12024,-0.65331,-0.003328,0.12371,-0.654,0.001226
4,0.013588,0.71879,-0.035533,-0.14305,0.50597,-0.015623,-0.27475,0.70627,-0.087216,0.1447,0.52606,-0.007371,0.24065,0.75149,-0.072035,-0.31538,0.9208,-0.1739,0.26387,0.94951,-0.13652,-0.063092,0.01428,-0.03826,0.072151,0.013406,-0.033207,-0.11144,-0.32757,-0.041453,0.10394,-0.33533,-0.02755,-0.12021,-0.65327,-0.003193,0.12421,-0.65403,0.001695
5,0.013531,0.71952,-0.036455,-0.14135,0.5084,-0.016433,-0.26764,0.71318,-0.080767,0.14471,0.52849,-0.007268,0.23749,0.7813,-0.063716,-0.31011,0.92751,-0.15888,0.26146,0.9788,-0.12933,-0.062428,0.017088,-0.03912,0.072991,0.017416,-0.033276,-0.11083,-0.32576,-0.041659,0.10403,-0.33523,-0.027451,-0.11899,-0.65683,-0.003229,0.12441,-0.65446,0.001495
6,0.013768,0.72055,-0.038051,-0.14125,0.50941,-0.016512,-0.26268,0.72167,-0.074102,0.14439,0.52374,-0.006978,0.2292,0.79005,-0.056773,-0.30263,0.93963,-0.14046,0.25486,0.98986,-0.11196,-0.062216,0.018542,-0.039851,0.073372,0.018889,-0.032997,-0.11006,-0.32478,-0.042084,0.10396,-0.33415,-0.027588,-0.11844,-0.65756,-0.003028,0.12479,-0.65392,0.001423
7,0.014194,0.72127,-0.038055,-0.14146,0.50952,-0.016086,-0.26012,0.72907,-0.070984,0.14438,0.52565,-0.006293,0.23071,0.77024,-0.0507,-0.29857,0.94233,-0.13654,0.24942,0.98688,-0.10302,-0.061725,0.019775,-0.040225,0.073673,0.020279,-0.033164,-0.10978,-0.32497,-0.042496,0.1042,-0.33184,-0.029531,-0.11901,-0.65569,-0.003289,0.12493,-0.65168,0.000244
8,0.014382,0.72196,-0.038428,-0.14081,0.51089,-0.016088,-0.25543,0.73496,-0.066126,0.14436,0.52714,-0.005465,0.22885,0.77451,-0.044732,-0.29293,0.94966,-0.12428,0.24526,0.99652,-0.09144,-0.06125,0.022116,-0.040701,0.074103,0.022497,-0.033119,-0.10937,-0.32399,-0.042855,0.10425,-0.33086,-0.029112,-0.11888,-0.6559,-0.003312,0.12517,-0.65094,0.000562
9,0.01454,0.72256,-0.038531,-0.14043,0.51178,-0.016082,-0.25153,0.73952,-0.06175,0.14435,0.52833,-0.004877,0.22745,0.7774,-0.039368,-0.28803,0.95529,-0.1147,0.24249,1.003,-0.082605,-0.060877,0.023719,-0.040957,0.074435,0.024245,-0.033114,-0.10902,-0.32322,-0.04318,0.10433,-0.32989,-0.028798,-0.11875,-0.65609,-0.003339,0.12544,-0.64999,0.000818
