FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.027241,0.75269,-0.046603,-0.14922,0.46892,-0.021231,-0.1663,0.18946,-0.00688,0.17819,0.46107,-0.025461,0.20352,0.20307,-0.020746,-0.18634,-0.01446,-0.067228,0.2075,-0.006978,-0.079462,-0.058747,-0.002338,-0.036289,0.05967,-0.006636,-0.036335,-0.11114,-0.34005,-0.028723,0.12151,-0.34044,-0.01421,-0.10757,-0.63094,-0.009435,0.12819,-0.63727,-0.01806
1,0.027366,0.75277,-0.046683,-0.14935,0.46893,-0.021213,-0.16621,0.18952,-0.006974,0.17817,0.4611,-0.025416,0.2043,0.20821,-0.019646,-0.18429,-0.015366,-0.067784,0.20689,-0.008109,-0.078984,-0.058722,-0.002327,-0.036316,0.05967,-0.006512,-0.035934,-0.11118,-0.3401,-0.028723,0.12154,-0.34056,-0.014204,-0.10734,-0.6336,-0.00926,0.12786,-0.63798,-0.018549
2,0.027451,0.75278,-0.046731,-0.14939,0.46898,-0.02124,-0.16647,0.18903,-0.007331,0.17815,0.46115,-0.025307,0.20316,0.20522,-0.019444,-0.18434,-0.018065,-0.068031,0.20615,-0.010216,-0.078369,-0.058752,-0.002336,-0.036243,0.059632,-0.006534,-0.036057,-0.11109,-0.33978,-0.029205,0.12141,-0.34052,-0.014341,-0.10811,-0.6309,-0.009174,0.12688,-0.64037,-0.019129
3,0.02747,0.75277,-0.046724,-0.14953,0.46897,-0.021271,-0.16703,0.18869,-0.007683,0.17812,0.46114,-0.025296,0.2023,0.20353,-0.018947,-0.18425,-0.018164,-0.068059,0.20574,-0.010993,-0.078092,-0.058786,-0.002455,-0.036536,0.059587,-0.006666,-0.035945,-0.11107,-0.33959,-0.029344,0.12097,-0.34032,-0.014576,-0.10897,-0.6279,-0.009683,0.12682,-0.64028,-0.019322
4,0.027506,0.7526,-0.046621,-0.14909,0.4689,-0.020191,-0.16789,0.18941,-0.007936,0.17795,0.46015,-0.024873,0.20089,0.19986,-0.018408,-0.18503,-0.019197,-0.068373,0.20512,-0.013535,-0.07709,-0.059045,-0.002606,-0.036854,0.059153,-0.007139,-0.035815,-0.11103,-0.33915,-0.029601,0.12032,-0.3407,-0.014868,-0.10959,-0.62623,-0.009779,0.12672,-0.64587,-0.018997
5,0.027498,0.75258,-0.046589,-0.14925,0.4689,-0.020296,-0.16813,0.18961,-0.00801,0.17793,0.46016,-0.0248,0.20048,0.19892,-0.01842,-0.18497,-0.019266,-0.068489,0.20502,-0.011992,-0.076018,-0.059093,-0.002559,-0.036904,0.059044,-0.007137,-0.03573,-0.11102,-0.33882,-0.029754,0.11996,-0.34053,-0.015023,-0.10833,-0.6344,-0.010752,0.12639,-0.64338,-0.018902
6,0.027457,0.75255,-0.04651,-0.14876,0.46822,-0.019161,-0.16823,0.19017,-0.008133,0.17789,0.46015,-0.024768,0.20027,0.19861,-0.018444,-0.18652,-0.022854,-0.070504,0.20485,-0.010514,-0.074779,-0.059164,-0.00262,-0.036965,0.058923,-0.007291,-0.035763,-0.11104,-0.33875,-0.029732,0.11977,-0.34042,-0.01513,-0.10858,-0.63394,-0.010877,0.12603,-0.64243,-0.018825
7,0.027364,0.75253,-0.046283,-0.14926,0.4683,-0.018661,-0.1712,0.19423,-0.01276,0.17777,0.45996,-0.024782,0.20208,0.20259,-0.021538,-0.19085,-0.01499,-0.07437,0.20716,-0.008055,-0.080032,-0.059235,-0.002687,-0.037035,0.058927,-0.007392,-0.035911,-0.11108,-0.33892,-0.029998,0.11943,-0.34043,-0.015549,-0.10865,-0.63156,-0.010541,0.1263,-0.6411,-0.019163
8,0.027341,0.75249,-0.046115,-0.14922,0.46828,-0.01835,-0.17346,0.19759,-0.016361,0.17766,0.45997,-0.024784,0.2033,0.20567,-0.024154,-0.19582,-0.010909,-0.079068,0.20837,-0.004561,-0.082288,-0.059235,-0.002777,-0.037043,0.058927,-0.007557,-0.035911,-0.1111,-0.33864,-0.030171,0.11911,-0.34044,-0.015824,-0.10882,-0.63127,-0.010543,0.1263,-0.6411,-0.019254
9,0.02729,0.75246,-0.045858,-0.14915,0.46828,-0.018349,-0.17633,0.20226,-0.021069,0.17752,0.45997,-0.024785,0.20485,0.2095,-0.027472,-0.20375,-0.003386,-0.088343,0.21158,0.001111,-0.087523,-0.059235,-0.002869,-0.037043,0.058927,-0.00758,-0.035932,-0.11114,-0.33828,-0.030318,0.11885,-0.34044,-0.015981,-0.10898,-0.63063,-0.010545,0.1263,-0.64152,-0.019268
