FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.013904,0.72627,-0.036167,-0.1325,0.4767,-0.025008,-0.32452,0.59736,-0.14999,0.1512,0.48205,-0.026788,0.32635,0.58257,-0.13975,-0.41166,0.71795,-0.33164,0.40847,0.68549,-0.31532,-0.065623,-0.003693,-0.033296,0.068967,-0.005533,-0.03477,-0.11334,-0.32783,-0.030835,0.10461,-0.34176,-0.013176,-0.11277,-0.62823,0.0126,0.12104,-0.65888,0.010943
1,0.013565,0.72654,-0.035581,-0.13234,0.48078,-0.024531,-0.30986,0.6192,-0.11852,0.15005,0.49155,-0.029863,0.30811,0.6156,-0.12567,-0.38265,0.76981,-0.28393,0.38878,0.78478,-0.29975,-0.064658,0.000652,-0.032895,0.069649,0.000281,-0.035848,-0.11334,-0.32773,-0.03084,0.10483,-0.34049,-0.013564,-0.11272,-0.62803,0.012474,0.12076,-0.65793,0.011087
2,0.013559,0.72659,-0.035569,-0.13153,0.48001,-0.024755,-0.30642,0.64326,-0.12337,0.152,0.49454,-0.029343,0.31087,0.64156,-0.12284,-0.37571,0.8377,-0.28355,0.37712,0.81606,-0.2785,-0.064019,0.002352,-0.033439,0.069965,0.002241,-0.035847,-0.11335,-0.32772,-0.030839,0.10487,-0.34009,-0.013692,-0.11295,-0.62455,0.013361,0.12067,-0.65855,0.011079
3,0.013714,0.72687,-0.035815,-0.13573,0.4954,-0.025697,-0.3045,0.6621,-0.1087,0.1528,0.50123,-0.028599,0.29894,0.67098,-0.11992,-0.36651,0.85703,-0.26886,0.36487,0.85541,-0.26225,-0.063458,0.009235,-0.034927,0.069832,0.008138,-0.035231,-0.11335,-0.32773,-0.030837,0.10473,-0.33975,-0.013807,-0.1127,-0.62496,0.013386,0.12119,-0.66158,0.0113
4,0.013792,0.72711,-0.036263,-0.13568,0.49544,-0.025401,-0.29716,0.67393,-0.10132,0.15272,0.50116,-0.0288,0.2934,0.6868,-0.11643,-0.35851,0.87423,-0.25365,0.35188,0.86493,-0.23883,-0.063365,0.010258,-0.035041,0.069769,0.009505,-0.035403,-0.11332,-0.32742,-0.030478,0.10476,-0.33884,-0.014305,-0.11224,-0.6256,0.012902,0.12126,-0.66159,0.011367
5,0.013703,0.7282,-0.037412,-0.13558,0.50284,-0.027679,-0.27615,0.70438,-0.097517,0.15301,0.50472,-0.028988,0.28907,0.70619,-0.11142,-0.3414,0.89403,-0.22082,0.34329,0.88067,-0.22501,-0.062925,0.014192,-0.036161,0.069346,0.013847,-0.03601,-0.11328,-0.32741,-0.030485,0.10473,-0.33863,-0.014506,-0.11197,-0.62597,0.01279,0.1212,-0.66154,0.01121
6,0.013772,0.72873,-0.038292,-0.13528,0.50759,-0.027719,-0.27487,0.71639,-0.095548,0.15284,0.50968,-0.027507,0.28153,0.72534,-0.10031,-0.33492,0.90577,-0.21719,0.33465,0.90234,-0.20988,-0.062996,0.018387,-0.036722,0.069005,0.017802,-0.036702,-0.113,-0.32559,-0.031142,0.10512,-0.33766,-0.014362,-0.11151,-0.62753,0.011482,0.1211,-0.66142,0.011031
7,0.014714,0.7293,-0.039672,-0.13361,0.51442,-0.024611,-0.27012,0.71884,-0.087002,0.15093,0.51311,-0.02644,0.27466,0.72752,-0.091979,-0.32401,0.91487,-0.1926,0.32443,0.91442,-0.18789,-0.062902,0.021101,-0.036506,0.06949,0.020716,-0.035417,-0.11302,-0.32478,-0.031445,0.1053,-0.33609,-0.014713,-0.11165,-0.62735,0.011251,0.12104,-0.66016,0.011395
8,0.015044,0.73008,-0.040672,-0.13325,0.51917,-0.024679,-0.2631,0.72968,-0.081584,0.15068,0.51599,-0.026168,0.26864,0.73808,-0.084887,-0.31475,0.92621,-0.17567,0.31538,0.92671,-0.1705,-0.062751,0.024009,-0.036833,0.069609,0.023729,-0.03552,-0.11285,-0.32367,-0.03194,0.10544,-0.33535,-0.01489,-0.11145,-0.62735,0.010826,0.12104,-0.66027,0.011536
9,0.015432,0.73086,-0.041798,-0.13267,0.52396,-0.024802,-0.25685,0.73942,-0.076909,0.15046,0.51935,-0.025711,0.26277,0.74822,-0.077808,-0.30636,0.93592,-0.16027,0.30767,0.93936,-0.15567,-0.06252,0.027059,-0.03718,0.069721,0.026822,-0.035536,-0.11258,-0.32247,-0.032662,0.10561,-0.3347,-0.015026,-0.11129,-0.6274,0.010268,0.12107,-0.6604,0.011668
10,0.015876,0.73152,-0.042856,-0.13213,0.52775,-0.024983,-0.25284,0.74572,-0.07261,0.15003,0.5224,-0.025358,0.25733,0.75565,-0.071172,-0.29966,0.94344,-0.14824,0.30088,0.9499,-0.14228,-0.062246,0.029748,-0.03749,0.069836,0.029519,-0.035629,-0.11225,-0.32114,-0.033601,0.10582,-0.33404,-0.015154,-0.11112,-0.6277,0.009625,0.12111,-0.6604,0.01173
