FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.009201,0.68526,-0.057502,-0.13598,0.4856,-0.029443,-0.25188,0.72071,-0.055888,0.13703,0.49,-0.035998,0.22549,0.73098,-0.065073,-0.29485,0.97372,-0.10528,0.24171,0.98873,-0.11715,-0.066001,-0.005363,-0.03425,0.065372,-0.005067,-0.033961,-0.11455,-0.36646,-0.0231,0.10024,-0.37855,-0.013493,-0.11468,-0.69504,0.022482,0.12017,-0.7049,0.016553
1,0.008985,0.68638,-0.058586,-0.13744,0.483,-0.029601,-0.25199,0.72355,-0.054641,0.13743,0.48757,-0.036575,0.22428,0.72835,-0.061201,-0.29522,0.9762,-0.099279,0.23912,0.99192,-0.10875,-0.066561,-0.006536,-0.034158,0.06489,-0.006619,-0.037382,-0.11454,-0.36595,-0.02361,0.10014,-0.37825,-0.016223,-0.11324,-0.7052,0.02121,0.11998,-0.70426,0.015387
2,0.008659,0.68699,-0.058832,-0.13837,0.48072,-0.028991,-0.25146,0.72428,-0.053624,0.13739,0.48756,-0.036575,0.2237,0.72812,-0.058298,-0.29744,0.97854,-0.094294,0.23741,0.99294,-0.10485,-0.066865,-0.005901,-0.035553,0.064629,-0.005881,-0.037758,-0.11489,-0.36572,-0.023973,0.099822,-0.37893,-0.017744,-0.11247,-0.70667,0.021177,0.11869,-0.70537,0.012669
3,0.00822,0.68702,-0.059674,-0.13833,0.48024,-0.029128,-0.25134,0.72525,-0.052852,0.13731,0.48767,-0.036277,0.22302,0.72705,-0.056764,-0.29952,0.98083,-0.090923,0.23751,0.95302,-0.087154,-0.067647,-0.004954,-0.037304,0.063969,-0.004751,-0.038557,-0.1153,-0.3651,-0.02442,0.099051,-0.37572,-0.02016,-0.11163,-0.71002,0.020823,0.11846,-0.70554,0.012646
4,0.007875,0.68707,-0.060516,-0.1388,0.47931,-0.02911,-0.25229,0.7273,-0.049965,0.13715,0.488,-0.036176,0.22317,0.72594,-0.053752,-0.30187,0.98166,-0.088025,0.2362,0.9924,-0.087188,-0.068502,-0.003645,-0.041302,0.063154,-0.003401,-0.040382,-0.11564,-0.36361,-0.02743,0.097749,-0.37561,-0.020193,-0.1113,-0.71113,0.020342,0.11235,-0.69564,0.012076
5,0.007787,0.68668,-0.060951,-0.13901,0.47906,-0.029126,-0.25262,0.72796,-0.049224,0.13709,0.48867,-0.035702,0.22289,0.72512,-0.052482,-0.30326,0.98252,-0.087041,0.23623,0.9924,-0.087287,-0.068824,-0.003183,-0.043184,0.063067,-0.003111,-0.040666,-0.11493,-0.36574,-0.028426,0.096911,-0.37524,-0.020363,-0.11024,-0.71275,0.019386,0.10905,-0.69379,0.009905
6,0.007614,0.68724,-0.061257,-0.13917,0.47881,-0.029303,-0.25272,0.72801,-0.049184,0.13705,0.48889,-0.035672,0.22287,0.72683,-0.052056,-0.3043,0.98244,-0.086643,0.23649,0.99278,-0.08756,-0.068735,-0.003049,-0.043648,0.06301,-0.002981,-0.040661,-0.11471,-0.36556,-0.028664,0.095633,-0.37687,-0.01991,-0.11029,-0.71265,0.018981,0.10695,-0.69637,0.009538
7,0.007441,0.68681,-0.058932,-0.1394,0.478,-0.029284,-0.25287,0.72462,-0.049611,0.13693,0.48903,-0.035294,0.22348,0.7265,-0.051382,-0.30413,0.98138,-0.087521,0.24006,0.98035,-0.091935,-0.068639,-0.004028,-0.040519,0.062834,-0.003294,-0.039269,-0.11543,-0.36449,-0.027152,0.095414,-0.3776,-0.017498,-0.1132,-0.70147,0.019814,0.10752,-0.70289,0.010536
8,0.007244,0.68685,-0.058817,-0.13962,0.47753,-0.029236,-0.25299,0.72462,-0.049167,0.13687,0.48903,-0.034998,0.22353,0.72627,-0.050245,-0.30489,0.98138,-0.087177,0.24008,0.97688,-0.09178,-0.068759,-0.003963,-0.040515,0.062709,-0.003113,-0.039265,-0.11566,-0.36404,-0.0272,0.094832,-0.37764,-0.017477,-0.1135,-0.69951,0.019622,0.10587,-0.70289,0.010434
9,0.007081,0.68692,-0.058465,-0.1398,0.47717,-0.029166,-0.25311,0.72447,-0.048982,0.13681,0.48924,-0.034597,0.22356,0.72618,-0.049403,-0.30537,0.98138,-0.087159,0.24044,0.97298,-0.091751,-0.068788,-0.003869,-0.040514,0.062671,-0.003035,-0.039263,-0.11587,-0.3635,-0.027192,0.094493,-0.37771,-0.017269,-0.114,-0.69632,0.019495,0.10494,-0.70301,0.010357
