FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.011856,0.72652,-0.069211,-0.13736,0.45208,-0.021992,-0.17803,0.20928,0.027291,0.15029,0.45317,-0.018557,0.17981,0.20389,0.010709,-0.20028,0.002506,-0.01828,0.20016,-0.003723,-0.03067,-0.065665,-0.002952,-0.03382,0.06389,-0.006086,-0.032466,-0.11385,-0.3255,-0.023149,0.10229,-0.33749,-0.023253,-0.10598,-0.64848,0.027945,0.11606,-0.64724,0.01451
1,0.011547,0.7259,-0.068995,-0.13684,0.45192,-0.022067,-0.17782,0.20867,0.028179,0.15023,0.45304,-0.018903,0.17982,0.2038,0.010616,-0.20043,0.00172,-0.016226,0.19974,-0.003845,-0.030865,-0.065903,-0.002962,-0.033163,0.063617,-0.00622,-0.032317,-0.11376,-0.32698,-0.02343,0.1021,-0.33793,-0.023102,-0.10651,-0.65199,0.027961,0.11474,-0.65069,0.013717
2,0.011498,0.72586,-0.068711,-0.13479,0.45193,-0.023647,-0.17767,0.20789,0.027529,0.14984,0.45355,-0.018172,0.17918,0.20441,0.010651,-0.1971,0.001708,-0.022892,0.19642,-0.00419,-0.026029,-0.065975,-0.003147,-0.032793,0.062738,-0.006466,-0.031162,-0.11404,-0.32732,-0.02297,0.1022,-0.33697,-0.022631,-0.10631,-0.65162,0.028344,0.11595,-0.64601,0.014919
3,0.01162,0.72591,-0.068427,-0.136,0.45197,-0.022298,-0.17752,0.20766,0.027626,0.15037,0.45377,-0.015122,0.17857,0.20478,0.010865,-0.19755,0.001538,-0.02279,0.19392,-0.003032,-0.032294,-0.06579,-0.003025,-0.032641,0.063014,-0.006236,-0.030259,-0.11417,-0.32727,-0.022468,0.10217,-0.3371,-0.022351,-0.10658,-0.65048,0.028314,0.11597,-0.64617,0.014974
4,0.011584,0.72548,-0.068185,-0.13636,0.4515,-0.020393,-0.17717,0.20833,0.02717,0.15114,0.45257,-0.01288,0.17695,0.20448,0.010695,-0.19576,0.003151,-0.028431,0.19468,-0.003534,-0.030023,-0.06545,-0.003381,-0.032422,0.063349,-0.006854,-0.02855,-0.11402,-0.32736,-0.022361,0.10188,-0.33721,-0.021979,-0.10704,-0.6509,0.027987,0.11536,-0.64962,0.015033
5,0.011631,0.72549,-0.068077,-0.1353,0.45209,-0.02195,-0.17724,0.20865,0.026887,0.15055,0.45214,-0.015028,0.17681,0.20518,0.01061,-0.19196,0.004197,-0.033153,0.19492,-0.002703,-0.03079,-0.065313,-0.003623,-0.032464,0.063373,-0.007084,-0.02842,-0.11404,-0.32728,-0.022356,0.10187,-0.33703,-0.021814,-0.1068,-0.65209,0.027962,0.11536,-0.64842,0.0157
6,0.011654,0.72539,-0.068006,-0.13605,0.45169,-0.021415,-0.17701,0.20849,0.026697,0.15073,0.45211,-0.014935,0.17633,0.20532,0.010617,-0.1926,0.003786,-0.032079,0.1949,-0.002526,-0.030732,-0.06513,-0.003673,-0.032323,0.06343,-0.007075,-0.028414,-0.11402,-0.32726,-0.022352,0.10189,-0.33741,-0.021525,-0.1069,-0.65205,0.027778,0.11539,-0.64887,0.015772
7,0.011779,0.72541,-0.067728,-0.13566,0.45193,-0.021125,-0.17993,0.21041,0.023612,0.15053,0.45282,-0.016374,0.18018,0.20641,0.005872,-0.20459,0.007233,-0.036202,0.20074,-0.000829,-0.037946,-0.065205,-0.003504,-0.032631,0.06359,-0.006767,-0.030033,-0.11394,-0.32686,-0.022241,0.10209,-0.33701,-0.021503,-0.10644,-0.65163,0.028082,0.11569,-0.64732,0.014904
8,0.011757,0.72541,-0.067461,-0.13547,0.45208,-0.02085,-0.18393,0.21493,0.019088,0.15047,0.45289,-0.01641,0.18395,0.21065,-0.000991,-0.21277,0.014388,-0.04575,0.20706,0.004241,-0.046786,-0.065127,-0.003515,-0.032561,0.063723,-0.006767,-0.030041,-0.11393,-0.32686,-0.022102,0.10211,-0.33687,-0.021291,-0.10644,-0.65174,0.028141,0.11569,-0.64721,0.015011
9,0.01179,0.7254,-0.066774,-0.13529,0.45239,-0.020482,-0.19313,0.22318,0.010945,0.15026,0.45319,-0.016701,0.19146,0.21848,-0.0122,-0.22978,0.028821,-0.06148,0.22042,0.016861,-0.066607,-0.065053,-0.003515,-0.032508,0.063951,-0.006749,-0.030093,-0.11392,-0.32677,-0.021953,0.10216,-0.33673,-0.0211,-0.10637,-0.6517,0.028204,0.11578,-0.64703,0.015092
