FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.019175,0.73572,-0.061845,-0.1333,0.46095,-0.017682,-0.18033,0.22028,0.018001,0.15333,0.46088,-0.025828,0.19255,0.2226,-0.018707,-0.21387,0.038947,-0.041445,0.20668,0.024618,-0.079147,-0.066902,-0.002646,-0.036376,0.063943,-0.00688,-0.034174,-0.12209,-0.31674,-0.027312,0.10982,-0.32512,-0.029853,-0.11718,-0.63085,0.018295,0.1259,-0.64578,-0.005956
1,0.020302,0.73565,-0.057981,-0.13452,0.46492,-0.017979,-0.22787,0.29742,-0.033638,0.15251,0.46454,-0.028075,0.21973,0.27649,-0.08571,-0.29153,0.13783,-0.12179,0.26311,0.1181,-0.18826,-0.06662,-0.002512,-0.036056,0.06527,-0.005507,-0.036552,-0.12187,-0.31411,-0.025221,0.10987,-0.32492,-0.029323,-0.11439,-0.63837,0.020081,0.12661,-0.64374,-0.00562
2,0.019847,0.73515,-0.055236,-0.13279,0.46578,-0.016873,-0.23913,0.30484,-0.042501,0.14852,0.47022,-0.032763,0.23011,0.29893,-0.10092,-0.32879,0.17383,-0.18749,0.28995,0.16899,-0.23277,-0.066373,-0.002069,-0.035406,0.06576,-0.00478,-0.03701,-0.12187,-0.31407,-0.024827,0.10967,-0.32473,-0.028957,-0.11396,-0.64193,0.0227,0.12658,-0.64475,-0.005294
3,0.020038,0.73494,-0.05158,-0.13203,0.4663,-0.016241,-0.27544,0.32506,-0.080139,0.14726,0.47185,-0.034016,0.25166,0.32197,-0.13342,-0.36581,0.22339,-0.21944,0.32374,0.23282,-0.29131,-0.06611,-0.001374,-0.033981,0.066202,-0.00394,-0.037473,-0.12206,-0.31346,-0.023523,0.10939,-0.32414,-0.028237,-0.11394,-0.6415,0.02258,0.12663,-0.64564,-0.005295
4,0.019217,0.73515,-0.047075,-0.13034,0.46963,-0.014433,-0.28266,0.37532,-0.092295,0.14658,0.47336,-0.034954,0.28631,0.35012,-0.17696,-0.38904,0.30013,-0.23684,0.37182,0.25088,-0.40252,-0.06646,-0.000975,-0.033081,0.066294,-0.003601,-0.037387,-0.12227,-0.31295,-0.022595,0.10879,-0.32357,-0.027151,-0.11402,-0.6415,0.02256,0.12674,-0.64587,-0.00518
5,0.018911,0.73568,-0.044953,-0.13123,0.47078,-0.011478,-0.29974,0.39921,-0.074499,0.14462,0.47558,-0.03591,0.28203,0.4104,-0.16138,-0.39281,0.38562,-0.2456,0.35069,0.36694,-0.33905,-0.066904,-0.000124,-0.031557,0.066317,-0.002504,-0.037776,-0.12225,-0.31265,-0.022294,0.10831,-0.32373,-0.026662,-0.11382,-0.64195,0.022741,0.12657,-0.64672,-0.004904
6,0.018724,0.73584,-0.043913,-0.13318,0.4721,-0.013474,-0.31016,0.45098,-0.098628,0.14526,0.47841,-0.036456,0.29572,0.44237,-0.15682,-0.41239,0.44928,-0.27414,0.35311,0.45138,-0.35731,-0.066525,0.001196,-0.029957,0.066677,-0.000988,-0.03756,-0.12239,-0.31155,-0.021108,0.10791,-0.32407,-0.026209,-0.11469,-0.62575,0.0226,0.12615,-0.64769,-0.005513
7,0.017446,0.73677,-0.047255,-0.13389,0.48762,-0.016844,-0.27523,0.53754,-0.074276,0.14622,0.49421,-0.038183,0.25603,0.55217,-0.12658,-0.34893,0.61657,-0.19831,0.29884,0.62429,-0.25944,-0.066542,0.009798,-0.033226,0.065255,0.008153,-0.040253,-0.12211,-0.30985,-0.022813,0.10718,-0.32353,-0.027299,-0.11498,-0.634,0.021959,0.12626,-0.64821,-0.005295
8,0.016867,0.73731,-0.04721,-0.134,0.4933,-0.016861,-0.27523,0.58216,-0.074276,0.14571,0.5007,-0.038855,0.25603,0.60045,-0.12658,-0.34893,0.69622,-0.19831,0.29884,0.70816,-0.25944,-0.066555,0.013213,-0.033225,0.065201,0.011816,-0.041205,-0.12209,-0.30911,-0.022815,0.10669,-0.323,-0.027258,-0.11495,-0.6346,0.021996,0.12628,-0.6487,-0.005297
9,0.01638,0.73796,-0.047173,-0.13398,0.49863,-0.016845,-0.27523,0.62169,-0.074276,0.14528,0.50708,-0.039231,0.25603,0.64597,-0.12658,-0.34893,0.76841,-0.19831,0.29899,0.7907,-0.25752,-0.066516,0.016646,-0.033228,0.065132,0.015517,-0.042137,-0.12204,-0.30839,-0.022819,0.10627,-0.32248,-0.027226,-0.11507,-0.63471,0.022006,0.12622,-0.64921,-0.005292
