FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.026095,0.73878,-0.054486,-0.14016,0.46319,-0.002844,-0.1651,0.23725,0.021985,0.16268,0.46061,-0.000389,0.18736,0.2319,0.002677,-0.18817,0.027763,-0.016648,0.19503,0.017702,-0.062353,-0.067723,-0.001581,-0.034159,0.066631,-0.006117,-0.033084,-0.10982,-0.32339,-0.048549,0.10885,-0.3237,-0.021677,-0.10525,-0.65874,0.000383,0.12388,-0.63324,0.007797
1,0.027067,0.7386,-0.054041,-0.13928,0.46332,-0.002637,-0.16462,0.23792,0.024814,0.16336,0.46039,0.002252,0.18851,0.23159,0.003407,-0.19034,0.01764,-0.012096,0.19621,0.011943,-0.064226,-0.067373,-0.001179,-0.031192,0.067159,-0.006024,-0.030387,-0.10969,-0.32058,-0.035192,0.1094,-0.32332,-0.020202,-0.10462,-0.65803,0.003512,0.12383,-0.63332,0.007837
2,0.027571,0.7383,-0.053646,-0.13937,0.46378,0.000626,-0.16492,0.23808,0.026373,0.16366,0.46001,0.001341,0.1891,0.23133,0.003495,-0.19083,0.016505,-0.011625,0.1968,0.011625,-0.063948,-0.067236,-0.001156,-0.028873,0.067339,-0.006084,-0.029065,-0.11,-0.31931,-0.030566,0.10955,-0.32216,-0.019117,-0.10476,-0.6562,0.005914,0.12378,-0.6332,0.007937
3,0.027929,0.73814,-0.052889,-0.13889,0.46396,0.000575,-0.16513,0.23864,0.027893,0.16373,0.46009,0.001242,0.18936,0.23147,0.004066,-0.1919,0.015718,-0.010452,0.19797,0.015174,-0.057686,-0.067073,-0.001113,-0.028236,0.067691,-0.005962,-0.027875,-0.11035,-0.31894,-0.026392,0.10968,-0.32121,-0.018344,-0.10654,-0.64824,0.008425,0.12389,-0.63267,0.008074
4,0.028628,0.73811,-0.051774,-0.13853,0.46417,0.000708,-0.16548,0.23922,0.029441,0.16396,0.46,0.001272,0.18984,0.23149,0.005022,-0.19266,0.015506,-0.01012,0.19827,0.015894,-0.056323,-0.06701,-0.001205,-0.027223,0.067762,-0.005968,-0.026371,-0.11036,-0.31896,-0.024268,0.1098,-0.32096,-0.017885,-0.10673,-0.64725,0.008157,0.12387,-0.63257,0.008146
5,0.029836,0.73796,-0.048434,-0.13803,0.46468,0.005997,-0.16556,0.23954,0.033357,0.16501,0.45987,0.002,0.19079,0.23152,0.007587,-0.19522,0.016097,-0.00578,0.20617,0.03511,-0.042798,-0.066919,-0.000642,-0.024063,0.067996,-0.005392,-0.021302,-0.11089,-0.3189,-0.021306,0.10983,-0.31981,-0.016719,-0.10658,-0.6474,0.008903,0.12466,-0.63061,0.009224
6,0.030495,0.73821,-0.047239,-0.13788,0.46477,0.005868,-0.16539,0.2399,0.034623,0.16586,0.45977,0.002839,0.19117,0.23138,0.008594,-0.19527,0.016571,-0.005108,0.20576,0.031727,-0.041123,-0.066703,-0.000608,-0.023411,0.068402,-0.005404,-0.019784,-0.11096,-0.31873,-0.020765,0.10979,-0.31952,-0.016224,-0.1066,-0.64766,0.009732,0.12449,-0.63089,0.009276
7,0.030831,0.73822,-0.045813,-0.13743,0.46474,0.004537,-0.16474,0.24032,0.035596,0.16552,0.45993,0.004908,0.19128,0.23155,0.010546,-0.19457,0.017523,-0.003045,0.20235,0.017783,-0.044385,-0.066453,-0.000608,-0.022094,0.068527,-0.005466,-0.019693,-0.11095,-0.31916,-0.021212,0.10985,-0.32052,-0.015658,-0.10622,-0.64961,0.0102,0.12387,-0.63271,0.009348
8,0.031373,0.73817,-0.044186,-0.13711,0.46486,0.005425,-0.16464,0.24064,0.037318,0.16588,0.45989,0.00603,0.19165,0.23151,0.012189,-0.19483,0.017484,-0.001254,0.20309,0.017656,-0.042122,-0.06631,-0.00053,-0.020849,0.068698,-0.005411,-0.01818,-0.11104,-0.31916,-0.020421,0.10988,-0.3204,-0.015087,-0.10621,-0.64961,0.010749,0.12387,-0.6325,0.009583
9,0.031838,0.7381,-0.042631,-0.1368,0.46493,0.006209,-0.16458,0.24089,0.038848,0.16625,0.45984,0.007229,0.19196,0.23148,0.013822,-0.19497,0.017506,0.000553,0.20384,0.017916,-0.039744,-0.06617,-0.000498,-0.019726,0.068864,-0.00539,-0.016822,-0.11112,-0.31916,-0.019869,0.10991,-0.3203,-0.014536,-0.1062,-0.64961,0.011386,0.12387,-0.63234,0.00985
10,0.032129,0.73801,-0.041361,-0.13653,0.46495,0.006362,-0.16449,0.24113,0.039896,0.1665,0.45975,0.008481,0.1922,0.23144,0.015227,-0.19495,0.017675,0.001758,0.20419,0.017916,-0.038947,-0.066043,-0.000498,-0.019022,0.069004,-0.00539,-0.016011,-0.11115,-0.31918,-0.019638,0.10993,-0.32021,-0.014111,-0.10629,-0.64923,0.011952,0.12389,-0.63218,0.009977
11,0.032321,0.73788,-0.040098,-0.13628,0.46495,0.006514,-0.16438,0.24132,0.040802,0.16671,0.45966,0.009605,0.19239,0.23137,0.016528,-0.19494,0.017855,0.002741,0.20453,0.018201,-0.038435,-0.06595,-0.000498,-0.018387,0.069081,-0.00539,-0.015393,-0.11115,-0.31923,-0.019458,0.10996,-0.32016,-0.013743,-0.10629,-0.64933,0.012432,0.1239,-0.63211,0.010096
12,0.032397,0.73773,-0.038878,-0.13621,0.46495,0.006889,-0.16437,0.24136,0.041663,0.16673,0.4596,0.010739,0.19252,0.23136,0.0177,-0.19493,0.017907,0.003192,0.2049,0.018551,-0.038002,-0.065917,-0.000498,-0.017875,0.069106,-0.00539,-0.014928,-0.11117,-0.31929,-0.019318,0.10998,-0.32009,-0.013409,-0.10624,-0.64959,0.012918,0.12396,-0.63191,0.010204
