FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.012398,0.74334,-0.021483,-0.14852,0.46775,-0.028257,-0.32486,0.48834,-0.14598,0.16511,0.47511,-0.015726,0.35616,0.52145,-0.14255,-0.43749,0.55585,-0.36754,0.45843,0.59574,-0.33505,-0.0674,-0.004215,-0.035595,0.070681,-0.004962,-0.03726,-0.11904,-0.32957,-0.019745,0.1144,-0.32777,-0.000361,-0.12512,-0.63713,0.008912,0.13247,-0.63912,0.023207
1,0.012049,0.7236,-0.013938,-0.14866,0.47096,-0.029722,-0.32236,0.52998,-0.15385,0.16993,0.48317,-0.014121,0.35147,0.53773,-0.13367,-0.43705,0.62704,-0.36958,0.44319,0.64754,-0.31397,-0.066648,-0.002279,-0.035688,0.071413,-0.002998,-0.036962,-0.11873,-0.32914,-0.020027,0.11435,-0.32692,-5e-05,-0.12459,-0.64358,0.009364,0.13168,-0.64163,0.022865
2,0.012207,0.72223,-0.013486,-0.15127,0.47796,-0.03264,-0.32191,0.54987,-0.15134,0.17324,0.48779,-0.014146,0.34921,0.56685,-0.11991,-0.42205,0.67051,-0.32444,0.43206,0.70726,-0.29754,-0.066161,0.000552,-0.036048,0.071649,-0.000476,-0.036435,-0.11836,-0.32889,-0.020046,0.11422,-0.3261,0.000199,-0.12301,-0.67029,0.009775,0.13179,-0.63975,0.023063
3,0.012715,0.7274,-0.014293,-0.1543,0.49045,-0.035561,-0.31556,0.60999,-0.14304,0.17727,0.49992,-0.014943,0.33637,0.62512,-0.10941,-0.41158,0.78814,-0.3065,0.40455,0.79221,-0.25575,-0.065132,0.006649,-0.036596,0.071855,0.005809,-0.033933,-0.11831,-0.32877,-0.01999,0.11404,-0.32583,0.000669,-0.1206,-0.65538,0.006988,0.13071,-0.64084,0.022441
4,0.012935,0.72777,-0.013909,-0.1543,0.4918,-0.03583,-0.3167,0.64227,-0.13888,0.17769,0.50329,-0.014976,0.32968,0.66253,-0.10666,-0.39639,0.81892,-0.28112,0.38963,0.83315,-0.23088,-0.065005,0.009137,-0.036398,0.071702,0.00885,-0.032918,-0.11845,-0.32803,-0.019854,0.11405,-0.32551,0.00099,-0.12003,-0.66241,0.008652,0.13016,-0.64195,0.022586
5,0.012844,0.72853,-0.014055,-0.15242,0.50553,-0.037914,-0.29451,0.687,-0.12284,0.17416,0.52024,-0.015033,0.31293,0.68747,-0.093294,-0.37188,0.86852,-0.2369,0.36073,0.88428,-0.1932,-0.06474,0.016204,-0.035577,0.071171,0.016777,-0.032289,-0.11903,-0.32621,-0.019456,0.11375,-0.32337,0.001891,-0.12096,-0.64218,0.009932,0.12931,-0.64326,0.022304
6,0.012495,0.73116,-0.014745,-0.15269,0.51062,-0.036258,-0.29271,0.70354,-0.1167,0.17093,0.52245,-0.016594,0.29755,0.75395,-0.084817,-0.3633,0.90948,-0.21296,0.35072,0.93154,-0.17248,-0.06464,0.01851,-0.034647,0.071154,0.019168,-0.03157,-0.11995,-0.32399,-0.017566,0.11398,-0.32283,0.002357,-0.12053,-0.66669,0.011155,0.12918,-0.64344,0.022362
7,0.01171,0.74339,-0.021472,-0.14983,0.51755,-0.030541,-0.28443,0.71568,-0.10221,0.1653,0.52372,-0.01534,0.28429,0.73262,-0.067826,-0.34761,0.90935,-0.18519,0.32995,0.92082,-0.142,-0.064334,0.02262,-0.034141,0.071935,0.023256,-0.031227,-0.11884,-0.32129,-0.017161,0.11478,-0.32118,0.002726,-0.12094,-0.64663,0.009722,0.13139,-0.63772,0.023477
8,0.011455,0.74461,-0.022301,-0.14981,0.52339,-0.030191,-0.27783,0.73433,-0.093062,0.16467,0.52782,-0.015218,0.27375,0.75027,-0.05874,-0.33526,0.93124,-0.16032,0.31471,0.94302,-0.11862,-0.064142,0.026098,-0.03381,0.072077,0.026928,-0.030722,-0.11877,-0.31927,-0.016616,0.11495,-0.32005,0.003149,-0.12085,-0.64637,0.009722,0.13138,-0.63687,0.023659
9,0.01122,0.74759,-0.023992,-0.14972,0.52924,-0.029517,-0.27118,0.74964,-0.084037,0.16349,0.53164,-0.015266,0.26365,0.76377,-0.049607,-0.32438,0.94988,-0.13762,0.30084,0.96128,-0.09738,-0.063965,0.029454,-0.033461,0.072174,0.030437,-0.030336,-0.11873,-0.31732,-0.016054,0.11514,-0.31895,0.003527,-0.12085,-0.64461,0.009641,0.13145,-0.63574,0.023883
