FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.009388,0.7388,-0.068552,-0.13552,0.45936,-0.021283,-0.1773,0.21345,0.009337,0.15071,0.46019,-0.039878,0.18486,0.20336,-0.013874,-0.20342,0.009508,-0.049362,0.19987,-0.004839,-0.056875,-0.066593,-0.003593,-0.036828,0.066251,-0.005933,-0.036332,-0.11925,-0.31818,-0.032626,0.11636,-0.32852,-0.03399,-0.12451,-0.63772,0.012976,0.14,-0.64001,-0.002819
1,0.010102,0.73838,-0.068053,-0.13638,0.45949,-0.025173,-0.17713,0.21357,0.008879,0.15187,0.4592,-0.039834,0.18486,0.20469,-0.016382,-0.19768,-0.023358,-0.064275,0.1998,-0.003867,-0.057314,-0.066687,-0.003559,-0.037008,0.066245,-0.006049,-0.036101,-0.11906,-0.31809,-0.032011,0.11692,-0.32769,-0.033425,-0.12339,-0.63947,0.014669,0.14159,-0.64104,-0.001122
2,0.010195,0.73833,-0.068097,-0.13541,0.45564,-0.028865,-0.1768,0.21352,0.007068,0.15265,0.45915,-0.039626,0.18489,0.20456,-0.016636,-0.19542,0.007656,-0.047087,0.20026,-0.004093,-0.056651,-0.066287,-0.003887,-0.036828,0.066565,-0.006366,-0.035744,-0.11886,-0.31794,-0.031553,0.11683,-0.32787,-0.032835,-0.12289,-0.63746,0.015285,0.14247,-0.64118,7.6e-05
3,0.010522,0.73836,-0.068032,-0.13162,0.45693,-0.023709,-0.17655,0.21351,0.006378,0.15261,0.45917,-0.039639,0.18562,0.2044,-0.018472,-0.19548,0.007522,-0.047096,0.2015,-0.004765,-0.054434,-0.066081,-0.00401,-0.036269,0.066544,-0.00658,-0.035488,-0.11867,-0.31823,-0.030659,0.11671,-0.32847,-0.032152,-0.121,-0.64326,0.016439,0.1427,-0.64159,0.001443
4,0.011045,0.73839,-0.06806,-0.13258,0.45609,-0.024641,-0.17509,0.21133,0.003616,0.15437,0.45667,-0.04045,0.18651,0.20323,-0.021151,-0.1947,0.005591,-0.050715,0.20373,-0.006233,-0.053493,-0.06583,-0.004238,-0.035934,0.066748,-0.006828,-0.035305,-0.11796,-0.31761,-0.02994,0.11658,-0.32919,-0.031133,-0.12071,-0.64415,0.016118,0.14297,-0.64195,0.001738
5,0.012009,0.73845,-0.067973,-0.13009,0.45738,-0.021888,-0.17405,0.2115,0.001367,0.15513,0.45691,-0.040164,0.18725,0.20187,-0.022282,-0.19422,0.005506,-0.051531,0.20475,-0.007582,-0.054554,-0.065587,-0.004298,-0.035688,0.067093,-0.007131,-0.035133,-0.11739,-0.317,-0.029957,0.11656,-0.3294,-0.03104,-0.11997,-0.63728,0.015736,0.14303,-0.6422,0.002201
6,0.012975,0.73792,-0.067666,-0.12988,0.45786,-0.024065,-0.17306,0.21157,0.000376,0.15461,0.45722,-0.040488,0.1877,0.20172,-0.023415,-0.18944,0.007212,-0.061193,0.20501,-0.007852,-0.054767,-0.065392,-0.004273,-0.035352,0.067271,-0.00723,-0.034666,-0.11682,-0.3165,-0.029975,0.11649,-0.32984,-0.030672,-0.12024,-0.63545,0.01606,0.14316,-0.64284,0.002258
7,0.014819,0.73842,-0.064937,-0.13066,0.45929,-0.019999,-0.17493,0.21421,0.000708,0.15555,0.45831,-0.038319,0.18875,0.2046,-0.023835,-0.19406,0.008509,-0.065134,0.20492,-0.004143,-0.061145,-0.063577,-0.003761,-0.033703,0.069289,-0.006766,-0.03378,-0.11609,-0.31659,-0.028865,0.11757,-0.33014,-0.028995,-0.12059,-0.6358,0.016098,0.14352,-0.64227,0.002542
8,0.015693,0.73844,-0.064165,-0.13047,0.45939,-0.019615,-0.17537,0.21559,-0.001619,0.15563,0.45831,-0.038108,0.19042,0.20661,-0.026068,-0.19563,0.010918,-0.070474,0.20657,-0.001669,-0.066154,-0.063026,-0.003734,-0.033011,0.069964,-0.006766,-0.03335,-0.11559,-0.31634,-0.028449,0.11783,-0.33013,-0.028333,-0.12045,-0.63642,0.016093,0.14367,-0.64227,0.002788
9,0.016533,0.73852,-0.063233,-0.13016,0.45955,-0.019005,-0.17684,0.21878,-0.0053,0.15563,0.45831,-0.038058,0.19281,0.20971,-0.029367,-0.19926,0.015789,-0.07621,0.21014,0.00265,-0.074301,-0.062513,-0.003711,-0.032279,0.070627,-0.006766,-0.032934,-0.11518,-0.3161,-0.027625,0.11801,-0.33013,-0.027762,-0.1203,-0.63694,0.016125,0.14368,-0.64238,0.002813
10,0.017301,0.73864,-0.062051,-0.12969,0.46017,-0.018642,-0.18046,0.2244,-0.01121,0.15563,0.45833,-0.038107,0.19651,0.21539,-0.0348,-0.20718,0.023899,-0.087091,0.21608,0.010502,-0.086626,-0.062027,-0.003634,-0.031529,0.07127,-0.006766,-0.032534,-0.11485,-0.31591,-0.026749,0.11818,-0.33013,-0.027185,-0.11995,-0.63864,0.016188,0.14368,-0.64248,0.002813
11,0.01794,0.73884,-0.060381,-0.12956,0.46091,-0.018094,-0.18643,0.23162,-0.01899,0.15563,0.45857,-0.03786,0.20223,0.2227,-0.043094,-0.21873,0.035309,-0.10099,0.22573,0.022031,-0.10494,-0.061607,-0.003518,-0.030728,0.071935,-0.006655,-0.032077,-0.11458,-0.31571,-0.025653,0.11835,-0.33013,-0.026599,-0.11917,-0.64,0.016192,0.14368,-0.64248,0.002845
12,0.018227,0.73904,-0.05891,-0.12944,0.4615,-0.017671,-0.19497,0.24202,-0.031238,0.15524,0.4592,-0.037495,0.20905,0.2318,-0.053459,-0.2335,0.050469,-0.11885,0.23812,0.038208,-0.12784,-0.061429,-0.003368,-0.030081,0.072369,-0.006474,-0.031705,-0.11447,-0.31549,-0.024608,0.11848,-0.33005,-0.02616,-0.11819,-0.64256,0.016309,0.14368,-0.64249,0.002845
13,0.018451,0.73925,-0.057177,-0.12958,0.46225,-0.017413,-0.20566,0.25467,-0.043656,0.15464,0.45994,-0.037264,0.2183,0.24419,-0.066767,-0.25299,0.075782,-0.14235,0.25537,0.060501,-0.15454,-0.061366,-0.003178,-0.029269,0.072775,-0.006167,-0.031344,-0.11436,-0.31522,-0.023466,0.1185,-0.32995,-0.025837,-0.11777,-0.64178,0.016502,0.14364,-0.64257,0.002819
14,0.018595,0.7395,-0.054922,-0.12965,0.4636,-0.017046,-0.21878,0.27129,-0.056553,0.15413,0.46138,-0.03707,0.22981,0.26034,-0.0805,-0.27336,0.10751,-0.16842,0.27486,0.090489,-0.18398,-0.061297,-0.002687,-0.028093,0.07309,-0.005539,-0.031008,-0.1143,-0.31486,-0.022259,0.11851,-0.32975,-0.025565,-0.11729,-0.64119,0.017206,0.14355,-0.64251,0.002741
15,0.01868,0.73974,-0.052533,-0.12993,0.46497,-0.016732,-0.23385,0.29347,-0.070969,0.15349,0.46304,-0.036997,0.24232,0.2822,-0.095807,-0.2954,0.1472,-0.19684,0.29564,0.12812,-0.21672,-0.061213,-0.002129,-0.026829,0.07325,-0.004693,-0.030617,-0.11425,-0.31446,-0.02105,0.11852,-0.32946,-0.025292,-0.11677,-0.64117,0.017997,0.14327,-0.64253,0.002587
16,0.018777,0.73992,-0.049794,-0.13013,0.46688,-0.016507,-0.24938,0.32372,-0.085341,0.15303,0.4653,-0.037136,0.25589,0.31251,-0.11087,-0.32006,0.20239,-0.22561,0.31764,0.18266,-0.25054,-0.061104,-0.001327,-0.025376,0.073316,-0.003565,-0.030096,-0.1142,-0.31405,-0.019764,0.11853,-0.32905,-0.02501,-0.11628,-0.64105,0.018793,0.143,-0.64257,0.002433
17,0.018875,0.74013,-0.047008,-0.13052,0.46918,-0.016525,-0.26426,0.3557,-0.098212,0.15302,0.46821,-0.037308,0.2681,0.34498,-0.12233,-0.33892,0.26383,-0.24831,0.33688,0.24351,-0.2772,-0.060983,-0.000279,-0.024103,0.073391,-0.002182,-0.029499,-0.11414,-0.31365,-0.018445,0.11845,-0.32856,-0.024733,-0.11592,-0.64069,0.019642,0.14273,-0.6426,0.002272
