FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.015932,0.72603,-0.028598,-0.14399,0.48414,-0.033643,-0.29962,0.62164,-0.13513,0.17841,0.48299,-0.021409,0.33964,0.61199,-0.1267,-0.35374,0.77956,-0.27487,0.38492,0.77688,-0.27188,-0.065546,-0.003838,-0.034877,0.070972,-0.005608,-0.037576,-0.11794,-0.33945,-0.033008,0.11321,-0.33578,-0.003005,-0.12626,-0.62127,-0.000231,0.12899,-0.64175,0.016838
1,0.01622,0.72692,-0.028618,-0.14386,0.48752,-0.034845,-0.29458,0.64019,-0.12724,0.17779,0.48708,-0.022752,0.3328,0.64071,-0.12331,-0.34942,0.83615,-0.27501,0.376,0.80827,-0.25914,-0.0647,-0.002186,-0.035743,0.071616,-0.003072,-0.038184,-0.1175,-0.33841,-0.033015,0.11365,-0.33486,-0.003247,-0.12648,-0.6207,-0.000215,0.12894,-0.64283,0.017068
2,0.016477,0.72741,-0.028613,-0.14382,0.49793,-0.036171,-0.2825,0.6804,-0.13137,0.18002,0.48457,-0.02511,0.33254,0.65719,-0.11887,-0.34202,0.85172,-0.25398,0.36264,0.87235,-0.2518,-0.064753,-0.000339,-0.036669,0.071302,-0.001694,-0.038859,-0.11713,-0.3379,-0.032766,0.11387,-0.3333,-0.003958,-0.12643,-0.62035,-0.000184,0.12933,-0.64267,0.017147
3,0.017043,0.72824,-0.029044,-0.14328,0.50159,-0.036592,-0.27405,0.69251,-0.1229,0.17999,0.48546,-0.02602,0.32543,0.68088,-0.1092,-0.32947,0.86733,-0.23565,0.35223,0.89083,-0.23717,-0.064204,0.001554,-0.037801,0.071578,-0.000142,-0.039097,-0.11668,-0.33749,-0.032759,0.11412,-0.33328,-0.004133,-0.12634,-0.62004,-0.000153,0.1292,-0.64276,0.017324
4,0.017301,0.72862,-0.029189,-0.14328,0.50727,-0.036624,-0.26645,0.70494,-0.11666,0.17593,0.5025,-0.026183,0.3048,0.69795,-0.099799,-0.31677,0.91331,-0.21147,0.33653,0.87922,-0.19265,-0.063159,0.006109,-0.039269,0.07226,0.005473,-0.03987,-0.11643,-0.33734,-0.032904,0.11416,-0.3332,-0.004152,-0.12632,-0.61913,0.00011,0.1316,-0.63665,0.018469
5,0.017849,0.72912,-0.029926,-0.14242,0.51263,-0.034758,-0.25986,0.71425,-0.10788,0.17498,0.5058,-0.025193,0.29769,0.70642,-0.093127,-0.31225,0.91804,-0.20225,0.33059,0.88953,-0.18105,-0.06235,0.009509,-0.039378,0.072783,0.008706,-0.040369,-0.11493,-0.33554,-0.032919,0.11425,-0.33282,-0.004212,-0.12621,-0.61937,0.000166,0.13172,-0.63098,0.020187
6,0.018542,0.73007,-0.031381,-0.14156,0.51482,-0.034764,-0.25851,0.73793,-0.1021,0.1737,0.50881,-0.025128,0.28898,0.71384,-0.085286,-0.30325,0.92997,-0.18124,0.31664,0.92765,-0.16142,-0.062193,0.011093,-0.040006,0.072991,0.011083,-0.041535,-0.11449,-0.33517,-0.033116,0.11421,-0.33157,-0.004714,-0.12617,-0.61932,0.000174,0.13192,-0.63036,0.019965
7,0.019202,0.73076,-0.032865,-0.14019,0.51938,-0.03339,-0.25616,0.73416,-0.098358,0.1708,0.50686,-0.026447,0.28543,0.72071,-0.079556,-0.29965,0.93183,-0.16954,0.31458,0.92661,-0.1545,-0.062706,0.012326,-0.04098,0.072448,0.012237,-0.042998,-0.11439,-0.33453,-0.033851,0.11392,-0.32927,-0.006119,-0.12504,-0.62549,-9.9e-05,0.12951,-0.64263,0.017865
8,0.019654,0.73143,-0.033906,-0.13965,0.52334,-0.033045,-0.25312,0.7421,-0.093102,0.16901,0.51011,-0.026805,0.27793,0.72971,-0.073229,-0.29419,0.94309,-0.15543,0.30667,0.93701,-0.13727,-0.062519,0.014875,-0.041814,0.072513,0.014874,-0.04379,-0.11397,-0.33384,-0.034162,0.11398,-0.32795,-0.006792,-0.12397,-0.63193,-0.000273,0.12951,-0.6432,0.017865
9,0.020054,0.73213,-0.034987,-0.13916,0.52672,-0.032552,-0.25105,0.74873,-0.088383,0.16737,0.5118,-0.027108,0.27232,0.73699,-0.067417,-0.29025,0.94937,-0.14356,0.3,0.9471,-0.12391,-0.062443,0.017004,-0.042523,0.072558,0.016994,-0.044497,-0.11356,-0.33311,-0.034487,0.114,-0.32647,-0.007655,-0.12276,-0.63883,-0.000395,0.12951,-0.64366,0.017865
10,0.020329,0.73285,-0.036057,-0.13887,0.52955,-0.032012,-0.24985,0.75446,-0.084563,0.16574,0.51326,-0.027416,0.2673,0.74344,-0.062034,-0.28694,0.9554,-0.13246,0.29383,0.95729,-0.11148,-0.062353,0.01884,-0.043267,0.072615,0.018879,-0.045162,-0.11332,-0.33258,-0.034815,0.11401,-0.32494,-0.008678,-0.12196,-0.64079,-0.000284,0.1295,-0.64414,0.017864
11,0.020481,0.73351,-0.036999,-0.13883,0.53165,-0.03165,-0.24888,0.75762,-0.081293,0.16421,0.5145,-0.027605,0.26317,0.74917,-0.057353,-0.28471,0.96001,-0.12375,0.28913,0.96345,-0.10106,-0.06225,0.020596,-0.044014,0.072685,0.020626,-0.045772,-0.1131,-0.33197,-0.035149,0.11399,-0.32346,-0.009836,-0.12104,-0.64771,-0.000432,0.12949,-0.64461,0.017859
12,0.020549,0.73412,-0.037839,-0.13885,0.53331,-0.031327,-0.24835,0.76038,-0.078379,0.16277,0.51583,-0.027836,0.25972,0.75438,-0.053271,-0.28321,0.96365,-0.11694,0.28475,0.96912,-0.091125,-0.062149,0.022189,-0.044723,0.072673,0.022162,-0.046195,-0.11291,-0.33134,-0.035454,0.11396,-0.32212,-0.01096,-0.12016,-0.65456,-0.000602,0.12929,-0.64566,0.017691
13,0.020604,0.73473,-0.03851,-0.13887,0.53436,-0.031143,-0.24847,0.7629,-0.076244,0.16147,0.51714,-0.028129,0.25694,0.75912,-0.049771,-0.28259,0.96648,-0.11193,0.28116,0.97391,-0.082845,-0.06208,0.023534,-0.04541,0.072632,0.023484,-0.046555,-0.11274,-0.33076,-0.035738,0.11393,-0.32098,-0.011984,-0.11976,-0.65621,-0.000787,0.12909,-0.64634,0.017433
14,0.020655,0.73532,-0.039139,-0.13887,0.53443,-0.031143,-0.24856,0.76436,-0.075057,0.16084,0.51837,-0.028243,0.25467,0.76361,-0.046899,-0.28248,0.96773,-0.10869,0.27842,0.97746,-0.07639,-0.062015,0.024715,-0.046138,0.072609,0.024649,-0.046914,-0.1126,-0.33042,-0.035986,0.1139,-0.31984,-0.013078,-0.11861,-0.66301,-0.001074,0.12893,-0.64692,0.017187
15,0.020626,0.73583,-0.039582,-0.139,0.53447,-0.031154,-0.24862,0.76522,-0.074324,0.1604,0.51957,-0.028335,0.25307,0.76468,-0.04474,-0.28268,0.96826,-0.10636,0.2761,0.98048,-0.070956,-0.061959,0.02579,-0.04683,0.072633,0.025686,-0.047304,-0.11246,-0.33007,-0.036208,0.1139,-0.31905,-0.014043,-0.11757,-0.66906,-0.001391,0.12884,-0.64753,0.01698
16,0.020493,0.73625,-0.039887,-0.13938,0.53453,-0.031185,-0.24864,0.76562,-0.074121,0.16004,0.52043,-0.028415,0.25192,0.76549,-0.043049,-0.28273,0.96837,-0.10572,0.27489,0.98202,-0.068086,-0.061907,0.026302,-0.047467,0.072669,0.026317,-0.047744,-0.11232,-0.32978,-0.036389,0.11392,-0.3185,-0.014921,-0.11655,-0.67414,-0.001798,0.12869,-0.64795,0.016766
