FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.019085,0.7399,-0.033621,-0.13792,0.46221,-0.035104,-0.28644,0.36311,-0.16716,0.1574,0.46621,-0.03097,0.30962,0.35329,-0.14559,-0.36612,0.2893,-0.35785,0.40908,0.29485,-0.33217,-0.069259,-0.004361,-0.033074,0.072054,-0.004351,-0.034433,-0.13486,-0.32966,-0.018458,0.11304,-0.31971,-0.000191,-0.13725,-0.65,0.003406,0.11878,-0.62196,0.021865
1,0.019051,0.73981,-0.030368,-0.1379,0.46301,-0.035154,-0.29392,0.3804,-0.17541,0.157,0.4684,-0.030513,0.31761,0.38325,-0.15732,-0.38884,0.3533,-0.37093,0.42006,0.35186,-0.34856,-0.069097,-0.003209,-0.031333,0.072134,-0.003456,-0.033643,-0.13484,-0.32841,-0.01749,0.11319,-0.31929,0.000203,-0.13743,-0.65066,0.003385,0.11947,-0.62117,0.022005
2,0.019325,0.73955,-0.028066,-0.13723,0.46466,-0.034884,-0.3031,0.41395,-0.17153,0.15821,0.4707,-0.02962,0.3277,0.41359,-0.15994,-0.38106,0.40787,-0.37627,0.42125,0.40766,-0.37831,-0.06889,-0.002519,-0.030469,0.072432,-0.002615,-0.032386,-0.13471,-0.32781,-0.016874,0.11337,-0.31888,0.001331,-0.13797,-0.65063,0.003726,0.11941,-0.61941,0.022804
3,0.019256,0.73964,-0.027526,-0.1385,0.4683,-0.033743,-0.30727,0.44344,-0.17338,0.15832,0.47164,-0.029209,0.33176,0.44528,-0.16349,-0.39291,0.45873,-0.39694,0.41909,0.46057,-0.36372,-0.06905,-0.00071,-0.028563,0.072301,-0.001558,-0.032051,-0.13466,-0.32732,-0.016407,0.11339,-0.31832,0.002162,-0.13755,-0.64464,0.004822,0.11957,-0.61852,0.023001
4,0.019247,0.73934,-0.02594,-0.14038,0.47157,-0.031195,-0.31189,0.46565,-0.17628,0.15899,0.47302,-0.029138,0.33619,0.47062,-0.1599,-0.40011,0.51335,-0.40317,0.41584,0.51543,-0.35842,-0.069081,0.000355,-0.02811,0.072005,-0.000648,-0.031415,-0.13455,-0.32645,-0.015944,0.11347,-0.31833,0.002765,-0.13779,-0.64609,0.003695,0.11805,-0.6263,0.02212
5,0.019512,0.7393,-0.024237,-0.14034,0.47353,-0.031195,-0.31848,0.49961,-0.17191,0.1614,0.47753,-0.028608,0.33984,0.50115,-0.15397,-0.39694,0.56385,-0.38904,0.42551,0.57315,-0.3862,-0.069018,0.00201,-0.027089,0.071894,0.000341,-0.031337,-0.13461,-0.32613,-0.016026,0.1134,-0.31829,0.002929,-0.13779,-0.6481,0.003622,0.11741,-0.62983,0.02069
6,0.01957,0.73946,-0.022847,-0.14236,0.47545,-0.030848,-0.31934,0.52429,-0.16433,0.16596,0.48519,-0.023973,0.33812,0.52839,-0.15242,-0.40075,0.61721,-0.38943,0.42667,0.61927,-0.37472,-0.069443,0.003862,-0.025774,0.071375,0.001865,-0.030551,-0.13455,-0.32605,-0.01578,0.11347,-0.31832,0.003381,-0.13812,-0.6487,0.003534,0.11752,-0.63001,0.020802
7,0.019443,0.73986,-0.023733,-0.1434,0.4803,-0.033482,-0.30052,0.55134,-0.1603,0.16551,0.48425,-0.026594,0.32463,0.56178,-0.14742,-0.38112,0.65839,-0.35446,0.41132,0.67378,-0.33078,-0.069226,0.005797,-0.027481,0.071323,0.004163,-0.030314,-0.13436,-0.32558,-0.01567,0.11345,-0.31821,0.00335,-0.13765,-0.64893,0.003603,0.11856,-0.62489,0.022189
8,0.019458,0.73994,-0.023732,-0.14428,0.48436,-0.033381,-0.30047,0.57721,-0.15705,0.1663,0.489,-0.026124,0.32436,0.58973,-0.14424,-0.3796,0.70215,-0.34545,0.40794,0.72297,-0.32082,-0.069069,0.007986,-0.027472,0.071265,0.006322,-0.029816,-0.13428,-0.32519,-0.015566,0.11345,-0.31806,0.00349,-0.13771,-0.64893,0.0036,0.11865,-0.62481,0.022302
9,0.019458,0.74005,-0.023732,-0.14482,0.48888,-0.033307,-0.29821,0.60381,-0.15191,0.16676,0.49426,-0.025632,0.32166,0.61747,-0.13721,-0.37386,0.74543,-0.3305,0.40118,0.76979,-0.3036,-0.068871,0.010552,-0.027462,0.071196,0.009006,-0.02943,-0.13416,-0.32474,-0.015557,0.11344,-0.31781,0.003551,-0.13779,-0.64893,0.003596,0.11868,-0.62462,0.022413
10,0.019458,0.74033,-0.023732,-0.1454,0.49383,-0.033252,-0.29469,0.6273,-0.14635,0.16677,0.49925,-0.025203,0.3177,0.64222,-0.13018,-0.36876,0.78349,-0.31435,0.39401,0.81054,-0.28383,-0.068668,0.013186,-0.027451,0.071124,0.011907,-0.029072,-0.13397,-0.32413,-0.015547,0.11344,-0.31755,0.00361,-0.13781,-0.64893,0.003555,0.11865,-0.62484,0.022445
11,0.01946,0.74075,-0.023778,-0.14571,0.4999,-0.033101,-0.28997,0.64977,-0.14031,0.16676,0.50374,-0.024984,0.31288,0.6676,-0.12211,-0.36125,0.81824,-0.29315,0.38521,0.84711,-0.25999,-0.068419,0.016204,-0.027647,0.071044,0.015212,-0.028889,-0.13372,-0.32337,-0.015533,0.11342,-0.31704,0.003609,-0.13789,-0.64929,0.003481,0.1186,-0.62484,0.022531
