FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.017738,0.7113,-0.026581,-0.13405,0.46019,-0.022978,-0.31199,0.58346,-0.15055,0.14311,0.4756,-0.01352,0.31345,0.62249,-0.18722,-0.33257,0.71542,-0.33935,0.35762,0.75422,-0.34882,-0.064775,-0.004,-0.032336,0.067985,-0.005277,-0.033787,-0.12551,-0.33436,-0.037916,0.099837,-0.3471,-0.013085,-0.13413,-0.68466,-0.003509,0.10397,-0.67507,0.012619
1,0.017229,0.71073,-0.026363,-0.13536,0.46557,-0.022796,-0.30693,0.61559,-0.15111,0.14207,0.47835,-0.012795,0.30808,0.64326,-0.18237,-0.32856,0.76853,-0.33517,0.34386,0.79645,-0.32422,-0.064793,-0.002085,-0.032739,0.067658,-0.003519,-0.033249,-0.12574,-0.33455,-0.038031,0.099804,-0.34692,-0.01306,-0.13401,-0.68547,-0.003054,0.10407,-0.6752,0.012724
2,0.016766,0.71041,-0.026106,-0.13556,0.46992,-0.022825,-0.29274,0.63277,-0.14283,0.14418,0.47506,-0.012995,0.29642,0.66155,-0.17123,-0.33017,0.7728,-0.29825,0.33485,0.81867,-0.30739,-0.06575,-0.000308,-0.034355,0.067317,-0.002793,-0.033229,-0.12598,-0.33438,-0.038182,0.099827,-0.34688,-0.01311,-0.13408,-0.68541,-0.003052,0.10423,-0.67534,0.012703
3,0.01614,0.71062,-0.025677,-0.13487,0.46687,-0.022071,-0.28637,0.64416,-0.13865,0.14433,0.47573,-0.012825,0.28509,0.65255,-0.11233,-0.32921,0.78282,-0.29382,0.31814,0.80192,-0.26645,-0.065681,0.000101,-0.035061,0.067145,-0.001916,-0.03313,-0.12639,-0.33457,-0.038116,0.099649,-0.34646,-0.013839,-0.13418,-0.68548,-0.00314,0.10424,-0.6753,0.012744
4,0.015613,0.7111,-0.025855,-0.13787,0.48026,-0.021815,-0.28064,0.66588,-0.1289,0.14028,0.49146,-0.010662,0.27443,0.68028,-0.095346,-0.31701,0.82761,-0.2593,0.29639,0.85942,-0.24192,-0.065301,0.005779,-0.035897,0.066428,0.006029,-0.032524,-0.12645,-0.33451,-0.03818,0.099402,-0.34558,-0.014048,-0.13442,-0.68538,-0.002818,0.10425,-0.67524,0.012697
5,0.015396,0.71151,-0.026307,-0.13764,0.47958,-0.02185,-0.27621,0.67765,-0.12026,0.1405,0.49116,-0.01057,0.27962,0.71704,-0.11298,-0.31327,0.84123,-0.24778,0.28702,0.89321,-0.22697,-0.065427,0.005807,-0.035958,0.06637,0.006031,-0.032596,-0.12649,-0.33254,-0.038317,0.099428,-0.34535,-0.014269,-0.13443,-0.68508,-0.002854,0.1042,-0.67527,0.012756
6,0.015025,0.71242,-0.0266,-0.13799,0.48733,-0.02249,-0.27328,0.68674,-0.11363,0.14063,0.49034,-0.01065,0.25119,0.71253,-0.090896,-0.30258,0.90674,-0.23809,0.28835,0.89826,-0.22581,-0.065852,0.007964,-0.036517,0.065711,0.007818,-0.032186,-0.12664,-0.33172,-0.038109,0.099287,-0.34504,-0.013957,-0.13451,-0.68531,-0.00297,0.10405,-0.6754,0.012853
7,0.014588,0.71313,-0.028653,-0.13684,0.48589,-0.022761,-0.27363,0.68806,-0.11094,0.13937,0.49523,-0.010255,0.25809,0.71479,-0.091107,-0.30473,0.87644,-0.22537,0.28179,0.91378,-0.20788,-0.065966,0.01082,-0.037646,0.065117,0.010817,-0.032673,-0.12677,-0.33174,-0.038401,0.099078,-0.34464,-0.014297,-0.13467,-0.68436,-0.002884,0.10425,-0.67502,0.012619
8,0.014205,0.71382,-0.029835,-0.137,0.48864,-0.022931,-0.27125,0.69623,-0.10484,0.13875,0.49862,-0.00985,0.25255,0.72366,-0.085529,-0.30063,0.89201,-0.21024,0.27526,0.93293,-0.19414,-0.066041,0.013099,-0.038219,0.064668,0.013392,-0.032567,-0.12689,-0.33118,-0.038484,0.098896,-0.34414,-0.014459,-0.13482,-0.68385,-0.002888,0.10425,-0.67495,0.012632
9,0.013871,0.71459,-0.031119,-0.13699,0.4906,-0.023163,-0.26938,0.7023,-0.099468,0.13828,0.50073,-0.009666,0.24733,0.73081,-0.079454,-0.29788,0.90297,-0.19834,0.27108,0.94823,-0.18196,-0.066078,0.014776,-0.03874,0.064298,0.015106,-0.032493,-0.12702,-0.33061,-0.038579,0.09871,-0.34369,-0.014626,-0.13485,-0.68312,-0.002898,0.10425,-0.67488,0.012635
