FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.011447,0.71361,-0.039528,-0.13843,0.48608,-0.020484,-0.31402,0.63794,-0.10697,0.14885,0.49682,-0.018289,0.32006,0.68596,-0.14881,-0.35793,0.79557,-0.25065,0.35653,0.85751,-0.27604,-0.066285,-0.004122,-0.033902,0.068297,-0.005152,-0.034809,-0.11964,-0.33605,-0.03256,0.099449,-0.35113,-0.011751,-0.12237,-0.65973,0.012899,0.10148,-0.66978,0.008533
1,0.012647,0.71568,-0.041226,-0.13579,0.49894,-0.023106,-0.2769,0.70188,-0.10521,0.14915,0.50446,-0.018603,0.28166,0.70123,-0.09649,-0.3323,0.88157,-0.23901,0.32437,0.87691,-0.21506,-0.064496,0.002201,-0.035176,0.069337,0.001523,-0.034676,-0.11926,-0.33547,-0.032386,0.099433,-0.35169,-0.01159,-0.12193,-0.66017,0.011457,0.10186,-0.67016,0.008244
2,0.013154,0.71662,-0.041619,-0.13301,0.50169,-0.02419,-0.27309,0.70439,-0.10301,0.1495,0.50986,-0.018195,0.30163,0.7423,-0.10604,-0.31496,0.90302,-0.21395,0.30805,0.93281,-0.2053,-0.063294,0.006274,-0.03555,0.069586,0.005716,-0.03306,-0.1191,-0.33539,-0.032389,0.09967,-0.35051,-0.011712,-0.12197,-0.66356,0.012251,0.10181,-0.67011,0.008428
3,0.014256,0.71749,-0.043887,-0.13219,0.50698,-0.024213,-0.26566,0.70983,-0.099565,0.14827,0.51406,-0.018656,0.27724,0.73603,-0.091146,-0.30161,0.90665,-0.19988,0.30473,0.96306,-0.20468,-0.06266,0.009581,-0.03619,0.069776,0.009539,-0.034428,-0.11886,-0.33531,-0.032765,0.099905,-0.35084,-0.012061,-0.12121,-0.66557,0.012316,0.10157,-0.67069,0.008143
4,0.015345,0.71825,-0.045366,-0.13205,0.51372,-0.022357,-0.25619,0.71879,-0.092487,0.14851,0.51681,-0.018,0.27062,0.74231,-0.08455,-0.28963,0.9111,-0.18767,0.30021,0.96979,-0.19591,-0.062434,0.013044,-0.036425,0.070118,0.012912,-0.034501,-0.11843,-0.3342,-0.032805,0.099989,-0.35086,-0.012273,-0.12143,-0.66807,0.012484,0.10083,-0.67223,0.007853
5,0.016301,0.71882,-0.046418,-0.13034,0.51651,-0.022532,-0.24936,0.72589,-0.088377,0.14816,0.5203,-0.017064,0.26528,0.75016,-0.080992,-0.28101,0.91788,-0.17846,0.29225,0.98166,-0.17692,-0.061441,0.015754,-0.037108,0.070838,0.015671,-0.033834,-0.11725,-0.3342,-0.03374,0.10015,-0.35076,-0.012347,-0.12116,-0.66865,0.012276,0.10082,-0.67219,0.007853
6,0.017425,0.71957,-0.047363,-0.13016,0.51679,-0.022439,-0.23627,0.74083,-0.081376,0.14839,0.52032,-0.017002,0.25704,0.75774,-0.072837,-0.25877,0.93991,-0.15496,0.28183,0.99588,-0.14875,-0.060295,0.017775,-0.03737,0.071826,0.017321,-0.033495,-0.11582,-0.33385,-0.034225,0.10075,-0.35063,-0.012025,-0.121,-0.66881,0.011908,0.10106,-0.67187,0.007978
7,0.019833,0.72061,-0.046754,-0.12825,0.51565,-0.022839,-0.23566,0.73701,-0.081708,0.14964,0.51932,-0.017275,0.2619,0.75726,-0.071534,-0.26333,0.95457,-0.16306,0.28561,0.9904,-0.15535,-0.058788,0.017447,-0.03587,0.074143,0.01737,-0.03381,-0.11306,-0.33278,-0.035792,0.10276,-0.35106,-0.011649,-0.11994,-0.66886,0.011614,0.10182,-0.67015,0.008208
8,0.021565,0.72139,-0.046895,-0.12712,0.51711,-0.022834,-0.22987,0.7416,-0.07824,0.1501,0.52004,-0.017087,0.25984,0.76017,-0.067086,-0.25706,0.96569,-0.15811,0.28293,0.99265,-0.1463,-0.057641,0.01879,-0.035862,0.075467,0.018748,-0.033738,-0.111,-0.33256,-0.037265,0.10388,-0.35136,-0.011506,-0.11906,-0.66948,0.011618,0.102,-0.67034,0.008134
9,0.023369,0.72215,-0.046887,-0.12596,0.51788,-0.022737,-0.22519,0.74499,-0.075503,0.15067,0.52048,-0.016883,0.25847,0.7627,-0.063363,-0.25238,0.97614,-0.15474,0.28086,0.99571,-0.1382,-0.056436,0.019764,-0.035695,0.076769,0.019737,-0.033638,-0.10849,-0.33245,-0.039224,0.105,-0.35181,-0.011349,-0.1174,-0.66968,0.01174,0.10216,-0.67036,0.008078
