FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.020711,0.7453,-0.052439,-0.14439,0.45891,-0.020361,-0.17323,0.22706,-0.008009,0.17342,0.45818,-0.019421,0.22339,0.22445,0.011871,-0.18885,0.02003,-0.036537,0.25013,0.003954,-0.015728,-0.066553,-0.003289,-0.035282,0.070598,-0.005804,-0.037138,-0.12307,-0.34297,-0.046709,0.11567,-0.32318,-0.00548,-0.15051,-0.65207,-0.008266,0.11581,-0.63029,0.015174
1,0.02063,0.74526,-0.052579,-0.152,0.45913,-0.032676,-0.17103,0.20455,-0.01515,0.17268,0.45806,-0.019204,0.22318,0.2244,0.012013,-0.19311,-0.001929,-0.041546,0.24994,0.006236,-0.01506,-0.067595,-0.003598,-0.036657,0.069524,-0.006295,-0.039282,-0.12332,-0.34304,-0.046766,0.11516,-0.32308,-0.00559,-0.14981,-0.65225,-0.008482,0.11833,-0.61617,0.016708
2,0.019797,0.74501,-0.05291,-0.15498,0.4594,-0.035197,-0.17211,0.20224,-0.016005,0.16439,0.4596,-0.023389,0.22232,0.22466,0.011933,-0.1966,-0.003693,-0.045383,0.2494,0.003476,-0.015401,-0.069843,-0.004222,-0.038979,0.067928,-0.006693,-0.04076,-0.12426,-0.34123,-0.045918,0.11407,-0.32264,-0.006479,-0.14966,-0.65231,-0.008591,0.11631,-0.62184,0.015996
3,0.018252,0.74487,-0.053721,-0.15563,0.45854,-0.034529,-0.17582,0.19492,-0.020301,0.16405,0.45892,-0.022082,0.22057,0.22397,0.011899,-0.19964,-0.036427,-0.0742,0.24746,0.001399,-0.016253,-0.072198,-0.004674,-0.041483,0.065017,-0.007086,-0.044544,-0.12659,-0.34109,-0.043472,0.11179,-0.32176,-0.008098,-0.15001,-0.65249,-0.007801,0.11595,-0.621,0.015847
4,0.016664,0.74512,-0.053375,-0.15686,0.4592,-0.037292,-0.18513,0.20715,-0.027151,0.16261,0.45917,-0.021089,0.21545,0.22384,0.010957,-0.21318,0.001886,-0.058738,0.24272,-0.001618,-0.01591,-0.075349,-0.004683,-0.044544,0.062335,-0.007201,-0.046539,-0.12951,-0.34092,-0.041104,0.10848,-0.32133,-0.010105,-0.15008,-0.65328,-0.006466,0.11479,-0.61917,0.015533
5,0.014415,0.74537,-0.053501,-0.159,0.45958,-0.038837,-0.18745,0.20933,-0.02905,0.16206,0.45873,-0.020966,0.21082,0.22196,0.009157,-0.20942,0.003425,-0.062172,0.2368,-0.001633,-0.016751,-0.078042,-0.004962,-0.047054,0.059591,-0.007417,-0.048533,-0.13264,-0.33554,-0.037868,0.1058,-0.32063,-0.01148,-0.14998,-0.65346,-0.00607,0.11273,-0.6162,0.015563
6,0.011845,0.7455,-0.053863,-0.16062,0.45972,-0.040601,-0.191,0.21359,-0.033494,0.15787,0.4587,-0.021569,0.20531,0.22232,0.005303,-0.21038,0.007413,-0.066853,0.2287,-0.004251,-0.019002,-0.079901,-0.004968,-0.049756,0.057861,-0.007119,-0.049782,-0.13405,-0.33561,-0.036093,0.10364,-0.31933,-0.013073,-0.15006,-0.6533,-0.005479,0.111,-0.61224,0.015416
7,0.010604,0.746,-0.053481,-0.1614,0.4596,-0.040035,-0.20123,0.22223,-0.043109,0.15626,0.4589,-0.024655,0.21451,0.22715,-0.005147,-0.23574,0.022928,-0.095572,0.2451,0.010198,-0.039224,-0.079409,-0.005068,-0.048519,0.058368,-0.007,-0.047506,-0.13417,-0.33371,-0.036863,0.10282,-0.3189,-0.011412,-0.15065,-0.65258,-0.004862,0.11009,-0.61464,0.015293
8,0.00889,0.7462,-0.053456,-0.16251,0.45975,-0.040792,-0.21068,0.22678,-0.051487,0.1543,0.45905,-0.025833,0.21507,0.23141,-0.013513,-0.25146,0.033305,-0.11333,0.25029,0.019057,-0.054141,-0.080812,-0.005068,-0.048983,0.057116,-0.007,-0.047589,-0.13571,-0.3321,-0.035568,0.10063,-0.31825,-0.011557,-0.15094,-0.65102,-0.003868,0.109,-0.61464,0.015393
9,0.007172,0.74645,-0.053123,-0.16349,0.46012,-0.041177,-0.2211,0.23627,-0.060375,0.15235,0.45927,-0.026953,0.21674,0.23663,-0.023803,-0.26915,0.051678,-0.13478,0.26093,0.027774,-0.078233,-0.081946,-0.005068,-0.049058,0.056094,-0.007,-0.047657,-0.13712,-0.33003,-0.034278,0.09864,-0.31764,-0.01169,-0.15138,-0.6493,-0.002607,0.10802,-0.61527,0.015394
