FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.00931,0.70139,-0.038692,-0.13156,0.49786,-0.021633,-0.23796,0.71683,-0.071889,0.14946,0.49655,-0.023652,0.25594,0.71773,-0.072072,-0.24206,0.93149,-0.14592,0.26267,0.94375,-0.15631,-0.065411,-0.005549,-0.034963,0.067088,-0.005022,-0.035959,-0.1193,-0.34984,-0.023922,0.10573,-0.35539,-0.013975,-0.12196,-0.68079,0.020572,0.12703,-0.68442,0.016321
1,0.009964,0.70158,-0.042015,-0.12865,0.50795,-0.022702,-0.22254,0.72508,-0.063097,0.14722,0.50522,-0.02243,0.23966,0.73363,-0.059409,-0.23083,0.94405,-0.11811,0.24042,0.97606,-0.11747,-0.065085,-0.00201,-0.035375,0.067222,-0.001468,-0.03804,-0.11861,-0.34618,-0.025724,0.10624,-0.35237,-0.014902,-0.12089,-0.68454,0.021143,0.1266,-0.68635,0.016147
2,0.009864,0.70268,-0.043753,-0.12797,0.50826,-0.023022,-0.21722,0.72765,-0.060223,0.14601,0.50653,-0.021856,0.2307,0.73817,-0.054321,-0.22665,0.95135,-0.10592,0.23459,0.98215,-0.10274,-0.06408,0.001787,-0.036993,0.067457,0.002396,-0.038221,-0.11729,-0.34268,-0.027715,0.10626,-0.35005,-0.015453,-0.12056,-0.68493,0.021211,0.12648,-0.6872,0.016216
3,0.010672,0.70317,-0.045776,-0.12464,0.51016,-0.023273,-0.21344,0.73114,-0.055663,0.14482,0.50797,-0.022596,0.22295,0.74211,-0.049585,-0.22184,0.95482,-0.096584,0.22892,0.98724,-0.088336,-0.062883,0.005435,-0.038903,0.06816,0.005736,-0.039488,-0.11688,-0.34349,-0.028505,0.1063,-0.34819,-0.01587,-0.12045,-0.68597,0.020778,0.12688,-0.68545,0.016317
4,0.012875,0.70328,-0.047251,-0.12383,0.51145,-0.02344,-0.21016,0.73395,-0.05263,0.1442,0.50897,-0.022767,0.2183,0.74449,-0.045577,-0.21577,0.9439,-0.088042,0.22454,0.99059,-0.072469,-0.062619,0.005656,-0.038873,0.068521,0.006078,-0.039919,-0.11645,-0.34204,-0.030129,0.10656,-0.34832,-0.016087,-0.12115,-0.68386,0.021093,0.12686,-0.68564,0.015915
5,0.013484,0.70349,-0.047393,-0.12333,0.50323,-0.022739,-0.20546,0.73583,-0.048799,0.14422,0.50887,-0.022812,0.2114,0.74642,-0.038449,-0.21171,0.98199,-0.075195,0.22266,0.9674,-0.063978,-0.061589,0.006481,-0.040755,0.06871,0.006639,-0.039617,-0.1159,-0.34237,-0.030834,0.10673,-0.34664,-0.016773,-0.12111,-0.684,0.021006,0.1269,-0.68572,0.015918
6,0.015895,0.70292,-0.047957,-0.12294,0.49856,-0.022894,-0.20054,0.73282,-0.045052,0.14414,0.50778,-0.023138,0.20861,0.74603,-0.036175,-0.20964,0.94647,-0.069694,0.22166,0.9625,-0.062317,-0.06148,0.006562,-0.040685,0.069324,0.006577,-0.041442,-0.11462,-0.33924,-0.033117,0.10672,-0.34632,-0.016817,-0.12091,-0.68412,0.020899,0.12692,-0.68569,0.01591
7,0.014738,0.70356,-0.047022,-0.12381,0.50057,-0.022348,-0.20031,0.73195,-0.04509,0.14439,0.50757,-0.022714,0.21101,0.74087,-0.03618,-0.21169,0.96513,-0.074704,0.23081,0.96732,-0.062828,-0.061247,0.008263,-0.039244,0.069235,0.008436,-0.039787,-0.11485,-0.33955,-0.032511,0.107,-0.34586,-0.016585,-0.12044,-0.68581,0.020772,0.12687,-0.68628,0.015872
8,0.015202,0.70381,-0.047025,-0.12377,0.50133,-0.022278,-0.19797,0.7325,-0.043201,0.14437,0.5077,-0.02254,0.2095,0.74111,-0.033719,-0.21027,0.96885,-0.071551,0.23084,0.96732,-0.058625,-0.060944,0.008969,-0.039355,0.069351,0.009145,-0.039788,-0.11448,-0.33892,-0.033215,0.1072,-0.34521,-0.016651,-0.12038,-0.68604,0.020711,0.12683,-0.68645,0.015793
9,0.015403,0.70408,-0.047027,-0.12377,0.5013,-0.022063,-0.19596,0.73296,-0.041648,0.14437,0.50786,-0.02243,0.20859,0.7412,-0.031669,-0.2095,0.97251,-0.069398,0.23086,0.96573,-0.056161,-0.060713,0.009746,-0.039357,0.069394,0.00986,-0.039788,-0.11419,-0.33832,-0.033785,0.10736,-0.34459,-0.016695,-0.12026,-0.68639,0.020605,0.12685,-0.68655,0.015705
10,0.015596,0.70452,-0.047028,-0.12376,0.50128,-0.021795,-0.19435,0.73331,-0.04039,0.14437,0.50804,-0.022356,0.20859,0.74134,-0.030352,-0.20919,0.97561,-0.068609,0.23102,0.96344,-0.054683,-0.060713,0.009906,-0.039394,0.069479,0.010013,-0.039789,-0.11397,-0.33776,-0.034273,0.10752,-0.34416,-0.016696,-0.1203,-0.68643,0.020516,0.12686,-0.68666,0.015615
11,0.015607,0.70498,-0.04696,-0.12376,0.50128,-0.021519,-0.1937,0.73394,-0.039544,0.14438,0.50814,-0.022139,0.2086,0.74087,-0.029126,-0.20919,0.97867,-0.068497,0.2319,0.96306,-0.053307,-0.060713,0.010102,-0.039329,0.069502,0.010221,-0.039668,-0.11395,-0.33751,-0.034436,0.10763,-0.34373,-0.016697,-0.12037,-0.68642,0.020423,0.12686,-0.68712,0.015588
