FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.017854,0.72663,-0.050451,-0.14962,0.47221,-0.007422,-0.28882,0.34214,0.096743,0.15774,0.47597,-0.007675,0.28798,0.33422,0.084666,-0.14431,0.20571,0.024414,0.1511,0.18525,0.025267,-0.066409,-0.004004,-0.03562,0.067391,-0.004592,-0.036084,-0.1157,-0.33036,-0.043416,0.10296,-0.33001,-0.021116,-0.1207,-0.65105,-0.002949,0.10789,-0.65677,0.00135
1,0.018149,0.7267,-0.051037,-0.14871,0.47188,-0.008286,-0.28902,0.34185,0.096703,0.15854,0.47642,-0.00768,0.28833,0.33437,0.085071,-0.14565,0.20479,0.023152,0.15446,0.1812,0.030304,-0.065546,-0.003964,-0.035407,0.068521,-0.004423,-0.035725,-0.11537,-0.33094,-0.04441,0.10342,-0.33005,-0.02083,-0.1193,-0.64924,-0.003557,0.10848,-0.65505,0.002097
2,0.018362,0.72698,-0.051255,-0.14821,0.47189,-0.008547,-0.28844,0.34033,0.093562,0.15942,0.47684,-0.007505,0.28893,0.3346,0.086037,-0.14452,0.20468,0.018327,0.15781,0.17839,0.033564,-0.062986,-0.003762,-0.035334,0.071556,-0.003983,-0.036539,-0.11181,-0.33966,-0.057789,0.10485,-0.32914,-0.020048,-0.11985,-0.65073,-0.00888,0.10855,-0.65514,0.002196
3,0.01842,0.72711,-0.051348,-0.14774,0.47185,-0.008592,-0.28812,0.34002,0.092503,0.16015,0.47768,-0.006967,0.28924,0.33552,0.086625,-0.14385,0.20407,0.01863,0.16055,0.17662,0.036666,-0.061666,-0.003712,-0.034966,0.072481,-0.003779,-0.036557,-0.11052,-0.34028,-0.062355,0.10568,-0.32954,-0.019481,-0.12045,-0.65302,-0.01059,0.10854,-0.65514,0.00219
4,0.018506,0.7273,-0.05139,-0.14754,0.47207,-0.0085,-0.28828,0.33926,0.092548,0.16057,0.47802,-0.006623,0.28955,0.33525,0.08708,-0.1433,0.20423,0.01835,0.16137,0.17592,0.037188,-0.060477,-0.003655,-0.034713,0.073645,-0.003504,-0.037141,-0.1094,-0.34302,-0.06669,0.10616,-0.32987,-0.019329,-0.12132,-0.65403,-0.012124,0.10836,-0.65538,0.002344
5,0.018575,0.72745,-0.051304,-0.14731,0.47214,-0.008227,-0.28824,0.33927,0.09254,0.16077,0.47802,-0.006682,0.28987,0.33535,0.087723,-0.14335,0.20418,0.018279,0.16207,0.17608,0.036414,-0.059568,-0.003717,-0.034599,0.074212,-0.00341,-0.037151,-0.10837,-0.34308,-0.069526,0.10646,-0.32997,-0.019239,-0.122,-0.65641,-0.013984,0.10835,-0.65539,0.002392
6,0.018646,0.72751,-0.05116,-0.14703,0.47207,-0.007654,-0.28801,0.33915,0.092162,0.16076,0.47795,-0.006481,0.29076,0.33572,0.088431,-0.14318,0.20343,0.019059,0.16276,0.17695,0.035842,-0.058991,-0.003959,-0.034558,0.07475,-0.003524,-0.037188,-0.10834,-0.34498,-0.07032,0.10683,-0.33027,-0.01912,-0.12231,-0.65863,-0.013863,0.10827,-0.65562,0.00272
7,0.018357,0.72742,-0.050471,-0.14769,0.47172,-0.007962,-0.28834,0.33809,0.091933,0.16007,0.47729,-0.006381,0.29054,0.33454,0.087218,-0.14489,0.20156,0.018868,0.16007,0.17917,0.028278,-0.05989,-0.004499,-0.035421,0.073978,-0.00426,-0.037119,-0.10956,-0.34294,-0.061944,0.10669,-0.33026,-0.019233,-0.12204,-0.65734,-0.011135,0.10824,-0.65594,0.0029
8,0.018336,0.72748,-0.050287,-0.14768,0.47163,-0.008059,-0.28841,0.33765,0.091708,0.16007,0.4773,-0.006268,0.29078,0.33449,0.087223,-0.14713,0.19968,0.018139,0.16105,0.17815,0.027794,-0.059889,-0.004591,-0.035474,0.07398,-0.004267,-0.03721,-0.10956,-0.34294,-0.061944,0.10669,-0.33025,-0.019233,-0.12241,-0.65794,-0.011145,0.10829,-0.65584,0.002901
9,0.01819,0.72751,-0.050018,-0.14772,0.4716,-0.008096,-0.28855,0.33728,0.091381,0.16007,0.4773,-0.006177,0.29104,0.33442,0.087228,-0.14866,0.19908,0.017807,0.16198,0.17756,0.026783,-0.059887,-0.004644,-0.035598,0.073981,-0.00427,-0.03726,-0.10956,-0.34294,-0.061944,0.10669,-0.33022,-0.019233,-0.12282,-0.65818,-0.011211,0.10829,-0.65588,0.002901
10,0.017916,0.72757,-0.049722,-0.14799,0.47162,-0.008153,-0.28922,0.33692,0.090839,0.15996,0.47735,-0.006074,0.29127,0.33453,0.087206,-0.15021,0.19891,0.017067,0.16317,0.17725,0.025738,-0.059876,-0.004665,-0.036126,0.073985,-0.004277,-0.037469,-0.11018,-0.34285,-0.061547,0.1067,-0.33022,-0.01947,-0.12328,-0.6582,-0.011259,0.10831,-0.65592,0.002876
