FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.005673,0.74745,-0.045993,-0.16174,0.45466,-0.029535,-0.1944,0.2141,-0.025576,0.15953,0.4595,-0.016465,0.19371,0.20986,0.000251,-0.20266,-0.022626,-0.067662,0.2091,-0.006722,-0.041003,-0.067547,-0.004709,-0.036206,0.068584,-0.004605,-0.036784,-0.11656,-0.32439,-0.018074,0.12215,-0.32548,-0.008039,-0.11623,-0.62157,0.016392,0.1396,-0.63454,0.016772
1,0.007672,0.74723,-0.04592,-0.15831,0.45563,-0.03024,-0.20112,0.2228,-0.045876,0.16132,0.45983,-0.01877,0.21204,0.22542,-0.021617,-0.23273,0.023433,-0.10781,0.23563,0.023541,-0.078143,-0.06635,-0.005178,-0.037087,0.070013,-0.004693,-0.037815,-0.11512,-0.32397,-0.017804,0.12341,-0.32478,-0.008528,-0.11641,-0.61664,0.015897,0.14151,-0.63533,0.017035
2,0.009375,0.74714,-0.045243,-0.15178,0.45891,-0.031187,-0.22866,0.26455,-0.078475,0.16277,0.46049,-0.020796,0.23405,0.25666,-0.060725,-0.27373,0.083713,-0.18135,0.28099,0.065218,-0.1385,-0.065348,-0.005047,-0.037035,0.071362,-0.004712,-0.038575,-0.114,-0.32411,-0.017266,0.12397,-0.3242,-0.008615,-0.11682,-0.61684,0.016828,0.14678,-0.62577,0.017667
3,0.011873,0.74804,-0.043061,-0.14847,0.46001,-0.032076,-0.23318,0.27021,-0.085419,0.16227,0.46067,-0.021278,0.24261,0.26448,-0.069985,-0.29287,0.11741,-0.22276,0.30565,0.098673,-0.18854,-0.064162,-0.005325,-0.037441,0.073117,-0.005101,-0.039486,-0.11326,-0.32415,-0.016903,0.12419,-0.32398,-0.008653,-0.1168,-0.61735,0.01763,0.14686,-0.62596,0.017678
4,0.016787,0.74773,-0.037872,-0.141,0.46355,-0.033916,-0.25361,0.30171,-0.12266,0.16307,0.46315,-0.028214,0.27288,0.29693,-0.11198,-0.339,0.22326,-0.30342,0.35389,0.18318,-0.27484,-0.061212,-0.005426,-0.038913,0.076874,-0.005044,-0.041686,-0.1117,-0.32365,-0.017303,0.12474,-0.32329,-0.009386,-0.11671,-0.61734,0.017625,0.14703,-0.62615,0.017141
5,0.019362,0.74701,-0.033081,-0.13698,0.46547,-0.033692,-0.28582,0.35232,-0.14248,0.16406,0.46587,-0.031223,0.31854,0.36475,-0.14417,-0.36084,0.3135,-0.34015,0.3817,0.29474,-0.33765,-0.059614,-0.004594,-0.038891,0.07858,-0.003988,-0.042313,-0.11072,-0.32381,-0.017435,0.12483,-0.32311,-0.009375,-0.11547,-0.62064,0.018197,0.14655,-0.62694,0.017004
6,0.021938,0.74689,-0.02886,-0.13475,0.4676,-0.034641,-0.30091,0.41418,-0.16219,0.16739,0.47131,-0.03286,0.32612,0.43914,-0.18076,-0.37635,0.42756,-0.36242,0.40969,0.41606,-0.37715,-0.057342,-0.00296,-0.03901,0.081518,-0.001925,-0.043397,-0.10878,-0.32378,-0.017964,0.12507,-0.32137,-0.009452,-0.11508,-0.62064,0.018295,0.14638,-0.62554,0.016423
7,0.021378,0.74714,-0.030695,-0.13597,0.46985,-0.035691,-0.28041,0.43026,-0.13828,0.17187,0.4764,-0.031805,0.31162,0.43885,-0.13782,-0.3524,0.44567,-0.31704,0.37338,0.44043,-0.31045,-0.056706,-0.000653,-0.037859,0.08137,-0.000113,-0.0411,-0.10821,-0.32381,-0.017519,0.12536,-0.32055,-0.009451,-0.11498,-0.61826,0.018543,0.14504,-0.62998,0.016582
8,0.023086,0.74721,-0.02887,-0.13403,0.47308,-0.035993,-0.28303,0.46944,-0.14107,0.17436,0.48041,-0.033087,0.31851,0.47965,-0.14266,-0.35463,0.51034,-0.31739,0.37639,0.50847,-0.31453,-0.055224,0.00087,-0.037921,0.08279,0.001361,-0.041198,-0.10708,-0.32359,-0.017362,0.12568,-0.31981,-0.009533,-0.11468,-0.61801,0.018756,0.14543,-0.62998,0.016676
9,0.024551,0.7473,-0.027633,-0.13288,0.47671,-0.035975,-0.28303,0.50882,-0.14107,0.17675,0.48471,-0.03358,0.32102,0.52212,-0.14262,-0.35463,0.58,-0.31739,0.37639,0.58274,-0.31453,-0.053659,0.003017,-0.03798,0.084149,0.003462,-0.041333,-0.1058,-0.32307,-0.017238,0.12633,-0.319,-0.009674,-0.11433,-0.61826,0.019033,0.14579,-0.62921,0.016737
10,0.025795,0.74747,-0.026992,-0.13204,0.48155,-0.035961,-0.28303,0.5436,-0.14107,0.17892,0.49029,-0.033685,0.32102,0.55964,-0.14262,-0.35463,0.64162,-0.31739,0.37639,0.65033,-0.31453,-0.052129,0.005481,-0.038064,0.085457,0.006007,-0.041478,-0.10449,-0.32241,-0.017185,0.12709,-0.31812,-0.009809,-0.11402,-0.61863,0.019252,0.14582,-0.62989,0.016648
11,0.026916,0.74765,-0.026909,-0.13143,0.48747,-0.035952,-0.28303,0.57644,-0.14107,0.18069,0.4965,-0.033657,0.32102,0.59077,-0.14262,-0.35463,0.69482,-0.31739,0.37639,0.70878,-0.31453,-0.050559,0.008558,-0.038137,0.0866,0.009158,-0.041659,-0.10323,-0.32161,-0.01723,0.12792,-0.31722,-0.009959,-0.11374,-0.61883,0.019473,0.1459,-0.63018,0.016614
12,0.028048,0.74799,-0.026891,-0.13085,0.49382,-0.035843,-0.28193,0.60747,-0.13851,0.1819,0.50221,-0.033638,0.321,0.62456,-0.14136,-0.34944,0.74546,-0.30385,0.37379,0.76106,-0.30363,-0.049206,0.011777,-0.038097,0.087492,0.012447,-0.041688,-0.10206,-0.32079,-0.017238,0.12876,-0.316,-0.010115,-0.11344,-0.61903,0.019646,0.14598,-0.63031,0.016703
13,0.029163,0.74845,-0.026873,-0.13017,0.50053,-0.035454,-0.27668,0.63619,-0.1332,0.18257,0.50749,-0.033627,0.3182,0.65567,-0.13631,-0.34147,0.79002,-0.28546,0.36808,0.80788,-0.28539,-0.048105,0.015109,-0.038097,0.08821,0.015864,-0.041671,-0.10099,-0.31989,-0.017254,0.12951,-0.31494,-0.010278,-0.11317,-0.61888,0.019808,0.14604,-0.63084,0.016715
14,0.030245,0.74897,-0.026856,-0.12942,0.50728,-0.034867,-0.26926,0.65934,-0.12504,0.18259,0.51238,-0.033566,0.31419,0.68392,-0.12813,-0.331,0.82862,-0.26272,0.35926,0.84778,-0.26245,-0.047137,0.018309,-0.038099,0.08881,0.01919,-0.041551,-0.099956,-0.31886,-0.017225,0.13016,-0.31388,-0.010444,-0.11289,-0.61886,0.019974,0.14625,-0.63084,0.016751
