FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.017898,0.73916,-0.019697,-0.15184,0.47451,-0.03142,-0.32792,0.58577,-0.14776,0.17271,0.47364,-0.02459,0.3453,0.53887,-0.13773,-0.40383,0.74302,-0.32779,0.42328,0.65826,-0.3413,-0.067852,-0.003783,-0.035529,0.071067,-0.005423,-0.037028,-0.11754,-0.32822,-0.01572,0.11881,-0.32699,-0.006587,-0.11506,-0.6841,0.011427,0.13299,-0.63974,0.016857
1,0.017419,0.73901,-0.019751,-0.1532,0.48152,-0.031277,-0.32494,0.60512,-0.1415,0.17531,0.47758,-0.025334,0.34464,0.56224,-0.13287,-0.39561,0.77853,-0.31158,0.41412,0.69703,-0.32206,-0.067423,-0.000513,-0.034751,0.070799,-0.002584,-0.036934,-0.11735,-0.32789,-0.01554,0.11878,-0.32726,-0.005988,-0.11438,-0.68376,0.011803,0.13308,-0.64276,0.017091
2,0.016948,0.73936,-0.019263,-0.15257,0.49037,-0.029884,-0.31249,0.62635,-0.13399,0.17757,0.48184,-0.024789,0.34208,0.59684,-0.13377,-0.38043,0.81274,-0.28309,0.40436,0.73098,-0.29973,-0.066933,0.00276,-0.034452,0.070678,0.000431,-0.036651,-0.11685,-0.32749,-0.015318,0.11881,-0.32718,-0.005859,-0.11365,-0.68341,0.011529,0.13341,-0.64213,0.017508
3,0.016905,0.73963,-0.019372,-0.14941,0.4972,-0.031525,-0.29703,0.66391,-0.10893,0.17944,0.49345,-0.026928,0.33166,0.64494,-0.12455,-0.36008,0.85765,-0.24676,0.38742,0.82938,-0.28294,-0.065153,0.006487,-0.033843,0.071661,0.00463,-0.037272,-0.11625,-0.32693,-0.015363,0.11886,-0.32719,-0.005736,-0.11231,-0.68297,0.010486,0.13388,-0.64307,0.017524
4,0.016854,0.73972,-0.019427,-0.14772,0.50103,-0.03234,-0.28784,0.68449,-0.1093,0.17957,0.49594,-0.027646,0.31884,0.65345,-0.11655,-0.35343,0.87028,-0.23434,0.37535,0.83309,-0.25514,-0.064276,0.008457,-0.034121,0.072121,0.006697,-0.036999,-0.11576,-0.32672,-0.015373,0.11894,-0.32704,-0.005604,-0.11216,-0.68274,0.010556,0.13444,-0.64548,0.018104
5,0.016804,0.74004,-0.01954,-0.14626,0.50824,-0.030484,-0.28042,0.69917,-0.1056,0.17952,0.49751,-0.028099,0.31319,0.67477,-0.11071,-0.34146,0.88577,-0.20809,0.36497,0.88774,-0.24165,-0.063374,0.010944,-0.034138,0.072479,0.009195,-0.036895,-0.1153,-0.32672,-0.015359,0.11907,-0.32688,-0.005474,-0.11126,-0.68281,0.010051,0.13472,-0.64613,0.018312
6,0.016833,0.74029,-0.02008,-0.14479,0.51374,-0.028227,-0.27429,0.71244,-0.099185,0.17878,0.50494,-0.028327,0.30801,0.69928,-0.10661,-0.33081,0.91507,-0.19319,0.3584,0.90296,-0.22787,-0.062695,0.014078,-0.033476,0.072871,0.012829,-0.037159,-0.11432,-0.32656,-0.015339,0.11941,-0.32646,-0.005506,-0.11099,-0.68268,0.009838,0.13497,-0.6475,0.01796
7,0.017491,0.74147,-0.021822,-0.14316,0.51625,-0.026971,-0.26868,0.71627,-0.091923,0.17503,0.50779,-0.026049,0.30158,0.70465,-0.097319,-0.32315,0.91709,-0.18073,0.34941,0.89416,-0.20122,-0.062274,0.01613,-0.034508,0.073417,0.015363,-0.03784,-0.11271,-0.32503,-0.015748,0.11963,-0.32579,-0.00605,-0.11032,-0.68118,0.009232,0.13412,-0.65097,0.016856
8,0.017623,0.74207,-0.022613,-0.14168,0.5204,-0.026143,-0.26273,0.72737,-0.087229,0.17448,0.51101,-0.026189,0.29502,0.71747,-0.090847,-0.31443,0.92965,-0.16541,0.34073,0.90788,-0.18288,-0.061704,0.018421,-0.034494,0.073779,0.017945,-0.038196,-0.11188,-0.32429,-0.015971,0.11973,-0.32537,-0.006051,-0.10979,-0.68046,0.008896,0.13414,-0.65416,0.01636
9,0.017975,0.74281,-0.023752,-0.14037,0.52418,-0.025319,-0.25692,0.73673,-0.081969,0.17367,0.51398,-0.026348,0.28866,0.73035,-0.084168,-0.30558,0.94219,-0.14941,0.33175,0.9225,-0.16524,-0.061131,0.020735,-0.034643,0.074222,0.020596,-0.038656,-0.11104,-0.32328,-0.016342,0.11976,-0.32452,-0.006277,-0.10978,-0.67948,0.008896,0.13396,-0.6567,0.015822
