FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.013734,0.73016,-0.051865,-0.1524,0.45492,-0.015006,-0.18232,0.20624,0.025013,0.15417,0.4548,-0.004881,0.20427,0.22107,0.027462,-0.2071,0.017149,-0.02583,0.21563,0.01523,-0.059766,-0.06844,-0.003719,-0.03511,0.066575,-0.004684,-0.034023,-0.1194,-0.32485,-0.044972,0.12105,-0.32471,-0.038738,-0.12908,-0.64992,-0.01734,0.13906,-0.63977,-0.020254
1,0.014143,0.73012,-0.052576,-0.15234,0.4549,-0.014628,-0.18154,0.20641,0.026598,0.15431,0.45474,-0.00525,0.204,0.22235,0.026383,-0.21097,0.010898,-0.019825,0.22358,0.046135,-0.044158,-0.068442,-0.00381,-0.035045,0.066571,-0.004751,-0.034035,-0.11942,-0.32483,-0.044942,0.12115,-0.32502,-0.03848,-0.12905,-0.64999,-0.017321,0.13911,-0.64013,-0.019899
2,0.014461,0.72969,-0.053812,-0.15177,0.45482,-0.014852,-0.1813,0.20647,0.026823,0.15464,0.45471,-0.00564,0.20462,0.222,0.024233,-0.2121,0.008372,-0.017082,0.22379,0.045073,-0.044365,-0.068132,-0.003876,-0.03539,0.066772,-0.004798,-0.034305,-0.11944,-0.32483,-0.045112,0.12116,-0.32505,-0.03847,-0.12905,-0.64989,-0.01742,0.1391,-0.64015,-0.019925
3,0.014891,0.72947,-0.055575,-0.15095,0.4548,-0.014955,-0.18098,0.20677,0.02777,0.15466,0.45437,-0.008028,0.20557,0.22338,0.022038,-0.21388,0.005096,-0.012294,0.22463,0.045448,-0.043565,-0.067965,-0.004099,-0.035923,0.066919,-0.005058,-0.034777,-0.11943,-0.32489,-0.045275,0.12112,-0.32496,-0.038353,-0.12905,-0.64962,-0.017557,0.13906,-0.6398,-0.019946
4,0.01497,0.72936,-0.056461,-0.15082,0.45477,-0.014817,-0.18083,0.20686,0.02842,0.15484,0.45434,-0.008542,0.20628,0.22374,0.020497,-0.21429,0.004666,-0.011366,0.22485,0.045312,-0.043686,-0.067833,-0.004128,-0.035964,0.067098,-0.005187,-0.035197,-0.11925,-0.32453,-0.045857,0.12112,-0.325,-0.038418,-0.12896,-0.64973,-0.017811,0.13896,-0.63989,-0.020142
5,0.01516,0.72932,-0.056679,-0.15042,0.45472,-0.014626,-0.18049,0.20684,0.028682,0.15457,0.45383,-0.009918,0.20676,0.22268,0.019856,-0.21502,0.005007,-0.009627,0.22525,0.044187,-0.044157,-0.067857,-0.004271,-0.036011,0.067105,-0.005443,-0.035208,-0.11923,-0.32457,-0.045856,0.12113,-0.32492,-0.038415,-0.12895,-0.64977,-0.017846,0.13896,-0.63976,-0.020201
6,0.015309,0.72924,-0.057122,-0.15036,0.45464,-0.01462,-0.18026,0.20679,0.028912,0.15516,0.45383,-0.010284,0.20739,0.2237,0.019097,-0.21538,0.004211,-0.008704,0.22544,0.045041,-0.044553,-0.067687,-0.00431,-0.036142,0.067284,-0.00549,-0.035307,-0.11901,-0.32457,-0.046011,0.12115,-0.32485,-0.038413,-0.12898,-0.6487,-0.017832,0.13897,-0.63962,-0.020153
7,0.015802,0.72979,-0.056232,-0.15025,0.45477,-0.015027,-0.18061,0.20687,0.027365,0.15544,0.454,-0.009059,0.20675,0.22398,0.020565,-0.21425,0.004062,-0.012855,0.22544,0.045772,-0.044819,-0.06752,-0.004126,-0.03659,0.067388,-0.005404,-0.035057,-0.11892,-0.32449,-0.046071,0.12121,-0.32479,-0.038531,-0.12906,-0.64916,-0.018002,0.13933,-0.63936,-0.019895
8,0.016358,0.72979,-0.05625,-0.15009,0.45473,-0.015319,-0.18061,0.20697,0.027365,0.15561,0.45394,-0.009065,0.20673,0.22398,0.020566,-0.21425,0.003773,-0.012855,0.2258,0.045772,-0.044545,-0.06726,-0.004189,-0.037003,0.067588,-0.00547,-0.035064,-0.11876,-0.32449,-0.04627,0.12125,-0.32483,-0.038492,-0.12904,-0.64917,-0.01809,0.13967,-0.63903,-0.019725
9,0.019479,0.72973,-0.056052,-0.14822,0.45454,-0.018863,-0.18103,0.20774,0.023197,0.15571,0.45388,-0.006259,0.20592,0.22298,0.022464,-0.2133,0.003773,-0.01622,0.22734,0.045473,-0.043267,-0.065782,-0.004246,-0.038646,0.06868,-0.005683,-0.034302,-0.11825,-0.32449,-0.046865,0.12152,-0.32494,-0.038303,-0.12885,-0.64953,-0.018159,0.14008,-0.63849,-0.019609
