FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.011936,0.74589,-0.023792,-0.15409,0.45796,-0.020138,-0.17894,0.20499,-0.012233,0.16445,0.45495,-0.013914,0.20157,0.21451,-0.012219,-0.19551,0.00217,-0.069794,0.20693,0.008655,-0.058694,-0.064247,-0.003992,-0.035212,0.065991,-0.004919,-0.036066,-0.11636,-0.34489,-0.038253,0.11875,-0.33534,-0.014847,-0.12102,-0.65803,-0.017718,0.12669,-0.62948,-0.011586
1,0.011967,0.74561,-0.023909,-0.15402,0.45776,-0.022492,-0.17898,0.20703,-0.015933,0.16646,0.45318,-0.012144,0.19705,0.20348,-0.01572,-0.19187,0.006158,-0.082158,0.20616,-4e-05,-0.072662,-0.063847,-0.004249,-0.035588,0.066488,-0.005135,-0.037786,-0.11632,-0.34536,-0.038258,0.11886,-0.33534,-0.014776,-0.12099,-0.65818,-0.017649,0.12755,-0.62584,-0.011599
2,0.012011,0.74566,-0.024018,-0.15391,0.45782,-0.023354,-0.17909,0.20798,-0.017238,0.16697,0.45274,-0.01249,0.2007,0.21034,-0.015617,-0.19152,0.007655,-0.085486,0.20595,0.005862,-0.072116,-0.063569,-0.004688,-0.036332,0.066654,-0.005347,-0.038014,-0.11628,-0.34547,-0.038201,0.11897,-0.33535,-0.014895,-0.12218,-0.65517,-0.017077,0.12776,-0.62306,-0.012258
3,0.01216,0.7457,-0.024525,-0.15369,0.45746,-0.024494,-0.17893,0.20886,-0.017847,0.16706,0.45217,-0.013458,0.20194,0.2137,-0.01564,-0.19054,0.007764,-0.08941,0.206,0.007328,-0.07307,-0.063341,-0.004758,-0.036474,0.067114,-0.005404,-0.039126,-0.11628,-0.34535,-0.038036,0.11913,-0.33522,-0.01491,-0.12225,-0.6555,-0.01679,0.12841,-0.62202,-0.012226
4,0.013021,0.74628,-0.027321,-0.153,0.45715,-0.026503,-0.1777,0.21254,-0.019766,0.16926,0.45269,-0.016384,0.20511,0.22008,-0.018266,-0.18887,0.00659,-0.091532,0.20532,0.007473,-0.076067,-0.062298,-0.005086,-0.037685,0.068624,-0.005545,-0.042098,-0.11637,-0.34596,-0.037537,0.12069,-0.33456,-0.017465,-0.12262,-0.6566,-0.015844,0.12929,-0.62159,-0.01273
5,0.015189,0.74633,-0.033097,-0.15225,0.45673,-0.028301,-0.17617,0.21329,-0.020183,0.17237,0.4533,-0.02085,0.20819,0.22418,-0.021842,-0.18729,0.005752,-0.088814,0.20531,0.006299,-0.079803,-0.060518,-0.004398,-0.039165,0.070371,-0.004734,-0.044745,-0.11608,-0.34696,-0.037708,0.12233,-0.33411,-0.018969,-0.12269,-0.65683,-0.015274,0.13006,-0.62066,-0.012976
6,0.0178,0.74609,-0.03887,-0.14947,0.45461,-0.026211,-0.17329,0.21422,-0.019904,0.17537,0.45317,-0.025013,0.21085,0.2114,-0.02658,-0.18404,0.012012,-0.081421,0.20697,0.007477,-0.082422,-0.055627,-0.004945,-0.041819,0.075637,-0.005354,-0.049596,-0.11321,-0.34755,-0.042172,0.12504,-0.33457,-0.019425,-0.12279,-0.65829,-0.015121,0.13109,-0.62549,-0.013227
7,0.019222,0.74622,-0.040455,-0.14887,0.45704,-0.02919,-0.16984,0.20919,-0.01979,0.1752,0.45353,-0.024844,0.21163,0.21445,-0.02562,-0.1847,0.005051,-0.072497,0.20968,0.007738,-0.07889,-0.054407,-0.003951,-0.043707,0.076099,-0.004871,-0.049306,-0.11072,-0.34657,-0.046068,0.12559,-0.33523,-0.019022,-0.12163,-0.6569,-0.018031,0.13149,-0.62702,-0.013334
8,0.020859,0.74635,-0.043577,-0.14649,0.45707,-0.030971,-0.16889,0.21012,-0.020265,0.17695,0.45353,-0.027083,0.21365,0.21507,-0.027306,-0.18463,0.005737,-0.074638,0.21116,0.00795,-0.080092,-0.052531,-0.00378,-0.045394,0.077982,-0.004816,-0.051398,-0.10937,-0.34657,-0.047998,0.12686,-0.33522,-0.019702,-0.12158,-0.65658,-0.018487,0.13213,-0.62674,-0.01349
9,0.022604,0.74646,-0.046616,-0.14417,0.45711,-0.032581,-0.16887,0.21094,-0.020784,0.1786,0.45371,-0.029129,0.21555,0.21642,-0.028701,-0.1846,0.006292,-0.075448,0.21296,0.008428,-0.081053,-0.050699,-0.003667,-0.047052,0.07979,-0.004769,-0.053355,-0.108,-0.34657,-0.04958,0.12798,-0.33513,-0.020132,-0.12142,-0.65622,-0.019047,0.13268,-0.62658,-0.013597
10,0.024173,0.7465,-0.048921,-0.14163,0.45719,-0.034192,-0.16885,0.21174,-0.021482,0.17968,0.45399,-0.030744,0.21744,0.21784,-0.029722,-0.18458,0.006776,-0.076128,0.21619,0.009775,-0.081864,-0.049009,-0.003559,-0.048701,0.081427,-0.004752,-0.055057,-0.10671,-0.34656,-0.050645,0.12897,-0.33504,-0.020426,-0.12147,-0.65619,-0.019011,0.13319,-0.62647,-0.01358
11,0.025628,0.74658,-0.050285,-0.13926,0.45734,-0.035666,-0.16876,0.21281,-0.024108,0.1803,0.45429,-0.03201,0.22158,0.22219,-0.032155,-0.18645,0.008226,-0.078272,0.22247,0.014891,-0.086479,-0.047755,-0.003467,-0.050214,0.082589,-0.00473,-0.056156,-0.10581,-0.34608,-0.051134,0.12978,-0.33492,-0.02072,-0.12151,-0.65611,-0.018895,0.1338,-0.62642,-0.01356
12,0.026974,0.74667,-0.050975,-0.13683,0.45754,-0.037227,-0.16961,0.21559,-0.02886,0.18093,0.45465,-0.033302,0.22635,0.22612,-0.035234,-0.19093,0.012819,-0.084594,0.23127,0.021488,-0.09423,-0.046683,-0.003281,-0.051323,0.083666,-0.004652,-0.05697,-0.10536,-0.34488,-0.051119,0.13058,-0.33478,-0.020962,-0.1212,-0.6563,-0.018862,0.13458,-0.62639,-0.013535
13,0.028256,0.74673,-0.050933,-0.1345,0.4578,-0.038814,-0.17382,0.22162,-0.036093,0.18161,0.45532,-0.034389,0.23433,0.23209,-0.041934,-0.20177,0.025944,-0.10003,0.24693,0.036138,-0.112,-0.045924,-0.003068,-0.051947,0.084712,-0.004583,-0.057491,-0.10523,-0.34306,-0.051115,0.13106,-0.33444,-0.02105,-0.12122,-0.65606,-0.018862,0.13532,-0.62639,-0.013509
14,0.029431,0.7468,-0.050894,-0.13265,0.45818,-0.04034,-0.18056,0.22933,-0.045818,0.1823,0.45623,-0.03533,0.24379,0.24125,-0.050193,-0.21649,0.044427,-0.12163,0.26623,0.057111,-0.13349,-0.045438,-0.002845,-0.052346,0.085467,-0.004449,-0.057734,-0.10523,-0.34105,-0.051115,0.13131,-0.33402,-0.021078,-0.12148,-0.65443,-0.018871,0.13583,-0.62585,-0.013429
15,0.030446,0.74683,-0.050861,-0.13115,0.45872,-0.041715,-0.19354,0.24849,-0.061899,0.18293,0.45747,-0.036066,0.2582,0.26124,-0.06262,-0.23741,0.084434,-0.15352,0.28882,0.098877,-0.16285,-0.04519,-0.002602,-0.052552,0.085996,-0.004313,-0.057764,-0.10524,-0.3387,-0.050931,0.13131,-0.33347,-0.021078,-0.12176,-0.65291,-0.018721,0.13601,-0.62514,-0.013339
16,0.031271,0.74687,-0.050792,-0.13007,0.45983,-0.043048,-0.20891,0.27833,-0.078787,0.18362,0.45966,-0.037018,0.27276,0.29052,-0.077816,-0.25851,0.14022,-0.1873,0.31089,0.1574,-0.1942,-0.045186,-0.002159,-0.05267,0.08621,-0.003882,-0.057757,-0.10527,-0.33582,-0.050086,0.13131,-0.33259,-0.021078,-0.12207,-0.65158,-0.018289,0.13604,-0.62366,-0.013365
17,0.031915,0.74693,-0.050492,-0.13004,0.46113,-0.04382,-0.22462,0.30995,-0.095751,0.1843,0.4621,-0.037948,0.28683,0.32279,-0.093045,-0.27927,0.20357,-0.21982,0.33086,0.22247,-0.22132,-0.045186,-0.001625,-0.05267,0.086227,-0.003303,-0.057757,-0.1054,-0.33304,-0.048807,0.13131,-0.33171,-0.021097,-0.12236,-0.65047,-0.017712,0.13604,-0.62225,-0.013382
