FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.013765,0.72026,-0.080591,-0.14898,0.46383,-0.021687,-0.17814,0.21816,0.004466,0.16644,0.4624,-0.012687,0.21553,0.23697,0.008691,-0.19399,0.009958,-0.040972,0.23861,0.034567,-0.046901,-0.066623,-0.003183,-0.035804,0.070347,-0.005684,-0.037526,-0.12207,-0.33126,-0.028867,0.11179,-0.31755,0.010698,-0.12714,-0.6375,0.009762,0.12494,-0.60056,0.031661
1,0.017101,0.72232,-0.080194,-0.1469,0.46454,-0.021414,-0.17632,0.22058,0.001666,0.16704,0.46199,-0.014847,0.218,0.23801,0.006759,-0.18987,0.011319,-0.046498,0.24074,0.035438,-0.048292,-0.064088,-0.003554,-0.038316,0.072416,-0.0059,-0.039109,-0.12039,-0.33163,-0.029725,0.11325,-0.31643,0.008695,-0.12762,-0.62647,0.00772,0.12538,-0.59953,0.031778
2,0.020256,0.72387,-0.079361,-0.14046,0.46371,-0.022747,-0.17491,0.22034,0.000956,0.16875,0.462,-0.016553,0.22274,0.2382,0.005223,-0.18516,0.010919,-0.05199,0.2455,0.036097,-0.051848,-0.06185,-0.003978,-0.038921,0.075161,-0.006567,-0.040382,-0.11855,-0.33316,-0.030843,0.11478,-0.3163,0.007938,-0.12756,-0.62613,0.007605,0.12597,-0.59883,0.031627
3,0.023811,0.72498,-0.078656,-0.13758,0.46345,-0.022372,-0.17022,0.22028,8.1e-05,0.17167,0.46265,-0.01812,0.22686,0.23761,0.003149,-0.18361,0.011588,-0.053586,0.24901,0.035418,-0.053837,-0.059235,-0.004268,-0.038899,0.07819,-0.006886,-0.041809,-0.11653,-0.33508,-0.03116,0.11631,-0.31598,0.007689,-0.12709,-0.62669,0.007587,0.12643,-0.59931,0.031388
4,0.027718,0.72734,-0.076978,-0.13538,0.46364,-0.021726,-0.16724,0.22172,-0.001112,0.17645,0.46193,-0.019911,0.23204,0.23828,0.002243,-0.18166,0.011772,-0.055274,0.25524,0.036215,-0.054737,-0.056878,-0.003986,-0.038295,0.080254,-0.006601,-0.042094,-0.11524,-0.33559,-0.031049,0.11893,-0.31373,0.006699,-0.12642,-0.6272,0.008129,0.12762,-0.59753,0.031595
5,0.031932,0.72938,-0.075137,-0.13247,0.46363,-0.02107,-0.16151,0.22729,-0.002739,0.18075,0.4622,-0.020461,0.23638,0.23834,0.001794,-0.17872,0.011519,-0.05661,0.25829,0.036132,-0.0552,-0.055011,-0.004119,-0.038044,0.082427,-0.006644,-0.042159,-0.11358,-0.33661,-0.031247,0.12089,-0.31353,0.006297,-0.12592,-0.62824,0.008384,0.12914,-0.59642,0.032203
6,0.034638,0.73016,-0.073271,-0.13026,0.46294,-0.020531,-0.15814,0.22812,-0.002641,0.18382,0.46188,-0.021205,0.23989,0.23937,0.001964,-0.17607,0.011673,-0.057539,0.26341,0.037633,-0.05625,-0.05308,-0.004191,-0.036997,0.084191,-0.006653,-0.041839,-0.11175,-0.33699,-0.031808,0.12246,-0.31267,0.005918,-0.12564,-0.62828,0.008304,0.12947,-0.59631,0.032262
7,0.037782,0.7317,-0.070649,-0.12667,0.46386,-0.019355,-0.15566,0.22374,0.002343,0.1852,0.46229,-0.017883,0.2423,0.24005,0.003775,-0.1713,0.015948,-0.050157,0.26708,0.033984,-0.051021,-0.052132,-0.003551,-0.035019,0.08523,-0.006605,-0.039415,-0.11108,-0.33481,-0.03093,0.12282,-0.3133,0.007863,-0.12584,-0.62799,0.008579,0.12977,-0.59829,0.032463
8,0.040899,0.73321,-0.06836,-0.12399,0.46397,-0.018615,-0.1523,0.22374,0.002677,0.18783,0.46231,-0.017724,0.24518,0.24005,0.003949,-0.16889,0.016147,-0.050353,0.27055,0.033041,-0.050811,-0.05072,-0.003458,-0.034445,0.086651,-0.006605,-0.03933,-0.10995,-0.33481,-0.030862,0.12414,-0.3129,0.007942,-0.1258,-0.62764,0.008642,0.13043,-0.59808,0.032644
9,0.043765,0.73465,-0.065902,-0.12137,0.46401,-0.01781,-0.14947,0.22422,0.003084,0.19012,0.46234,-0.017586,0.24743,0.24005,0.004085,-0.16662,0.017284,-0.050217,0.27311,0.031928,-0.050154,-0.049559,-0.003292,-0.033533,0.087884,-0.006605,-0.039061,-0.10896,-0.33481,-0.030766,0.12521,-0.31277,0.008007,-0.12582,-0.6276,0.008942,0.13099,-0.59781,0.032811
