FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.012728,0.73563,-0.063044,-0.14482,0.46354,-0.011019,-0.18447,0.22318,0.001701,0.15382,0.45977,-0.019493,0.19624,0.21693,-0.021804,-0.21167,0.024609,-0.063296,0.23562,0.021136,-0.088741,-0.066759,-0.002971,-0.036598,0.065945,-0.005478,-0.035855,-0.11349,-0.31736,-0.037295,0.1127,-0.32289,-0.040787,-0.11676,-0.64766,-0.008791,0.13495,-0.62754,-0.016789
1,0.013675,0.73556,-0.062523,-0.14389,0.46486,-0.010058,-0.19376,0.23652,-0.008233,0.15441,0.45986,-0.020369,0.20377,0.23076,-0.042234,-0.24535,0.050306,-0.094288,0.23785,0.030637,-0.096658,-0.065695,-0.003019,-0.036674,0.067496,-0.005297,-0.036189,-0.11266,-0.31489,-0.037744,0.1128,-0.32291,-0.040786,-0.1162,-0.64943,-0.008383,0.13496,-0.6275,-0.016736
2,0.014615,0.73545,-0.061738,-0.14215,0.46652,-0.010104,-0.20488,0.24893,-0.020308,0.15469,0.45992,-0.022021,0.21373,0.24347,-0.056345,-0.2682,0.070193,-0.11473,0.25835,0.055075,-0.14143,-0.064948,-0.002878,-0.036692,0.068821,-0.004863,-0.036712,-0.11216,-0.31404,-0.037655,0.1129,-0.32281,-0.040797,-0.11618,-0.64963,-0.008299,0.135,-0.62734,-0.01678
3,0.016034,0.73531,-0.059356,-0.14016,0.46831,-0.009272,-0.22454,0.2703,-0.038566,0.15462,0.46066,-0.02338,0.22492,0.26154,-0.08354,-0.29311,0.10398,-0.15924,0.28174,0.083061,-0.18288,-0.06416,-0.002853,-0.036574,0.070064,-0.004632,-0.036966,-0.1116,-0.31499,-0.037402,0.11341,-0.32284,-0.040347,-0.11596,-0.65056,-0.008078,0.13587,-0.62552,-0.015831
4,0.017145,0.73482,-0.057775,-0.13832,0.46948,-0.009951,-0.23974,0.28651,-0.050037,0.15329,0.46211,-0.02782,0.23557,0.27733,-0.10093,-0.32095,0.14474,-0.1871,0.30247,0.12117,-0.22942,-0.06325,-0.00277,-0.03646,0.071273,-0.004336,-0.03751,-0.1113,-0.31487,-0.037503,0.11384,-0.32297,-0.039969,-0.11602,-0.65054,-0.007913,0.13587,-0.62574,-0.015916
5,0.018024,0.73452,-0.055501,-0.1373,0.46971,-0.009552,-0.25999,0.30304,-0.061766,0.14991,0.4624,-0.028738,0.25193,0.29986,-0.12837,-0.34592,0.20176,-0.2296,0.32627,0.15976,-0.27115,-0.062702,-0.002842,-0.036107,0.072217,-0.004087,-0.038178,-0.11102,-0.31499,-0.037568,0.11414,-0.32304,-0.039385,-0.11602,-0.65056,-0.007896,0.13592,-0.62583,-0.015753
6,0.018791,0.73499,-0.051675,-0.13683,0.47068,-0.00913,-0.28638,0.33888,-0.088211,0.14946,0.4651,-0.030166,0.26799,0.32161,-0.14065,-0.37198,0.24317,-0.25953,0.35337,0.22699,-0.31256,-0.061646,-0.002226,-0.035381,0.073261,-0.00294,-0.038977,-0.11079,-0.31493,-0.037501,0.1143,-0.32302,-0.038965,-0.11646,-0.64882,-0.00716,0.13618,-0.62595,-0.015558
7,0.018406,0.73466,-0.05001,-0.13837,0.47219,-0.009092,-0.28409,0.37596,-0.095952,0.15245,0.46912,-0.029267,0.27213,0.37481,-0.14734,-0.37065,0.31536,-0.26257,0.34874,0.29519,-0.3086,-0.061676,-0.001303,-0.035701,0.073285,-0.001612,-0.038835,-0.11065,-0.31501,-0.03762,0.11407,-0.32259,-0.039485,-0.11606,-0.64952,-0.007726,0.13574,-0.62553,-0.015338
8,0.018681,0.73462,-0.048126,-0.13837,0.47366,-0.009092,-0.29389,0.40546,-0.1054,0.15254,0.47238,-0.030222,0.28009,0.40694,-0.15593,-0.3798,0.37378,-0.27635,0.35598,0.3559,-0.32378,-0.061238,-0.000365,-0.035717,0.073779,-0.000295,-0.039403,-0.11059,-0.31496,-0.037668,0.11414,-0.32234,-0.039486,-0.11605,-0.64952,-0.007726,0.13574,-0.62547,-0.015212
9,0.018766,0.73462,-0.046592,-0.13837,0.475,-0.009093,-0.30107,0.43735,-0.11281,0.15262,0.47593,-0.030683,0.28532,0.44058,-0.16132,-0.3846,0.43284,-0.28523,0.35848,0.4181,-0.32869,-0.060875,0.000649,-0.035725,0.073957,0.00115,-0.040049,-0.11059,-0.31494,-0.037729,0.11414,-0.32208,-0.039486,-0.116,-0.64911,-0.007734,0.13574,-0.62539,-0.015212
