FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,0.009515500000000003,0.690475,-0.0233965,-0.1356655,0.490815,0.0046624999999999965,-0.2515655,0.7259249999999999,-0.021782500000000003,0.1373445,0.495215,-0.0018925000000000053,0.2258045,0.7361949999999999,-0.03096750000000001,-0.2945355,0.978935,-0.0711745,0.2420245,0.993945,-0.08304450000000001,-0.06568650000000001,-0.0001479999999999997,-0.00014450000000000573,0.06568650000000001,0.0001479999999999997,0.0001444999999999988,-0.11423549999999999,-0.361245,0.011005499999999998,0.10055449999999999,-0.373335,0.0206125,-0.11436550000000001,-0.689825,0.0565875,0.1204845,-0.699685,0.050658499999999995
1,0.009820499999999996,0.6929575,-0.022816000000000003,-0.13660450000000002,0.4895775,0.006168999999999997,-0.2511545,0.7301275,-0.018871000000000006,0.13826549999999999,0.4941475,-0.0008050000000000071,0.2251155,0.7349275000000001,-0.025431000000000002,-0.2943845,0.9827775,-0.06350900000000001,0.2399555,0.9984975,-0.07298,-0.06572549999999999,4.149999999999987e-05,0.0016119999999999954,0.06572549999999999,-4.149999999999987e-05,-0.0016120000000000023,-0.11370450000000001,-0.3593725,0.012159999999999997,0.1009755,-0.37167249999999996,0.019546999999999995,-0.11240449999999999,-0.6986225,0.056979999999999996,0.12081549999999999,-0.6976825,0.051156999999999994
2,0.009776999999999994,0.692881,-0.022176500000000002,-0.13725199999999999,0.48661099999999996,0.007664500000000001,-0.250342,0.730171,-0.016968499999999997,0.13850800000000002,0.493451,8.049999999999724e-05,0.22481800000000002,0.734011,-0.021642500000000002,-0.296322,0.984431,-0.0576385,0.23852800000000002,0.998831,-0.06819449999999999,-0.065747,-9.999999999999593e-06,0.0011024999999999993,0.065747,1.000000000000046e-05,-0.0011024999999999993,-0.11377200000000001,-0.359829,0.0126825,0.10093999999999999,-0.373039,0.0189115,-0.111352,-0.700779,0.0578325,0.119808,-0.6994790000000001,0.0493245
3,0.010059,0.6918725,-0.0217435,-0.136491,0.4850925,0.008802499999999998,-0.249501,0.7301025,-0.014921500000000004,0.139149,0.4925225,0.0016535000000000022,0.224859,0.7319025,-0.018833500000000003,-0.29768100000000003,0.9856825,-0.052992500000000005,0.239349,0.9578725,-0.049223499999999996,-0.065808,-0.00010150000000000003,0.0006265000000000021,0.065808,0.00010150000000000003,-0.0006265000000000021,-0.113461,-0.3602475,0.013510499999999998,0.10089000000000001,-0.3708675,0.017770499999999998,-0.109791,-0.7051675,0.0587535,0.12029899999999999,-0.7006874999999999,0.050576499999999996
4,0.010548999999999996,0.690593,-0.019673999999999997,-0.13612600000000002,0.482833,0.011732000000000003,-0.249616,0.730823,-0.009123,0.139824,0.491523,0.0046660000000000035,0.225844,0.7294630000000001,-0.012909999999999998,-0.299196,0.985183,-0.047183,0.23887399999999998,0.995923,-0.046346,-0.065828,-0.00012199999999999971,-0.00045999999999999514,0.065828,0.00012200000000000015,0.0004600000000000021,-0.11296600000000001,-0.360087,0.013412000000000004,0.100423,-0.372087,0.020649000000000004,-0.108626,-0.707607,0.061184,0.115024,-0.692117,0.05291800000000001
5,0.010665499999999998,0.689827,-0.019025999999999994,-0.1361315,0.482207,0.012799000000000005,-0.2497415,0.7311070000000001,-0.007298999999999993,0.1399685,0.491817,0.006223000000000006,0.2257685,0.728267,-0.010556999999999997,-0.30038149999999997,0.985667,-0.04511599999999999,0.2391085,0.995547,-0.045362,-0.06594549999999999,-3.600000000000001e-05,-0.0012589999999999962,0.06594549999999999,3.600000000000001e-05,0.0012590000000000032,-0.1120515,-0.362593,0.013499000000000004,0.0997895,-0.372093,0.021562000000000005,-0.1073615,-0.709603,0.061311000000000004,0.11192849999999999,-0.690643,0.05183
6,0.010476500000000003,0.690255,-0.0191025,-0.13630749999999997,0.481825,0.012851499999999998,-0.2498575,0.731025,-0.007029500000000001,0.1399125,0.491905,0.006482499999999995,0.2257325,0.729845,-0.0099015,-0.3014375,0.985455,-0.0444885,0.23935250000000002,0.995795,-0.0454055,-0.0658725,-3.399999999999974e-05,-0.0014935000000000018,0.0658725,3.4000000000000176e-05,0.0014934999999999948,-0.1118475,-0.362545,0.013490499999999999,0.0984955,-0.373855,0.022244499999999997,-0.1074275,-0.709635,0.061135499999999995,0.10981250000000001,-0.693355,0.051692499999999995
7,0.010343500000000002,0.6904710000000001,-0.019038,-0.1364975,0.481661,0.010609999999999998,-0.24996749999999998,0.7282810000000001,-0.009717000000000003,0.1398325,0.49269100000000005,0.0046,0.22638250000000001,0.7301610000000001,-0.011487999999999998,-0.3012275,0.985041,-0.047627,0.2429625,0.9840110000000001,-0.052041000000000004,-0.0657365,-0.00036700000000000014,-0.0006250000000000006,0.0657365,0.00036700000000000014,0.0006250000000000006,-0.1125275,-0.36082899999999996,0.012742,0.0983165,-0.37393899999999997,0.022396,-0.11029749999999999,-0.697809,0.059708,0.1104225,-0.699229,0.05043
8,0.010269,0.690388,-0.018927,-0.136595,0.481068,0.010654,-0.249965,0.7281580000000001,-0.009277,0.139895,0.492568,0.0048920000000000005,0.226555,0.729808,-0.010354999999999996,-0.301865,0.9849180000000001,-0.047287,0.243105,0.980418,-0.05189,-0.065734,-0.00042500000000000003,-0.0006250000000000006,0.065734,0.00042500000000000046,0.0006250000000000006,-0.112635,-0.360502,0.012690000000000003,0.097857,-0.374102,0.022413000000000002,-0.110475,-0.6959719999999999,0.059512,0.108895,-0.699352,0.050324
9,0.0101395,0.690372,-0.018576500000000003,-0.13674150000000002,0.480622,0.0107225,-0.2500515,0.727922,-0.009093499999999997,0.13986849999999998,0.492692,0.005291499999999998,0.2266185,0.7296320000000001,-0.009514500000000002,-0.30231149999999996,0.984832,-0.0472705,0.24349849999999998,0.976432,-0.0518625,-0.0657295,-0.00041699999999999984,-0.0006255000000000011,0.0657295,0.00041700000000000027,0.0006255000000000011,-0.11281150000000001,-0.360048,0.0126965,0.09755149999999999,-0.374258,0.0226195,-0.1109415,-0.692868,0.0593835,0.1079985,-0.699558,0.0502455
