FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,0.009558999999999998,0.743563,-0.031972,-0.135349,0.464123,0.015297000000000002,-0.177129,0.218213,0.045917,0.15088100000000002,0.464953,-0.0032979999999999954,0.185031,0.208123,0.022706000000000004,-0.20324899999999999,0.014271,-0.012782000000000002,0.200041,-7.600000000000055e-05,-0.020295,-0.06642200000000001,0.00117,-0.0002479999999999982,0.06642200000000001,-0.00117,0.0002479999999999982,-0.11907899999999999,-0.313417,0.003953999999999999,0.116531,-0.32375699999999996,0.002590000000000002,-0.124339,-0.632957,0.049556,0.14017100000000002,-0.635247,0.033761
1,0.010322999999999999,0.7431840000000001,-0.0314985,-0.136159,0.464294,0.011381500000000003,-0.176909,0.218374,0.0454335,0.152091,0.46400399999999997,-0.0032794999999999977,0.185081,0.209494,0.020172500000000003,-0.197459,-0.018554,-0.027720499999999995,0.200021,0.0009369999999999999,-0.020759499999999993,-0.066466,0.001245,-0.0004534999999999956,0.066466,-0.0012449999999999996,0.0004535000000000025,-0.118839,-0.313286,0.004543500000000006,0.117141,-0.322886,0.0031295000000000003,-0.123169,-0.634666,0.051223500000000005,0.141811,-0.636236,0.035432500000000006
2,0.010055999999999999,0.7434565000000001,-0.031811000000000006,-0.135549,0.46076649999999997,0.0074210000000000005,-0.176939,0.2186465,0.043354,0.152511,0.4642765,-0.0033400000000000027,0.184751,0.2096865,0.019649999999999997,-0.195559,0.012782499999999999,-0.010800999999999998,0.200121,0.0010334999999999997,-0.020365,-0.066426,0.0012395000000000002,-0.0005420000000000008,0.066426,-0.0012395000000000002,0.0005420000000000008,-0.118999,-0.3128135,0.004733000000000001,0.116691,-0.3227435,0.0034509999999999957,-0.123029,-0.6323335,0.051571,0.142331,-0.6360534999999999,0.036362
3,0.010290499999999998,0.7436550000000001,-0.032153499999999995,-0.13185149999999998,0.462225,0.0121695,-0.1767815,0.218805,0.0422565,0.1523785,0.464465,-0.0037605,0.1853885,0.209695,0.017406500000000002,-0.19571149999999998,0.012816999999999999,-0.011217499999999998,0.20126850000000002,0.0005299999999999992,-0.018555500000000003,-0.0663125,0.0012849999999999997,-0.00039050000000000196,0.0663125,-0.0012850000000000006,0.00039050000000000196,-0.1189015,-0.312935,0.005219500000000002,0.11647849999999998,-0.323175,0.0037265000000000006,-0.12123149999999999,-0.637965,0.0523175,0.1424685,-0.6362949999999999,0.0373215
4,0.010585999999999998,0.743923,-0.0324405,-0.13303900000000002,0.461623,0.010978499999999999,-0.175549,0.216863,0.0392355,0.15391100000000002,0.46220300000000003,-0.0048305000000000015,0.18605100000000002,0.208763,0.014468499999999999,-0.19515900000000003,0.011123999999999998,-0.015095500000000005,0.20327099999999998,-0.0007000000000000001,-0.0178735,-0.066289,0.0012950000000000001,-0.0003145000000000023,0.066289,-0.0012950000000000001,0.00031449999999999534,-0.118419,-0.312077,0.005679499999999997,0.116121,-0.323657,0.0044864999999999974,-0.121169,-0.638617,0.0517375,0.142511,-0.636417,0.0373575
5,0.011256000000000004,0.7441645,-0.03256250000000001,-0.13084300000000001,0.4630945,0.013522499999999996,-0.17480300000000001,0.2172145,0.0367775,0.154377,0.4626245,-0.004753500000000001,0.186497,0.2075845,0.013128499999999998,-0.194973,0.0112205,-0.016120500000000003,0.20399699999999998,-0.0018675000000000002,-0.0191435,-0.06634000000000001,0.0014165000000000002,-0.00027749999999999997,0.06634000000000001,-0.0014165000000000002,0.00027749999999999997,-0.118143,-0.3112855,0.0054534999999999965,0.115807,-0.3236855,0.004370499999999996,-0.120723,-0.6315655,0.0511465,0.142277,-0.6364855,0.0376115
6,0.012035500000000005,0.7436715,-0.032657000000000005,-0.13081949999999998,0.4636115,0.010943999999999999,-0.17399949999999997,0.2173215,0.035385,0.1536705,0.46297150000000004,-0.005479000000000005,0.1867605,0.2074715,0.011594,-0.19037949999999998,0.0129635,-0.026184,0.2040705,-0.0021005,-0.019758000000000005,-0.0663315,0.0014784999999999998,-0.000343000000000003,0.0663315,-0.0014785000000000006,0.0003429999999999961,-0.11775949999999999,-0.3107485,0.005033999999999997,0.1155505,-0.3240885,0.004336999999999997,-0.1211795,-0.6296984999999999,0.051069,0.14222050000000003,-0.6370885,0.037267
7,0.011962999999999996,0.7436834999999999,-0.0311955,-0.133516,0.46455349999999995,0.013742499999999994,-0.177786,0.21947350000000002,0.034449499999999994,0.152694,0.46357349999999997,-0.004577500000000005,0.185894,0.2098635,0.009906499999999995,-0.196916,0.0137725,-0.031392500000000004,0.202064,0.0011205,-0.027403500000000004,-0.06643299999999999,0.0015025,3.849999999999687e-05,0.06643299999999999,-0.0015025000000000004,-3.850000000000381e-05,-0.118946,-0.3113265,0.004876499999999995,0.11471399999999998,-0.3248765,0.004746499999999994,-0.123446,-0.6305365,0.049839499999999995,0.140664,-0.6370065,0.036283499999999996
8,0.012223999999999999,0.74369,-0.030984499999999998,-0.133939,0.46464,0.013565500000000001,-0.178839,0.22084,0.0315615,0.152161,0.46355999999999997,-0.004927500000000001,0.186951,0.21186,0.007112500000000001,-0.199099,0.016168000000000002,-0.03729349999999999,0.203101,0.0035810000000000004,-0.0329735,-0.066495,0.0015160000000000004,0.00016950000000000298,0.066495,-0.001516,-0.00016949999999999604,-0.119059,-0.31109000000000003,0.004731500000000003,0.114361,-0.32488,0.004847500000000001,-0.123919,-0.63117,0.0492735,0.140201,-0.63702,0.0359685
9,0.012476000000000001,0.7437585,-0.0306265,-0.134217,0.4647885,0.013601499999999996,-0.180897,0.2240185,0.027306499999999997,0.15157299999999999,0.4635485,-0.005451500000000005,0.188753,0.21494850000000001,0.003239499999999996,-0.203317,0.0210275,-0.0436035,0.206083,0.0078885,-0.04169450000000001,-0.06656999999999999,0.0015275000000000002,0.00032749999999999446,0.06656999999999999,-0.0015275000000000002,-0.0003275000000000014,-0.11923700000000001,-0.3108615,0.004981499999999996,0.113953,-0.3248915,0.004844499999999998,-0.124357,-0.6317014999999999,0.0487315,0.139623,-0.6371414999999999,0.0354195
10,0.0126795,0.74384,-0.030019499999999998,-0.1343115,0.46537,0.013389500000000006,-0.1850815,0.2296,0.020821500000000007,0.1510085,0.46353,-0.006075499999999998,0.1918885,0.22059,-0.002768499999999993,-0.2118015,0.029099,-0.0550595,0.2114585,0.015702,-0.05459449999999999,-0.0666485,0.0015659999999999997,0.0005025000000000029,0.0666485,-0.0015660000000000006,-0.000502499999999996,-0.1194715,-0.31071000000000004,0.005282500000000006,0.11355849999999999,-0.32493,0.004846500000000004,-0.1245715,-0.63344,0.048219500000000005,0.1390585,-0.6372800000000001,0.03484450000000001
11,0.012776000000000003,0.7439265,-0.028978499999999997,-0.134724,0.4659965,0.013308500000000001,-0.19159400000000001,0.2367065,0.0124125,0.150466,0.46365649999999997,-0.006457499999999998,0.197066,0.2277865,-0.0116915,-0.223894,0.0403955,-0.0695875,0.22056599999999998,0.0271175,-0.0735375,-0.066771,0.0015685,0.0006745000000000015,0.066771,-0.0015685000000000004,-0.0006745000000000015,-0.119744,-0.3106235,0.005749500000000001,0.113186,-0.3250435,0.004803499999999999,-0.124334,-0.6349135,0.0475945,0.138516,-0.6373935000000001,0.0342475
12,0.012756999999999998,0.743961,-0.028017,-0.13491,0.46642100000000003,0.013221999999999998,-0.20044,0.24694100000000002,-0.00034500000000000156,0.14977,0.464121,-0.006602000000000004,0.20358,0.23672100000000001,-0.022566000000000003,-0.23897000000000002,0.05539,-0.08795700000000001,0.23265,0.043129,-0.096947,-0.066899,0.0015530000000000001,0.0008119999999999968,0.066899,-0.0015529999999999997,-0.0008120000000000002,-0.11994,-0.310569,0.0062849999999999955,0.11301,-0.325129,0.004732999999999998,-0.12366,-0.6376390000000001,0.047201999999999994,0.13821,-0.637569,0.033738
13,0.012746499999999994,0.7439224999999999,-0.0268705,-0.1352845,0.4669225,0.012893499999999999,-0.2113645,0.25934250000000003,-0.0133495,0.1489355,0.46461250000000004,-0.006957499999999998,0.2125955,0.2488625,-0.03646050000000001,-0.2586945,0.0804545,-0.1120435,0.24966549999999998,0.0651735,-0.12423350000000001,-0.0670705,0.0014944999999999997,0.0010375000000000002,0.0670705,-0.0014945000000000002,-0.0010374999999999968,-0.1200645,-0.3105475,0.006840499999999999,0.11279549999999999,-0.3252775,0.004469500000000001,-0.1234745,-0.6371075,0.0468085,0.1379355,-0.6378975,0.0331255
14,0.012698499999999998,0.7436130000000001,-0.025371499999999998,-0.1355465,0.467713,0.012504500000000002,-0.2246765,0.27540299999999995,-0.0270025,0.1482335,0.465493,-0.007519499999999998,0.2239135,0.264453,-0.0509495,-0.2792565,0.111623,-0.13886949999999998,0.26896349999999997,0.094602,-0.1544295,-0.0671935,0.0014260000000000002,0.0014575000000000005,0.0671935,-0.0014259999999999993,-0.0014575000000000005,-0.1201965,-0.310747,0.007291499999999999,0.1126135,-0.325637,0.0039854999999999995,-0.1231865,-0.637077,0.0467565,0.1376535,-0.638397,0.0322915
15,0.0126615,0.743151,-0.023810000000000005,-0.1359485,0.468381,0.011990999999999998,-0.2398685,0.296881,-0.042246000000000006,0.14747149999999998,0.466451,-0.008274000000000004,0.2363015,0.285611,-0.067084,-0.3014185,0.150611,-0.168117,0.28962150000000003,0.131531,-0.187997,-0.0672315,0.0012820000000000002,0.0018939999999999999,0.0672315,-0.0012820000000000002,-0.0018939999999999999,-0.1202685,-0.311049,0.007672999999999999,0.1125015,-0.326049,0.003431,-0.1227885,-0.637759,0.04672,0.1372515,-0.639119,0.03131
16,0.012670999999999995,0.742366,-0.022057999999999998,-0.136236,0.469326,0.011229,-0.255486,0.326166,-0.057605,0.146924,0.467746,-0.009400000000000002,0.249784,0.314956,-0.083134,-0.326166,0.204836,-0.197874,0.311534,0.185106,-0.22280399999999997,-0.06721,0.0011190000000000002,0.002360000000000001,0.06721,-0.0011189999999999998,-0.002360000000000001,-0.120306,-0.311604,0.007972,0.112424,-0.326604,0.0027259999999999993,-0.122386,-0.6386040000000001,0.046529,0.136894,-0.640124,0.030169
17,0.012671000000000002,0.7413605,-0.020207000000000003,-0.13672399999999998,0.4704105,0.010275999999999997,-0.270464,0.35693050000000004,-0.071411,0.146816,0.46944050000000004,-0.010507000000000002,0.261896,0.34621050000000003,-0.095529,-0.345124,0.26506050000000003,-0.221509,0.330676,0.2447405,-0.250399,-0.067187,0.0009515000000000001,0.002697999999999999,0.067187,-0.0009514999999999999,-0.0026980000000000025,-0.120344,-0.31241949999999996,0.008355999999999999,0.112246,-0.3273295,0.002067999999999997,-0.122124,-0.6394595,0.046443,0.136526,-0.6413694999999999,0.029072999999999998
18,0.012681999999999999,0.740077,-0.0182675,-0.137052,0.47185699999999997,0.0092565,-0.282362,0.38986699999999996,-0.0820255,0.146728,0.471397,-0.0115385,0.272548,0.382057,-0.1058655,-0.361082,0.330327,-0.24013549999999997,0.346898,0.311057,-0.27150549999999996,-0.06722500000000001,0.000807,0.0029404999999999987,0.06722500000000001,-0.000807,-0.002940500000000002,-0.12041199999999999,-0.313523,0.008327499999999998,0.11205799999999999,-0.32838300000000004,0.0014844999999999997,-0.12187200000000001,-0.640673,0.0464025,0.136158,-0.642933,0.0280225
19,0.012658999999999997,0.7382500000000001,-0.016565,-0.137306,0.47329,0.008401000000000002,-0.291366,0.42344,-0.089467,0.146654,0.47354999999999997,-0.012347,0.28131399999999995,0.41629,-0.11328700000000001,-0.37120600000000004,0.39864999999999995,-0.251957,0.358674,0.38075,-0.28224699999999997,-0.067266,0.0006680000000000002,0.0031149999999999997,0.067266,-0.000668,-0.0031149999999999997,-0.120446,-0.31518,0.008253,0.111844,-0.33011,0.0010040000000000014,-0.121806,-0.64255,0.046436000000000005,0.135854,-0.64506,0.027217
20,0.012593000000000003,0.735681,-0.015235499999999999,-0.13741899999999999,0.475251,0.0076395000000000005,-0.297219,0.462401,-0.09394449999999999,0.14653100000000002,0.476141,-0.012864500000000001,0.287111,0.455571,-0.11642449999999999,-0.375309,0.475681,-0.2546945,0.366901,0.459961,-0.2860645,-0.067282,0.0005469999999999997,0.0032324999999999993,0.067282,-0.0005470000000000006,-0.0032324999999999993,-0.120549,-0.317589,0.008192499999999998,0.111581,-0.332669,0.0007395000000000006,-0.121879,-0.644439,0.0467015,0.13554100000000002,-0.6477689999999999,0.0266885
21,0.012490999999999999,0.7327405,-0.014128000000000002,-0.137405,0.4770205,0.007210999999999999,-0.29878499999999997,0.5006405,-0.094014,0.146575,0.47942049999999997,-0.012991000000000003,0.289825,0.4956505,-0.11664400000000001,-0.375455,0.5534005,-0.254814,0.369855,0.5395405,-0.286294,-0.067256,0.00044450000000000045,0.003147999999999998,0.067256,-0.0004444999999999996,-0.0031480000000000015,-0.120685,-0.3204695,0.008326999999999998,0.11143499999999999,-0.3356395,0.0007339999999999985,-0.12198500000000001,-0.6468395,0.047283,0.13539500000000002,-0.6507495,0.026569
22,0.012333500000000004,0.7296215,-0.013439999999999997,-0.1373965,0.47872149999999997,0.006945,-0.29894649999999995,0.5383215,-0.094008,0.1463135,0.4825715,-0.012936,0.2896635,0.5365515000000001,-0.116638,-0.37561649999999996,0.6243615,-0.254808,0.3696935,0.6132215000000001,-0.286288,-0.0672145,0.0003814999999999999,0.0031459999999999995,0.0672145,-0.0003814999999999999,-0.0031459999999999995,-0.12081650000000001,-0.3235285,0.008365000000000001,0.1112735,-0.33877850000000004,0.0007400000000000011,-0.1220865,-0.6471985,0.04783,0.1352335,-0.6541985,0.026549
23,0.012072499999999996,0.7263135000000001,-0.013412,-0.1375015,0.4802435,0.006512,-0.29920149999999995,0.5738935000000001,-0.093999,0.1460485,0.48593349999999996,-0.012655,0.2894085,0.5760735,-0.11662900000000001,-0.37587149999999997,0.6893235000000001,-0.254799,0.3694385,0.6888435,-0.286279,-0.0671035,0.0002584999999999983,0.003141999999999999,0.0671035,-0.00025850000000000005,-0.003141999999999999,-0.1210315,-0.32700650000000003,0.008372000000000001,0.11101849999999999,-0.34211650000000005,0.0007489999999999997,-0.12286150000000001,-0.6462565,0.047872,0.1349685,-0.6580265,0.026442
24,0.011778500000000004,0.7224780000000001,-0.013401999999999997,-0.1375795,0.48183799999999993,0.0061280000000000015,-0.2994095,0.605588,-0.09229000000000001,0.1459805,0.49054799999999993,-0.011913,0.2891905,0.6142880000000001,-0.11521999999999999,-0.3740095,0.748158,-0.24843,0.36944049999999995,0.7586080000000001,-0.27884000000000003,-0.0668685,0.0002699999999999994,0.0031340000000000014,0.0668685,-0.0002699999999999994,-0.003133999999999998,-0.12118949999999999,-0.331452,0.008377000000000002,0.1108605,-0.346212,0.0007540000000000012,-0.1234695,-0.647602,0.047893000000000005,0.1347105,-0.662752,0.026485
25,0.011455,0.71862,-0.012988999999999997,-0.137851,0.48335000000000006,0.0061259999999999995,-0.297181,0.63023,-0.08832899999999999,0.145739,0.49424999999999997,-0.010988000000000001,0.287949,0.64351,-0.10869899999999999,-0.364381,0.79312,-0.23226899999999998,0.36578900000000003,0.80887,-0.260689,-0.066631,0.00027299999999999894,0.0028530000000000014,0.066631,-0.0002730000000000024,-0.0028530000000000014,-0.121221,-0.33602,0.00878,0.110619,-0.35037999999999997,0.0009480000000000009,-0.12373100000000001,-0.65241,0.048304,0.134549,-0.66747,0.02688
