FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,0.010757500000000003,0.7479285,0.014944500000000003,-0.1501605,0.4723385,0.0081705,-0.32650049999999997,0.4929285,-0.1095525,0.16346950000000002,0.47969849999999997,0.0207015,0.3545195,0.5260385,-0.10612250000000001,-0.4391305,0.5604385,-0.3311125,0.4567895,0.6003285,-0.2986225,-0.0690405,0.00037350000000000057,0.0008324999999999999,0.0690405,-0.0003734999999999997,-0.0008324999999999999,-0.1206805,-0.3249815,0.016682500000000003,0.11275950000000001,-0.3231815,0.0360665,-0.1267605,-0.6325415,0.045339500000000005,0.13082950000000002,-0.6345315,0.0596345
1,0.009666499999999998,0.7262385,0.022386999999999997,-0.1510425,0.4735985,0.006602999999999998,-0.3247425,0.5326185,-0.11752499999999999,0.1675475,0.4858085,0.022203999999999995,0.3490875,0.5403685,-0.09734500000000001,-0.4394325,0.6296785,-0.333255,0.44080749999999996,0.6501785,-0.27764500000000003,-0.0690305,0.0003595,0.0006369999999999987,0.0690305,-0.0003594999999999996,-0.0006370000000000056,-0.12111250000000001,-0.3265015,0.016297999999999997,0.1119675,-0.3242815,0.036274999999999995,-0.12697250000000002,-0.6409415,0.045688999999999994,0.12929749999999998,-0.6389915,0.05918999999999999
2,0.009462999999999997,0.7221920000000001,0.022755499999999998,-0.15401399999999998,0.477922,0.0036014999999999936,-0.324654,0.549832,-0.1150985,0.170496,0.487752,0.022095499999999997,0.346466,0.566812,-0.0836685,-0.424794,0.6704720000000001,-0.2881985,0.429316,0.707222,-0.26129850000000004,-0.068905,0.000514,0.00019349999999999923,0.068905,-0.000514,-0.00019350000000000617,-0.12110400000000002,-0.328928,0.016195499999999995,0.11147599999999999,-0.326138,0.036440499999999994,-0.125754,-0.670328,0.046016499999999995,0.129046,-0.639788,0.059304499999999996
3,0.009353499999999997,0.721171,0.020971499999999997,-0.1576615,0.484221,-0.0002965000000000051,-0.3189215,0.603761,-0.1077755,0.17390850000000002,0.493691,0.0203215,0.3330085,0.618891,-0.0741455,-0.4149415,0.7819109999999999,-0.2712355,0.4011885,0.7859809999999999,-0.22048549999999997,-0.0684935,0.00042000000000000023,-0.0013314999999999994,0.0684935,-0.00042000000000000023,0.0013314999999999994,-0.1216715,-0.334999,0.015274499999999996,0.1106785,-0.332059,0.0359335,-0.1239615,-0.661609,0.0422525,0.12734849999999998,-0.647069,0.05770549999999999
4,0.009586499999999996,0.7187765,0.020749000000000004,-0.1576485,0.4828065,-0.0011719999999999994,-0.32004849999999996,0.6332765,-0.10422200000000001,0.17434149999999998,0.4942965,0.019682,0.3263315,0.6535365,-0.07200200000000001,-0.3997385,0.8099265,-0.246462,0.38628149999999994,0.8241565,-0.196222,-0.0683535,0.00014349999999999953,-0.0017399999999999985,0.0683535,-0.00014349999999999953,0.0017399999999999985,-0.1217985,-0.3370235,0.014804000000000001,0.1107015,-0.3345035,0.035648,-0.1233785,-0.6714035,0.04331,0.1268115,-0.6509435,0.057244
5,0.009628500000000003,0.7120395,0.019878,-0.15563549999999998,0.4890395,-0.003981000000000005,-0.2977255,0.6705095000000001,-0.08890700000000001,0.1709445,0.5037495000000001,0.0189,0.3097145,0.6709795000000001,-0.059361000000000004,-0.37509549999999997,0.8520295,-0.202967,0.3575145,0.8677895,-0.15926700000000002,-0.0679555,-0.00028649999999999856,-0.0016439999999999996,0.0679555,0.00028650000000000203,0.0016439999999999996,-0.12224549999999999,-0.3427005,0.014476999999999997,0.11053450000000001,-0.3398605,0.035823999999999995,-0.1241755,-0.6586704999999999,0.043865,0.1260945,-0.6597505,0.056236999999999995
6,0.009238000000000003,0.712321,0.018363499999999998,-0.155947,0.49178099999999997,-0.0031494999999999995,-0.29596700000000004,0.684701,-0.0835915,0.16767300000000002,0.5036109999999999,0.016514499999999998,0.29429299999999997,0.735111,-0.051708500000000004,-0.366557,0.8906409999999999,-0.1798515,0.34746299999999997,0.912701,-0.13937149999999998,-0.067897,-0.0003290000000000029,-0.0015384999999999982,0.067897,0.00032899999999999943,0.0015384999999999982,-0.123207,-0.342829,0.0155425,0.110723,-0.341669,0.0354655,-0.123787,-0.685529,0.0442635,0.125923,-0.6622790000000001,0.0554705
7,0.007909500000000002,0.720452,0.011211999999999996,-0.1536305,0.49461199999999994,0.002142999999999999,-0.2882305,0.692742,-0.069526,0.16149950000000002,0.500782,0.017344,0.2804895,0.709682,-0.035142,-0.35141049999999996,0.886412,-0.152506,0.32614950000000004,0.897882,-0.109316,-0.0681345,-0.00031799999999999884,-0.001457,0.0681345,0.00031799999999999884,0.0014569999999999965,-0.1226405,-0.34422800000000003,0.015522999999999999,0.1109795,-0.34411800000000003,0.03541,-0.1247405,-0.669568,0.042406,0.12758950000000002,-0.660658,0.056161
8,0.007487500000000001,0.718097,0.009965000000000002,-0.1537775,0.496877,0.002075000000000004,-0.28179750000000003,0.707817,-0.060796,0.16070250000000003,0.501307,0.017048,0.2697825,0.723757,-0.026473999999999998,-0.3392275,0.904727,-0.128054,0.3107425,0.916507,-0.086354,-0.0681095,-0.00041500000000000217,-0.0015439999999999968,0.0681095,0.0004149999999999987,0.0015440000000000037,-0.1227375,-0.345783,0.015650000000000004,0.1109825,-0.346563,0.035415,-0.1248175,-0.672883,0.041988000000000004,0.12741249999999998,-0.6633830000000001,0.055925
9,0.007115499999999997,0.7176445,0.007906499999999997,-0.1538245,0.49929450000000003,0.0023814999999999947,-0.2752845,0.7196945,-0.052138500000000004,0.15938549999999999,0.5016945,0.016632499999999995,0.2595455,0.7338245,-0.017708500000000002,-0.3284845,0.9199345,-0.1057215,0.2967355,0.9313345000000001,-0.0654815,-0.0680695,-0.0004914999999999989,-0.0015625000000000014,0.0680695,0.0004914999999999989,0.001562499999999998,-0.12283450000000001,-0.3472655,0.015844499999999997,0.11103550000000001,-0.3488955,0.0354255,-0.1249545,-0.6745555,0.04153949999999999,0.1273455,-0.6656854999999999,0.0557815
