FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,0.020194,0.753479,0.009590000000000001,-0.139444,0.46651899999999996,0.023589000000000002,-0.17743399999999998,0.23350900000000002,0.0068600000000000015,0.171946,0.467539,0.023662000000000002,0.211576,0.23946900000000002,0.015339000000000002,-0.19051400000000002,0.045491,-0.069613,0.222366,0.046414,-0.045987,-0.07031,0.0006330000000000003,0.0005840000000000012,0.07031,-0.0006329999999999999,-0.0005840000000000012,-0.109364,-0.317021,0.027314,0.126056,-0.33271100000000003,0.012396,-0.104014,-0.635731,0.041935,0.132266,-0.635391,0.032317
1,0.020300499999999996,0.753805,0.010343000000000001,-0.1400195,0.466765,0.022764000000000003,-0.1853695,0.24805500000000003,-0.008726999999999999,0.1714105,0.46752499999999997,0.023030000000000002,0.2148305,0.251285,-0.00020199999999999385,-0.2126895,0.071288,-0.10725,0.2388005,0.065906,-0.08105,-0.0705225,0.0005379999999999998,0.0002070000000000058,0.0705225,-0.0005380000000000003,-0.00020699999999999885,-0.1105195,-0.316475,0.027397000000000005,0.1255505,-0.33265500000000003,0.012080000000000004,-0.1041995,-0.636315,0.041897000000000004,0.13191049999999999,-0.635005,0.031805
2,0.018959499999999997,0.753136,0.013897,-0.1382515,0.468196,0.02022,-0.2070915,0.282506,-0.03694800000000001,0.16873849999999999,0.468746,0.021099999999999997,0.2324485,0.27693599999999996,-0.034931000000000004,-0.2521515,0.130556,-0.167325,0.27276849999999997,0.116226,-0.155795,-0.0709915,0.0003259999999999999,2.9000000000001247e-05,0.0709915,-0.0003259999999999999,-2.9000000000001247e-05,-0.1125115,-0.315504,0.029488999999999998,0.1244585,-0.331194,0.014438999999999997,-0.1051015,-0.660864,0.040817,0.1312285,-0.627494,0.032381
3,0.018261000000000003,0.7527174999999999,0.015812,-0.136992,0.4688175,0.018881000000000002,-0.21834199999999998,0.2918275,-0.050080999999999994,0.16759800000000002,0.4690675,0.020128,0.242068,0.2896175,-0.051909000000000004,-0.273652,0.1630375,-0.20066399999999998,0.286148,0.1437675,-0.189964,-0.071115,0.0003535000000000001,-0.0002909999999999996,0.071115,-0.0003535000000000001,0.0002909999999999996,-0.113582,-0.3145825,0.029648,0.123178,-0.3284225,0.016729,-0.103351,-0.6685325000000001,0.043689,0.13147799999999998,-0.6226225000000001,0.034044
4,0.0162985,0.7516505,0.0196145,-0.1371265,0.47122050000000004,0.0164335,-0.2713765,0.36220050000000004,-0.09882350000000001,0.1629835,0.47111050000000004,0.014752500000000002,0.2866135,0.3622405,-0.1140535,-0.3187965,0.3102905,-0.29300350000000003,0.3322435,0.29448050000000003,-0.3039135,-0.0712195,0.00039750000000000007,0.00026349999999999985,0.0712195,-0.00039749999999999985,-0.00026349999999999985,-0.1163865,-0.31508949999999997,0.0283905,0.11939349999999999,-0.32862949999999996,0.019603500000000003,-0.1052985,-0.6728795000000001,0.0420625,0.1296535,-0.6226295000000001,0.0341095
5,0.015684500000000004,0.7508079999999999,0.020534499999999997,-0.1380715,0.471048,0.0155765,-0.2777515,0.377908,-0.10709650000000001,0.1606785,0.473248,0.012743500000000001,0.29002849999999997,0.378228,-0.1213465,-0.3362915,0.358718,-0.3038865,0.3479885,0.328828,-0.3133265,-0.0713145,0.00041200000000000004,0.0005495000000000014,0.0713145,-0.00041200000000000004,-0.0005495000000000014,-0.1173215,-0.315332,0.0274025,0.1176985,-0.328582,0.0201485,-0.1081415,-0.641332,0.0420515,0.12879849999999998,-0.622932,0.0342905
6,0.014508,0.748997,0.0229715,-0.13958,0.47130700000000003,0.014772499999999997,-0.29265,0.43224700000000005,-0.11974850000000001,0.16146,0.47569700000000004,0.010275499999999996,0.29878,0.44754700000000003,-0.1631685,-0.34374,0.45941699999999996,-0.31711849999999997,0.34984,0.434357,-0.37986850000000005,-0.07144,0.000612,0.000949499999999999,0.07144,-0.0006119999999999999,-0.0009495000000000024,-0.11831,-0.316353,0.0258295,0.11582,-0.33007299999999995,0.0215695,-0.11252000000000001,-0.622023,0.0430555,0.12719,-0.624463,0.034686499999999995
7,0.0136815,0.7470465000000001,0.024143999999999995,-0.1415705,0.4729565,0.013451999999999995,-0.2714005,0.4697765,-0.107222,0.1636995,0.47847649999999997,0.011437999999999997,0.2844095,0.47397649999999997,-0.118652,-0.3266405,0.5029965000000001,-0.285792,0.3191895,0.5002265,-0.300482,-0.0713735,0.00026650000000000024,0.0010779999999999956,0.0713735,-0.0002664999999999998,-0.0010780000000000026,-0.1180005,-0.3173035,0.025967999999999998,0.1151895,-0.3321135,0.022920999999999997,-0.1119305,-0.6298235,0.043667,0.1242895,-0.6310135,0.036150999999999996
8,0.012722999999999998,0.745417,0.025278999999999996,-0.142812,0.473947,0.011791,-0.277252,0.5059469999999999,-0.11337900000000001,0.162708,0.48085700000000003,0.009788999999999999,0.287818,0.511517,-0.12487899999999999,-0.331672,0.570677,-0.290999,0.320318,0.5727169999999999,-0.307109,-0.071377,0.0001349999999999997,0.001165999999999997,0.071377,-0.0001349999999999997,-0.0011660000000000004,-0.119122,-0.31836299999999995,0.025928,0.11368799999999998,-0.332943,0.023792999999999998,-0.113062,-0.6293730000000001,0.043752,0.12312799999999999,-0.6318330000000001,0.036633
9,0.011988500000000003,0.7437745,0.025833000000000002,-0.1438135,0.4751845,0.010102,-0.27839349999999996,0.5368245,-0.113202,0.1619365,0.4831245,0.008573,0.2866765,0.5429445,-0.12470199999999998,-0.3328135,0.6238145,-0.290822,0.3191765,0.6316745,-0.30693200000000004,-0.0713505,5.6500000000000127e-05,0.0012490000000000001,0.0713505,-5.6500000000000127e-05,-0.0012490000000000001,-0.1198035,-0.3194155,0.025789,0.11253650000000001,-0.3337955,0.024346,-0.1138935,-0.6288355,0.043939,0.1222365,-0.6327754999999999,0.037118
