FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,0.0166675,0.73688,-0.014630499999999998,-0.1446685,0.45951000000000003,0.032238499999999996,-0.1688485,0.23635,0.06383649999999999,0.1564515,0.45926,0.0343075,0.1792515,0.23224,0.041584499999999996,-0.20420850000000002,0.013763,0.0398595,0.1945715,0.012786,-0.019050499999999998,-0.0657895,0.001836,-0.0007414999999999991,0.0657895,-0.001836,0.0007414999999999991,-0.1116185,-0.31779999999999997,-0.009330499999999999,0.1110815,-0.32338999999999996,0.0039095,-0.1074385,-0.6546200000000001,0.0327565,0.1326915,-0.63766,0.025992499999999998
1,0.016373999999999993,0.7371335,-0.015421499999999998,-0.147313,0.45939349999999995,0.031033500000000002,-0.17056300000000002,0.2359335,0.061742500000000006,0.155527,0.45905349999999995,0.033835500000000004,0.178727,0.2321235,0.0416155,-0.200463,0.013277500000000001,0.028806500000000002,0.193857,0.0126595,-0.019043499999999998,-0.065947,0.0018465,-0.0008274999999999949,0.065947,-0.0018465,0.0008275000000000018,-0.112063,-0.31769650000000005,-0.0087425,0.110987,-0.3234465,0.0032325000000000027,-0.10736300000000001,-0.6544365,0.0327935,0.133157,-0.6375465,0.026134500000000005
2,0.016356500000000003,0.7368905,-0.015883,-0.1481095,0.4593705,0.030773999999999996,-0.1709095,0.2356605,0.060544,0.1536605,0.45894050000000003,0.032547,0.1779305,0.23224050000000002,0.041488,-0.2023595,0.0132505,0.027341999999999998,0.1942405,0.0127555,-0.018691000000000006,-0.0661205,0.0018924999999999997,-0.0010959999999999998,0.0661205,-0.0018925,0.0010959999999999998,-0.11223949999999999,-0.3181295,-0.008096000000000006,0.1115605,-0.3233795,0.0026269999999999974,-0.1080795,-0.6526995,0.033297999999999994,0.1340905,-0.6371795,0.026004
3,0.015863999999999996,0.7365675,-0.016268499999999998,-0.14933500000000002,0.4590675,0.030785500000000004,-0.172815,0.2352575,0.05966350000000001,0.153545,0.4586175,0.0327585,0.17779499999999998,0.2319275,0.0418385,-0.20347500000000002,0.0126835,0.026868500000000003,0.192875,0.0125875,-0.019354499999999997,-0.066077,0.0017714999999999999,-0.0012474999999999986,0.066077,-0.0017715,0.0012475000000000055,-0.11252500000000001,-0.3180825,-0.007175499999999994,0.111955,-0.3240525,0.0019495000000000068,-0.10849500000000001,-0.6511325,0.034245500000000005,0.13486499999999998,-0.6364225,0.025389500000000002
4,0.015614,0.73582,-0.016445,-0.150162,0.45894,0.031862999999999995,-0.174842,0.23477,0.058245,0.153388,0.45801000000000003,0.033193999999999994,0.177118,0.23122,0.041888999999999996,-0.211062,0.013831,0.018950999999999996,0.192188,0.01194,-0.019579000000000006,-0.06600700000000001,0.001595,-0.0011890000000000026,0.06600700000000001,-0.001595,0.0011889999999999956,-0.11275199999999999,-0.31779,-0.005649000000000001,0.112338,-0.32456999999999997,0.0019709999999999936,-0.10808200000000001,-0.65135,0.035799,0.139128,-0.63316,0.026099999999999998
5,0.014593000000000002,0.736371,-0.015231499999999995,-0.152682,0.458951,0.03303350000000001,-0.179962,0.234801,0.05781650000000001,0.150858,0.458601,0.0336465,0.175648,0.231921,0.0423795,-0.220702,0.057875,0.014409500000000002,0.192318,0.012877999999999999,-0.019582499999999996,-0.06606400000000001,0.001335,-0.0026814999999999964,0.06606400000000001,-0.0013349999999999998,0.0026815000000000033,-0.11338200000000001,-0.317679,-0.0025964999999999946,0.113478,-0.322319,0.002765500000000004,-0.110482,-0.6450790000000001,0.039233500000000004,0.14113799999999999,-0.6333890000000001,0.027916500000000004
6,0.014191499999999998,0.7361735,-0.0150775,-0.1541415,0.4593935,0.0332275,-0.18360150000000003,0.2353235,0.0568855,0.15010849999999998,0.4587035,0.0341275,0.17523850000000002,0.23203349999999998,0.0425605,-0.2228615,0.0584265,0.011844499999999997,0.19161850000000002,0.0131775,-0.020270500000000004,-0.0660755,0.0012805,-0.0031634999999999996,0.0660755,-0.0012805000000000004,0.0031634999999999996,-0.1135215,-0.3168965,-0.0015345000000000011,0.1135385,-0.32140650000000004,0.0019324999999999967,-0.1104415,-0.6454565,0.0399775,0.14160850000000003,-0.6328265,0.028760499999999998
7,0.015295999999999999,0.736489,-0.016583000000000007,-0.15004299999999998,0.459839,0.03264199999999999,-0.17907299999999998,0.23568899999999998,0.054001999999999994,0.151717,0.458899,0.033611999999999996,0.176197,0.232079,0.04112199999999999,-0.209353,0.030468000000000002,0.005042999999999992,0.192807,0.013499,-0.022761000000000003,-0.066224,0.001346,-0.0029940000000000036,0.066224,-0.001346,0.0029939999999999967,-0.112973,-0.315821,-0.001927000000000005,0.112937,-0.321851,0.00415999999999999,-0.109273,-0.646371,0.039451999999999994,0.14077699999999999,-0.633581,0.029784999999999992
8,0.0152955,0.736368,-0.017222,-0.1500355,0.459978,0.032574,-0.1793855,0.235728,0.052211,0.1516645,0.45889800000000003,0.033553,0.1759245,0.232038,0.040602,-0.2080455,0.030822,0.0005119999999999986,0.1928245,0.013579999999999998,-0.02271,-0.0662505,0.0012959999999999998,-0.003367000000000002,0.0662505,-0.0012960000000000003,0.003367000000000002,-0.1129255,-0.315182,-0.0010930000000000037,0.1129745,-0.321532,0.004424999999999998,-0.10928550000000001,-0.645762,0.040137,0.1414245,-0.6335419999999999,0.030001
9,0.015276499999999998,0.7361845,-0.017923999999999995,-0.1500395,0.4601445,0.032333,-0.1795195,0.2357445,0.051281,0.1516705,0.4589345,0.033416,0.17579050000000002,0.2320645,0.04021,-0.2078995,0.0310865,-0.0016199999999999964,0.1929605,0.013608499999999999,-0.022501999999999994,-0.0662565,0.0012534999999999998,-0.003577999999999998,0.0662565,-0.0012535000000000003,0.003578000000000005,-0.1129095,-0.3146655,-0.00034799999999999415,0.11317050000000001,-0.3212255,0.004631000000000003,-0.1092795,-0.6453255,0.040642000000000005,0.1416505,-0.6335854999999999,0.030085
