FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.009095,0.76349,0.000461,-0.18521,0.48757,-0.029663,-0.33601,0.49291,-0.13897,0.145,0.48332,-0.022888,0.26908,0.38642,-0.1418,-0.23614,0.64535,-0.14271,0.19404,0.54615,-0.24552,-0.075651,0.000862,-0.037828,0.073041,0.000576,-0.036527,-0.07555,-0.373,0.004118,0.075028,-0.39385,0.010396,-0.086486,-0.68625,0.019854,0.069933,-0.69424,0.024382
1,-0.012232,0.76438,0.003851,-0.18605,0.48797,-0.030752,-0.33579,0.50388,-0.1402,0.14486,0.4838,-0.02285,0.27091,0.39151,-0.14247,-0.2182,0.67634,-0.12028,0.19666,0.55162,-0.24357,-0.076393,0.001492,-0.038672,0.07227,0.001082,-0.03626,-0.076125,-0.37188,0.003714,0.075089,-0.39393,0.010203,-0.086716,-0.68658,0.020046,0.070036,-0.69442,0.024376
2,-0.0154,0.76477,0.006252,-0.18673,0.48856,-0.031252,-0.33518,0.5141,-0.14027,0.14461,0.48431,-0.02281,0.2733,0.39473,-0.14256,-0.21807,0.67899,-0.11564,0.19872,0.55652,-0.24078,-0.077528,0.002169,-0.039252,0.070727,0.001707,-0.036577,-0.076237,-0.37797,0.004445,0.075108,-0.39408,0.010096,-0.086956,-0.68707,0.020048,0.070028,-0.69442,0.024379
3,-0.019033,0.76492,0.008768,-0.18726,0.48895,-0.031428,-0.33441,0.52199,-0.1399,0.14435,0.48488,-0.022559,0.27497,0.39718,-0.14307,-0.21357,0.68789,-0.10796,0.20027,0.56204,-0.23738,-0.078499,0.002724,-0.039959,0.06947,0.002199,-0.036567,-0.076498,-0.37495,0.003675,0.075117,-0.39408,0.009983,-0.086764,-0.68756,0.020172,0.069818,-0.6943,0.024256
4,-0.021701,0.76516,0.010539,-0.18751,0.48914,-0.031663,-0.33441,0.52786,-0.13813,0.14445,0.48504,-0.022445,0.27762,0.40033,-0.14328,-0.21193,0.69185,-0.10304,0.20193,0.56803,-0.23208,-0.079417,0.003049,-0.04047,0.068185,0.002574,-0.036477,-0.07665,-0.37404,0.003449,0.074985,-0.39449,0.009946,-0.086796,-0.68757,0.020096,0.069749,-0.69429,0.024363
5,-0.023499,0.7656,0.012009,-0.18766,0.48923,-0.031779,-0.33439,0.53297,-0.13602,0.15,0.47792,-0.02363,0.2819,0.40373,-0.14183,-0.21126,0.69418,-0.098249,0.20602,0.57728,-0.21971,-0.080338,0.002883,-0.040648,0.066887,0.0023,-0.036277,-0.077013,-0.37297,0.003401,0.07475,-0.39497,0.009841,-0.086773,-0.68772,0.020092,0.069707,-0.69442,0.024446
6,-0.024969,0.76598,0.013098,-0.18809,0.48956,-0.03177,-0.33513,0.53796,-0.13284,0.15219,0.47519,-0.024378,0.28877,0.40703,-0.13704,-0.21103,0.69616,-0.093522,0.21422,0.5842,-0.20172,-0.081207,0.002746,-0.040278,0.065388,0.002014,-0.03644,-0.077375,-0.37287,0.003357,0.074473,-0.39578,0.009885,-0.086785,-0.68765,0.020101,0.0698,-0.69476,0.024317
7,-0.023944,0.7658,0.012311,-0.18993,0.49193,-0.030165,-0.33933,0.54705,-0.11959,0.15292,0.48363,-0.022931,0.30195,0.42943,-0.11598,-0.21611,0.69947,-0.084285,0.20366,0.60953,-0.15976,-0.081653,0.004235,-0.040348,0.065071,0.003268,-0.036508,-0.077535,-0.37138,0.003309,0.074106,-0.3961,0.009901,-0.086781,-0.68727,0.020054,0.069937,-0.69476,0.024216
8,-0.024538,0.766,0.012827,-0.1907,0.49349,-0.02989,-0.34085,0.55343,-0.1122,0.15488,0.48501,-0.022746,0.30919,0.44136,-0.1067,-0.21599,0.70211,-0.078128,0.20437,0.62406,-0.13891,-0.082176,0.00537,-0.040481,0.064413,0.00419,-0.036495,-0.077783,-0.37027,0.003084,0.073898,-0.39641,0.009875,-0.0868,-0.68728,0.020079,0.069948,-0.69486,0.024154
9,-0.024828,0.76624,0.013148,-0.19145,0.49527,-0.02945,-0.34264,0.55969,-0.10341,0.15686,0.48636,-0.022508,0.31452,0.45343,-0.096371,-0.21695,0.70447,-0.071647,0.2048,0.6381,-0.1175,-0.08249,0.006681,-0.040527,0.064006,0.005221,-0.036486,-0.07806,-0.36886,0.00273,0.073676,-0.39666,0.009836,-0.0868,-0.68735,0.020098,0.069949,-0.69495,0.024088
