FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.004407,0.74432,-0.001352,-0.15174,0.44823,0.024342,-0.17457,0.21759,0.015471,0.15964,0.45269,0.017163,0.19328,0.21626,0.018834,-0.17249,0.022365,-0.054906,0.20452,0.012221,-0.051914,-0.070437,-0.003706,-0.034608,0.076438,-0.003067,-0.037647,-0.12258,-0.33319,-0.061461,0.12767,-0.35915,-0.031979,-0.14027,-0.68025,-0.036595,0.14029,-0.66526,-0.018838
1,0.004538,0.74683,-0.002168,-0.15166,0.45082,0.023563,-0.17487,0.2196,0.015088,0.15968,0.45546,0.016579,0.19327,0.21865,0.018439,-0.17271,0.02502,-0.054747,0.20474,0.015792,-0.051838,-0.07038,-0.00113,-0.034803,0.076533,-0.000443,-0.03768,-0.12261,-0.33073,-0.061191,0.12778,-0.35668,-0.031678,-0.14036,-0.67749,-0.036168,0.14025,-0.66278,-0.018511
2,0.00451,0.74683,-0.001711,-0.15162,0.45077,0.023616,-0.17488,0.21956,0.015359,0.15977,0.45548,0.01691,0.19324,0.21855,0.018625,-0.17279,0.025077,-0.05403,0.20474,0.015818,-0.05173,-0.07032,-0.001091,-0.034743,0.076644,-0.00039,-0.03661,-0.12267,-0.3309,-0.060728,0.12778,-0.35667,-0.031666,-0.14029,-0.67759,-0.035998,0.14025,-0.66278,-0.018531
3,0.004509,0.74676,-0.00157,-0.15175,0.4512,0.024125,-0.17489,0.21966,0.015408,0.1598,0.45549,0.016974,0.19318,0.21857,0.018636,-0.17285,0.025435,-0.053967,0.20469,0.016184,-0.05176,-0.07039,-0.001035,-0.034691,0.076494,-0.000333,-0.036428,-0.12267,-0.3309,-0.060728,0.12769,-0.3566,-0.03151,-0.14032,-0.67767,-0.035982,0.13992,-0.66297,-0.017493
4,0.004492,0.74676,-0.001082,-0.15245,0.45075,0.024953,-0.1766,0.21531,0.011348,0.16019,0.45579,0.018196,0.19381,0.22127,0.014123,-0.18871,0.008187,-0.084919,0.2039,0.016736,-0.059885,-0.07023,-0.001224,-0.034471,0.076591,-0.000301,-0.036273,-0.12264,-0.33084,-0.060496,0.1277,-0.35681,-0.031404,-0.14034,-0.67748,-0.03598,0.13977,-0.66318,-0.018174
5,0.004407,0.74664,-0.000758,-0.15295,0.45034,0.025432,-0.17957,0.21602,0.005171,0.16046,0.4555,0.018487,0.19697,0.22481,0.003815,-0.19636,0.021939,-0.097346,0.20376,0.019661,-0.073837,-0.070129,-0.001513,-0.034317,0.076668,-0.00057,-0.036013,-0.12267,-0.33091,-0.060401,0.12752,-0.35566,-0.03119,-0.14034,-0.67748,-0.035979,0.13977,-0.66319,-0.018208
6,0.004309,0.74663,-0.00018,-0.15306,0.45026,0.025499,-0.1868,0.22731,-0.009366,0.16085,0.45519,0.01878,0.19974,0.22881,-0.005088,-0.20744,0.024881,-0.13538,0.21073,0.028611,-0.1075,-0.070137,-0.001648,-0.034218,0.076557,-0.000864,-0.035128,-0.12309,-0.33102,-0.059684,0.12765,-0.35518,-0.03043,-0.1404,-0.67797,-0.035901,0.13976,-0.66318,-0.018246
7,0.00407,0.74669,0.001869,-0.15159,0.4518,0.024183,-0.20009,0.24826,-0.035723,0.15949,0.45567,0.017259,0.21002,0.24883,-0.028282,-0.22723,0.084966,-0.16141,0.23172,0.08641,-0.14831,-0.070253,-0.001422,-0.033139,0.076757,-0.000497,-0.034158,-0.12346,-0.32988,-0.058432,0.12765,-0.35508,-0.029693,-0.14028,-0.67844,-0.035492,0.1403,-0.66263,-0.017646
8,0.003901,0.74671,0.003163,-0.1514,0.45254,0.023831,-0.20832,0.26113,-0.051299,0.15889,0.4561,0.017016,0.21662,0.26229,-0.044833,-0.24278,0.10977,-0.1946,0.23996,0.11087,-0.17693,-0.070222,-0.00135,-0.032591,0.07691,-0.000379,-0.033548,-0.12366,-0.32959,-0.057664,0.12762,-0.35461,-0.02915,-0.14025,-0.67814,-0.035329,0.14057,-0.66207,-0.017357
9,0.0037,0.74671,0.004674,-0.15109,0.45359,0.023543,-0.21905,0.28208,-0.068205,0.15808,0.45699,0.01671,0.22424,0.28233,-0.064068,-0.25874,0.14897,-0.22767,0.25112,0.1483,-0.21139,-0.070224,-0.001205,-0.031627,0.077102,-0.000177,-0.0329,-0.12384,-0.32931,-0.05683,0.1276,-0.35386,-0.028472,-0.14023,-0.67814,-0.035115,0.14086,-0.66147,-0.017045
