FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.012408,0.76023,0.0363,-0.15165,0.46097,0.019908,-0.17321,0.20485,0.020506,0.15217,0.45176,0.023206,0.19043,0.20408,0.034124,-0.19454,-0.026877,-0.074516,0.20413,-0.00318,-0.052313,-0.072222,-0.000781,-0.033418,0.075171,-0.004814,-0.034457,-0.12718,-0.38632,-0.044138,0.11934,-0.41893,-0.023737,-0.1307,-0.74491,-0.055656,0.13045,-0.74673,-0.055394
1,0.013177,0.76045,0.036618,-0.15173,0.46112,0.019672,-0.17265,0.205,0.020698,0.15329,0.45194,0.025149,0.19058,0.2035,0.034257,-0.19282,-0.020879,-0.070582,0.20438,-0.00315,-0.052182,-0.07187,-0.000738,-0.033429,0.075456,-0.004672,-0.03436,-0.127,-0.38711,-0.044053,0.11949,-0.41901,-0.023665,-0.13023,-0.748,-0.056965,0.1303,-0.74704,-0.055745
2,0.014489,0.76075,0.036693,-0.15001,0.46129,0.017754,-0.17226,0.205,0.020741,0.15466,0.45158,0.027195,0.19131,0.203,0.03442,-0.19391,-0.025607,-0.072082,0.2044,-0.003157,-0.052165,-0.070776,-0.000558,-0.034891,0.076157,-0.004803,-0.033441,-0.12647,-0.38499,-0.044939,0.11986,-0.41802,-0.023741,-0.13027,-0.74735,-0.057812,0.13076,-0.74626,-0.056958
3,0.014987,0.76087,0.036655,-0.15037,0.4613,0.017835,-0.17198,0.20525,0.021143,0.15586,0.45131,0.028957,0.19137,0.20301,0.03453,-0.19398,-0.026767,-0.072625,0.20441,-0.003155,-0.052161,-0.07056,-0.000503,-0.034903,0.076371,-0.004848,-0.032901,-0.12644,-0.38587,-0.045014,0.11994,-0.41791,-0.023622,-0.13084,-0.74967,-0.061132,0.13111,-0.7455,-0.056178
4,0.015618,0.76116,0.036708,-0.14999,0.46109,0.017493,-0.17162,0.2053,0.021306,0.15797,0.45215,0.028165,0.1917,0.20297,0.034731,-0.19392,-0.026944,-0.072585,0.20439,-0.003186,-0.052111,-0.07,-5.3e-05,-0.034504,0.076593,-0.004654,-0.033079,-0.12621,-0.38506,-0.045062,0.12007,-0.41836,-0.023326,-0.13084,-0.74969,-0.061062,0.13132,-0.74547,-0.056529
5,0.015987,0.76109,0.036615,-0.15007,0.46108,0.017471,-0.17129,0.20562,0.02142,0.15851,0.45159,0.029081,0.19188,0.20291,0.034881,-0.19368,-0.027473,-0.07247,0.2044,-0.003167,-0.05201,-0.06993,-0.000146,-0.034502,0.076693,-0.004784,-0.032802,-0.12607,-0.3862,-0.045405,0.12022,-0.41859,-0.023287,-0.13084,-0.75039,-0.062091,0.13146,-0.74728,-0.056918
6,0.016769,0.76093,0.03655,-0.15058,0.46112,0.017729,-0.17071,0.20592,0.021628,0.16041,0.45159,0.030182,0.19221,0.20268,0.035046,-0.18737,0.003562,-0.050209,0.20451,-0.003082,-0.051865,-0.069513,0.00024,-0.033639,0.076909,-0.004695,-0.032423,-0.12585,-0.38703,-0.045419,0.12054,-0.41776,-0.022919,-0.13122,-0.74863,-0.064177,0.13131,-0.74751,-0.056429
7,0.017499,0.75761,0.037662,-0.15037,0.45836,0.019121,-0.17073,0.20278,0.022078,0.16029,0.44845,0.031222,0.19235,0.19961,0.035776,-0.18957,-0.011938,-0.061726,0.20425,-0.00439,-0.051401,-0.069524,-0.002798,-0.033481,0.077031,-0.007576,-0.032108,-0.12639,-0.38989,-0.045589,0.11982,-0.42159,-0.023408,-0.13174,-0.74977,-0.059981,0.12986,-0.74931,-0.056836
8,0.01799,0.75704,0.037861,-0.15029,0.45784,0.019126,-0.17049,0.20236,0.022259,0.16098,0.44781,0.031898,0.19256,0.19892,0.036059,-0.18882,-0.00925,-0.059721,0.20429,-0.004387,-0.051235,-0.06932,-0.003224,-0.033451,0.077178,-0.008148,-0.031864,-0.12629,-0.39065,-0.045614,0.11989,-0.42218,-0.023358,-0.13191,-0.75027,-0.060463,0.1298,-0.7497,-0.057017
9,0.018418,0.75645,0.038045,-0.15021,0.45729,0.019103,-0.17028,0.20191,0.022446,0.16144,0.44714,0.032503,0.19278,0.19823,0.036348,-0.18811,-0.007453,-0.058007,0.20431,-0.004398,-0.050895,-0.069181,-0.003662,-0.033418,0.077313,-0.008723,-0.031618,-0.12619,-0.39138,-0.045624,0.11997,-0.42275,-0.023323,-0.13223,-0.75072,-0.060895,0.12978,-0.74997,-0.057107
10,0.018818,0.75582,0.038207,-0.15019,0.45674,0.019325,-0.17007,0.20147,0.022645,0.16184,0.44647,0.033145,0.193,0.19755,0.036648,-0.18733,-0.004648,-0.055738,0.20431,-0.004513,-0.0505,-0.069048,-0.00409,-0.033252,0.077457,-0.009281,-0.031347,-0.12611,-0.39229,-0.04562,0.12002,-0.42341,-0.023289,-0.13251,-0.75095,-0.061188,0.12972,-0.7501,-0.057203
11,0.019135,0.75518,0.038377,-0.1502,0.4562,0.019562,-0.16991,0.20101,0.022841,0.16219,0.44585,0.033736,0.19319,0.19689,0.036933,-0.18733,-0.004648,-0.055738,0.20433,-0.00473,-0.050097,-0.068954,-0.004516,-0.033162,0.077575,-0.009822,-0.031069,-0.12602,-0.39317,-0.045614,0.12006,-0.42409,-0.023253,-0.13269,-0.75087,-0.060945,0.12958,-0.75038,-0.057356
12,0.01927,0.75515,0.038407,-0.15021,0.45619,0.019646,-0.16976,0.20101,0.022949,0.16241,0.44581,0.034258,0.19337,0.19686,0.037073,-0.18709,-0.001899,-0.054564,0.20436,-0.005022,-0.049738,-0.068862,-0.004516,-0.033071,0.077701,-0.009822,-0.030838,-0.12596,-0.39317,-0.04561,0.12009,-0.42421,-0.02321,-0.13279,-0.75075,-0.060675,0.12949,-0.75047,-0.057375
13,0.019393,0.75515,0.038415,-0.15016,0.45619,0.019738,-0.16976,0.20101,0.022949,0.16264,0.44581,0.034546,0.19354,0.19686,0.037084,-0.18709,-0.001393,-0.054564,0.20441,-0.005051,-0.049735,-0.068802,-0.004516,-0.032875,0.077791,-0.009822,-0.030579,-0.12602,-0.39317,-0.045592,0.12002,-0.42421,-0.023159,-0.13296,-0.75044,-0.060173,0.12933,-0.75047,-0.057349
14,0.019495,0.75515,0.038422,-0.15006,0.45619,0.01989,-0.16976,0.20101,0.022949,0.16288,0.44581,0.03485,0.1937,0.19686,0.037094,-0.18719,-0.001393,-0.056095,0.20436,-0.005205,-0.049738,-0.068775,-0.004516,-0.032657,0.077843,-0.009822,-0.030147,-0.12612,-0.39317,-0.045509,0.11991,-0.42421,-0.023129,-0.13314,-0.75006,-0.059623,0.1291,-0.75047,-0.057364
15,0.019585,0.75515,0.038401,-0.14995,0.4562,0.020052,-0.16976,0.20105,0.022947,0.1631,0.44581,0.035175,0.19383,0.19691,0.037103,-0.18762,-0.000939,-0.057603,0.20435,-0.004816,-0.049739,-0.068795,-0.004412,-0.032239,0.077857,-0.009765,-0.029725,-0.12613,-0.39306,-0.045338,0.11991,-0.42421,-0.02304,-0.13324,-0.74959,-0.059223,0.1291,-0.75012,-0.057364
16,0.01975,0.75562,0.038412,-0.14984,0.45651,0.020564,-0.16978,0.202,0.022346,0.16335,0.44633,0.035211,0.19424,0.19781,0.035916,-0.1882,-0.000557,-0.059607,0.20446,-0.004369,-0.050214,-0.068824,-0.003803,-0.031797,0.077831,-0.0093,-0.029332,-0.12614,-0.39227,-0.04512,0.1199,-0.42378,-0.022824,-0.13327,-0.74915,-0.058762,0.12903,-0.74959,-0.057238
17,0.019905,0.75605,0.038422,-0.14968,0.45687,0.021238,-0.17012,0.20403,0.021189,0.16351,0.44686,0.035221,0.19479,0.19916,0.033998,-0.18959,0.000235,-0.065209,0.20466,-0.003852,-0.052088,-0.068855,-0.00319,-0.031313,0.077804,-0.008859,-0.028909,-0.12619,-0.39133,-0.044847,0.11986,-0.42329,-0.022535,-0.13328,-0.74927,-0.058574,0.12884,-0.74935,-0.056967
18,0.020055,0.7565,0.038432,-0.14946,0.45726,0.021832,-0.171,0.20702,0.019193,0.16362,0.44742,0.035228,0.19555,0.2017,0.031121,-0.1916,0.002004,-0.072361,0.20506,-0.002779,-0.056452,-0.068893,-0.002573,-0.03073,0.07777,-0.008373,-0.028378,-0.12634,-0.39026,-0.044597,0.1198,-0.42276,-0.02219,-0.13331,-0.74882,-0.058433,0.12862,-0.74926,-0.056689
19,0.020192,0.75697,0.038511,-0.14901,0.45766,0.02239,-0.17286,0.21083,0.015097,0.16362,0.44814,0.035228,0.19668,0.20517,0.027307,-0.19503,0.004332,-0.082252,0.20644,0.002467,-0.062861,-0.069019,-0.001923,-0.030059,0.077692,-0.007838,-0.02775,-0.12658,-0.38919,-0.044333,0.11964,-0.42207,-0.021752,-0.13343,-0.74821,-0.058212,0.12842,-0.74926,-0.056462
