FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.006191,0.76084,0.032466,-0.15683,0.4568,0.027956,-0.2287,0.25807,-0.03153,0.15555,0.45893,0.033774,0.23604,0.26058,-0.012669,-0.2974,0.11646,-0.18368,0.27703,0.11389,-0.17061,-0.072414,4.7e-05,-0.033606,0.074399,-0.005561,-0.034076,-0.1312,-0.3643,-0.05152,0.11341,-0.40482,-0.025552,-0.13676,-0.7418,-0.050778,0.12175,-0.75093,-0.060264
1,0.004962,0.76672,0.031326,-0.15675,0.46287,0.026126,-0.24745,0.27437,-0.041162,0.15431,0.46549,0.031226,0.24498,0.27516,-0.0314,-0.31596,0.16186,-0.21675,0.31127,0.15688,-0.20423,-0.072081,0.005227,-0.033028,0.07513,3.3e-05,-0.033962,-0.13049,-0.35581,-0.050479,0.11391,-0.39917,-0.02465,-0.13582,-0.73651,-0.049311,0.12271,-0.7462,-0.060214
2,0.004627,0.76703,0.032449,-0.1563,0.4634,0.025932,-0.26488,0.29752,-0.071892,0.14536,0.46965,0.02529,0.25664,0.2948,-0.049756,-0.36003,0.20919,-0.24854,0.3287,0.18642,-0.2268,-0.072082,0.005162,-0.031851,0.075655,0.00031,-0.032891,-0.13065,-0.35519,-0.049936,0.11363,-0.39972,-0.023336,-0.13592,-0.73704,-0.048904,0.12319,-0.74614,-0.059772
3,0.003961,0.76693,0.033984,-0.15584,0.46404,0.02573,-0.2757,0.31449,-0.085303,0.14362,0.47066,0.02386,0.27125,0.31479,-0.067064,-0.36446,0.24075,-0.272,0.36679,0.24302,-0.25134,-0.072164,0.00482,-0.029717,0.076051,0.000692,-0.032073,-0.13081,-0.35321,-0.048933,0.11361,-0.39863,-0.022534,-0.13593,-0.7342,-0.047223,0.12309,-0.74535,-0.059312
4,0.003381,0.76687,0.03481,-0.15526,0.46521,0.025425,-0.29344,0.34187,-0.096167,0.14468,0.47061,0.02414,0.28711,0.33941,-0.083445,-0.37424,0.30224,-0.29655,0.35453,0.30094,-0.30694,-0.072543,0.004989,-0.028854,0.07627,0.000939,-0.031257,-0.13078,-0.35115,-0.048229,0.11342,-0.39795,-0.021572,-0.13609,-0.73429,-0.047132,0.12354,-0.74384,-0.059399
5,0.002487,0.76719,0.036197,-0.15182,0.47034,0.024784,-0.31727,0.39255,-0.098979,0.14521,0.47295,0.02216,0.30824,0.3896,-0.10282,-0.39585,0.4033,-0.30467,0.37786,0.41402,-0.33218,-0.073881,0.005594,-0.025937,0.076292,0.001541,-0.030327,-0.13076,-0.34982,-0.046948,0.11299,-0.39523,-0.019745,-0.13677,-0.73504,-0.04824,0.12371,-0.74378,-0.058597
6,0.002059,0.76724,0.036883,-0.15206,0.47403,0.024739,-0.32525,0.42832,-0.10377,0.1455,0.47589,0.020929,0.3273,0.43804,-0.15584,-0.40605,0.45498,-0.30557,0.38824,0.48296,-0.36165,-0.074175,0.006864,-0.024397,0.076273,0.002951,-0.029702,-0.13063,-0.34929,-0.046505,0.11289,-0.39346,-0.019349,-0.13751,-0.73334,-0.048454,0.1239,-0.74296,-0.057859
7,0.002549,0.76648,0.036253,-0.15679,0.4825,0.02212,-0.29906,0.49876,-0.085278,0.15349,0.48905,0.022357,0.29135,0.49811,-0.077468,-0.37877,0.56833,-0.2518,0.35028,0.57382,-0.23859,-0.073729,0.012691,-0.026281,0.075143,0.008941,-0.029209,-0.13077,-0.35203,-0.047026,0.11285,-0.39654,-0.02155,-0.13694,-0.73417,-0.046525,0.12279,-0.74489,-0.057447
8,0.002387,0.76649,0.036497,-0.15717,0.48793,0.021449,-0.29982,0.54271,-0.0853,0.15381,0.4943,0.022366,0.29228,0.54192,-0.077441,-0.37877,0.64316,-0.2518,0.35027,0.64601,-0.23811,-0.073949,0.015254,-0.026026,0.074958,0.011623,-0.028732,-0.13082,-0.35203,-0.046796,0.11263,-0.39642,-0.021556,-0.13727,-0.73417,-0.046385,0.12252,-0.74483,-0.0572
9,0.002296,0.76597,0.036584,-0.15751,0.49367,0.020835,-0.29982,0.58471,-0.0853,0.15419,0.49957,0.022377,0.29228,0.58435,-0.077441,-0.37891,0.71273,-0.24693,0.35011,0.71322,-0.23249,-0.07418,0.017812,-0.02586,0.074655,0.014418,-0.028394,-0.13096,-0.3521,-0.046651,0.11238,-0.39626,-0.021563,-0.1377,-0.73423,-0.046397,0.12211,-0.74529,-0.056974
10,0.002296,0.76545,0.036584,-0.15785,0.49923,0.020358,-0.29987,0.62238,-0.083655,0.15555,0.50484,0.022416,0.29228,0.62201,-0.077441,-0.37775,0.77225,-0.23684,0.34965,0.76909,-0.22259,-0.07433,0.020473,-0.025852,0.074291,0.017171,-0.028168,-0.13107,-0.35224,-0.046654,0.11218,-0.39594,-0.021569,-0.1381,-0.73412,-0.045798,0.12165,-0.74572,-0.056804
11,0.002296,0.76513,0.036584,-0.15807,0.50513,0.020228,-0.29997,0.65671,-0.080074,0.1568,0.50987,0.022481,0.2922,0.65504,-0.074831,-0.37541,0.82718,-0.22257,0.34429,0.81955,-0.2082,-0.074428,0.023224,-0.025761,0.073843,0.019935,-0.027925,-0.13116,-0.35252,-0.046642,0.11197,-0.39575,-0.021672,-0.13847,-0.73433,-0.045328,0.12124,-0.74625,-0.056734
12,0.002296,0.76496,0.036584,-0.15826,0.5112,0.020222,-0.29839,0.68803,-0.074643,0.15769,0.51463,0.022556,0.29087,0.68513,-0.06985,-0.37137,0.87625,-0.20424,0.34004,0.86386,-0.18692,-0.074509,0.026005,-0.025539,0.073354,0.022738,-0.027788,-0.13124,-0.35299,-0.046626,0.11179,-0.39559,-0.021928,-0.13879,-0.73475,-0.044993,0.12079,-0.74701,-0.056747
13,0.00231,0.76479,0.036448,-0.1586,0.51661,0.020212,-0.29387,0.71001,-0.06856,0.15787,0.51811,0.022839,0.28691,0.70979,-0.062205,-0.36419,0.91208,-0.18368,0.33291,0.89684,-0.16198,-0.074608,0.028509,-0.025287,0.07282,0.025268,-0.027691,-0.13129,-0.35376,-0.046572,0.11162,-0.39573,-0.02239,-0.1391,-0.73508,-0.044609,0.12033,-0.74778,-0.05676
14,0.002361,0.7647,0.03617,-0.1586,0.521,0.020212,-0.28931,0.72071,-0.060609,0.15785,0.51962,0.023335,0.28346,0.72045,-0.054153,-0.35396,0.9284,-0.16336,0.32733,0.91474,-0.14467,-0.074731,0.030187,-0.0252,0.072346,0.026892,-0.027592,-0.13133,-0.35459,-0.046548,0.11146,-0.39602,-0.022794,-0.13937,-0.73561,-0.044617,0.1199,-0.74865,-0.056772
15,0.002421,0.76469,0.035775,-0.15861,0.52535,0.020467,-0.28476,0.73176,-0.052784,0.15784,0.52074,0.023939,0.27989,0.7286,-0.045746,-0.34427,0.93994,-0.14422,0.32216,0.92942,-0.12758,-0.074911,0.031622,-0.025206,0.071913,0.028219,-0.027521,-0.13136,-0.35544,-0.046528,0.11132,-0.39642,-0.023153,-0.13969,-0.73589,-0.044122,0.1195,-0.7496,-0.056928
16,0.002462,0.76471,0.035385,-0.15863,0.52936,0.021189,-0.28036,0.74314,-0.045592,0.15781,0.52168,0.024722,0.2766,0.7355,-0.037626,-0.3357,0.9517,-0.12823,0.31772,0.94074,-0.11229,-0.075093,0.033228,-0.025211,0.071481,0.029634,-0.027425,-0.13137,-0.35651,-0.046553,0.11118,-0.39684,-0.023498,-0.14001,-0.73672,-0.044193,0.1194,-0.75048,-0.057072
17,0.002474,0.76471,0.034972,-0.15879,0.53315,0.022394,-0.27789,0.75091,-0.039674,0.15726,0.52261,0.024994,0.27374,0.73972,-0.031118,-0.32957,0.9587,-0.11533,0.31453,0.94979,-0.10084,-0.07518,0.034647,-0.025171,0.071235,0.030927,-0.027341,-0.13137,-0.35651,-0.046553,0.11118,-0.39684,-0.023692,-0.14001,-0.73672,-0.044193,0.1194,-0.75048,-0.057072
18,0.002485,0.76471,0.034558,-0.15865,0.5367,0.023578,-0.27543,0.75694,-0.034689,0.15666,0.52355,0.025258,0.27141,0.7427,-0.025453,-0.32458,0.96442,-0.10421,0.31176,0.95739,-0.090638,-0.075246,0.036177,-0.024921,0.071048,0.032137,-0.027176,-0.13137,-0.35651,-0.046553,0.11119,-0.39684,-0.023872,-0.14001,-0.73676,-0.044193,0.1194,-0.75048,-0.057076
19,0.002496,0.76471,0.034174,-0.15843,0.53999,0.024697,-0.27318,0.76155,-0.030098,0.1561,0.52431,0.025382,0.26963,0.74488,-0.020562,-0.3204,0.96915,-0.094734,0.30965,0.96377,-0.082093,-0.075317,0.037598,-0.024584,0.0709,0.033384,-0.026872,-0.13137,-0.35683,-0.046589,0.11119,-0.39684,-0.024042,-0.14001,-0.73692,-0.044133,0.1194,-0.75048,-0.057089
20,0.002073,0.76602,0.033525,-0.15821,0.54305,0.025655,-0.27133,0.76543,-0.025936,0.15538,0.52575,0.025385,0.26847,0.74725,-0.01652,-0.31688,0.97274,-0.086754,0.30806,0.9685,-0.075252,-0.075417,0.039339,-0.02404,0.070796,0.035091,-0.026578,-0.13088,-0.35713,-0.04659,0.11164,-0.39605,-0.024169,-0.13925,-0.73704,-0.044284,0.11993,-0.75004,-0.05708
21,0.001619,0.76741,0.032934,-0.15802,0.54599,0.026562,-0.26993,0.76859,-0.022245,0.15479,0.52704,0.025368,0.26785,0.74933,-0.012943,-0.31393,0.97581,-0.080104,0.30677,0.97239,-0.069057,-0.075491,0.040867,-0.023183,0.070717,0.036544,-0.025966,-0.13033,-0.35742,-0.046593,0.1121,-0.39585,-0.02426,-0.13842,-0.73721,-0.04436,0.12033,-0.74986,-0.057069
22,0.001116,0.76853,0.03235,-0.15786,0.54865,0.027388,-0.26881,0.77111,-0.018967,0.15432,0.52809,0.025355,0.26761,0.75098,-0.009834,-0.31163,0.97862,-0.074676,0.30585,0.97494,-0.063919,-0.075527,0.041997,-0.021917,0.070689,0.037588,-0.024989,-0.12969,-0.35772,-0.046624,0.11259,-0.39577,-0.024353,-0.13765,-0.73725,-0.044337,0.12081,-0.74971,-0.057131
23,0.000579,0.76943,0.031812,-0.15779,0.55071,0.027845,-0.26795,0.77283,-0.017483,0.15397,0.52892,0.025345,0.26756,0.7525,-0.008316,-0.31122,0.97983,-0.073504,0.30555,0.97606,-0.061679,-0.075658,0.04275,-0.020126,0.070616,0.038285,-0.023498,-0.12892,-0.35843,-0.046656,0.11313,-0.39577,-0.024439,-0.13685,-0.73752,-0.044491,0.12134,-0.74963,-0.057232
24,-2.1e-05,0.76943,0.031279,-0.15768,0.5519,0.027893,-0.2675,0.77283,-0.016882,0.15378,0.52919,0.025237,0.26754,0.75394,-0.007644,-0.3109,0.98057,-0.072425,0.3054,0.97632,-0.060566,-0.075821,0.042928,-0.017971,0.070377,0.038423,-0.021284,-0.12814,-0.35917,-0.046719,0.11383,-0.39529,-0.024663,-0.13605,-0.73752,-0.044469,0.12196,-0.74952,-0.057345
25,-0.000761,0.76943,0.030559,-0.1575,0.5519,0.027898,-0.26711,0.77283,-0.016871,0.15344,0.52919,0.024961,0.26754,0.75394,-0.007644,-0.3105,0.98057,-0.072413,0.30523,0.97632,-0.060182,-0.075914,0.042928,-0.014851,0.070284,0.038423,-0.018001,-0.12763,-0.36043,-0.046902,0.11466,-0.39472,-0.025061,-0.13546,-0.7375,-0.045318,0.12258,-0.74937,-0.05772
26,-0.001556,0.76943,0.02971,-0.15736,0.5519,0.027903,-0.2668,0.77283,-0.016862,0.15311,0.52919,0.024544,0.26789,0.75394,-0.007634,-0.31007,0.98057,-0.072401,0.30523,0.97632,-0.060182,-0.076133,0.042928,-0.011098,0.070195,0.038423,-0.014211,-0.12741,-0.36177,-0.047133,0.11557,-0.39413,-0.025556,-0.13543,-0.73823,-0.046462,0.12259,-0.74945,-0.058183
27,-0.002374,0.76933,0.028286,-0.1573,0.5519,0.027904,-0.26633,0.77128,-0.016848,0.15277,0.52919,0.023888,0.26847,0.75381,-0.007617,-0.30965,0.98028,-0.072389,0.30525,0.97632,-0.060182,-0.076306,0.042928,-0.006614,0.070198,0.038423,-0.009485,-0.12719,-0.36309,-0.04771,0.11668,-0.39356,-0.026897,-0.13544,-0.73874,-0.047632,0.12262,-0.74945,-0.058997
28,-0.003145,0.76609,0.025516,-0.15699,0.54892,0.027239,-0.26595,0.76827,-0.01803,0.15206,0.52612,0.022358,0.2695,0.75247,-0.008368,-0.30895,0.98023,-0.072572,0.30534,0.97549,-0.060179,-0.076602,0.040274,0.000348,0.070196,0.036225,-0.002427,-0.12695,-0.36436,-0.0494,0.11848,-0.3923,-0.030377,-0.13545,-0.73925,-0.04887,0.12265,-0.74946,-0.060137
29,-0.003462,0.76017,0.022461,-0.15653,0.54395,0.026342,-0.26487,0.76238,-0.01966,0.1514,0.52117,0.020831,0.27097,0.74845,-0.009814,-0.30749,0.97829,-0.073774,0.30575,0.97245,-0.060778,-0.076938,0.035687,0.008286,0.070207,0.03195,0.00566,-0.12686,-0.36596,-0.052443,0.11996,-0.39093,-0.034593,-0.13547,-0.73965,-0.050389,0.12244,-0.7495,-0.061436
30,-0.003792,0.75321,0.019183,-0.15617,0.53749,0.025347,-0.26408,0.7551,-0.022023,0.15074,0.51468,0.019081,0.27247,0.74302,-0.011854,-0.30599,0.9758,-0.075853,0.30651,0.96406,-0.06253,-0.077272,0.029893,0.016572,0.070134,0.026584,0.014028,-0.12676,-0.3681,-0.056051,0.12147,-0.3896,-0.03932,-0.13553,-0.74138,-0.053245,0.12223,-0.74955,-0.062794
31,-0.004151,0.74545,0.01547,-0.15584,0.5303,0.024342,-0.26344,0.74663,-0.024615,0.15004,0.50752,0.017286,0.27403,0.73643,-0.014321,-0.30439,0.97233,-0.078531,0.30746,0.95456,-0.064819,-0.077633,0.023318,0.02503,0.070053,0.020427,0.022628,-0.12664,-0.37063,-0.060208,0.12294,-0.38852,-0.044344,-0.13558,-0.74318,-0.056147,0.12199,-0.74962,-0.06427
32,-0.004479,0.73531,0.011739,-0.15518,0.52133,0.023247,-0.26295,0.73696,-0.027332,0.14944,0.49824,0.015394,0.27546,0.7266,-0.017154,-0.30251,0.96245,-0.082057,0.30869,0.94217,-0.0674,-0.078131,0.015302,0.033473,0.069981,0.012636,0.031113,-0.12706,-0.37437,-0.06527,0.1244,-0.3883,-0.049655,-0.13636,-0.74539,-0.059157,0.12126,-0.75023,-0.065941
33,-0.004793,0.72218,0.007978,-0.15452,0.50995,0.021914,-0.26234,0.72508,-0.031285,0.14888,0.48628,0.01318,0.27679,0.71444,-0.020604,-0.3008,0.95207,-0.086186,0.31002,0.92782,-0.070133,-0.078627,0.005074,0.042409,0.069911,0.002331,0.0397,-0.12774,-0.37878,-0.070854,0.12582,-0.38829,-0.055303,-0.1373,-0.74539,-0.060419,0.12044,-0.75067,-0.067766
34,-0.005035,0.70837,0.004282,-0.15387,0.49749,0.020439,-0.26222,0.71238,-0.03546,0.14834,0.47403,0.011094,0.27808,0.70104,-0.024362,-0.29945,0.93894,-0.091142,0.31138,0.91274,-0.073293,-0.079123,-0.005772,0.050503,0.069923,-0.008498,0.047599,-0.12865,-0.38305,-0.076683,0.1272,-0.38848,-0.061211,-0.13821,-0.74725,-0.063019,0.11949,-0.75115,-0.069196
35,-0.005207,0.69318,0.000473,-0.15318,0.48313,0.018528,-0.26209,0.69832,-0.040088,0.14764,0.46032,0.009062,0.27906,0.68662,-0.028641,-0.29896,0.92578,-0.096462,0.31274,0.89744,-0.077061,-0.079592,-0.01768,0.058214,0.069701,-0.020346,0.055358,-0.1298,-0.38305,-0.082839,0.12864,-0.38755,-0.067555,-0.13928,-0.74777,-0.065345,0.11884,-0.7516,-0.070591
36,-0.005471,0.67714,-0.002797,-0.15243,0.46686,0.016434,-0.26196,0.68247,-0.044619,0.14687,0.44543,0.007004,0.27983,0.67114,-0.033113,-0.29878,0.91015,-0.10256,0.31397,0.88214,-0.081403,-0.080112,-0.0307,0.065424,0.069765,-0.033231,0.062433,-0.1311,-0.38305,-0.088864,0.12993,-0.38635,-0.073425,-0.14036,-0.74849,-0.067837,0.1181,-0.7516,-0.070613
37,-0.005893,0.66072,-0.004951,-0.15188,0.45137,0.01434,-0.26188,0.66749,-0.048939,0.1466,0.43086,0.005359,0.2802,0.65377,-0.037486,-0.2986,0.89414,-0.10882,0.31516,0.86738,-0.086161,-0.080713,-0.044409,0.0757,0.069596,-0.047247,0.072489,-0.1323,-0.38279,-0.094081,0.13057,-0.38512,-0.077494,-0.14134,-0.7488,-0.070556,0.11719,-0.75159,-0.070639
38,-0.006371,0.64517,-0.007737,-0.15089,0.43452,0.012003,-0.26184,0.64994,-0.053199,0.14555,0.41417,0.003116,0.28032,0.6367,-0.04174,-0.29842,0.87148,-0.11534,0.31566,0.84601,-0.092396,-0.081331,-0.059,0.08578,0.069485,-0.062124,0.082275,-0.13399,-0.38107,-0.10155,0.13238,-0.38232,-0.085587,-0.14169,-0.74927,-0.073273,0.11687,-0.75149,-0.070648
39,-0.006826,0.62598,-0.010666,-0.15031,0.41429,0.008852,-0.26184,0.62995,-0.05825,0.14441,0.39579,0.000693,0.28047,0.61735,-0.046841,-0.29835,0.8472,-0.12238,0.31582,0.82824,-0.097896,-0.081999,-0.075887,0.096069,0.0694,-0.079021,0.09227,-0.13598,-0.38087,-0.10952,0.13444,-0.38101,-0.094149,-0.14168,-0.74944,-0.073825,0.11634,-0.75069,-0.07047
40,-0.007212,0.60741,-0.013855,-0.14973,0.39447,0.005616,-0.26126,0.61097,-0.063428,0.14304,0.37662,-0.002177,0.28069,0.59873,-0.052111,-0.29894,0.82329,-0.13004,0.31599,0.81126,-0.10383,-0.08258,-0.092282,0.1061,0.069278,-0.095616,0.10207,-0.13796,-0.38106,-0.11705,0.13641,-0.38096,-0.10256,-0.14168,-0.74986,-0.073825,0.11577,-0.74942,-0.069918
