FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.041081,0.76419,-0.00068,-0.19993,0.50504,-0.011221,-0.25646,0.25116,-0.006933,0.14104,0.50308,-0.023675,0.21106,0.24168,-0.025094,-0.24645,0.029753,-0.10148,0.23314,0.029411,-0.11946,-0.062946,-0.00256,-0.034506,0.059448,0.002077,-0.032612,-0.12208,-0.36061,-0.0469,0.12829,-0.35244,-0.033837,-0.17283,-0.86005,-0.011994,0.18591,-0.85198,-0.010322
1,-0.040884,0.76431,-0.000647,-0.19995,0.50503,-0.011292,-0.25618,0.25126,-0.007107,0.14126,0.50331,-0.02415,0.21205,0.24119,-0.025837,-0.2419,0.024089,-0.10184,0.23367,0.028303,-0.11689,-0.062737,-0.002665,-0.034306,0.059613,0.002106,-0.032585,-0.122,-0.36069,-0.046658,0.12826,-0.35245,-0.033756,-0.1721,-0.86023,-0.012134,0.19612,-0.89833,-0.006299
2,-0.04073,0.76449,-0.0002,-0.2,0.50502,-0.011284,-0.25557,0.25231,-0.007464,0.14143,0.50372,-0.024606,0.21234,0.24102,-0.027718,-0.24035,0.023635,-0.1013,0.23384,0.026001,-0.11584,-0.062466,-0.002555,-0.034006,0.059774,0.002241,-0.032495,-0.122,-0.36055,-0.046471,0.12539,-0.35233,-0.028654,-0.16967,-0.85994,-0.008243,0.19654,-0.89579,-0.008041
3,-0.040527,0.76467,0.000348,-0.20014,0.50508,-0.011389,-0.25436,0.25455,-0.01093,0.1416,0.5041,-0.025312,0.21171,0.24327,-0.033146,-0.23689,0.020617,-0.1023,0.23402,0.023715,-0.11724,-0.06235,-0.002611,-0.033882,0.059955,0.002337,-0.032332,-0.12197,-0.36059,-0.046302,0.1275,-0.3523,-0.032212,-0.17056,-0.85995,-0.00861,0.19643,-0.89597,-0.007777
4,-0.039918,0.76532,0.002974,-0.20043,0.50505,-0.011507,-0.25203,0.25721,-0.016047,0.14166,0.50435,-0.025822,0.21059,0.24529,-0.040101,-0.23441,0.021216,-0.10398,0.23265,0.026408,-0.11983,-0.06222,-0.002679,-0.033207,0.060205,0.002557,-0.031578,-0.12205,-0.36063,-0.045775,0.12751,-0.35219,-0.032025,-0.17087,-0.86005,-0.008837,0.1964,-0.89594,-0.007813
5,-0.039675,0.76557,0.004177,-0.20076,0.50492,-0.012145,-0.24639,0.26299,-0.032833,0.1417,0.50446,-0.0262,0.20595,0.25484,-0.059458,-0.22963,0.02119,-0.11521,0.22955,0.030456,-0.13631,-0.061862,-0.002686,-0.032422,0.060439,0.002727,-0.031169,-0.12204,-0.36063,-0.045641,0.12753,-0.3521,-0.031975,-0.17081,-0.86003,-0.008547,0.19582,-0.89703,-0.008585
6,-0.039124,0.76606,0.007737,-0.20085,0.5047,-0.012357,-0.24455,0.26794,-0.046008,0.14159,0.50452,-0.026504,0.19819,0.27198,-0.073217,-0.22551,0.03374,-0.15198,0.22588,0.054167,-0.18416,-0.061523,-0.00285,-0.031118,0.060797,0.002727,-0.030668,-0.12207,-0.36079,-0.045223,0.12603,-0.35208,-0.028194,-0.17111,-0.86008,-0.007266,0.19581,-0.89699,-0.008593
7,-0.037949,0.76524,0.013073,-0.19836,0.50495,-0.011971,-0.25504,0.29515,-0.086254,0.14012,0.50527,-0.025039,0.20652,0.2926,-0.1061,-0.24321,0.095304,-0.23036,0.22385,0.12339,-0.24755,-0.06135,-0.002656,-0.029779,0.061251,0.002623,-0.029714,-0.12182,-0.36064,-0.044149,0.12804,-0.35212,-0.028288,-0.16966,-0.86017,-0.009269,0.19473,-0.89603,-0.0057
8,-0.037251,0.76541,0.01656,-0.19723,0.50538,-0.011915,-0.25613,0.31154,-0.10811,0.13918,0.50635,-0.024882,0.20592,0.31374,-0.12743,-0.24317,0.12411,-0.26414,0.22004,0.16324,-0.28544,-0.061161,-0.002282,-0.028852,0.061568,0.003082,-0.028901,-0.12171,-0.36026,-0.043502,0.12809,-0.35171,-0.027739,-0.16934,-0.85988,-0.009051,0.19572,-0.89603,-0.005281
9,-0.036593,0.76558,0.020042,-0.19594,0.50584,-0.011599,-0.25807,0.33344,-0.12971,0.13791,0.50751,-0.024371,0.20558,0.34042,-0.14895,-0.24347,0.16633,-0.30068,0.21584,0.21418,-0.32349,-0.060999,-0.001834,-0.0279,0.061879,0.003587,-0.028115,-0.12162,-0.35982,-0.042907,0.12815,-0.35126,-0.027337,-0.169,-0.85951,-0.008828,0.19585,-0.89548,-0.005096
