FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.008504,0.75777,0.008107,-0.17616,0.47749,-0.032793,-0.22207,0.22785,-0.051701,0.15481,0.47557,-0.022534,0.23346,0.23703,-0.014298,-0.21059,0.042238,-0.12712,0.17219,0.31355,-0.24026,-0.072612,-0.001601,-0.036465,0.073052,0.002301,-0.03665,-0.10349,-0.33549,-0.013676,0.09898,-0.33711,0.00749,-0.11362,-0.68304,0.012372,0.098315,-0.64928,0.046395
1,-0.008264,0.75728,0.007638,-0.17616,0.47745,-0.032823,-0.22209,0.22783,-0.05173,0.15478,0.47553,-0.022594,0.23345,0.23701,-0.014636,-0.21052,0.041999,-0.12715,0.17159,0.31528,-0.23826,-0.072655,-0.00163,-0.036546,0.073025,0.002266,-0.036666,-0.1035,-0.33546,-0.013722,0.098956,-0.33708,0.007407,-0.11363,-0.68305,0.012368,0.098267,-0.64929,0.046333
2,-0.008089,0.75693,0.007403,-0.17614,0.4774,-0.032786,-0.2221,0.2278,-0.051757,0.15473,0.47551,-0.022653,0.23363,0.2371,-0.01719,-0.2104,0.041682,-0.12719,0.17629,0.31775,-0.24393,-0.072684,-0.001672,-0.036542,0.072998,0.002204,-0.036782,-0.10351,-0.33547,-0.013711,0.098915,-0.33713,0.007101,-0.1136,-0.68301,0.012367,0.09822,-0.6495,0.046354
3,-0.007934,0.75665,0.007103,-0.17625,0.4775,-0.03273,-0.22224,0.22809,-0.051821,0.15573,0.4754,-0.022085,0.19956,0.25292,-0.062099,-0.21042,0.041666,-0.12714,0.12262,0.34288,-0.26896,-0.072702,-0.001677,-0.036595,0.072986,0.002182,-0.036787,-0.10353,-0.33554,-0.013692,0.099028,-0.33715,0.007023,-0.11361,-0.68298,0.012364,0.098232,-0.64949,0.046364
4,-0.007791,0.75639,0.006719,-0.17624,0.4775,-0.03275,-0.22224,0.22812,-0.051843,0.15563,0.47534,-0.022197,0.20483,0.24755,-0.049361,-0.21034,0.041518,-0.12716,0.12259,0.3429,-0.26896,-0.072744,-0.001692,-0.03662,0.072941,0.002145,-0.036841,-0.10347,-0.33566,-0.013666,0.099007,-0.337,0.006763,-0.11356,-0.68285,0.012244,0.098223,-0.64953,0.046307
5,-0.007601,0.75544,0.006006,-0.17624,0.47748,-0.032725,-0.22227,0.2282,-0.051872,0.1555,0.47527,-0.022403,0.20319,0.24914,-0.053142,-0.2101,0.040907,-0.12722,0.12212,0.34292,-0.26943,-0.072846,-0.001728,-0.036707,0.072856,0.002113,-0.036861,-0.10352,-0.33531,-0.013773,0.099065,-0.33693,0.006715,-0.11359,-0.68261,0.012254,0.098251,-0.64953,0.046322
6,-0.007567,0.75489,0.005611,-0.17653,0.47767,-0.032029,-0.22235,0.22784,-0.052048,0.15548,0.47518,-0.022488,0.23443,0.2385,-0.008617,-0.2102,0.041164,-0.12725,0.17201,0.31861,-0.24199,-0.072928,-0.00185,-0.036754,0.072757,0.001899,-0.03688,-0.10357,-0.33505,-0.013893,0.099144,-0.33709,0.006538,-0.11369,-0.68261,0.012169,0.098308,-0.64916,0.046152
7,-0.007575,0.75512,0.005713,-0.17638,0.47742,-0.032187,-0.22229,0.22776,-0.051858,0.15556,0.47537,-0.022363,0.23404,0.24235,-0.016021,-0.2103,0.041321,-0.12702,0.17016,0.31728,-0.24099,-0.072922,-0.001822,-0.036644,0.072743,0.001939,-0.036939,-0.10354,-0.33555,-0.013674,0.099085,-0.33705,0.006589,-0.11352,-0.68189,0.012908,0.098211,-0.64932,0.046324
8,-0.007505,0.75484,0.005439,-0.17641,0.47739,-0.03209,-0.2223,0.22773,-0.051871,0.15558,0.47533,-0.022374,0.23393,0.24235,-0.016247,-0.21029,0.041275,-0.12696,0.16982,0.31728,-0.2414,-0.072966,-0.001852,-0.036654,0.072691,0.001889,-0.036974,-0.10355,-0.33559,-0.013651,0.099102,-0.33705,0.006517,-0.11349,-0.68176,0.013042,0.098212,-0.6493,0.046313
9,-0.007448,0.75456,0.005189,-0.17643,0.47735,-0.031996,-0.22231,0.22768,-0.051875,0.15559,0.47529,-0.022387,0.23431,0.24259,-0.016283,-0.21029,0.041212,-0.1269,0.16963,0.31718,-0.24209,-0.073008,-0.00189,-0.036671,0.072641,0.001829,-0.03701,-0.10355,-0.33563,-0.013622,0.099115,-0.33705,0.006471,-0.11346,-0.68165,0.013171,0.098208,-0.64929,0.046301
10,-0.00741,0.75439,0.005013,-0.17646,0.47732,-0.031903,-0.22232,0.22764,-0.051875,0.15559,0.47525,-0.022399,0.23459,0.24271,-0.016223,-0.21028,0.041137,-0.12682,0.16921,0.31686,-0.24193,-0.073043,-0.001936,-0.036682,0.072596,0.001755,-0.037049,-0.10356,-0.33565,-0.013592,0.099126,-0.33705,0.00643,-0.11343,-0.68156,0.013294,0.098201,-0.64926,0.04629
11,-0.007376,0.75427,0.004876,-0.17648,0.47727,-0.031887,-0.22233,0.22759,-0.051875,0.15554,0.4752,-0.022476,0.23494,0.24172,-0.015343,-0.21028,0.04112,-0.12675,0.1696,0.31633,-0.24191,-0.073082,-0.001983,-0.036685,0.072549,0.001684,-0.037101,-0.10357,-0.33566,-0.013557,0.099137,-0.33705,0.006399,-0.11341,-0.68147,0.013422,0.098197,-0.64923,0.04627
12,-0.007348,0.75416,0.004744,-0.17649,0.47723,-0.031886,-0.22234,0.22753,-0.051871,0.15549,0.47515,-0.022548,0.23526,0.24131,-0.015329,-0.21029,0.041066,-0.12667,0.1698,0.31596,-0.2419,-0.073121,-0.002036,-0.036685,0.072506,0.001612,-0.037148,-0.10357,-0.33565,-0.013524,0.099145,-0.33705,0.006367,-0.11338,-0.68147,0.013539,0.09819,-0.64923,0.046256
13,-0.00733,0.75406,0.00463,-0.17654,0.47719,-0.031836,-0.22235,0.22748,-0.05186,0.15546,0.47509,-0.022606,0.23582,0.24131,-0.01382,-0.21031,0.041035,-0.1266,0.17022,0.31552,-0.24112,-0.073165,-0.002088,-0.036674,0.072457,0.001543,-0.037187,-0.10358,-0.33572,-0.013478,0.099153,-0.33705,0.006335,-0.11335,-0.68146,0.013541,0.098182,-0.64923,0.046236
