FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.00044,0.71096,-0.061143,-0.16643,0.44492,0.011056,-0.1942,0.20976,0.02043,0.15996,0.44973,0.016554,0.19172,0.21086,0.028631,-0.2188,-0.00104,-0.057845,0.20249,0.02111,-0.029116,-0.06315,-0.003712,-0.032218,0.063387,-0.003532,-0.03236,-0.12749,-0.34376,-0.0664,0.11259,-0.36076,-0.055668,-0.14476,-0.69895,-0.030612,0.13005,-0.68084,-0.024182
1,0.001289,0.71248,-0.060249,-0.16501,0.44551,0.012665,-0.19234,0.20912,0.022335,0.1606,0.45063,0.015067,0.19316,0.21376,0.027496,-0.21487,-0.00341,-0.057728,0.2063,0.021323,-0.028815,-0.062754,-0.003476,-0.032362,0.064042,-0.002985,-0.033265,-0.12649,-0.34344,-0.06857,0.11275,-0.36002,-0.056079,-0.14448,-0.69875,-0.031076,0.12987,-0.68138,-0.024218
2,0.0027,0.71381,-0.05944,-0.16413,0.44544,0.013331,-0.19101,0.20827,0.024214,0.16113,0.45048,0.014324,0.19416,0.21439,0.026333,-0.212,-0.003509,-0.056881,0.20819,0.021392,-0.029437,-0.062648,-0.003349,-0.032515,0.064177,-0.002938,-0.033927,-0.12607,-0.34314,-0.069392,0.1129,-0.3595,-0.056159,-0.14409,-0.69813,-0.031373,0.12985,-0.68137,-0.024194
3,0.00398,0.71448,-0.058839,-0.16313,0.4449,0.014034,-0.18962,0.20676,0.025863,0.16109,0.45058,0.013798,0.19541,0.21691,0.025251,-0.20532,0.005412,-0.048568,0.20865,0.021057,-0.031212,-0.062461,-0.003262,-0.032992,0.064333,-0.00297,-0.034695,-0.12557,-0.34247,-0.070226,0.11335,-0.35941,-0.056619,-0.14393,-0.69801,-0.03149,0.12987,-0.68132,-0.024238
4,0.004892,0.71486,-0.058062,-0.16268,0.44383,0.015106,-0.18863,0.20565,0.026953,0.16118,0.45045,0.013416,0.19537,0.21649,0.024875,-0.20505,0.004093,-0.048559,0.20958,0.020477,-0.0335,-0.062277,-0.00329,-0.033263,0.064637,-0.003089,-0.036114,-0.12512,-0.34192,-0.070085,0.1138,-0.35943,-0.057316,-0.14363,-0.6977,-0.031663,0.12997,-0.68121,-0.024308
5,0.008343,0.71518,-0.056658,-0.16201,0.4421,0.017473,-0.18766,0.20528,0.027917,0.16221,0.45006,0.013064,0.19622,0.21557,0.020723,-0.20503,0.007278,-0.040448,0.21266,0.021073,-0.04358,-0.062595,-0.00336,-0.033317,0.06386,-0.003769,-0.037379,-0.12493,-0.34185,-0.066019,0.11397,-0.35788,-0.058693,-0.14452,-0.69814,-0.030993,0.12809,-0.68178,-0.024474
6,0.009175,0.71535,-0.055728,-0.16217,0.44223,0.018737,-0.18804,0.20536,0.028893,0.15932,0.44871,0.010527,0.19645,0.21545,0.019666,-0.2065,-0.00904,-0.040037,0.21305,0.021942,-0.046008,-0.062932,-0.003717,-0.033345,0.063596,-0.003956,-0.037414,-0.12473,-0.3417,-0.062484,0.11402,-0.35779,-0.058693,-0.144,-0.69857,-0.030368,0.12812,-0.68174,-0.024631
7,0.005877,0.71527,-0.058203,-0.16447,0.44255,0.018754,-0.19138,0.20515,0.029372,0.15826,0.44796,0.008343,0.19313,0.21517,0.014168,-0.2161,0.009854,-0.036024,0.20648,0.021969,-0.050225,-0.064512,-0.003767,-0.033826,0.061514,-0.003646,-0.038464,-0.12619,-0.34206,-0.063012,0.11317,-0.35688,-0.058466,-0.14395,-0.69888,-0.030007,0.12901,-0.68123,-0.023954
8,0.005877,0.7154,-0.058203,-0.16472,0.44216,0.019245,-0.19156,0.20478,0.029827,0.15739,0.44737,0.006096,0.19261,0.21547,0.010599,-0.21759,0.01275,-0.03283,0.20601,0.022554,-0.054518,-0.065398,-0.003844,-0.034513,0.060294,-0.003689,-0.040015,-0.12641,-0.34206,-0.062566,0.11303,-0.3564,-0.059038,-0.14395,-0.69905,-0.029688,0.12881,-0.68125,-0.023971
9,0.005878,0.71555,-0.058283,-0.16523,0.44184,0.019237,-0.19197,0.20453,0.029821,0.1563,0.44668,0.00348,0.19182,0.21573,0.006736,-0.21931,0.015724,-0.030084,0.20498,0.022835,-0.058821,-0.066431,-0.003966,-0.035356,0.058892,-0.003785,-0.041674,-0.1269,-0.34206,-0.062038,0.1128,-0.35588,-0.059606,-0.14396,-0.69926,-0.029307,0.12862,-0.68119,-0.023993
