FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.017822,0.74929,-0.045583,-0.17245,0.50116,-0.023318,-0.23049,0.26687,0.002127,0.20319,0.47806,-0.010926,0.21058,0.29374,-0.12434,-0.24054,0.084575,-0.088989,0.14866,0.37822,-0.30906,-0.071124,0.001825,-0.036199,0.072772,-0.000563,-0.037081,-0.1135,-0.33068,-0.014333,0.11166,-0.35502,0.011394,-0.1261,-0.66614,0.031789,0.12203,-0.66478,0.056433
1,0.017639,0.74933,-0.045894,-0.17249,0.50111,-0.023318,-0.23044,0.26677,0.002058,0.20334,0.47791,-0.011023,0.21049,0.2937,-0.12413,-0.24049,0.084526,-0.089088,0.14606,0.37915,-0.30665,-0.07111,0.00183,-0.036176,0.072766,-0.000558,-0.037067,-0.11344,-0.33116,-0.014266,0.11175,-0.35508,0.01134,-0.12582,-0.66555,0.031764,0.12158,-0.66594,0.056124
2,0.017523,0.74942,-0.046244,-0.17261,0.50106,-0.023401,-0.23047,0.26669,0.001921,0.20344,0.47779,-0.011033,0.21039,0.29347,-0.1233,-0.24039,0.084506,-0.088829,0.14175,0.38076,-0.30895,-0.071092,0.00184,-0.036214,0.072784,-0.000535,-0.037142,-0.11348,-0.33106,-0.014389,0.11179,-0.35517,0.011417,-0.1257,-0.6654,0.031916,0.1218,-0.66635,0.056037
3,0.017402,0.74947,-0.046517,-0.17271,0.50103,-0.023393,-0.23044,0.26663,0.001897,0.20349,0.47769,-0.011107,0.21033,0.29359,-0.1237,-0.24034,0.084422,-0.088846,0.14138,0.38311,-0.308,-0.071062,0.001887,-0.036196,0.072795,-0.000471,-0.037212,-0.11342,-0.33084,-0.014427,0.11179,-0.35528,0.011489,-0.12556,-0.66511,0.031596,0.1218,-0.66577,0.055916
4,0.017247,0.74953,-0.046752,-0.17281,0.50094,-0.023492,-0.23043,0.2665,0.001759,0.20344,0.47762,-0.011139,0.21028,0.29346,-0.12273,-0.24024,0.084281,-0.088866,0.13803,0.37885,-0.30647,-0.071063,0.00189,-0.036196,0.072789,-0.000452,-0.037241,-0.11339,-0.33038,-0.014459,0.11172,-0.35536,0.01156,-0.12548,-0.66511,0.031586,0.12175,-0.66593,0.055733
5,0.016994,0.74958,-0.047238,-0.17291,0.50096,-0.023638,-0.23025,0.26641,0.00144,0.20244,0.47872,-0.010927,0.20993,0.29385,-0.12425,-0.24019,0.084257,-0.088796,0.13636,0.38029,-0.30764,-0.071047,0.001956,-0.036273,0.072802,-0.000305,-0.037404,-0.11348,-0.33022,-0.014711,0.11169,-0.35513,0.011326,-0.12546,-0.66505,0.031505,0.12186,-0.66586,0.055801
6,0.016762,0.74957,-0.047616,-0.17301,0.50085,-0.023618,-0.23022,0.26628,0.001483,0.20185,0.47938,-0.010972,0.20979,0.29379,-0.12542,-0.24011,0.0842,-0.088746,0.13822,0.37648,-0.30633,-0.071031,0.001964,-0.036342,0.072808,-0.000246,-0.037541,-0.11337,-0.32993,-0.01495,0.11163,-0.35501,0.011148,-0.12544,-0.66489,0.031439,0.12201,-0.66583,0.056144
7,0.016705,0.74958,-0.04767,-0.1731,0.50079,-0.023482,-0.23009,0.26618,0.0017,0.20254,0.47879,-0.010954,0.20987,0.29383,-0.12513,-0.23999,0.084033,-0.088538,0.13905,0.37846,-0.3078,-0.071035,0.001995,-0.036289,0.072774,-0.000169,-0.03766,-0.11337,-0.3299,-0.014848,0.11171,-0.35482,0.011151,-0.1255,-0.66507,0.031809,0.12196,-0.66575,0.056223
8,0.016549,0.74959,-0.047925,-0.17319,0.50074,-0.023499,-0.23,0.26607,0.001666,0.20256,0.47881,-0.010955,0.20985,0.29387,-0.12538,-0.23999,0.084009,-0.088538,0.13845,0.37875,-0.30787,-0.071028,0.002019,-0.03634,0.072775,-0.000115,-0.037788,-0.11336,-0.32976,-0.014935,0.11172,-0.35476,0.011103,-0.12549,-0.66506,0.031799,0.12196,-0.66575,0.056165
9,0.016411,0.7496,-0.048164,-0.17325,0.50069,-0.023516,-0.23,0.26606,0.001666,0.20257,0.4788,-0.010922,0.20985,0.29391,-0.12547,-0.23999,0.084009,-0.088538,0.13794,0.37919,-0.30828,-0.071019,0.002045,-0.036402,0.072779,-6.5e-05,-0.037932,-0.11335,-0.32973,-0.015011,0.11173,-0.35469,0.011044,-0.12549,-0.66506,0.03178,0.12197,-0.66565,0.05615
