FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.016804,0.75043,0.021287,-0.18277,0.47018,-0.02254,-0.21953,0.21671,-0.048849,0.1481,0.46898,-0.017407,0.21204,0.24939,-0.026273,-0.19831,0.020624,-0.12185,0.092108,0.18021,-0.21678,-0.073112,-0.001977,-0.036619,0.072716,0.002561,-0.036383,-0.097764,-0.3392,-0.008221,0.091577,-0.35333,0.012163,-0.10251,-0.65729,0.035564,0.099668,-0.67638,0.03445
1,-0.016794,0.75038,0.021441,-0.18291,0.47017,-0.022396,-0.21956,0.21669,-0.04883,0.14803,0.46896,-0.017229,0.21069,0.24888,-0.026646,-0.19835,0.020783,-0.12182,0.12218,0.22943,-0.23907,-0.073089,-0.001984,-0.03658,0.072729,0.002569,-0.036383,-0.097878,-0.33951,-0.008055,0.091682,-0.35313,0.012062,-0.10246,-0.65755,0.035324,0.099657,-0.67579,0.034417
2,-0.016722,0.75036,0.021428,-0.18296,0.47015,-0.02239,-0.21957,0.21667,-0.04887,0.14796,0.46894,-0.017069,0.20997,0.24967,-0.026268,-0.19836,0.020993,-0.12177,0.13334,0.19555,-0.2032,-0.073097,-0.001999,-0.036597,0.072732,0.002532,-0.036459,-0.097896,-0.3395,-0.008054,0.091651,-0.35322,0.012075,-0.10241,-0.65745,0.035303,0.099714,-0.67588,0.034265
3,-0.016654,0.75023,0.02146,-0.18297,0.47017,-0.022384,-0.21965,0.21667,-0.048842,0.15039,0.46776,-0.025,0.20818,0.24814,-0.027744,-0.19837,0.021072,-0.12175,0.11764,0.18552,-0.21422,-0.073103,-0.002003,-0.036603,0.072713,0.002489,-0.036374,-0.097965,-0.33944,-0.008153,0.091609,-0.3532,0.012088,-0.10239,-0.65751,0.035361,0.099734,-0.67592,0.034325
4,-0.016541,0.7502,0.021624,-0.18299,0.47022,-0.022376,-0.2197,0.21678,-0.048663,0.14972,0.46796,-0.02183,0.22992,0.23805,-0.022743,-0.19865,0.021718,-0.12143,0.10434,0.2224,-0.22484,-0.073103,-0.002001,-0.036612,0.072719,0.002482,-0.036304,-0.097939,-0.33943,-0.008148,0.091618,-0.35361,0.012293,-0.10268,-0.65657,0.035034,0.099838,-0.67604,0.034415
5,-0.016395,0.75017,0.02189,-0.18257,0.47013,-0.022436,-0.2199,0.21684,-0.048227,0.1492,0.46816,-0.020029,0.21707,0.2532,-0.019623,-0.19878,0.022172,-0.1212,0.12759,0.18375,-0.19113,-0.073178,-0.001998,-0.036604,0.072641,0.002466,-0.036273,-0.097927,-0.33953,-0.00804,0.091725,-0.35353,0.012309,-0.10269,-0.65661,0.035025,0.099882,-0.67576,0.034543
6,-0.01632,0.75016,0.021899,-0.18257,0.47013,-0.022434,-0.21993,0.21676,-0.048324,0.14898,0.46821,-0.019387,0.20988,0.25173,-0.027213,-0.1988,0.02232,-0.12132,0.085917,0.18552,-0.22649,-0.073198,-0.001994,-0.0366,0.072614,0.002461,-0.036306,-0.097927,-0.33953,-0.00804,0.091654,-0.35345,0.012319,-0.10256,-0.65625,0.035027,0.099854,-0.67596,0.034492
7,-0.016241,0.75022,0.022115,-0.18252,0.47016,-0.022441,-0.22008,0.21682,-0.048242,0.1484,0.46846,-0.017474,0.20927,0.25332,-0.025025,-0.19888,0.022436,-0.12145,0.11675,0.19742,-0.21821,-0.073172,-0.001986,-0.036638,0.072648,0.002523,-0.036322,-0.09787,-0.33947,-0.0082,0.091641,-0.3524,0.012049,-0.10247,-0.65674,0.035277,0.099916,-0.67584,0.034305
8,-0.01614,0.75021,0.022372,-0.18245,0.47015,-0.022433,-0.22019,0.21685,-0.048101,0.14839,0.46846,-0.017324,0.20894,0.25371,-0.025072,-0.19899,0.022704,-0.12139,0.1173,0.19742,-0.21819,-0.073182,-0.001986,-0.036646,0.072631,0.002524,-0.036295,-0.09787,-0.3395,-0.00819,0.091638,-0.35213,0.012041,-0.10245,-0.65668,0.035286,0.099947,-0.67578,0.034305
9,-0.016048,0.75021,0.022635,-0.18237,0.47015,-0.022429,-0.22031,0.21689,-0.047975,0.14838,0.46846,-0.017118,0.20859,0.25406,-0.025134,-0.19906,0.0229,-0.12136,0.11807,0.19742,-0.21547,-0.07319,-0.001985,-0.036657,0.072615,0.002524,-0.036265,-0.097864,-0.33951,-0.008198,0.091624,-0.35187,0.012039,-0.10244,-0.65667,0.035315,0.099969,-0.67574,0.03428
