FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.012074,0.76599,0.014781,-0.17915,0.48501,-0.033851,-0.2193,0.22821,-0.052337,0.15956,0.48608,-0.019858,0.22557,0.23695,-0.00277,-0.19926,0.030736,-0.12564,0.1607,0.3432,-0.23836,-0.07302,-0.002229,-0.036104,0.075287,0.003148,-0.037163,-0.091541,-0.32988,-0.009213,0.10084,-0.335,0.0055,-0.09675,-0.64994,0.036075,0.098725,-0.65119,0.036255
1,-0.011813,0.76592,0.015017,-0.17911,0.48503,-0.033808,-0.21928,0.22817,-0.052264,0.15959,0.48604,-0.019855,0.22561,0.23654,-0.003757,-0.19918,0.030747,-0.12562,0.16122,0.34466,-0.2386,-0.072745,-0.00228,-0.036176,0.075513,0.003137,-0.037171,-0.091596,-0.32987,-0.009235,0.10091,-0.3352,0.005412,-0.096745,-0.64994,0.036209,0.09891,-0.6513,0.036053
2,-0.011589,0.766,0.015483,-0.17907,0.48485,-0.033744,-0.21912,0.22842,-0.052262,0.15968,0.48605,-0.019738,0.22548,0.2362,-0.002398,-0.19912,0.031225,-0.12556,0.16127,0.34329,-0.23778,-0.072648,-0.00227,-0.036228,0.075575,0.003139,-0.037173,-0.091624,-0.32987,-0.009251,0.1006,-0.33575,0.005686,-0.097296,-0.65229,0.03573,0.098681,-0.65272,0.036202
3,-0.01144,0.7659,0.015713,-0.17906,0.48485,-0.033562,-0.21905,0.22843,-0.052174,0.15969,0.48603,-0.019711,0.22557,0.23613,-0.002432,-0.19873,0.030893,-0.12571,0.16124,0.34325,-0.23777,-0.072639,-0.00228,-0.036253,0.075579,0.003115,-0.03712,-0.09159,-0.32989,-0.009266,0.10059,-0.33572,0.005636,-0.097315,-0.65235,0.035888,0.098673,-0.65263,0.036259
4,-0.011275,0.76575,0.016205,-0.17907,0.48483,-0.033404,-0.21899,0.22842,-0.052099,0.15976,0.48601,-0.019525,0.22545,0.2361,-0.001993,-0.19842,0.030686,-0.12583,0.16169,0.34275,-0.2377,-0.072601,-0.002311,-0.03628,0.075645,0.003095,-0.037124,-0.091668,-0.32997,-0.0093,0.10059,-0.33572,0.005643,-0.097307,-0.65221,0.035929,0.098721,-0.65224,0.036381
5,-0.01117,0.76574,0.016445,-0.17897,0.48469,-0.03295,-0.21872,0.22841,-0.05211,0.15978,0.48598,-0.019504,0.2254,0.23619,-0.001976,-0.19834,0.03067,-0.1258,0.16191,0.34266,-0.23785,-0.072601,-0.002312,-0.036268,0.075645,0.003074,-0.03713,-0.091659,-0.32998,-0.009307,0.10039,-0.33582,0.00566,-0.097277,-0.65227,0.035951,0.098733,-0.65237,0.036325
6,-0.011078,0.76569,0.016784,-0.17899,0.48463,-0.032845,-0.21865,0.2285,-0.052015,0.15998,0.48597,-0.019166,0.22538,0.23616,-0.001984,-0.19811,0.030956,-0.12553,0.16227,0.3432,-0.23769,-0.07256,-0.002398,-0.036311,0.075722,0.002996,-0.037146,-0.091538,-0.32982,-0.009709,0.10042,-0.33575,0.005602,-0.097372,-0.65114,0.035796,0.098845,-0.65176,0.036027
7,-0.010952,0.76562,0.017233,-0.17895,0.48457,-0.032602,-0.21829,0.22823,-0.052053,0.16009,0.4859,-0.018946,0.22541,0.23593,-0.001446,-0.1977,0.03067,-0.1255,0.16199,0.34399,-0.23697,-0.072425,-0.00242,-0.03629,0.075837,0.002967,-0.037074,-0.09147,-0.33005,-0.00945,0.10051,-0.33568,0.005545,-0.097096,-0.65086,0.035788,0.098852,-0.65112,0.036146
8,-0.01086,0.76557,0.017568,-0.17893,0.48451,-0.032375,-0.21813,0.2282,-0.052035,0.16017,0.48588,-0.018792,0.22538,0.23589,-0.001237,-0.19745,0.03061,-0.12547,0.16194,0.34437,-0.2365,-0.072372,-0.002454,-0.0363,0.075903,0.002932,-0.037054,-0.091451,-0.33009,-0.009448,0.10051,-0.33572,0.005535,-0.097093,-0.65087,0.03575,0.098874,-0.65099,0.036126
9,-0.010784,0.76554,0.01785,-0.17891,0.48446,-0.032163,-0.21797,0.22816,-0.051996,0.16024,0.48586,-0.018654,0.22535,0.23583,-0.001014,-0.19723,0.030539,-0.12543,0.16197,0.34448,-0.23603,-0.072321,-0.002487,-0.03631,0.075962,0.002899,-0.037036,-0.091425,-0.33014,-0.009447,0.1005,-0.33574,0.005551,-0.097139,-0.65093,0.035712,0.098888,-0.65084,0.036135
10,-0.010719,0.7655,0.018131,-0.1789,0.48442,-0.031998,-0.2178,0.22806,-0.051957,0.16031,0.48583,-0.018504,0.22532,0.23576,-0.000782,-0.19701,0.030436,-0.12539,0.16178,0.34484,-0.23535,-0.072269,-0.002525,-0.036319,0.076024,0.002868,-0.037018,-0.091397,-0.33019,-0.009445,0.1005,-0.33574,0.005535,-0.097145,-0.6508,0.035683,0.098924,-0.65058,0.036134
11,-0.010658,0.76547,0.018383,-0.17888,0.48438,-0.031844,-0.21762,0.22795,-0.051919,0.16037,0.48581,-0.018387,0.22529,0.23569,-0.000542,-0.19682,0.030348,-0.12534,0.16116,0.34524,-0.23468,-0.072222,-0.002552,-0.036328,0.076078,0.00285,-0.037012,-0.091328,-0.33027,-0.009442,0.1005,-0.33574,0.005513,-0.097148,-0.65078,0.035622,0.098948,-0.65037,0.036132
12,-0.010615,0.76544,0.018588,-0.17887,0.48436,-0.031736,-0.21748,0.22785,-0.051885,0.16038,0.4858,-0.018323,0.22522,0.23552,-0.000308,-0.19665,0.030264,-0.12529,0.16085,0.34564,-0.23418,-0.072182,-0.002581,-0.036336,0.07613,0.002834,-0.037007,-0.091274,-0.33034,-0.009454,0.1005,-0.33573,0.005491,-0.097137,-0.65072,0.035567,0.098972,-0.65014,0.036122
