FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.013741,0.76562,-0.002206,-0.17384,0.4897,-0.020027,-0.2209,0.24623,-0.03339,0.15581,0.48319,-0.024547,0.24276,0.27191,-0.064262,-0.22343,0.05953,-0.11062,0.23167,0.41529,-0.22062,-0.076707,-0.00042,-0.036987,0.073931,0.001159,-0.035632,-0.099377,-0.34016,-0.003487,0.089973,-0.33828,0.014535,-0.10819,-0.6667,0.031342,0.085557,-0.65223,0.026386
1,-0.013575,0.76553,-0.002043,-0.17381,0.4896,-0.019957,-0.22095,0.24631,-0.033367,0.15568,0.48313,-0.023245,0.24301,0.27253,-0.065496,-0.22348,0.059555,-0.11068,0.23058,0.4211,-0.2313,-0.076714,-0.000458,-0.036972,0.073919,0.001137,-0.035556,-0.099377,-0.34018,-0.003461,0.089943,-0.33859,0.01489,-0.10825,-0.66666,0.031305,0.08555,-0.65231,0.026472
2,-0.013378,0.76561,-0.001958,-0.17376,0.4895,-0.019891,-0.22105,0.24647,-0.03319,0.15557,0.48313,-0.022569,0.24326,0.27092,-0.061711,-0.22352,0.059647,-0.11075,0.23089,0.42229,-0.23044,-0.076703,-0.000531,-0.036949,0.073959,0.001082,-0.035459,-0.099442,-0.34031,-0.003516,0.089965,-0.33863,0.014873,-0.10818,-0.66659,0.031266,0.085559,-0.6525,0.026582
3,-0.012978,0.76566,-0.001758,-0.17364,0.48946,-0.019651,-0.22117,0.24659,-0.033034,0.15557,0.48343,-0.022906,0.2431,0.27213,-0.063232,-0.22349,0.059606,-0.11074,0.23088,0.42362,-0.22971,-0.076662,-0.000594,-0.03688,0.07402,0.001039,-0.035282,-0.099452,-0.34088,-0.003191,0.089874,-0.33884,0.014969,-0.10812,-0.66646,0.031331,0.085403,-0.65269,0.026553
4,-0.012632,0.76589,-0.001567,-0.17364,0.48947,-0.019667,-0.22118,0.24658,-0.033033,0.15558,0.48349,-0.023467,0.24296,0.2725,-0.063927,-0.22346,0.059588,-0.11072,0.23066,0.41982,-0.22456,-0.076644,-0.000615,-0.03687,0.074058,0.00102,-0.035219,-0.099463,-0.34089,-0.003223,0.08994,-0.33866,0.014943,-0.10805,-0.66629,0.031281,0.085283,-0.6522,0.026551
5,-0.012329,0.76609,-0.001407,-0.17347,0.48939,-0.019884,-0.22123,0.24662,-0.033028,0.15555,0.48361,-0.02247,0.24266,0.27282,-0.06498,-0.22349,0.059814,-0.11068,0.231,0.41842,-0.22211,-0.076561,-0.000631,-0.036857,0.074161,0.001017,-0.035234,-0.099834,-0.33957,-0.003342,0.089864,-0.33867,0.014922,-0.10731,-0.66465,0.031947,0.084938,-0.653,0.026214
6,-0.011765,0.76679,-0.000702,-0.17345,0.48937,-0.019898,-0.22129,0.24668,-0.032917,0.15568,0.48367,-0.02148,0.24326,0.27294,-0.063583,-0.22354,0.059959,-0.11064,0.23161,0.41697,-0.21945,-0.076504,-0.00068,-0.036734,0.07423,0.000952,-0.034964,-0.099734,-0.34005,-0.003266,0.090011,-0.33906,0.015252,-0.10736,-0.66491,0.031968,0.084981,-0.65331,0.026366
7,-0.011488,0.7669,-0.000231,-0.17344,0.48949,-0.020092,-0.2219,0.24733,-0.032982,0.15573,0.48354,-0.023347,0.24362,0.2739,-0.065368,-0.22426,0.063143,-0.11218,0.23209,0.41899,-0.22381,-0.076486,-0.000706,-0.03673,0.074255,0.000956,-0.034925,-0.099553,-0.33998,-0.003331,0.089999,-0.33903,0.015297,-0.10773,-0.66548,0.031922,0.085238,-0.65304,0.026584
8,-0.011136,0.76717,0.000218,-0.17337,0.48949,-0.020237,-0.22252,0.2482,-0.032979,0.15575,0.48357,-0.023347,0.24389,0.27456,-0.065896,-0.22523,0.065494,-0.11493,0.23242,0.42051,-0.22615,-0.076463,-0.000732,-0.036685,0.0743,0.000934,-0.034845,-0.099558,-0.33992,-0.003313,0.090011,-0.33903,0.015363,-0.10771,-0.66536,0.032006,0.085238,-0.65304,0.026618
9,-0.010775,0.76742,0.000787,-0.17327,0.48953,-0.020398,-0.22367,0.25004,-0.033039,0.15574,0.48357,-0.02352,0.2443,0.27555,-0.066784,-0.22686,0.068992,-0.11911,0.233,0.42183,-0.22737,-0.076456,-0.000759,-0.03662,0.074339,0.000914,-0.03477,-0.099566,-0.33986,-0.003298,0.09004,-0.33904,0.015414,-0.1077,-0.66527,0.032076,0.085238,-0.65305,0.026674
10,-0.010427,0.76766,0.001392,-0.17317,0.48962,-0.020598,-0.22554,0.25301,-0.033625,0.15574,0.48357,-0.023772,0.2449,0.27688,-0.068257,-0.23013,0.075423,-0.12672,0.23365,0.42329,-0.22877,-0.076455,-0.000785,-0.036548,0.074364,0.000893,-0.034698,-0.099584,-0.33981,-0.003284,0.090069,-0.33904,0.015459,-0.10769,-0.66527,0.032082,0.085226,-0.65304,0.02674
11,-0.010096,0.76786,0.002041,-0.17305,0.48976,-0.020804,-0.22826,0.25754,-0.034718,0.15574,0.48357,-0.02405,0.24612,0.27917,-0.071253,-0.23407,0.084036,-0.13596,0.23453,0.42636,-0.23075,-0.076455,-0.000807,-0.036486,0.074381,0.000878,-0.034698,-0.09962,-0.33978,-0.003284,0.090106,-0.33902,0.015468,-0.10769,-0.66527,0.032082,0.085241,-0.65315,0.026733
