FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.011015,0.74123,0.005205,-0.16135,0.44319,0.026921,-0.17339,0.20728,0.018447,0.16532,0.4464,0.027985,0.19506,0.20582,0.02039,-0.18562,0.005003,-0.067524,0.2071,0.007511,-0.054839,-0.067848,-0.003159,-0.032062,0.074054,-0.003192,-0.035018,-0.11601,-0.33648,-0.050061,0.1268,-0.35278,-0.022491,-0.13618,-0.6889,-0.018187,0.14257,-0.66653,0.000293
1,0.011143,0.74117,0.005681,-0.15969,0.44292,0.027437,-0.17681,0.2104,0.01172,0.16558,0.44649,0.027873,0.2027,0.21756,0.00841,-0.1975,0.011381,-0.092364,0.21601,0.015324,-0.08268,-0.067651,-0.003296,-0.031672,0.074365,-0.0034,-0.034244,-0.11624,-0.33652,-0.04941,0.12677,-0.35234,-0.022166,-0.13611,-0.68864,-0.018683,0.1425,-0.6661,-0.000418
2,0.011074,0.74105,0.006103,-0.16039,0.44288,0.027195,-0.1832,0.22118,-0.000277,0.1653,0.44684,0.028218,0.20797,0.22572,0.00204,-0.20769,0.023026,-0.1176,0.22135,0.028089,-0.10533,-0.067694,-0.003334,-0.031513,0.07436,-0.003398,-0.034238,-0.1162,-0.33655,-0.048896,0.12686,-0.3521,-0.022108,-0.13615,-0.68842,-0.018862,0.14259,-0.66566,-0.001063
3,0.011214,0.74115,0.007068,-0.16074,0.44299,0.027026,-0.18962,0.23128,-0.009301,0.16518,0.44698,0.028361,0.21553,0.23549,-0.009079,-0.22373,0.066427,-0.13144,0.24243,0.033785,-0.15399,-0.067772,-0.003349,-0.031399,0.074254,-0.003294,-0.033877,-0.11637,-0.33655,-0.048797,0.12685,-0.35154,-0.021848,-0.13607,-0.68852,-0.018832,0.14264,-0.6656,-0.000984
4,0.011041,0.74128,0.00828,-0.16087,0.44316,0.026817,-0.1964,0.23854,-0.020607,0.16475,0.44738,0.028529,0.22197,0.24555,-0.021409,-0.23261,0.077067,-0.14681,0.24766,0.080561,-0.15688,-0.06789,-0.003357,-0.03127,0.0742,-0.003109,-0.033181,-0.11672,-0.33648,-0.048073,0.12692,-0.34966,-0.021575,-0.13598,-0.68898,-0.018743,0.1428,-0.66523,-0.001044
5,0.011112,0.74149,0.009752,-0.15677,0.44516,0.026834,-0.20976,0.24148,-0.055615,0.1638,0.44911,0.0269,0.23154,0.24211,-0.060067,-0.25706,0.089577,-0.19006,0.25823,0.082703,-0.19213,-0.067942,-0.003365,-0.031166,0.07437,-0.003049,-0.032952,-0.11711,-0.3364,-0.047552,0.12687,-0.34943,-0.021452,-0.13595,-0.69017,-0.01855,0.14286,-0.66531,-0.00104
6,0.011081,0.74152,0.0118,-0.15418,0.44716,0.026739,-0.21652,0.25277,-0.062987,0.16256,0.44985,0.02585,0.23992,0.2707,-0.054727,-0.26501,0.12502,-0.22109,0.2685,0.1357,-0.21232,-0.067978,-0.003259,-0.031001,0.074636,-0.002891,-0.03218,-0.11735,-0.33625,-0.047124,0.12682,-0.34909,-0.021109,-0.1358,-0.69023,-0.018388,0.14299,-0.66593,-0.000971
7,0.011446,0.74224,0.015277,-0.15334,0.45006,0.02492,-0.23407,0.2985,-0.079639,0.15977,0.45325,0.023277,0.24844,0.30297,-0.084383,-0.28136,0.20663,-0.25249,0.29308,0.19966,-0.27443,-0.067806,-0.002178,-0.02944,0.075327,-0.001654,-0.031881,-0.11749,-0.33521,-0.046573,0.12576,-0.3465,-0.020138,-0.13598,-0.6893,-0.018088,0.14311,-0.66521,-0.000735
8,0.011627,0.74262,0.017281,-0.15187,0.45195,0.024201,-0.24471,0.32052,-0.094884,0.15901,0.45503,0.02197,0.25677,0.32623,-0.10001,-0.29499,0.25408,-0.27769,0.30334,0.25028,-0.29978,-0.067789,-0.001609,-0.028716,0.075639,-0.000937,-0.031384,-0.11766,-0.33461,-0.046103,0.12547,-0.34534,-0.019781,-0.13593,-0.68936,-0.017967,0.14322,-0.66501,-0.000798
9,0.011799,0.74299,0.019171,-0.15036,0.45394,0.023039,-0.25536,0.3451,-0.10894,0.15839,0.45704,0.020561,0.26448,0.35321,-0.11477,-0.30769,0.30623,-0.29869,0.31217,0.30262,-0.32095,-0.067761,-0.000867,-0.027968,0.075984,-0.000135,-0.030951,-0.11778,-0.33385,-0.045713,0.12521,-0.34427,-0.019473,-0.13589,-0.68945,-0.017789,0.14335,-0.66483,-0.000839
