FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.008864,0.76565,-0.018125,-0.17063,0.50293,-0.027611,-0.22527,0.26551,-0.031619,0.16263,0.50908,-0.016109,0.22711,0.26921,-0.065253,-0.22632,0.068889,-0.10707,0.17348,0.3274,-0.2762,-0.074576,0.000301,-0.038341,0.07429,0.001172,-0.038178,-0.095369,-0.33998,0.005081,0.088751,-0.34275,0.020283,-0.098702,-0.65114,0.041343,0.088388,-0.65563,0.052284
1,0.009,0.76554,-0.017919,-0.17035,0.50299,-0.027978,-0.22541,0.26559,-0.031843,0.16266,0.50895,-0.016055,0.23132,0.26676,-0.059244,-0.22662,0.06904,-0.10755,0.16487,0.32704,-0.26548,-0.074361,0.000235,-0.038077,0.074532,0.001145,-0.037869,-0.09593,-0.34157,0.00584,0.088917,-0.34279,0.020453,-0.098413,-0.65088,0.04108,0.088494,-0.65682,0.052998
2,0.009013,0.76552,-0.017927,-0.17029,0.50296,-0.028107,-0.22541,0.2656,-0.031829,0.16266,0.50887,-0.016072,0.2316,0.26654,-0.058854,-0.22673,0.069088,-0.10765,0.16944,0.32988,-0.26898,-0.074356,0.000235,-0.03808,0.074554,0.00114,-0.037816,-0.096034,-0.34146,0.005606,0.088914,-0.34277,0.02039,-0.09867,-0.65202,0.041055,0.088557,-0.65664,0.053027
3,0.009063,0.7655,-0.018042,-0.1702,0.50288,-0.028481,-0.22546,0.26547,-0.032087,0.16272,0.50888,-0.016082,0.23211,0.2661,-0.056718,-0.22673,0.068939,-0.10787,0.17004,0.32982,-0.26915,-0.074332,0.000258,-0.038064,0.074564,0.00114,-0.037803,-0.095961,-0.34141,0.005567,0.088917,-0.343,0.020395,-0.098612,-0.65179,0.040943,0.088559,-0.65663,0.05297
4,0.00908,0.76544,-0.018015,-0.17022,0.50287,-0.028395,-0.22545,0.26568,-0.032017,0.16267,0.50882,-0.016098,0.23223,0.26595,-0.056645,-0.22677,0.069177,-0.10789,0.17667,0.33469,-0.27338,-0.074329,0.000257,-0.038066,0.074565,0.00114,-0.037806,-0.095978,-0.34147,0.005602,0.088919,-0.34301,0.020398,-0.098032,-0.65107,0.040126,0.088546,-0.65651,0.052887
5,0.009201,0.76546,-0.018075,-0.1702,0.50285,-0.028478,-0.22541,0.26601,-0.032093,0.16289,0.50865,-0.016288,0.23258,0.26577,-0.056587,-0.22676,0.069458,-0.10781,0.17793,0.33507,-0.27419,-0.074332,0.000255,-0.03807,0.074562,0.001129,-0.037814,-0.095886,-0.34198,0.005677,0.088935,-0.34302,0.020335,-0.097954,-0.65098,0.039961,0.088448,-0.65641,0.052619
6,0.00924,0.76539,-0.018127,-0.17017,0.50282,-0.028477,-0.2254,0.26604,-0.032121,0.16301,0.50866,-0.016183,0.23287,0.26555,-0.055695,-0.22683,0.069461,-0.10777,0.17939,0.33618,-0.27498,-0.074317,0.000238,-0.038006,0.074567,0.001134,-0.037821,-0.096328,-0.33926,0.005086,0.088851,-0.34303,0.020454,-0.098253,-0.65136,0.040296,0.088429,-0.65614,0.052538
7,0.009263,0.7654,-0.018032,-0.17014,0.5029,-0.028377,-0.22523,0.26621,-0.031956,0.16287,0.50881,-0.016092,0.23278,0.2653,-0.05462,-0.22683,0.069588,-0.10744,0.1756,0.33132,-0.27186,-0.074283,0.000277,-0.037995,0.074595,0.001166,-0.037761,-0.096029,-0.33988,0.00538,0.088843,-0.34292,0.020432,-0.098606,-0.65165,0.040751,0.088332,-0.65602,0.052618
8,0.009305,0.76536,-0.018028,-0.17008,0.50291,-0.028375,-0.2252,0.26631,-0.031955,0.1629,0.5088,-0.016071,0.23292,0.26505,-0.053584,-0.22683,0.069658,-0.10744,0.17592,0.33128,-0.27157,-0.074263,0.000276,-0.037975,0.074613,0.001172,-0.037743,-0.09603,-0.33972,0.005386,0.088845,-0.34293,0.020438,-0.098628,-0.65185,0.04075,0.08831,-0.65602,0.052617
9,0.009352,0.76534,-0.018036,-0.17003,0.50289,-0.028374,-0.22514,0.26637,-0.031945,0.16294,0.5088,-0.016055,0.23307,0.26478,-0.052604,-0.22683,0.069671,-0.10738,0.17644,0.33127,-0.27172,-0.074242,0.000276,-0.037955,0.074633,0.001171,-0.037724,-0.096028,-0.33939,0.005338,0.088832,-0.34294,0.020438,-0.098686,-0.65203,0.040749,0.088258,-0.65591,0.052574
10,0.009393,0.7653,-0.018035,-0.16997,0.50287,-0.02837,-0.22509,0.26639,-0.031933,0.16295,0.5088,-0.016028,0.23307,0.26478,-0.052604,-0.22683,0.069677,-0.1073,0.17645,0.33185,-0.27223,-0.074221,0.000276,-0.037935,0.074653,0.001169,-0.037704,-0.09601,-0.33906,0.005286,0.088826,-0.34295,0.020457,-0.098721,-0.65213,0.040748,0.088215,-0.65578,0.052481
11,0.009437,0.76526,-0.018026,-0.16992,0.50286,-0.028323,-0.22503,0.26642,-0.031888,0.16295,0.5088,-0.015999,0.23307,0.26478,-0.052604,-0.22682,0.069677,-0.1072,0.17646,0.33146,-0.27254,-0.074194,0.000272,-0.037893,0.074679,0.001168,-0.037681,-0.095998,-0.33885,0.005246,0.088823,-0.34293,0.020476,-0.098774,-0.65227,0.040773,0.088172,-0.65573,0.05243
12,0.009478,0.76522,-0.018018,-0.16987,0.50285,-0.028281,-0.22497,0.26643,-0.031846,0.16295,0.50878,-0.015972,0.23308,0.26465,-0.051493,-0.2268,0.069677,-0.10704,0.17566,0.33039,-0.27237,-0.074168,0.000267,-0.037849,0.074706,0.001166,-0.037655,-0.095966,-0.33878,0.005247,0.088822,-0.34294,0.020494,-0.098845,-0.65244,0.040902,0.088142,-0.65573,0.052415
13,0.009513,0.76518,-0.017998,-0.16981,0.50282,-0.028201,-0.22493,0.26643,-0.031785,0.16294,0.50878,-0.015941,0.23307,0.26458,-0.051086,-0.22677,0.069661,-0.1069,0.17447,0.32919,-0.27212,-0.074143,0.000257,-0.037798,0.074735,0.001163,-0.03762,-0.095923,-0.33856,0.005198,0.088808,-0.34294,0.020513,-0.098909,-0.65266,0.040995,0.088107,-0.65569,0.052338
14,0.009547,0.76514,-0.017955,-0.16976,0.5028,-0.028103,-0.22489,0.26643,-0.031721,0.1629,0.50877,-0.015921,0.23303,0.26436,-0.050482,-0.22674,0.069643,-0.10677,0.17329,0.32751,-0.27222,-0.074101,0.00024,-0.037711,0.074774,0.001152,-0.037574,-0.095826,-0.3384,0.005187,0.0888,-0.34294,0.020525,-0.098935,-0.65272,0.041089,0.088107,-0.65569,0.052345
