FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.03988,0.76891,0.005287,-0.20375,0.50477,-0.010587,-0.24871,0.26061,-0.014978,0.1398,0.5038,-0.023852,0.19889,0.23382,-0.032464,-0.2286,0.022892,-0.10125,0.20363,0.020494,-0.11208,-0.064379,-0.003648,-0.034652,0.059434,0.003248,-0.032003,-0.12653,-0.35938,-0.040092,0.1161,-0.35093,-0.023863,-0.17576,-0.85796,0.002621,0.18596,-0.87764,-0.008256
1,-0.042058,0.76376,0.007009,-0.205,0.49916,-0.009567,-0.24924,0.25484,-0.014342,0.13855,0.49929,-0.02264,0.19852,0.22934,-0.031189,-0.2283,0.017223,-0.10108,0.20373,0.016119,-0.11173,-0.063982,-0.008775,-0.034483,0.059778,-0.001466,-0.031891,-0.12491,-0.3647,-0.040776,0.11687,-0.35596,-0.027271,-0.16777,-0.8632,0.00705,0.17022,-0.88513,0.005713
2,-0.041982,0.76376,0.006603,-0.20494,0.49927,-0.009784,-0.24924,0.25479,-0.014299,0.13859,0.4993,-0.022626,0.19854,0.2299,-0.030845,-0.22845,0.0176,-0.10096,0.20379,0.016484,-0.11167,-0.063944,-0.008753,-0.03434,0.059783,-0.001395,-0.031785,-0.12489,-0.36469,-0.040696,0.11691,-0.35588,-0.027177,-0.16713,-0.86328,0.006775,0.17837,-0.8845,-0.000989
3,-0.041917,0.76372,0.006402,-0.20479,0.49937,-0.009845,-0.24933,0.25498,-0.014359,0.13875,0.49936,-0.022466,0.19855,0.22991,-0.030679,-0.22897,0.01938,-0.10038,0.2038,0.016777,-0.11162,-0.063953,-0.008717,-0.034268,0.059687,-0.001298,-0.031548,-0.12488,-0.36466,-0.040698,0.11703,-0.35545,-0.02461,-0.16705,-0.86317,0.007475,0.17924,-0.88655,-0.001249
4,-0.041896,0.76371,0.006379,-0.2048,0.49939,-0.009992,-0.24949,0.25556,-0.014702,0.13879,0.49937,-0.02253,0.19853,0.22984,-0.030643,-0.22951,0.020965,-0.10067,0.20352,0.016771,-0.11154,-0.063934,-0.008699,-0.034255,0.059709,-0.001292,-0.031474,-0.12489,-0.36463,-0.04058,0.11703,-0.35545,-0.024595,-0.1673,-0.86333,0.0059,0.18058,-0.88728,-0.003327
5,-0.041895,0.76353,0.006184,-0.20467,0.49938,-0.010166,-0.24976,0.25564,-0.015529,0.1388,0.49938,-0.022523,0.1985,0.22977,-0.030608,-0.22948,0.021268,-0.10096,0.20296,0.016212,-0.11221,-0.063998,-0.008701,-0.034121,0.059621,-0.001231,-0.031189,-0.12491,-0.36465,-0.040574,0.117,-0.35541,-0.024538,-0.16557,-0.86345,0.006284,0.18699,-0.89155,-0.001624
6,-0.04185,0.76351,0.006161,-0.20459,0.49951,-0.010339,-0.2498,0.25558,-0.015592,0.13885,0.49941,-0.022513,0.1985,0.22978,-0.030595,-0.2295,0.022229,-0.10112,0.20278,0.016145,-0.11358,-0.06404,-0.008666,-0.034068,0.059545,-0.001123,-0.031037,-0.12483,-0.36463,-0.040495,0.11696,-0.35531,-0.024505,-0.16671,-0.86341,0.005778,0.18592,-0.89194,-0.002345
7,-0.041652,0.7636,0.006007,-0.20435,0.49971,-0.01067,-0.24976,0.25593,-0.015792,0.13895,0.49948,-0.022491,0.1985,0.23006,-0.030826,-0.22968,0.022581,-0.10151,0.20275,0.016329,-0.11408,-0.063998,-0.008624,-0.034002,0.059617,-0.001192,-0.030944,-0.12483,-0.36459,-0.040411,0.11709,-0.35539,-0.024716,-0.16775,-0.86329,0.005459,0.1845,-0.89032,-0.002384
8,-0.041648,0.76358,0.006078,-0.20435,0.49965,-0.010678,-0.24982,0.25578,-0.015938,0.13895,0.49945,-0.022462,0.19848,0.22998,-0.030783,-0.22981,0.022365,-0.10164,0.20259,0.016249,-0.1146,-0.063994,-0.008644,-0.033937,0.059626,-0.001213,-0.030805,-0.12483,-0.3646,-0.04046,0.11709,-0.35541,-0.024755,-0.16775,-0.86331,0.005459,0.18439,-0.89136,-0.002205
9,-0.041565,0.76355,0.006062,-0.20427,0.49965,-0.010755,-0.24986,0.25578,-0.016101,0.139,0.49945,-0.022436,0.19846,0.22998,-0.03075,-0.22987,0.022365,-0.10182,0.20241,0.016211,-0.1153,-0.063998,-0.008644,-0.033873,0.059617,-0.001213,-0.030671,-0.12483,-0.3646,-0.040453,0.11718,-0.35541,-0.024761,-0.16801,-0.86334,0.005317,0.18436,-0.89136,-0.002664
