FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.0629,0.57001,-0.42675,-0.1935,0.4563,-0.25411,-0.25641,0.4455,0.000785,0.11056,0.46925,-0.26274,0.22234,0.46096,-0.02365,-0.27005,0.38253,0.26187,0.22702,0.39461,0.18551,-0.087199,-0.004719,-0.037056,0.086706,0.006597,-0.036554,-0.13259,-0.32686,-0.15645,0.12646,-0.32114,-0.16181,-0.1736,-0.748,-0.25763,0.16883,-0.74775,-0.22954
1,-0.060035,0.57118,-0.41519,-0.19222,0.45406,-0.24544,-0.25734,0.4453,0.008966,0.11099,0.46942,-0.25304,0.20093,0.45805,-0.005682,-0.27051,0.38158,0.26991,0.20829,0.38793,0.25404,-0.08576,-0.005039,-0.031289,0.088186,0.006703,-0.030491,-0.13314,-0.3268,-0.15096,0.12757,-0.32279,-0.15654,-0.17368,-0.74672,-0.25797,0.16881,-0.74869,-0.23032
2,-0.057536,0.56916,-0.39812,-0.19193,0.45352,-0.24264,-0.25542,0.45439,0.012147,0.11088,0.4694,-0.25361,0.19031,0.45747,-0.002956,-0.27475,0.40349,0.27524,0.20653,0.38715,0.25629,-0.080766,0.067164,0.1152,0.094553,0.082068,0.11173,-0.13122,-0.31552,-0.14345,0.12731,-0.31462,-0.14542,-0.17171,-0.73472,-0.25392,0.17012,-0.73947,-0.22545
3,-0.056449,0.56975,-0.39032,-0.18751,0.44783,-0.22022,-0.26454,0.48567,0.027891,0.11165,0.46858,-0.21446,0.19826,0.46168,0.034064,-0.28416,0.42427,0.289,0.21385,0.4303,0.25703,-0.089228,-0.023646,0.008607,0.08738,-0.010792,0.008958,-0.1493,-0.32649,-0.15959,0.14615,-0.3145,-0.15801,-0.16021,-0.66698,-0.22462,0.16478,-0.68679,-0.21924
4,-0.054304,0.5704,-0.37811,-0.18781,0.44827,-0.22066,-0.26663,0.48787,0.02666,0.11145,0.46914,-0.21993,0.17776,0.45953,0.034272,-0.28715,0.42744,0.28791,0.2229,0.41664,0.28928,-0.088525,0.065152,0.12975,0.087835,0.078009,0.12867,-0.12935,-0.3189,-0.11913,0.12801,-0.32334,-0.11847,-0.16803,-0.73471,-0.24354,0.17503,-0.74187,-0.22833
5,-0.052591,0.57105,-0.36346,-0.18479,0.44809,-0.2045,-0.2818,0.53324,0.025132,0.11324,0.46763,-0.19912,0.19404,0.48401,0.050443,-0.30939,0.45998,0.28284,0.24844,0.44365,0.31039,-0.094502,-0.025851,0.021074,0.081498,-0.016369,0.021619,-0.14706,-0.32998,-0.14725,0.14759,-0.32107,-0.139,-0.16212,-0.6717,-0.22612,0.16415,-0.68196,-0.20758
6,-0.050267,0.5735,-0.35708,-0.18517,0.4491,-0.1981,-0.28378,0.53512,0.03061,0.11338,0.46881,-0.19554,0.18122,0.46446,0.058334,-0.31483,0.46709,0.2688,0.23205,0.42104,0.31851,-0.084327,-0.002675,0.052297,0.086468,0.008535,0.053201,-0.13093,-0.32008,-0.10536,0.13203,-0.33365,-0.10464,-0.16953,-0.73169,-0.24425,0.17549,-0.7498,-0.22546
7,-0.049915,0.57907,-0.34887,-0.18471,0.45088,-0.1982,-0.27291,0.51316,0.03886,0.11471,0.4706,-0.19131,0.19098,0.47,0.060518,-0.32481,0.47268,0.29449,0.22603,0.42784,0.29586,-0.085822,-0.009838,0.049857,0.085524,0.001214,0.051901,-0.13729,-0.32106,-0.12884,0.13765,-0.32116,-0.1147,-0.16734,-0.72506,-0.2369,0.17105,-0.73687,-0.21461
8,-0.049072,0.58267,-0.3394,-0.18402,0.45088,-0.19386,-0.27403,0.51758,0.042169,0.11548,0.47109,-0.18579,0.19066,0.47214,0.065926,-0.3317,0.48117,0.29798,0.22583,0.43049,0.29996,-0.085928,-0.00999,0.055764,0.084942,0.000931,0.057977,-0.13832,-0.3198,-0.12614,0.13941,-0.32042,-0.10959,-0.166,-0.72333,-0.23372,0.17061,-0.72995,-0.21112
9,-0.048635,0.58667,-0.33044,-0.18335,0.4509,-0.18863,-0.27483,0.52215,0.046266,0.11622,0.47165,-0.18046,0.19049,0.47431,0.071729,-0.33836,0.48945,0.30132,0.22635,0.43328,0.30024,-0.086146,-0.010114,0.061096,0.084105,0.000706,0.063224,-0.1393,-0.31706,-0.12386,0.14083,-0.31799,-0.10515,-0.16402,-0.72193,-0.23063,0.17011,-0.72266,-0.20737
10,-0.048565,0.5912,-0.3224,-0.18293,0.45119,-0.18512,-0.2748,0.52368,0.050275,0.11675,0.47241,-0.17652,0.19055,0.47634,0.076032,-0.34254,0.49431,0.30496,0.22642,0.43613,0.30043,-0.086486,-0.010121,0.061098,0.083262,0.000459,0.06323,-0.1405,-0.31551,-0.12233,0.14209,-0.3164,-0.10298,-0.16207,-0.72066,-0.22714,0.16942,-0.71549,-0.20369
11,-0.048508,0.59643,-0.31458,-0.18258,0.45258,-0.18237,-0.27489,0.52475,0.053725,0.11721,0.47388,-0.17289,0.19026,0.47734,0.079537,-0.34619,0.4987,0.30825,0.22642,0.438,0.30049,-0.086238,-0.008795,0.064994,0.082553,0.002089,0.067431,-0.14,-0.31228,-0.12156,0.14173,-0.31397,-0.10083,-0.16265,-0.72465,-0.22842,0.16917,-0.71884,-0.19991
12,-0.048455,0.6021,-0.30727,-0.18232,0.45392,-0.18023,-0.27501,0.52622,0.055513,0.11749,0.47559,-0.17019,0.19034,0.4784,0.082487,-0.34655,0.50089,0.31028,0.22641,0.44094,0.30061,-0.086044,-0.008795,0.064831,0.081923,0.002089,0.067208,-0.14123,-0.30944,-0.12219,0.14293,-0.31048,-0.10033,-0.16237,-0.72253,-0.2276,0.16776,-0.71603,-0.19625
13,-0.048404,0.60752,-0.30023,-0.18218,0.45525,-0.17867,-0.27499,0.52642,0.056951,0.11758,0.47724,-0.16814,0.19035,0.4784,0.084,-0.34683,0.50238,0.31185,0.22572,0.44137,0.29881,-0.085914,-0.00751,0.067234,0.08165,0.003596,0.069711,-0.14087,-0.30621,-0.12204,0.14253,-0.30719,-0.099959,-0.1605,-0.72333,-0.22551,0.16757,-0.71473,-0.1943
14,-0.048925,0.61341,-0.29453,-0.18217,0.45661,-0.17732,-0.27499,0.52642,0.058115,0.11759,0.47909,-0.16673,0.19075,0.4795,0.085114,-0.34724,0.50469,0.31322,0.2251,0.44259,0.29681,-0.086096,-0.00751,0.068703,0.08098,0.003596,0.071176,-0.14206,-0.30322,-0.12458,0.14369,-0.30245,-0.099967,-0.15773,-0.72212,-0.22203,0.16608,-0.70621,-0.19164
15,-0.049933,0.61904,-0.29054,-0.18216,0.45804,-0.17608,-0.27498,0.52818,0.05909,0.11759,0.48084,-0.16673,0.19075,0.47951,0.085114,-0.34772,0.50715,0.31422,0.22455,0.44253,0.29459,-0.086095,-0.006725,0.068929,0.080495,0.004723,0.07118,-0.14195,-0.3003,-0.12458,0.14355,-0.29919,-0.099966,-0.15811,-0.72215,-0.22346,0.16502,-0.70001,-0.19113
16,-0.051635,0.62497,-0.28832,-0.18216,0.45944,-0.17591,-0.27519,0.52974,0.059092,0.11759,0.48259,-0.16673,0.19105,0.48189,0.085112,-0.34837,0.50933,0.31474,0.22455,0.44253,0.29386,-0.08646,-0.006467,0.068932,0.079735,0.004886,0.070676,-0.14195,-0.29745,-0.12544,0.14379,-0.29604,-0.1006,-0.15779,-0.72036,-0.22347,0.1642,-0.69373,-0.19113
17,-0.054011,0.63063,-0.2883,-0.18217,0.46103,-0.1759,-0.2755,0.53173,0.059094,0.11746,0.48439,-0.16673,0.19074,0.48238,0.085114,-0.34912,0.512,0.31474,0.22396,0.44155,0.29356,-0.086682,-0.005569,0.068933,0.079055,0.006239,0.070681,-0.14185,-0.29493,-0.12544,0.14378,-0.29319,-0.10075,-0.15864,-0.72052,-0.22633,0.16356,-0.69085,-0.19085
18,-0.057158,0.6369,-0.28828,-0.18296,0.46398,-0.1759,-0.27547,0.53164,0.059594,0.1164,0.48757,-0.16677,0.19124,0.48418,0.084582,-0.35031,0.51463,0.315,0.22195,0.44155,0.28939,-0.087009,-0.004628,0.067778,0.078742,0.007481,0.069239,-0.14186,-0.29386,-0.12657,0.14391,-0.29169,-0.10179,-0.1586,-0.71886,-0.22676,0.16304,-0.68985,-0.19013
19,-0.061162,0.64357,-0.28825,-0.18428,0.46698,-0.17589,-0.2754,0.53149,0.059594,0.1147,0.49103,-0.16826,0.19175,0.48511,0.082497,-0.35148,0.51684,0.31501,0.22191,0.44094,0.28498,-0.087493,-0.003101,0.066907,0.078447,0.009383,0.068082,-0.14178,-0.29273,-0.12784,0.1439,-0.28995,-0.10343,-0.15855,-0.71745,-0.22676,0.16275,-0.68467,-0.19013
20,-0.066031,0.65012,-0.28825,-0.18566,0.46983,-0.17632,-0.27584,0.53147,0.05946,0.11294,0.49407,-0.16995,0.19256,0.48511,0.080251,-0.35148,0.51684,0.31501,0.22188,0.4401,0.28026,-0.088002,-0.001539,0.063482,0.077953,0.011338,0.064347,-0.14189,-0.29239,-0.13062,0.14407,-0.28872,-0.10683,-0.15856,-0.71655,-0.22729,0.1626,-0.67996,-0.19013
