FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.011417,0.76032,-0.000856,-0.18202,0.4889,-0.032715,-0.2133,0.23548,-0.056348,0.15723,0.48954,-0.014655,0.18451,0.2832,-0.083118,-0.20236,0.054016,-0.1342,0.051455,0.41412,-0.22744,-0.072642,-0.000572,-0.036438,0.074089,0.001641,-0.037132,-0.095486,-0.32521,-0.009059,0.098656,-0.32618,0.006417,-0.10195,-0.65084,0.024744,0.096617,-0.63919,0.038177
1,-0.011396,0.76026,-0.001356,-0.1819,0.48876,-0.032984,-0.21312,0.23567,-0.056772,0.15727,0.48967,-0.014697,0.18493,0.28265,-0.0825,-0.20235,0.054005,-0.13423,0.052831,0.41325,-0.22644,-0.072603,-0.000463,-0.036555,0.074102,0.001754,-0.037395,-0.095496,-0.32475,-0.00932,0.0986,-0.32609,0.006355,-0.10176,-0.65059,0.024583,0.096617,-0.63915,0.038113
2,-0.011369,0.76014,-0.001519,-0.18187,0.4888,-0.033018,-0.21312,0.23572,-0.056772,0.1573,0.48969,-0.014719,0.18508,0.28255,-0.082457,-0.20233,0.053972,-0.13427,0.053157,0.41309,-0.22573,-0.072437,-0.000224,-0.03702,0.074154,0.001917,-0.037548,-0.095384,-0.32441,-0.009521,0.098711,-0.32599,0.006133,-0.10178,-0.65045,0.024586,0.096631,-0.6392,0.038481
3,-0.011282,0.75979,-0.002639,-0.18188,0.48882,-0.0332,-0.21319,0.23571,-0.057108,0.15734,0.48971,-0.014743,0.18495,0.2827,-0.082796,-0.20224,0.053903,-0.13479,0.053299,0.41313,-0.22598,-0.072345,0.0002,-0.037453,0.07421,0.002357,-0.037762,-0.095418,-0.32441,-0.009632,0.098663,-0.3259,0.005939,-0.1018,-0.65039,0.024494,0.096614,-0.63922,0.038479
4,-0.011192,0.7598,-0.002848,-0.18177,0.48891,-0.03338,-0.21317,0.23586,-0.057086,0.15738,0.48969,-0.014768,0.18545,0.28254,-0.083281,-0.20225,0.053888,-0.13475,0.053908,0.41273,-0.22576,-0.072317,0.00021,-0.03745,0.074287,0.002368,-0.037859,-0.095585,-0.32415,-0.009644,0.098681,-0.32573,0.005902,-0.10169,-0.65037,0.024503,0.096581,-0.63913,0.038378
5,-0.011045,0.75951,-0.003019,-0.18175,0.4889,-0.033393,-0.21316,0.23587,-0.057146,0.15743,0.48972,-0.01484,0.18552,0.28242,-0.083343,-0.20209,0.053446,-0.13503,0.053992,0.41518,-0.23259,-0.072291,0.000167,-0.037519,0.074329,0.002349,-0.037942,-0.095555,-0.3235,-0.010131,0.098529,-0.32589,0.005834,-0.10164,-0.65032,0.024419,0.096472,-0.63956,0.038168
6,-0.010966,0.75934,-0.003143,-0.18174,0.48893,-0.03341,-0.21327,0.23583,-0.057245,0.15745,0.48968,-0.014992,0.1853,0.28259,-0.083656,-0.20209,0.053448,-0.13498,0.054031,0.41535,-0.23177,-0.072286,0.000164,-0.037573,0.074371,0.002333,-0.038012,-0.095479,-0.32342,-0.010205,0.09848,-0.32579,0.005803,-0.10164,-0.65032,0.02442,0.096468,-0.63952,0.038105
7,-0.010936,0.75935,-0.00334,-0.18153,0.48929,-0.033335,-0.21327,0.23591,-0.057372,0.15752,0.48962,-0.015114,0.18521,0.28255,-0.083462,-0.2021,0.053461,-0.13507,0.053997,0.41474,-0.22981,-0.072254,0.000278,-0.037718,0.074341,0.002441,-0.038084,-0.095453,-0.32366,-0.010148,0.098572,-0.32601,0.00575,-0.10179,-0.65048,0.024486,0.096633,-0.63967,0.038074
8,-0.010866,0.75924,-0.003504,-0.18138,0.48942,-0.033326,-0.21327,0.23594,-0.057453,0.15756,0.48961,-0.01522,0.18531,0.28245,-0.083439,-0.20207,0.053401,-0.13512,0.054121,0.41474,-0.22985,-0.072228,0.000324,-0.037819,0.07436,0.002478,-0.038159,-0.095459,-0.32353,-0.010248,0.098576,-0.32601,0.005682,-0.10176,-0.65039,0.024518,0.09664,-0.6398,0.038043
9,-0.0108,0.75912,-0.003674,-0.18123,0.48956,-0.033317,-0.21329,0.23596,-0.057538,0.1576,0.48959,-0.015331,0.18543,0.28236,-0.083492,-0.20204,0.053349,-0.13515,0.054278,0.41486,-0.22997,-0.072206,0.000369,-0.037927,0.074371,0.002509,-0.038234,-0.095458,-0.32341,-0.010362,0.098592,-0.32602,0.005589,-0.10175,-0.65032,0.024569,0.096647,-0.63993,0.038032
10,-0.010741,0.75904,-0.00382,-0.18107,0.4897,-0.033308,-0.2133,0.23597,-0.057622,0.15764,0.48957,-0.015435,0.18551,0.28229,-0.083568,-0.20202,0.053329,-0.13516,0.05444,0.41491,-0.22996,-0.072184,0.000412,-0.038026,0.074375,0.002544,-0.0383,-0.095455,-0.32334,-0.010425,0.098597,-0.32607,0.0055,-0.10174,-0.65026,0.024623,0.096653,-0.64004,0.038003
11,-0.010686,0.75897,-0.003944,-0.18085,0.48989,-0.033276,-0.21331,0.23599,-0.057698,0.15768,0.48955,-0.015522,0.18561,0.28217,-0.083561,-0.202,0.053319,-0.13518,0.054634,0.41514,-0.23053,-0.072161,0.000458,-0.038104,0.074378,0.002583,-0.038351,-0.095452,-0.32328,-0.010483,0.098609,-0.32615,0.005413,-0.10172,-0.65018,0.024688,0.096657,-0.64015,0.037988
12,-0.01064,0.7589,-0.004014,-0.18062,0.49007,-0.033218,-0.21332,0.236,-0.05777,0.15771,0.48953,-0.015591,0.18566,0.28207,-0.083583,-0.20198,0.053319,-0.13518,0.054775,0.41528,-0.23066,-0.07214,0.000503,-0.038148,0.074385,0.002625,-0.038388,-0.095435,-0.32323,-0.010542,0.098603,-0.32623,0.005328,-0.10171,-0.6501,0.024734,0.096669,-0.64021,0.037961
13,-0.010585,0.75884,-0.004078,-0.18035,0.49026,-0.033115,-0.21333,0.236,-0.057855,0.15773,0.48952,-0.015641,0.18571,0.28198,-0.083573,-0.20197,0.053316,-0.13519,0.05491,0.41527,-0.23011,-0.072119,0.00054,-0.038188,0.074393,0.002667,-0.038419,-0.095418,-0.32316,-0.010599,0.098612,-0.32631,0.005245,-0.1017,-0.65002,0.024787,0.096704,-0.64025,0.037953
14,-0.010534,0.75877,-0.004124,-0.18017,0.49041,-0.033012,-0.21333,0.236,-0.057893,0.15776,0.48951,-0.015676,0.18579,0.28186,-0.083513,-0.20195,0.053297,-0.13519,0.055043,0.41519,-0.22963,-0.072099,0.00057,-0.038198,0.074398,0.002707,-0.038432,-0.095407,-0.32308,-0.010638,0.098626,-0.32638,0.005179,-0.10169,-0.64994,0.024855,0.096717,-0.64025,0.037953
15,-0.010479,0.75871,-0.00414,-0.1801,0.49047,-0.032907,-0.21333,0.23601,-0.057914,0.15779,0.48951,-0.015702,0.18578,0.28174,-0.083359,-0.20193,0.053282,-0.1352,0.055183,0.4151,-0.22917,-0.07207,0.000606,-0.038206,0.074404,0.002747,-0.038431,-0.095385,-0.32299,-0.010667,0.098638,-0.3264,0.005115,-0.10164,-0.64983,0.024946,0.096729,-0.64025,0.037954
16,-0.010429,0.75867,-0.004137,-0.17996,0.49056,-0.032777,-0.21333,0.23602,-0.057926,0.15782,0.48951,-0.015715,0.18578,0.2817,-0.083253,-0.20192,0.053238,-0.1352,0.05529,0.41498,-0.22881,-0.072051,0.000621,-0.038206,0.074408,0.002788,-0.038433,-0.095364,-0.3229,-0.010688,0.098654,-0.32642,0.005054,-0.10161,-0.64976,0.025029,0.096741,-0.64025,0.037955
17,-0.01038,0.75865,-0.004134,-0.17981,0.49066,-0.032648,-0.21332,0.23603,-0.057938,0.15785,0.48951,-0.015713,0.18577,0.2817,-0.083244,-0.20191,0.053238,-0.1352,0.055365,0.41501,-0.22842,-0.072033,0.000629,-0.038205,0.074413,0.002825,-0.038435,-0.095337,-0.32279,-0.010709,0.098668,-0.32645,0.005005,-0.10156,-0.64973,0.025052,0.096746,-0.64026,0.037969
18,-0.01033,0.75863,-0.004132,-0.17967,0.49066,-0.03255,-0.21332,0.23604,-0.057938,0.15788,0.48951,-0.015711,0.18578,0.2817,-0.083239,-0.20191,0.053297,-0.13516,0.055334,0.41482,-0.22766,-0.072015,0.000632,-0.038204,0.074421,0.002858,-0.038433,-0.095304,-0.32278,-0.010707,0.098672,-0.32651,0.005,-0.10152,-0.64971,0.02507,0.096744,-0.64031,0.03799
19,-0.010292,0.75863,-0.004115,-0.17951,0.49066,-0.032422,-0.21332,0.23606,-0.057937,0.15791,0.48951,-0.01571,0.18576,0.2817,-0.083238,-0.2019,0.053354,-0.13513,0.055351,0.41482,-0.22766,-0.072006,0.000636,-0.038166,0.074423,0.002889,-0.038427,-0.095288,-0.32277,-0.010706,0.098672,-0.32654,0.004996,-0.10149,-0.64965,0.025074,0.096732,-0.64034,0.038008
20,-0.010265,0.75863,-0.004096,-0.17948,0.49066,-0.032356,-0.21332,0.23608,-0.057937,0.15794,0.48951,-0.015702,0.18571,0.28173,-0.083259,-0.20189,0.053408,-0.1351,0.05532,0.41482,-0.22712,-0.071993,0.000647,-0.038125,0.074426,0.002924,-0.038413,-0.095251,-0.32277,-0.010704,0.098673,-0.32654,0.004994,-0.10147,-0.64958,0.025067,0.096717,-0.6403,0.038018
21,-0.010245,0.75863,-0.004027,-0.17948,0.49066,-0.032294,-0.21331,0.2361,-0.057921,0.15794,0.48951,-0.015702,0.18562,0.2818,-0.083296,-0.20189,0.053435,-0.13506,0.055299,0.41499,-0.22675,-0.071987,0.000651,-0.038076,0.074427,0.002952,-0.03839,-0.09521,-0.32277,-0.010668,0.098666,-0.32654,0.004995,-0.10146,-0.64949,0.025054,0.096696,-0.64028,0.038016
22,-0.010236,0.75864,-0.003957,-0.17948,0.49065,-0.032249,-0.21331,0.23613,-0.057899,0.15794,0.48951,-0.015703,0.18552,0.28189,-0.083373,-0.20188,0.053465,-0.13506,0.055278,0.41545,-0.2264,-0.071985,0.000651,-0.038012,0.074425,0.002964,-0.038355,-0.095175,-0.32277,-0.010632,0.098638,-0.32653,0.004975,-0.10146,-0.64949,0.025032,0.096669,-0.6403,0.038031
23,-0.010241,0.75868,-0.003869,-0.17952,0.49059,-0.032208,-0.21332,0.23615,-0.05787,0.15795,0.48951,-0.015704,0.18541,0.28197,-0.083438,-0.20187,0.053488,-0.13506,0.055125,0.41592,-0.22643,-0.071986,0.000649,-0.037956,0.074425,0.002972,-0.038327,-0.095138,-0.32279,-0.010564,0.098611,-0.32649,0.004955,-0.10145,-0.64949,0.024996,0.096652,-0.64027,0.03803
24,-0.010246,0.75875,-0.00378,-0.17955,0.49052,-0.032171,-0.21333,0.23617,-0.057833,0.15797,0.48948,-0.015764,0.18531,0.28203,-0.083472,-0.20185,0.053511,-0.13507,0.055122,0.41639,-0.22658,-0.071985,0.000649,-0.037925,0.074428,0.002977,-0.038314,-0.095108,-0.32283,-0.010491,0.098594,-0.32643,0.004932,-0.10145,-0.64951,0.02496,0.096627,-0.64023,0.038013
25,-0.010257,0.75886,-0.003592,-0.17968,0.49045,-0.032138,-0.21338,0.23624,-0.057699,0.158,0.48948,-0.015792,0.18526,0.2821,-0.083504,-0.20185,0.053545,-0.13509,0.055106,0.41693,-0.22701,-0.071979,0.00063,-0.037867,0.074434,0.002985,-0.038313,-0.095093,-0.32291,-0.010368,0.098577,-0.32636,0.004909,-0.10145,-0.64953,0.024886,0.096606,-0.64019,0.038013
26,-0.010272,0.75899,-0.003397,-0.17984,0.49044,-0.032083,-0.21346,0.23631,-0.057564,0.15803,0.48949,-0.0158,0.18517,0.28222,-0.083655,-0.20184,0.053655,-0.13522,0.055146,0.41733,-0.22701,-0.071972,0.000619,-0.037807,0.07444,0.002989,-0.038313,-0.095073,-0.32305,-0.010248,0.098566,-0.32629,0.004881,-0.10146,-0.64956,0.024812,0.096576,-0.64014,0.038002
27,-0.01031,0.75916,-0.003158,-0.17992,0.49045,-0.032026,-0.21361,0.23655,-0.057299,0.15805,0.4895,-0.015778,0.18519,0.2824,-0.083878,-0.20182,0.054108,-0.13561,0.055392,0.41892,-0.23046,-0.071973,0.000608,-0.037726,0.074446,0.002989,-0.038313,-0.095054,-0.3233,-0.010127,0.098567,-0.32622,0.004865,-0.10149,-0.64963,0.024755,0.096546,-0.64012,0.038012
28,-0.010384,0.75945,-0.002834,-0.18001,0.49047,-0.031957,-0.2139,0.23705,-0.056907,0.15807,0.48951,-0.015755,0.1852,0.28256,-0.084131,-0.20177,0.055764,-0.13701,0.055995,0.42123,-0.23386,-0.071973,0.000595,-0.037634,0.074457,0.002989,-0.038319,-0.095061,-0.32357,-0.010007,0.098554,-0.32618,0.004847,-0.10154,-0.64972,0.024698,0.096508,-0.6401,0.038017
29,-0.010498,0.75982,-0.002399,-0.18007,0.4905,-0.031839,-0.21451,0.23801,-0.05624,0.15812,0.48946,-0.015825,0.1852,0.28289,-0.084806,-0.20172,0.058327,-0.13897,0.056643,0.42398,-0.23793,-0.071991,0.000569,-0.037503,0.074491,0.002973,-0.038385,-0.09507,-0.32374,-0.009848,0.098539,-0.32617,0.004841,-0.10159,-0.64983,0.024649,0.096478,-0.64009,0.03802
30,-0.010638,0.76027,-0.001881,-0.18014,0.49056,-0.031645,-0.21541,0.23962,-0.055297,0.15823,0.48939,-0.01591,0.18525,0.28335,-0.085639,-0.20175,0.06257,-0.14231,0.057607,0.42676,-0.24216,-0.072022,0.000497,-0.037138,0.074498,0.00293,-0.038548,-0.095086,-0.32382,-0.009724,0.098523,-0.32617,0.00485,-0.10162,-0.64989,0.024598,0.09647,-0.64007,0.038024
31,-0.010814,0.76079,-0.001232,-0.18032,0.4906,-0.031475,-0.21707,0.24247,-0.054265,0.15841,0.48931,-0.016024,0.18533,0.28398,-0.086497,-0.2021,0.068946,-0.14666,0.059056,0.4305,-0.24602,-0.07206,0.000497,-0.036631,0.074507,0.002935,-0.038782,-0.095128,-0.32389,-0.009595,0.098522,-0.32612,0.004862,-0.10167,-0.64995,0.024539,0.096454,-0.64007,0.038024
32,-0.01108,0.7614,-0.000397,-0.18033,0.49069,-0.031264,-0.21918,0.24651,-0.054387,0.15843,0.48898,-0.016529,0.1857,0.28701,-0.091236,-0.20417,0.079607,-0.15341,0.06067,0.43494,-0.2503,-0.072165,0.000504,-0.035974,0.074511,0.002948,-0.038967,-0.095193,-0.32389,-0.009477,0.098521,-0.32608,0.004884,-0.10171,-0.65003,0.024506,0.096453,-0.64006,0.038038
33,-0.01139,0.76207,0.000497,-0.18035,0.49098,-0.030947,-0.22173,0.2511,-0.054535,0.15846,0.48807,-0.017646,0.18619,0.29038,-0.096436,-0.20741,0.094045,-0.16244,0.064081,0.43957,-0.25456,-0.072399,0.000515,-0.035269,0.074493,0.002985,-0.039031,-0.095258,-0.32389,-0.009355,0.098526,-0.32604,0.004869,-0.10176,-0.65007,0.024503,0.096452,-0.64001,0.038052
34,-0.011847,0.76274,0.001544,-0.18037,0.49138,-0.030622,-0.22487,0.25694,-0.054718,0.15847,0.48708,-0.018835,0.18671,0.29413,-0.10186,-0.21156,0.11272,-0.17308,0.068509,0.4427,-0.25486,-0.07289,0.00076,-0.034756,0.074268,0.003171,-0.039043,-0.095304,-0.32389,-0.009264,0.098513,-0.32597,0.00484,-0.1018,-0.65011,0.024484,0.096449,-0.63997,0.038115
35,-0.012386,0.76361,0.002896,-0.1802,0.49196,-0.030245,-0.23333,0.26286,-0.059777,0.15657,0.48644,-0.020401,0.19073,0.29851,-0.10766,-0.21586,0.13956,-0.19065,0.076097,0.45291,-0.25966,-0.073724,0.0014,-0.034386,0.073801,0.003662,-0.039067,-0.095421,-0.32386,-0.009168,0.098499,-0.32576,0.004811,-0.10184,-0.65013,0.024469,0.096495,-0.63992,0.038195
