FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.005222,0.76531,-0.00774,-0.17459,0.49733,-0.022729,-0.21656,0.24606,-0.037374,0.13248,0.47702,-0.041389,0.24069,0.28238,-0.081728,-0.21578,0.061875,-0.1119,0.18679,0.41572,-0.2606,-0.076105,-0.00088,-0.037219,0.073423,0.001883,-0.035869,-0.095034,-0.32823,0.005519,0.094252,-0.31424,0.019656,-0.097778,-0.66178,0.033366,0.094804,-0.65391,0.029827
1,0.005211,0.76533,-0.007774,-0.17438,0.49725,-0.022864,-0.2167,0.24625,-0.037365,0.13248,0.47702,-0.041406,0.24069,0.28232,-0.081837,-0.21609,0.062374,-0.11218,0.1868,0.41544,-0.26064,-0.076138,-0.000915,-0.037223,0.073388,0.001818,-0.035918,-0.09519,-0.3283,0.005397,0.094102,-0.3154,0.019844,-0.097721,-0.66156,0.033425,0.094756,-0.65386,0.029831
2,0.005279,0.76518,-0.007924,-0.17438,0.49724,-0.022861,-0.21679,0.24603,-0.037522,0.13248,0.47699,-0.041431,0.24071,0.28229,-0.081838,-0.21609,0.062371,-0.11218,0.18679,0.41521,-0.26098,-0.076153,-0.000952,-0.037156,0.073366,0.001799,-0.035905,-0.095235,-0.32828,0.005405,0.094555,-0.31152,0.018757,-0.097691,-0.66137,0.033476,0.094715,-0.65357,0.029848
3,0.005275,0.76524,-0.007924,-0.17418,0.49716,-0.023184,-0.21684,0.24608,-0.037514,0.13248,0.47695,-0.041462,0.24072,0.28228,-0.08196,-0.21619,0.062608,-0.11205,0.1868,0.4152,-0.261,-0.076174,-0.000963,-0.037138,0.073356,0.001779,-0.03591,-0.094685,-0.32805,0.00544,0.094018,-0.3143,0.019248,-0.097981,-0.66234,0.032932,0.094799,-0.65346,0.029855
4,0.005313,0.76513,-0.007981,-0.17421,0.49717,-0.023167,-0.21685,0.2462,-0.037609,0.13241,0.4768,-0.041671,0.24058,0.28236,-0.081894,-0.21623,0.062765,-0.11221,0.18679,0.41541,-0.26152,-0.076179,-0.000996,-0.037227,0.073356,0.001759,-0.035891,-0.094633,-0.32797,0.005356,0.093863,-0.31522,0.019479,-0.098001,-0.66268,0.033008,0.094794,-0.65342,0.029858
5,0.005374,0.76515,-0.007944,-0.17425,0.49724,-0.023138,-0.21684,0.2462,-0.037606,0.13237,0.47681,-0.041731,0.24057,0.28237,-0.081696,-0.21623,0.062777,-0.11221,0.18679,0.41555,-0.26132,-0.076201,-0.000988,-0.037254,0.073317,0.001774,-0.035995,-0.094309,-0.32788,0.005383,0.093544,-0.30654,0.01648,-0.09785,-0.6619,0.032929,0.094827,-0.65236,0.029915
6,0.005402,0.76513,-0.007918,-0.17426,0.49726,-0.023126,-0.21698,0.24668,-0.037353,0.13237,0.47686,-0.041717,0.24049,0.28231,-0.080989,-0.21623,0.062837,-0.11233,0.18676,0.41572,-0.26094,-0.07622,-0.000977,-0.03718,0.073305,0.001781,-0.035978,-0.094195,-0.32788,0.005395,0.093651,-0.30554,0.016428,-0.097707,-0.66165,0.033221,0.094863,-0.65247,0.030234
7,0.005351,0.76517,-0.008006,-0.17416,0.49706,-0.023343,-0.21702,0.24658,-0.037706,0.13236,0.47683,-0.04178,0.24088,0.2818,-0.080331,-0.21635,0.063044,-0.11253,0.1869,0.4156,-0.26112,-0.076218,-0.001009,-0.037224,0.073315,0.001735,-0.036048,-0.09474,-0.32735,0.005232,0.093749,-0.31355,0.019,-0.097748,-0.66135,0.033128,0.094816,-0.65277,0.029976
8,0.005357,0.76515,-0.008049,-0.17412,0.49701,-0.023401,-0.21707,0.24669,-0.037836,0.13233,0.4768,-0.041854,0.24093,0.28169,-0.080113,-0.21641,0.063166,-0.11264,0.18692,0.4156,-0.26118,-0.076228,-0.001021,-0.037228,0.07331,0.001718,-0.036089,-0.094698,-0.32715,0.005145,0.093645,-0.31318,0.018772,-0.097736,-0.66124,0.033085,0.094827,-0.65268,0.029976
9,0.005359,0.76513,-0.00811,-0.17408,0.49695,-0.023521,-0.21715,0.24682,-0.037982,0.1323,0.47678,-0.041928,0.24099,0.28159,-0.079907,-0.21646,0.063271,-0.11277,0.18695,0.41564,-0.26124,-0.07624,-0.001046,-0.037252,0.073306,0.001685,-0.036165,-0.09466,-0.327,0.005064,0.093536,-0.31251,0.018503,-0.097725,-0.66114,0.033075,0.094842,-0.65258,0.029976
