FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.014752,0.76151,0.031979,-0.15111,0.47349,0.019448,-0.1747,0.23836,0.018342,0.16633,0.47574,0.026089,0.18924,0.24026,-0.002733,-0.19932,0.046725,-0.052504,0.18958,0.021083,-0.092534,-0.071814,0.000791,-0.036714,0.074846,-0.006169,-0.037772,-0.12341,-0.35729,-0.046084,0.11918,-0.40645,-0.03011,-0.13032,-0.66042,-0.047399,0.12195,-0.70937,-0.055933
1,0.014988,0.76187,0.03255,-0.14911,0.47483,0.020193,-0.213,0.28532,-0.045492,0.16496,0.47579,0.015748,0.23282,0.29691,-0.05764,-0.24576,0.1488,-0.15589,0.24574,0.1551,-0.16587,-0.074211,-0.00023,-0.038749,0.072762,-0.006962,-0.040871,-0.12572,-0.35555,-0.0457,0.11626,-0.39762,-0.030692,-0.13034,-0.65867,-0.045392,0.11888,-0.70061,-0.056138
2,0.014808,0.76194,0.033253,-0.14834,0.47655,0.020213,-0.2162,0.29398,-0.051675,0.16379,0.47674,0.017191,0.23329,0.30304,-0.061677,-0.25362,0.17475,-0.19884,0.25331,0.17391,-0.2101,-0.074568,-0.000123,-0.03848,0.072721,-0.006689,-0.041043,-0.12637,-0.35454,-0.045274,0.11574,-0.39706,-0.030547,-0.13048,-0.65769,-0.045288,0.11907,-0.70006,-0.055996
3,0.014799,0.76158,0.034079,-0.14597,0.47917,0.020153,-0.22626,0.32949,-0.066092,0.16294,0.47741,0.01838,0.23683,0.33541,-0.068638,-0.26423,0.21747,-0.20126,0.26213,0.21929,-0.21481,-0.074835,0.000171,-0.038231,0.0727,-0.006555,-0.040885,-0.12709,-0.35231,-0.044509,0.11519,-0.3965,-0.030159,-0.13102,-0.65543,-0.043589,0.11943,-0.6995,-0.055271
4,0.014425,0.76139,0.036056,-0.1448,0.48092,0.019668,-0.23255,0.35089,-0.077601,0.16179,0.47851,0.019328,0.24207,0.34701,-0.083919,-0.27968,0.26407,-0.22807,0.28478,0.26966,-0.2413,-0.075084,0.000598,-0.03779,0.072787,-0.005854,-0.040914,-0.12731,-0.35117,-0.043687,0.11448,-0.39517,-0.029827,-0.1309,-0.65429,-0.042522,0.11711,-0.69836,-0.04929
5,0.010566,0.76076,0.039639,-0.14277,0.48581,0.017621,-0.26554,0.46867,-0.1157,0.15252,0.488,0.011083,0.27249,0.45051,-0.12241,-0.32325,0.44955,-0.30062,0.31016,0.43838,-0.34761,-0.075896,0.002309,-0.032194,0.073458,-0.00345,-0.040772,-0.12578,-0.34679,-0.041879,0.11421,-0.39644,-0.027708,-0.1271,-0.64981,-0.037852,0.12058,-0.69941,-0.052601
6,0.009817,0.76112,0.040654,-0.14283,0.4899,0.016476,-0.28446,0.52834,-0.14811,0.15088,0.49395,0.009482,0.27979,0.51272,-0.14062,-0.33818,0.57248,-0.35563,0.31051,0.55998,-0.3735,-0.07616,0.00337,-0.031526,0.07334,-0.001544,-0.040208,-0.12581,-0.345,-0.041683,0.11287,-0.39376,-0.027011,-0.1269,-0.648,-0.037098,0.12053,-0.69673,-0.051438
7,0.009512,0.76321,0.036965,-0.14975,0.50074,0.014612,-0.26143,0.54379,-0.093176,0.15332,0.5004,0.011107,0.25948,0.53062,-0.10173,-0.29972,0.60249,-0.23884,0.28129,0.59228,-0.25611,-0.076436,0.009977,-0.034831,0.071807,0.004986,-0.038482,-0.12603,-0.3466,-0.042165,0.11329,-0.3927,-0.027463,-0.12792,-0.64959,-0.037894,0.11925,-0.69575,-0.05047
8,0.008415,0.76413,0.036937,-0.15041,0.50759,0.013658,-0.26561,0.58744,-0.093332,0.15189,0.50589,0.01017,0.26019,0.57192,-0.10255,-0.30288,0.67986,-0.23892,0.28218,0.66794,-0.25609,-0.076767,0.013253,-0.034886,0.071248,0.008532,-0.038448,-0.12604,-0.34567,-0.04188,0.11303,-0.39174,-0.027041,-0.1275,-0.64865,-0.036936,0.1192,-0.69481,-0.049756
9,0.007176,0.7658,0.036905,-0.1514,0.51531,0.01281,-0.26874,0.63016,-0.093412,0.1505,0.51236,0.009317,0.26019,0.61368,-0.10255,-0.30389,0.75455,-0.23894,0.28218,0.73997,-0.25609,-0.077083,0.017401,-0.034881,0.070725,0.012929,-0.038112,-0.12598,-0.34448,-0.041699,0.11284,-0.39033,-0.02665,-0.12702,-0.64743,-0.036078,0.1193,-0.69342,-0.049313
10,0.006348,0.76761,0.036814,-0.15243,0.52258,0.012253,-0.26874,0.66023,-0.093412,0.15013,0.51809,0.008935,0.26019,0.6447,-0.10255,-0.30417,0.80907,-0.23729,0.28213,0.79472,-0.25438,-0.07734,0.021498,-0.034888,0.070162,0.017188,-0.037934,-0.1259,-0.34378,-0.041697,0.11266,-0.38906,-0.026514,-0.12689,-0.64672,-0.035728,0.11937,-0.69213,-0.04915
