FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.002858,0.62465,0.037574,-0.15096,0.43663,0.014559,-0.20938,0.63385,-0.003876,0.15408,0.45403,0.029752,0.24591,0.63882,0.007935,-0.24293,0.83497,0.003744,0.28364,0.83514,0.010723,-0.060899,-0.001654,-0.033421,0.06525,0.00359,-0.035672,-0.12606,-0.35977,-0.066967,0.12531,-0.35634,-0.064014,-0.19778,-0.78707,-0.059155,0.17423,-0.7926,-0.044102
1,-0.002823,0.62469,0.037799,-0.15145,0.4365,0.014712,-0.20947,0.63384,-0.004058,0.1541,0.45351,0.030193,0.24571,0.63843,0.009054,-0.24313,0.83503,0.002625,0.28375,0.83502,0.011476,-0.061136,-0.002001,-0.033306,0.065002,0.003174,-0.03528,-0.12616,-0.36014,-0.067048,0.12527,-0.35672,-0.063892,-0.19782,-0.78688,-0.05931,0.17427,-0.79288,-0.043909
2,-0.002791,0.62468,0.037992,-0.15213,0.43641,0.015123,-0.20973,0.63387,-0.004125,0.1541,0.45323,0.030497,0.24567,0.63819,0.009862,-0.24325,0.83515,0.001805,0.28382,0.83508,0.012051,-0.061342,-0.002291,-0.033025,0.064863,0.002933,-0.034994,-0.12627,-0.36044,-0.06702,0.12525,-0.35695,-0.063786,-0.19878,-0.78883,-0.059404,0.17432,-0.79217,-0.044101
3,-0.002897,0.62492,0.038354,-0.15042,0.43958,0.017874,-0.20992,0.63642,-0.003641,0.15427,0.45387,0.030699,0.24599,0.63874,0.009957,-0.24381,0.83769,0.00151,0.28385,0.83513,0.012506,-0.061419,-0.002078,-0.032442,0.064816,0.003037,-0.034883,-0.12631,-0.36025,-0.06698,0.12528,-0.35683,-0.063703,-0.19902,-0.78914,-0.059427,0.17446,-0.79239,-0.043908
4,-0.002867,0.62471,0.0389,-0.15005,0.44729,0.026583,-0.21162,0.64315,-0.002099,0.15465,0.45579,0.031105,0.24427,0.64166,0.010037,-0.24592,0.84442,0.001878,0.28357,0.83464,0.012467,-0.060961,-0.001131,-0.031105,0.064948,0.003831,-0.034563,-0.12588,-0.35933,-0.066783,0.1255,-0.35605,-0.063661,-0.19914,-0.7899,-0.059208,0.17501,-0.79223,-0.044042
5,-0.002807,0.62464,0.0396,-0.14953,0.4471,0.027007,-0.21151,0.64282,-0.001934,0.15476,0.45645,0.031489,0.24469,0.64216,0.010007,-0.24678,0.84322,0.009133,0.28353,0.83469,0.012591,-0.060294,-0.000989,-0.029852,0.065402,0.004187,-0.034085,-0.12555,-0.35914,-0.066316,0.12567,-0.35575,-0.063412,-0.19912,-0.79086,-0.058999,0.17516,-0.79235,-0.043625
6,-0.002815,0.6246,0.039954,-0.15143,0.44397,0.025874,-0.21145,0.6404,-0.001878,0.15465,0.45572,0.031745,0.24483,0.6413,0.00964,-0.24646,0.84087,0.00908,0.28346,0.83469,0.012311,-0.059945,-0.001368,-0.029145,0.065629,0.004199,-0.034018,-0.1254,-0.35948,-0.066162,0.12586,-0.35574,-0.063201,-0.19912,-0.79091,-0.059134,0.17525,-0.79226,-0.04362
7,-0.002992,0.62452,0.040872,-0.15164,0.44319,0.025999,-0.2123,0.63937,0.00052,0.15424,0.45496,0.0319,0.24462,0.64045,0.008932,-0.24757,0.83997,0.00952,0.2831,0.8353,0.011202,-0.059437,-0.001561,-0.028235,0.066054,0.004285,-0.033706,-0.12514,-0.3596,-0.065836,0.12613,-0.35566,-0.06247,-0.19916,-0.79116,-0.058974,0.17552,-0.79214,-0.043448
8,-0.003052,0.62446,0.041594,-0.15161,0.44394,0.027503,-0.21293,0.63991,0.001816,0.15421,0.45515,0.032195,0.24441,0.64075,0.008957,-0.24842,0.84042,0.010814,0.28287,0.83539,0.010971,-0.05905,-0.001503,-0.027226,0.066326,0.00447,-0.033296,-0.12493,-0.35953,-0.065577,0.12634,-0.35548,-0.06203,-0.19932,-0.79156,-0.058881,0.17572,-0.79194,-0.043285
9,-0.003136,0.62436,0.042397,-0.15147,0.44459,0.028354,-0.2134,0.64031,0.002959,0.15415,0.45535,0.032542,0.2443,0.64091,0.008926,-0.24905,0.84087,0.012277,0.2826,0.8355,0.010659,-0.058673,-0.001402,-0.026327,0.066628,0.004645,-0.032818,-0.12471,-0.35941,-0.06532,0.12656,-0.35533,-0.061515,-0.19947,-0.79182,-0.058777,0.17586,-0.79169,-0.04312
10,-0.00323,0.62425,0.043168,-0.15153,0.4448,0.029,-0.21385,0.6404,0.004087,0.15408,0.45546,0.032879,0.24416,0.64101,0.00887,-0.24964,0.84094,0.013013,0.28232,0.83557,0.010303,-0.058382,-0.001304,-0.025546,0.066867,0.004769,-0.032366,-0.12453,-0.35931,-0.065034,0.12678,-0.3552,-0.06098,-0.19959,-0.79183,-0.058654,0.17599,-0.79146,-0.042981
11,-0.00335,0.62415,0.044101,-0.15181,0.44482,0.029525,-0.2143,0.6404,0.005185,0.15393,0.45546,0.033298,0.24401,0.64101,0.008858,-0.2503,0.84094,0.013866,0.28201,0.83562,0.009927,-0.058149,-0.001255,-0.024726,0.067065,0.004875,-0.03175,-0.12438,-0.35925,-0.064651,0.12697,-0.35509,-0.060359,-0.19972,-0.79189,-0.058545,0.1761,-0.7912,-0.042832
12,-0.003478,0.62405,0.044999,-0.15215,0.44436,0.029879,-0.21475,0.6401,0.006196,0.15374,0.45534,0.033745,0.2439,0.64088,0.008854,-0.25096,0.84063,0.014677,0.2817,0.83572,0.009633,-0.057999,-0.001302,-0.023997,0.067209,0.004922,-0.031123,-0.12428,-0.35927,-0.06428,0.12715,-0.35504,-0.059743,-0.19972,-0.79189,-0.058381,0.17621,-0.79088,-0.042686
13,-0.00361,0.62396,0.045834,-0.15252,0.44389,0.029994,-0.21521,0.63981,0.007053,0.15356,0.45516,0.034187,0.24371,0.64075,0.008848,-0.25161,0.8403,0.015342,0.28137,0.83574,0.009431,-0.057928,-0.001371,-0.023345,0.067283,0.004922,-0.030452,-0.12423,-0.35934,-0.063936,0.12726,-0.35504,-0.05919,-0.19987,-0.79189,-0.058192,0.17626,-0.79057,-0.042538
14,-0.003747,0.62387,0.046646,-0.15287,0.44362,0.030204,-0.21567,0.6396,0.007842,0.15336,0.45502,0.034617,0.24348,0.64063,0.008841,-0.25197,0.84009,0.01595,0.28108,0.83574,0.009421,-0.057918,-0.001425,-0.022741,0.067284,0.004922,-0.02979,-0.12421,-0.35938,-0.063593,0.12734,-0.35504,-0.058653,-0.20003,-0.79189,-0.057991,0.17628,-0.79046,-0.042376
15,-0.003891,0.62379,0.04734,-0.1532,0.44407,0.030762,-0.21578,0.63984,0.007889,0.15319,0.45492,0.035013,0.24322,0.64066,0.008939,-0.25223,0.84033,0.016283,0.28086,0.83574,0.009414,-0.05793,-0.001389,-0.022341,0.067265,0.004922,-0.029193,-0.12423,-0.35935,-0.063203,0.12734,-0.35504,-0.058155,-0.2002,-0.79108,-0.057637,0.1763,-0.79035,-0.042257
16,-0.004068,0.6237,0.048024,-0.15361,0.44464,0.031315,-0.21587,0.64018,0.007937,0.15303,0.4548,0.035409,0.24292,0.64075,0.009199,-0.25247,0.84068,0.016608,0.28064,0.83574,0.009408,-0.057942,-0.001301,-0.021978,0.067244,0.004942,-0.028524,-0.12424,-0.35926,-0.062822,0.12732,-0.35501,-0.057607,-0.20037,-0.7904,-0.057297,0.1763,-0.79025,-0.042148
17,-0.004242,0.62361,0.048649,-0.15394,0.44499,0.03148,-0.21599,0.64048,0.007933,0.15289,0.4547,0.035779,0.2426,0.6409,0.009547,-0.25272,0.84103,0.01675,0.28042,0.83568,0.0094,-0.05795,-0.001277,-0.021703,0.067223,0.004924,-0.027866,-0.12425,-0.35925,-0.062459,0.12731,-0.35502,-0.057071,-0.20051,-0.7897,-0.056998,0.1763,-0.79025,-0.04203
18,-0.004401,0.62355,0.049158,-0.15453,0.44476,0.031341,-0.21617,0.64044,0.007899,0.15273,0.45456,0.036087,0.24185,0.64104,0.010185,-0.25315,0.84093,0.016782,0.28021,0.83557,0.009586,-0.058064,-0.001292,-0.021434,0.067103,0.004814,-0.027257,-0.12428,-0.35928,-0.062109,0.12729,-0.35511,-0.056526,-0.20059,-0.78922,-0.056685,0.17629,-0.79007,-0.041916
19,-0.004544,0.62355,0.049564,-0.15502,0.44504,0.031307,-0.21647,0.64071,0.007875,0.15263,0.45475,0.036347,0.24105,0.64126,0.010725,-0.25343,0.84112,0.016773,0.28003,0.83557,0.009564,-0.058232,-0.00123,-0.021162,0.066902,0.004873,-0.02655,-0.12432,-0.35923,-0.061815,0.12723,-0.35506,-0.055962,-0.20069,-0.78842,-0.056387,0.17627,-0.78988,-0.041798
20,-0.00466,0.62355,0.049773,-0.15583,0.44491,0.030765,-0.21677,0.64067,0.007711,0.15255,0.45491,0.036476,0.24019,0.64147,0.011225,-0.25366,0.84109,0.016766,0.27986,0.83557,0.009574,-0.058449,-0.001205,-0.020967,0.066683,0.004889,-0.02597,-0.12441,-0.35921,-0.061611,0.12715,-0.35503,-0.055456,-0.20076,-0.78746,-0.056088,0.17626,-0.78979,-0.041653
