FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.030489,0.79884,0.01195,-0.19824,0.52089,-0.03852,-0.2563,0.2471,-0.048563,0.15116,0.52615,-0.04633,0.22133,0.25116,-0.055223,-0.23661,0.031392,-0.13607,0.23048,0.035955,-0.14583,-0.064665,0.000109,-0.047217,0.06332,0.00053,-0.046232,-0.12888,-0.43087,-0.040002,0.12408,-0.56705,-0.015854,-0.15731,-0.8316,-0.038448,0.14141,-0.88317,-0.069438
1,-0.030333,0.79876,0.011881,-0.19822,0.52057,-0.038917,-0.25793,0.24358,-0.045903,0.15121,0.52615,-0.04627,0.22171,0.2503,-0.053637,-0.24342,0.02456,-0.12422,0.23271,0.033554,-0.13952,-0.064742,3.2e-05,-0.047243,0.063152,0.00055,-0.046359,-0.1296,-0.45858,-0.034229,0.12409,-0.56708,-0.015814,-0.15781,-0.83107,-0.038579,0.14071,-0.88527,-0.068481
2,-0.030385,0.79863,0.011663,-0.19834,0.52048,-0.03954,-0.25854,0.24313,-0.045345,0.15125,0.52615,-0.046393,0.22244,0.24908,-0.051776,-0.24454,0.023201,-0.12061,0.23377,0.032254,-0.13731,-0.06484,0.000103,-0.047634,0.063071,0.000643,-0.046451,-0.12936,-0.44948,-0.035936,0.124,-0.56669,-0.016078,-0.15723,-0.83115,-0.037942,0.14026,-0.88597,-0.067199
3,-0.030361,0.79795,0.011328,-0.19878,0.52055,-0.039631,-0.25932,0.24253,-0.04445,0.15114,0.52575,-0.046866,0.22256,0.24903,-0.051296,-0.24551,0.022045,-0.11774,0.23429,0.031616,-0.13499,-0.065171,0.000266,-0.048075,0.062729,0.001059,-0.0469,-0.12942,-0.44378,-0.038082,0.12419,-0.56886,-0.016598,-0.1574,-0.82934,-0.036092,0.14015,-0.88614,-0.066443
4,-0.030351,0.79765,0.011367,-0.19911,0.52071,-0.039898,-0.26015,0.24163,-0.042695,0.15112,0.5256,-0.046976,0.22271,0.24899,-0.05049,-0.24595,0.021072,-0.11559,0.23442,0.030811,-0.13175,-0.065358,0.000382,-0.048197,0.062425,0.000888,-0.046631,-0.1304,-0.48061,-0.031533,0.12407,-0.56819,-0.016595,-0.1575,-0.82871,-0.035138,0.14015,-0.88665,-0.06699
5,-0.030408,0.79475,0.012092,-0.19929,0.51727,-0.039755,-0.2606,0.23773,-0.041804,0.15088,0.52171,-0.046777,0.22324,0.24298,-0.049404,-0.24642,0.017004,-0.11403,0.2343,0.024916,-0.13107,-0.065382,-0.003111,-0.04828,0.062357,-0.002637,-0.046874,-0.1306,-0.43437,-0.044535,0.12434,-0.57238,-0.017522,-0.15748,-0.8325,-0.035828,0.14005,-0.89006,-0.067725
6,-0.030538,0.7949,0.011823,-0.19927,0.51753,-0.040154,-0.26085,0.2374,-0.041343,0.15088,0.52161,-0.046748,0.22316,0.24319,-0.048923,-0.24646,0.016638,-0.11336,0.234,0.025152,-0.13071,-0.065438,-0.00314,-0.048346,0.062309,-0.002665,-0.046919,-0.13058,-0.48001,-0.035291,0.12409,-0.57115,-0.017789,-0.15756,-0.83039,-0.034725,0.1405,-0.8904,-0.068637
7,-0.030659,0.79595,0.011568,-0.19988,0.52007,-0.039458,-0.26083,0.24282,-0.041809,0.15079,0.52294,-0.046501,0.22235,0.24771,-0.049189,-0.24316,0.023471,-0.11909,0.23039,0.030778,-0.13562,-0.065666,-0.000504,-0.048238,0.062132,-0.000227,-0.046624,-0.13159,-0.4489,-0.037017,0.12497,-0.56497,-0.017363,-0.15858,-0.83008,-0.036504,0.14099,-0.88525,-0.067321
8,-0.030768,0.79562,0.011514,-0.20024,0.52,-0.039456,-0.2611,0.24282,-0.04147,0.15065,0.52253,-0.0465,0.22235,0.24771,-0.048856,-0.24316,0.023471,-0.11909,0.22921,0.030778,-0.13561,-0.065812,-0.000589,-0.048237,0.062099,-0.000235,-0.046624,-0.13251,-0.45288,-0.036008,0.1257,-0.56361,-0.017368,-0.15972,-0.83041,-0.036511,0.1415,-0.88508,-0.066894
9,-0.030897,0.79531,0.011455,-0.20059,0.51987,-0.039454,-0.26135,0.24338,-0.041344,0.1505,0.52208,-0.046499,0.22227,0.24773,-0.048606,-0.24225,0.024519,-0.11968,0.22753,0.03122,-0.13625,-0.06596,-0.000717,-0.048236,0.062051,-0.000268,-0.046549,-0.13336,-0.45414,-0.035528,0.12652,-0.56228,-0.017373,-0.16098,-0.83057,-0.036054,0.14232,-0.88479,-0.066624
