FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.042912,0.75793,-0.021495,-0.20808,0.50114,-0.035821,-0.25555,0.29509,-0.12384,0.13456,0.50342,-0.043696,0.2027,0.31073,-0.15001,-0.24763,0.0844,-0.30686,0.2443,0.11109,-0.31948,-0.063859,-0.003023,-0.034634,0.059283,0.002759,-0.032157,-0.12287,-0.36092,-0.049409,0.1214,-0.35255,-0.033589,-0.16381,-0.86209,-0.024181,0.19014,-0.89872,-0.028297
1,-0.041641,0.75778,-0.015418,-0.20471,0.50169,-0.03631,-0.26774,0.31827,-0.16133,0.13307,0.50591,-0.042304,0.20727,0.33332,-0.17602,-0.25105,0.13183,-0.39816,0.22878,0.1782,-0.39559,-0.064057,-0.003243,-0.033085,0.059253,0.003033,-0.030986,-0.12217,-0.36128,-0.047868,0.12176,-0.35222,-0.032553,-0.16411,-0.86253,-0.024861,0.19062,-0.90053,-0.029514
2,-0.040943,0.75795,-0.008865,-0.20162,0.50174,-0.03463,-0.27586,0.34272,-0.18604,0.13097,0.50806,-0.039353,0.20985,0.36114,-0.20011,-0.25986,0.21874,-0.43425,0.22499,0.25129,-0.4493,-0.064034,-0.002998,-0.03182,0.0595,0.003326,-0.029258,-0.12162,-0.36107,-0.045997,0.12187,-0.35204,-0.031615,-0.16423,-0.86239,-0.024577,0.19326,-0.89943,-0.022383
3,-0.0401,0.75872,-0.002135,-0.1943,0.50695,-0.02836,-0.27547,0.41046,-0.22452,0.12946,0.51037,-0.036154,0.21927,0.40513,-0.22282,-0.29867,0.33164,-0.43792,0.21973,0.34308,-0.47122,-0.063956,-0.002355,-0.030504,0.059775,0.004122,-0.026898,-0.12135,-0.36049,-0.044992,0.12528,-0.35051,-0.027983,-0.16441,-0.86189,-0.025237,0.19288,-0.89972,-0.021932
4,-0.038916,0.75876,0.002118,-0.18745,0.50526,-0.022857,-0.27257,0.41061,-0.21817,0.12768,0.51365,-0.03237,0.22131,0.45726,-0.23778,-0.29596,0.33046,-0.43105,0.22223,0.44818,-0.46622,-0.062873,-0.000978,-0.028777,0.060638,0.004639,-0.025982,-0.12104,-0.35912,-0.044805,0.12389,-0.35063,-0.028955,-0.16408,-0.86047,-0.024266,0.16595,-0.9015,0.02438
5,-0.038294,0.75906,0.005076,-0.18567,0.50576,-0.019798,-0.29755,0.4868,-0.223,0.12709,0.51609,-0.029019,0.21219,0.51335,-0.24556,-0.28449,0.44089,-0.44678,0.21977,0.52563,-0.47352,-0.062407,-0.000302,-0.027997,0.06106,0.00525,-0.02576,-0.12086,-0.35846,-0.044799,0.1241,-0.35012,-0.02915,-0.16531,-0.8598,-0.025817,0.18275,-0.90532,-0.001151
6,-0.037556,0.75372,0.008981,-0.18408,0.50324,-0.015604,-0.28047,0.51885,-0.2269,0.12651,0.5166,-0.023217,0.21015,0.55548,-0.26101,-0.26349,0.57465,-0.52659,0.20314,0.64,-0.53145,-0.061763,-0.003399,-0.026723,0.061662,0.002002,-0.025188,-0.1205,-0.36157,-0.045491,0.12399,-0.35359,-0.030118,-0.16508,-0.86296,-0.027619,0.18247,-0.9133,-0.007892
7,-0.036919,0.75845,0.004923,-0.18447,0.51855,-0.015918,-0.27495,0.5729,-0.19967,0.1254,0.53108,-0.024073,0.20516,0.60137,-0.2105,-0.26546,0.65516,-0.40594,0.19926,0.71138,-0.41237,-0.062358,0.006566,-0.03183,0.061219,0.011457,-0.029241,-0.11957,-0.35192,-0.04843,0.12289,-0.34418,-0.032948,-0.16437,-0.85316,-0.02801,0.18378,-0.90408,-0.020593
8,-0.036257,0.75945,0.005202,-0.18295,0.52479,-0.013991,-0.27495,0.61338,-0.19967,0.12452,0.53865,-0.022091,0.20405,0.64299,-0.21043,-0.26762,0.73205,-0.4058,0.19293,0.78976,-0.41046,-0.062138,0.010724,-0.032147,0.06151,0.015232,-0.029399,-0.11905,-0.34791,-0.048879,0.12286,-0.34049,-0.033408,-0.16428,-0.84915,-0.0287,0.18377,-0.90462,-0.020724
9,-0.035699,0.76099,0.005164,-0.18215,0.53122,-0.01266,-0.27468,0.65448,-0.19862,0.12393,0.54627,-0.020529,0.20222,0.68077,-0.20876,-0.26883,0.81104,-0.39349,0.18753,0.85813,-0.39735,-0.061908,0.015596,-0.03278,0.0617,0.019511,-0.029761,-0.11845,-0.34318,-0.049559,0.12279,-0.33642,-0.034058,-0.16409,-0.84442,-0.029745,0.18376,-0.90525,-0.020807
