FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.011487,0.75627,0.02681,-0.13945,0.46522,0.028873,-0.17209,0.20723,0.034729,0.16789,0.45819,0.023903,0.18942,0.20651,0.037493,-0.20083,0.004776,-0.032781,0.20433,0.005493,-0.040052,-0.070737,0.000159,-0.03341,0.074655,-0.005639,-0.034808,-0.1209,-0.38175,-0.044154,0.11944,-0.41373,-0.028685,-0.12414,-0.74107,-0.042455,0.12335,-0.74367,-0.053088
1,0.011365,0.75608,0.026535,-0.13814,0.46569,0.027619,-0.17255,0.20724,0.034657,0.16399,0.45728,0.026708,0.18914,0.20661,0.036746,-0.19801,0.005843,-0.037885,0.20164,0.005115,-0.043721,-0.071221,2.4e-05,-0.033351,0.074118,-0.005866,-0.03449,-0.12142,-0.38475,-0.043427,0.11898,-0.41502,-0.028494,-0.12441,-0.7398,-0.044276,0.12409,-0.74449,-0.054056
2,0.011268,0.75586,0.026725,-0.14649,0.4621,0.036905,-0.175,0.20894,0.034512,0.16048,0.45663,0.029467,0.19063,0.20899,0.03327,-0.21519,0.014003,-0.049182,0.20083,0.002447,-0.053979,-0.072049,-0.000208,-0.032596,0.073451,-0.005872,-0.034316,-0.12181,-0.38415,-0.042724,0.11871,-0.41582,-0.028105,-0.12434,-0.7407,-0.044431,0.12365,-0.74455,-0.053449
3,0.011148,0.75559,0.027045,-0.14729,0.46174,0.037609,-0.18105,0.21179,0.028407,0.1601,0.45643,0.0307,0.19296,0.21349,0.030012,-0.22376,0.021163,-0.064366,0.20253,0.006462,-0.065252,-0.072183,-0.000273,-0.032744,0.073266,-0.00594,-0.034183,-0.122,-0.38436,-0.042323,0.11865,-0.41578,-0.028066,-0.12462,-0.74202,-0.044137,0.12339,-0.74517,-0.053286
4,0.012284,0.7444,0.032296,-0.14718,0.45075,0.041087,-0.19012,0.21602,0.018944,0.16529,0.44643,0.03111,0.19654,0.21955,0.022469,-0.23419,0.029571,-0.08205,0.21599,0.033941,-0.088828,-0.072662,-0.010774,-0.03204,0.07279,-0.01675,-0.033195,-0.12431,-0.38914,-0.042641,0.11688,-0.42491,-0.029032,-0.12612,-0.75283,-0.046203,0.1209,-0.75586,-0.056126
5,0.012168,0.74393,0.033544,-0.14717,0.45074,0.041082,-0.20118,0.23126,0.006023,0.16713,0.44737,0.029802,0.20533,0.23466,0.011432,-0.24888,0.052113,-0.1068,0.21879,0.044799,-0.093025,-0.072706,-0.010793,-0.031939,0.072799,-0.016728,-0.033158,-0.12447,-0.38916,-0.042354,0.11665,-0.42136,-0.028924,-0.12609,-0.75333,-0.047218,0.12133,-0.75648,-0.056196
6,0.012293,0.74379,0.035236,-0.14711,0.451,0.041358,-0.21399,0.24876,-0.004752,0.16308,0.44723,0.032179,0.21599,0.23822,0.003509,-0.2671,0.082356,-0.13447,0.23543,0.067748,-0.13117,-0.072868,-0.010838,-0.031866,0.072812,-0.016716,-0.033096,-0.12542,-0.38588,-0.040964,0.11598,-0.41966,-0.028061,-0.12618,-0.75106,-0.046327,0.12126,-0.75639,-0.05647
7,0.01201,0.74472,0.039371,-0.14612,0.4595,0.040304,-0.2431,0.30797,-0.042034,0.16125,0.45541,0.029893,0.24323,0.28908,-0.04102,-0.30332,0.19725,-0.19681,0.26682,0.18883,-0.20358,-0.073028,-0.005868,-0.030085,0.073679,-0.011203,-0.032179,-0.12452,-0.37998,-0.039636,0.11554,-0.41602,-0.027087,-0.12513,-0.7453,-0.042579,0.12037,-0.75501,-0.053201
8,0.011878,0.74472,0.041557,-0.14637,0.45982,0.040291,-0.25647,0.34091,-0.055989,0.1606,0.45646,0.029858,0.25526,0.31963,-0.058214,-0.31844,0.26011,-0.21889,0.27999,0.25244,-0.22891,-0.073087,-0.005868,-0.028993,0.07364,-0.011203,-0.031454,-0.12458,-0.37902,-0.03886,0.11507,-0.41602,-0.026607,-0.12515,-0.74526,-0.041892,0.12017,-0.75501,-0.052663
9,0.011784,0.74472,0.043131,-0.14659,0.4606,0.040279,-0.26796,0.37566,-0.067391,0.16001,0.45824,0.029826,0.26642,0.35238,-0.073614,-0.33191,0.32832,-0.23774,0.29144,0.31977,-0.25024,-0.073138,-0.005868,-0.028028,0.073673,-0.011203,-0.030792,-0.12462,-0.37771,-0.038092,0.11483,-0.41585,-0.026149,-0.12511,-0.74526,-0.040997,0.12013,-0.75501,-0.051937
10,0.011698,0.74472,0.044532,-0.14667,0.46255,0.040274,-0.27813,0.41667,-0.076623,0.1598,0.46101,0.029654,0.27616,0.39158,-0.087044,-0.34286,0.40523,-0.25251,0.30201,0.39561,-0.26926,-0.073184,-0.005567,-0.027164,0.073858,-0.01065,-0.030155,-0.12466,-0.37641,-0.037325,0.11461,-0.41557,-0.025682,-0.12505,-0.74525,-0.040066,0.12009,-0.75501,-0.051242
11,0.011577,0.74479,0.045704,-0.1467,0.46649,0.039724,-0.28648,0.45861,-0.083729,0.15955,0.46567,0.029138,0.28417,0.43621,-0.098308,-0.35089,0.48241,-0.26182,0.31041,0.47439,-0.28155,-0.073186,-0.003576,-0.02634,0.07406,-0.008372,-0.029583,-0.1247,-0.37442,-0.036606,0.11447,-0.41385,-0.02508,-0.12485,-0.74402,-0.038901,0.12004,-0.75467,-0.050184
12,0.011309,0.74612,0.046452,-0.1468,0.47202,0.038667,-0.29037,0.49928,-0.084799,0.1589,0.47153,0.028594,0.28921,0.47943,-0.10424,-0.35422,0.55825,-0.262,0.31561,0.55236,-0.28417,-0.073126,-0.000136,-0.025658,0.074314,-0.004587,-0.029144,-0.12449,-0.37261,-0.036058,0.11441,-0.41168,-0.024595,-0.12447,-0.74189,-0.037682,0.12015,-0.75307,-0.048778
13,0.011068,0.74752,0.046439,-0.14705,0.47821,0.037524,-0.29037,0.53648,-0.084799,0.15833,0.47726,0.028159,0.29186,0.52185,-0.10481,-0.35422,0.62727,-0.262,0.31646,0.62024,-0.28413,-0.073044,0.003556,-0.025193,0.074497,-0.000611,-0.028846,-0.12423,-0.37126,-0.035653,0.11439,-0.40964,-0.024221,-0.12411,-0.73996,-0.036833,0.12029,-0.75147,-0.047874
14,0.010805,0.74893,0.046425,-0.14746,0.48495,0.036533,-0.29037,0.57227,-0.084799,0.15789,0.48338,0.027587,0.29186,0.56473,-0.10481,-0.35422,0.69149,-0.262,0.31648,0.68729,-0.28412,-0.072932,0.007422,-0.024922,0.074588,0.003639,-0.028779,-0.12378,-0.37019,-0.035355,0.11438,-0.40762,-0.023906,-0.12377,-0.7379,-0.035883,0.12046,-0.74992,-0.047253
15,0.010508,0.75042,0.04641,-0.14788,0.49195,0.035588,-0.29037,0.60024,-0.084799,0.15773,0.48946,0.026943,0.29186,0.59757,-0.10481,-0.35425,0.74524,-0.26134,0.31648,0.74362,-0.28412,-0.072731,0.0116,-0.024911,0.074607,0.008041,-0.028778,-0.12329,-0.36912,-0.035091,0.11437,-0.40566,-0.023717,-0.12346,-0.73594,-0.035029,0.12064,-0.74855,-0.046543
16,0.010216,0.75217,0.046313,-0.14769,0.49882,0.034691,-0.28948,0.62871,-0.081051,0.15754,0.49528,0.02635,0.29186,0.62556,-0.10481,-0.35211,0.78938,-0.2518,0.31595,0.78633,-0.27433,-0.072494,0.015703,-0.024899,0.074658,0.012348,-0.028775,-0.12287,-0.36782,-0.035069,0.11444,-0.40348,-0.023675,-0.12334,-0.73492,-0.034852,0.12113,-0.74717,-0.045874
17,0.009918,0.75436,0.045577,-0.14764,0.50627,0.033793,-0.28777,0.65418,-0.075184,0.15721,0.50116,0.025852,0.2913,0.65252,-0.10201,-0.34711,0.82949,-0.23659,0.31512,0.82772,-0.25878,-0.072232,0.020013,-0.024885,0.074708,0.016831,-0.028772,-0.12245,-0.36657,-0.035046,0.11464,-0.40136,-0.023664,-0.12324,-0.73404,-0.034846,0.12154,-0.74561,-0.045543
18,0.009744,0.75694,0.044307,-0.1476,0.51369,0.033243,-0.28369,0.67849,-0.068246,0.15691,0.50698,0.025122,0.28853,0.68062,-0.094789,-0.33885,0.8647,-0.21523,0.31069,0.86318,-0.23676,-0.071945,0.024373,-0.024983,0.074837,0.02133,-0.028953,-0.12203,-0.36534,-0.035024,0.11484,-0.39933,-0.023653,-0.12317,-0.73279,-0.034473,0.12177,-0.74428,-0.045471
19,0.009592,0.76004,0.042483,-0.14759,0.52133,0.033055,-0.27814,0.69922,-0.059711,0.15624,0.51241,0.024415,0.28422,0.70236,-0.086008,-0.33022,0.89106,-0.19196,0.30513,0.89161,-0.21355,-0.071644,0.028705,-0.025622,0.074973,0.025638,-0.029457,-0.12149,-0.36412,-0.035028,0.11518,-0.3973,-0.023635,-0.12319,-0.73212,-0.034132,0.12198,-0.74324,-0.04546
20,0.009655,0.76152,0.040965,-0.14753,0.52724,0.033054,-0.27291,0.71761,-0.051212,0.15576,0.51592,0.024019,0.28013,0.71876,-0.077224,-0.3226,0.91462,-0.17073,0.30005,0.9167,-0.19069,-0.071375,0.03155,-0.02652,0.075117,0.028412,-0.030225,-0.12115,-0.36356,-0.035153,0.11539,-0.39672,-0.02368,-0.1232,-0.73212,-0.033923,0.12199,-0.74324,-0.045367
21,0.009708,0.76321,0.039466,-0.14697,0.5333,0.033076,-0.26781,0.73424,-0.042313,0.15534,0.51898,0.02361,0.27584,0.73435,-0.067393,-0.31442,0.93492,-0.14728,0.29512,0.93678,-0.16652,-0.071018,0.034418,-0.027398,0.075273,0.031029,-0.031115,-0.1208,-0.36294,-0.035424,0.11559,-0.39628,-0.023809,-0.12321,-0.73212,-0.03372,0.12206,-0.74324,-0.045364
