FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.002886,0.76039,-0.01273,-0.18336,0.49557,-0.02054,-0.23071,0.25038,-0.034709,0.16674,0.5046,-0.015172,0.21457,0.2817,-0.071924,-0.22171,0.06837,-0.11142,0.11097,0.35873,-0.26694,-0.076399,-0.000725,-0.037315,0.07265,0.001905,-0.035439,-0.098361,-0.32843,0.001295,0.097922,-0.33864,0.014449,-0.10993,-0.64208,0.042359,0.097133,-0.64628,0.045614
1,-0.002872,0.76041,-0.012732,-0.18347,0.49569,-0.020377,-0.23075,0.25046,-0.03468,0.16674,0.50462,-0.01517,0.21442,0.28131,-0.072121,-0.22171,0.068325,-0.11151,0.10997,0.35811,-0.26729,-0.076405,-0.000722,-0.037302,0.072645,0.001904,-0.035428,-0.097864,-0.32949,0.001508,0.097892,-0.33876,0.014602,-0.10976,-0.6425,0.042346,0.09716,-0.64631,0.045809
2,-0.002837,0.76035,-0.012778,-0.18347,0.49567,-0.020373,-0.23078,0.25048,-0.034728,0.16679,0.50462,-0.015201,0.21421,0.28113,-0.072413,-0.22173,0.068352,-0.1115,0.11006,0.35827,-0.26728,-0.076415,-0.000627,-0.037364,0.072642,0.001935,-0.035461,-0.097894,-0.32912,0.001488,0.097922,-0.33864,0.014527,-0.10973,-0.64243,0.042354,0.097192,-0.64621,0.045766
3,-0.002825,0.76036,-0.012802,-0.18348,0.49573,-0.020364,-0.23077,0.25045,-0.034714,0.16685,0.50459,-0.01529,0.21411,0.28101,-0.072531,-0.2217,0.068306,-0.1115,0.10715,0.35833,-0.26621,-0.076415,-0.000618,-0.037367,0.072644,0.001939,-0.035465,-0.097861,-0.32916,0.001473,0.097997,-0.3385,0.014447,-0.10985,-0.64243,0.042046,0.097101,-0.64621,0.045726
4,-0.002817,0.76037,-0.01288,-0.18354,0.49584,-0.020349,-0.23078,0.25045,-0.034702,0.16687,0.50459,-0.01531,0.21366,0.28017,-0.070607,-0.22166,0.068275,-0.1114,0.11026,0.35769,-0.26804,-0.076406,-0.000612,-0.037353,0.072622,0.001973,-0.035352,-0.097861,-0.32912,0.001464,0.098014,-0.33849,0.014462,-0.10977,-0.6421,0.041931,0.097128,-0.64627,0.045763
5,-0.00281,0.76039,-0.012878,-0.1836,0.49591,-0.020337,-0.23079,0.25044,-0.034692,0.16692,0.50454,-0.015341,0.2138,0.2817,-0.073996,-0.22165,0.068249,-0.11132,0.11057,0.35835,-0.26719,-0.076447,-0.000676,-0.037254,0.0726,0.00196,-0.035308,-0.09782,-0.3291,0.001453,0.098019,-0.33812,0.01453,-0.10967,-0.6419,0.041976,0.097054,-0.64631,0.045722
6,-0.002825,0.7603,-0.012994,-0.18377,0.49601,-0.020136,-0.23084,0.25045,-0.03472,0.16697,0.50457,-0.015347,0.21362,0.28106,-0.074483,-0.22167,0.068123,-0.11116,0.11106,0.35541,-0.27264,-0.076438,-0.000735,-0.037177,0.072631,0.001865,-0.035364,-0.097725,-0.32882,0.001524,0.098069,-0.33816,0.014557,-0.1098,-0.64177,0.042102,0.097017,-0.64658,0.045859
7,-0.00289,0.76017,-0.013337,-0.18363,0.49578,-0.02043,-0.23078,0.25041,-0.034792,0.16686,0.50463,-0.015419,0.21367,0.28138,-0.074976,-0.22168,0.06814,-0.11124,0.11004,0.3591,-0.26656,-0.076456,-0.000754,-0.037245,0.072615,0.001854,-0.035446,-0.098137,-0.32856,0.001281,0.09804,-0.33814,0.014405,-0.10983,-0.64216,0.042032,0.097086,-0.64626,0.045722
8,-0.002898,0.76013,-0.01349,-0.18366,0.49579,-0.020446,-0.23079,0.25039,-0.034838,0.16686,0.50464,-0.015464,0.21359,0.28132,-0.075436,-0.22168,0.068104,-0.11121,0.10978,0.35944,-0.26625,-0.076465,-0.000764,-0.037232,0.072609,0.001839,-0.035467,-0.098122,-0.32856,0.001262,0.098045,-0.33805,0.014368,-0.10984,-0.64221,0.042012,0.097073,-0.64619,0.045728
9,-0.002908,0.76009,-0.013663,-0.1837,0.49579,-0.020503,-0.2308,0.25036,-0.034887,0.16687,0.50465,-0.015489,0.21351,0.28129,-0.075875,-0.22169,0.068067,-0.11118,0.10957,0.36007,-0.26572,-0.076474,-0.000771,-0.037226,0.072601,0.001828,-0.035494,-0.098164,-0.32849,0.001211,0.098051,-0.33795,0.014317,-0.10986,-0.6422,0.042012,0.097059,-0.64611,0.045721
10,-0.002923,0.76005,-0.01386,-0.18373,0.49579,-0.020565,-0.23083,0.25026,-0.034974,0.16688,0.50467,-0.015526,0.21343,0.28131,-0.076152,-0.2217,0.068002,-0.11115,0.10925,0.36042,-0.26536,-0.076482,-0.000788,-0.037226,0.072591,0.00181,-0.035543,-0.098201,-0.32842,0.001151,0.098058,-0.33785,0.014243,-0.10988,-0.64219,0.042012,0.097038,-0.64604,0.045723
11,-0.00294,0.76002,-0.014066,-0.18375,0.49578,-0.02063,-0.23086,0.25017,-0.035077,0.16689,0.50469,-0.015566,0.21337,0.28133,-0.076364,-0.22171,0.067941,-0.11114,0.10926,0.36077,-0.26513,-0.076482,-0.000798,-0.037226,0.072583,0.001799,-0.035591,-0.098246,-0.32835,0.001093,0.098069,-0.33774,0.014175,-0.10988,-0.64216,0.042022,0.097034,-0.64597,0.045723
12,-0.002957,0.75999,-0.014261,-0.18377,0.49576,-0.0207,-0.2309,0.25007,-0.035191,0.16691,0.50474,-0.015599,0.2133,0.28133,-0.076612,-0.22173,0.067872,-0.11113,0.10936,0.36152,-0.26442,-0.076482,-0.000809,-0.037226,0.072582,0.001788,-0.035652,-0.098277,-0.32832,0.001046,0.098077,-0.33763,0.014103,-0.10987,-0.64211,0.042025,0.097034,-0.64589,0.045728
13,-0.002968,0.75997,-0.014432,-0.18379,0.49573,-0.020788,-0.23093,0.24998,-0.035303,0.16692,0.50479,-0.015635,0.21328,0.28137,-0.076685,-0.22175,0.067811,-0.11113,0.10941,0.36248,-0.26365,-0.076483,-0.000815,-0.037231,0.07258,0.001778,-0.035711,-0.098302,-0.32828,0.001009,0.098085,-0.33754,0.014047,-0.10987,-0.64207,0.042026,0.097044,-0.64583,0.045741
