FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.006079,0.76276,-0.007371,-0.16984,0.4938,-0.027862,-0.22654,0.25324,-0.039124,0.16123,0.48162,-0.022961,0.21449,0.24513,-0.051576,-0.21964,0.059767,-0.11254,0.13234,0.29767,-0.26662,-0.073017,-0.000532,-0.036244,0.073845,0.00126,-0.036637,-0.0949,-0.33948,-0.007268,0.10151,-0.33428,0.001674,-0.10145,-0.65905,0.037709,0.104,-0.66225,0.040504
1,-0.005883,0.76235,-0.007732,-0.16995,0.4936,-0.027737,-0.2264,0.25344,-0.038748,0.16108,0.48154,-0.022806,0.21465,0.24538,-0.051198,-0.21953,0.059358,-0.11257,0.13251,0.29793,-0.26737,-0.073066,-0.00057,-0.036179,0.073781,0.001211,-0.03668,-0.094982,-0.3396,-0.007204,0.10144,-0.33416,0.001797,-0.10132,-0.65989,0.037252,0.1039,-0.66217,0.04038
2,-0.005603,0.76185,-0.008218,-0.17011,0.49335,-0.027614,-0.2263,0.25338,-0.038667,0.16107,0.48149,-0.022799,0.20896,0.24553,-0.061087,-0.21949,0.059376,-0.11249,0.13241,0.29811,-0.26907,-0.073113,-0.000671,-0.036198,0.07374,0.001038,-0.036731,-0.095308,-0.33753,-0.008097,0.10147,-0.33417,0.001795,-0.10116,-0.65771,0.037637,0.1037,-0.66214,0.040233
3,-0.005539,0.76171,-0.008248,-0.1706,0.49323,-0.027239,-0.22615,0.2532,-0.038567,0.16099,0.48147,-0.022791,0.20848,0.24582,-0.061178,-0.21947,0.059342,-0.11241,0.13255,0.29824,-0.26968,-0.073145,-0.00072,-0.036212,0.073658,0.00094,-0.036776,-0.095264,-0.33785,-0.008089,0.10146,-0.33417,0.001793,-0.10121,-0.65805,0.037538,0.10382,-0.663,0.039655
4,-0.005397,0.76126,-0.008403,-0.17059,0.49249,-0.027358,-0.22582,0.25315,-0.038237,0.16101,0.4814,-0.022781,0.20825,0.24617,-0.061053,-0.21949,0.059373,-0.11235,0.1326,0.29832,-0.26986,-0.073249,-0.00105,-0.036086,0.073599,0.000605,-0.036837,-0.094716,-0.33899,-0.007765,0.10145,-0.33415,0.001867,-0.10145,-0.65873,0.037875,0.10382,-0.66308,0.039425
5,-0.005209,0.76078,-0.008781,-0.17064,0.49223,-0.027273,-0.22568,0.25304,-0.038014,0.16097,0.48132,-0.022666,0.20726,0.247,-0.062888,-0.21954,0.059312,-0.11209,0.13255,0.29839,-0.27032,-0.073322,-0.001131,-0.036124,0.073425,0.000393,-0.036771,-0.094715,-0.33899,-0.007766,0.10142,-0.33465,0.002023,-0.10133,-0.65832,0.037785,0.10388,-0.6632,0.039367
6,-0.004883,0.76016,-0.0093,-0.17095,0.49219,-0.026999,-0.22565,0.25298,-0.037853,0.1609,0.48116,-0.022666,0.20727,0.24704,-0.06285,-0.21963,0.059521,-0.1118,0.1326,0.29851,-0.27069,-0.073528,-0.001228,-0.036031,0.073193,0.000194,-0.03684,-0.094528,-0.33943,-0.007594,0.10106,-0.33371,0.002003,-0.10126,-0.65865,0.03784,0.10357,-0.66295,0.039451
7,-0.004057,0.75928,-0.010665,-0.17129,0.4923,-0.026516,-0.22546,0.25238,-0.037535,0.16095,0.48108,-0.022515,0.20755,0.24742,-0.061874,-0.21953,0.05883,-0.11142,0.13256,0.29825,-0.26949,-0.073513,-0.001253,-0.036061,0.073168,0.000157,-0.036907,-0.094511,-0.33983,-0.007292,0.10112,-0.33462,0.002321,-0.10125,-0.65847,0.037743,0.10389,-0.6633,0.039608
8,-0.003609,0.75872,-0.011344,-0.17146,0.49212,-0.026304,-0.22531,0.25216,-0.037307,0.16095,0.48101,-0.02246,0.20737,0.24776,-0.062186,-0.21953,0.058519,-0.11111,0.13289,0.29817,-0.2693,-0.07358,-0.001345,-0.036046,0.073074,1.7e-05,-0.036938,-0.094455,-0.33999,-0.007209,0.10107,-0.33474,0.002425,-0.10125,-0.65839,0.037762,0.10387,-0.66344,0.039607
9,-0.003116,0.75815,-0.012085,-0.17161,0.49203,-0.026104,-0.2252,0.25196,-0.037111,0.16094,0.48094,-0.022405,0.20721,0.24807,-0.062504,-0.21954,0.058235,-0.1108,0.13474,0.29827,-0.26789,-0.073637,-0.001402,-0.036036,0.072985,-8.7e-05,-0.036965,-0.094426,-0.34011,-0.007134,0.10102,-0.33483,0.002512,-0.10124,-0.65833,0.037818,0.10389,-0.66358,0.039608
10,-0.002581,0.75756,-0.012901,-0.17177,0.49197,-0.025903,-0.2251,0.25176,-0.036932,0.16095,0.48086,-0.022358,0.20707,0.24832,-0.062931,-0.21954,0.057903,-0.11052,0.13664,0.29843,-0.26621,-0.073685,-0.001452,-0.036028,0.072911,-0.000174,-0.036973,-0.094405,-0.34028,-0.006994,0.10097,-0.33491,0.002586,-0.10124,-0.65833,0.037875,0.10394,-0.6637,0.03961
11,-0.002027,0.75699,-0.013741,-0.17187,0.49191,-0.025737,-0.22498,0.25159,-0.036767,0.161,0.48077,-0.022306,0.20693,0.24852,-0.06343,-0.21954,0.05757,-0.11027,0.13707,0.29868,-0.26628,-0.073713,-0.001502,-0.036024,0.072862,-0.000255,-0.036977,-0.094411,-0.34039,-0.00687,0.10097,-0.335,0.002664,-0.10124,-0.65832,0.037936,0.10397,-0.66382,0.039621
