FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.001583,0.76428,0.013157,-0.17139,0.4843,-0.025218,-0.2143,0.23006,-0.050436,0.15846,0.47917,-0.024932,0.2254,0.24955,-0.070361,-0.20364,0.040132,-0.12654,0.1022,0.35626,-0.2805,-0.072056,-0.001031,-0.036729,0.071894,0.001921,-0.03661,-0.10348,-0.32494,-0.003088,0.097908,-0.33168,0.008662,-0.11287,-0.64091,0.037539,0.095962,-0.64374,0.049779
1,-0.001576,0.7643,0.01317,-0.17139,0.48425,-0.025236,-0.21421,0.22996,-0.050539,0.15848,0.47917,-0.024943,0.22575,0.24889,-0.068734,-0.20371,0.040332,-0.12646,0.10301,0.3555,-0.2792,-0.072079,-0.001061,-0.036854,0.0719,0.0019,-0.036652,-0.10347,-0.32494,-0.003101,0.097865,-0.33165,0.008585,-0.11274,-0.64075,0.037508,0.095911,-0.64379,0.049697
2,-0.001569,0.7643,0.013179,-0.17142,0.48431,-0.025253,-0.21421,0.23053,-0.050262,0.1585,0.47914,-0.025001,0.22578,0.24905,-0.06879,-0.20359,0.040075,-0.12653,0.10295,0.35554,-0.27926,-0.072079,-0.001035,-0.036866,0.071884,0.001915,-0.036645,-0.10344,-0.32488,-0.003127,0.097916,-0.33153,0.008496,-0.11276,-0.64073,0.037493,0.095856,-0.64378,0.049813
3,-0.001547,0.76427,0.013166,-0.17143,0.4843,-0.025262,-0.21417,0.23044,-0.050262,0.15851,0.47912,-0.025055,0.22578,0.24912,-0.068854,-0.20353,0.039766,-0.12661,0.10296,0.35651,-0.27885,-0.072086,-0.001039,-0.036899,0.071891,0.001937,-0.036747,-0.1034,-0.32486,-0.003082,0.098001,-0.33151,0.008514,-0.11276,-0.64069,0.037476,0.095794,-0.64352,0.049694
4,-0.001581,0.76425,0.013116,-0.17143,0.4843,-0.025268,-0.21415,0.23038,-0.050263,0.15851,0.47911,-0.02506,0.22558,0.24874,-0.06709,-0.20386,0.041099,-0.12636,0.10366,0.35585,-0.27778,-0.072078,-0.00103,-0.036906,0.071901,0.001947,-0.036776,-0.10338,-0.32472,-0.003116,0.098018,-0.33156,0.008522,-0.11276,-0.64066,0.03752,0.095862,-0.64358,0.049709
5,-0.0016,0.76424,0.01317,-0.17148,0.48429,-0.025215,-0.21413,0.23042,-0.05026,0.15852,0.4791,-0.02507,0.22559,0.24875,-0.06717,-0.20386,0.041075,-0.12634,0.10363,0.35584,-0.27785,-0.072079,-0.001022,-0.036909,0.071902,0.001962,-0.036762,-0.10354,-0.32459,-0.003162,0.098045,-0.33151,0.008535,-0.11274,-0.64069,0.037561,0.095804,-0.64352,0.049837
6,-0.00158,0.76422,0.013299,-0.17148,0.48425,-0.025233,-0.21412,0.23057,-0.050126,0.15853,0.47909,-0.025077,0.22558,0.24886,-0.067073,-0.20388,0.041209,-0.12628,0.10228,0.35495,-0.27748,-0.072004,-0.000785,-0.036927,0.071923,0.002237,-0.03683,-0.10354,-0.32462,-0.003124,0.098154,-0.3316,0.00855,-0.11271,-0.64066,0.037611,0.095849,-0.64348,0.049848
7,-0.001595,0.76423,0.013276,-0.17154,0.48428,-0.02506,-0.21409,0.23038,-0.050116,0.15853,0.47906,-0.025143,0.22561,0.24918,-0.068612,-0.20386,0.04104,-0.12622,0.10227,0.35614,-0.27853,-0.072072,-0.001062,-0.036812,0.071942,0.001916,-0.036865,-0.10362,-0.32476,-0.003087,0.098109,-0.33145,0.008283,-0.11262,-0.64046,0.037664,0.095611,-0.64385,0.049781
8,-0.0016,0.76422,0.013304,-0.17157,0.48428,-0.025022,-0.21405,0.23038,-0.050048,0.15854,0.47903,-0.025189,0.22565,0.24914,-0.068542,-0.20386,0.041066,-0.12615,0.10222,0.35621,-0.27841,-0.072075,-0.001074,-0.0368,0.071955,0.001906,-0.036886,-0.10363,-0.32475,-0.003075,0.098132,-0.33135,0.008205,-0.11259,-0.6404,0.037702,0.095535,-0.64389,0.04983
9,-0.001605,0.76422,0.013344,-0.1716,0.48427,-0.024978,-0.21401,0.23038,-0.049976,0.15854,0.47901,-0.025234,0.22565,0.24919,-0.068523,-0.20386,0.041078,-0.12609,0.10211,0.35634,-0.27827,-0.072078,-0.001081,-0.036777,0.071963,0.001899,-0.036898,-0.10363,-0.32475,-0.003059,0.098155,-0.33122,0.008129,-0.11256,-0.64034,0.037745,0.095455,-0.64393,0.049888
10,-0.001611,0.76422,0.013383,-0.17163,0.48425,-0.024915,-0.21395,0.23035,-0.049869,0.15855,0.47898,-0.025278,0.22566,0.24923,-0.068492,-0.20386,0.041078,-0.12601,0.102,0.35646,-0.27812,-0.072081,-0.001088,-0.036749,0.07197,0.001889,-0.036908,-0.10363,-0.32475,-0.00304,0.098182,-0.3311,0.00805,-0.11253,-0.64028,0.037784,0.095381,-0.64397,0.049932
11,-0.001617,0.76422,0.01342,-0.17166,0.48424,-0.024835,-0.21387,0.23031,-0.049752,0.15856,0.47895,-0.025325,0.22566,0.24928,-0.06845,-0.20386,0.041078,-0.12593,0.10191,0.35652,-0.27797,-0.072085,-0.001111,-0.036715,0.071978,0.001876,-0.036911,-0.10363,-0.32476,-0.003022,0.098215,-0.33096,0.007949,-0.11251,-0.64022,0.037821,0.09531,-0.64404,0.049988
12,-0.001623,0.76422,0.01346,-0.17169,0.48421,-0.024782,-0.2138,0.23027,-0.049617,0.15856,0.47893,-0.025362,0.22571,0.24936,-0.068595,-0.20384,0.041019,-0.12584,0.10186,0.35668,-0.27789,-0.072089,-0.001137,-0.036678,0.071987,0.001861,-0.03691,-0.10363,-0.32481,-0.002974,0.098247,-0.33081,0.00785,-0.1125,-0.64019,0.03785,0.095245,-0.64408,0.050039
13,-0.001623,0.76423,0.013509,-0.17171,0.48419,-0.024728,-0.21372,0.23022,-0.049456,0.15857,0.47891,-0.025401,0.22575,0.24944,-0.068684,-0.2038,0.040959,-0.12573,0.10183,0.3569,-0.2778,-0.072094,-0.001164,-0.036639,0.07199,0.001843,-0.03691,-0.10362,-0.3248,-0.002925,0.098284,-0.33065,0.00779,-0.11249,-0.64016,0.037878,0.09521,-0.6441,0.050084
14,-0.001625,0.76423,0.01356,-0.17173,0.4842,-0.024676,-0.21365,0.23016,-0.04928,0.15857,0.47889,-0.025436,0.22579,0.24949,-0.068683,-0.20377,0.040871,-0.12562,0.10182,0.3571,-0.27774,-0.072107,-0.001197,-0.036579,0.071992,0.00181,-0.03691,-0.10362,-0.32479,-0.00288,0.09833,-0.33049,0.007749,-0.11249,-0.64016,0.037878,0.095207,-0.6441,0.050134
