FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z
108,1.0086485,0.7135555,0.015141,0.8442375,0.5191755,-0.0006969999999999,0.7289574999999999,0.7128555,-0.069932,1.1578475,0.5311455,-0.0056589999999999,1.2606374999999999,0.7293755,-0.084102,0.7041775,0.9208455,-0.104321,1.3047175,0.9595955,-0.119831,0.9226395000000001,0.0006475,-0.005263,1.0773605,-0.0006475,0.005263,0.8958975000000001,-0.3487645,-0.036216,1.1026935,-0.3603845,-0.055506,0.9058145,-0.7152445,0.014802,1.1046974999999999,-0.7263845,0.014985
109,1.0097269999999998,0.7116410000000001,0.012008,0.845942,0.518181,-0.00365,0.7304920000000001,0.713021,-0.074576,1.158222,0.5289710000000001,-0.007804,1.260832,0.727761,-0.08753,0.7073320000000001,0.920781,-0.109356,1.304732,0.957731,-0.124876,0.922153,0.0006119999999999,-0.005014,1.077847,-0.000612,0.005014,0.894292,-0.344729,-0.047273,1.104502,-0.355449,-0.065616,0.906878,-0.709469,0.008346,1.105792,-0.720499,0.0080509999999999
110,1.010762,0.7094195000000001,0.0092909999999999,0.847444,0.5173795,-0.006323,0.731894,0.7124195,-0.078599,1.158644,0.5275695,-0.009861,1.260954,0.7262295000000001,-0.090658,0.710484,0.9190295,-0.11416,1.304774,0.9562995,-0.12946,0.921704,0.0006405,-0.00481,1.078296,-0.0006404999999999,0.00481,0.8925540000000001,-0.3406205,-0.057924,1.106184,-0.3503005,-0.075374,0.9079000000000002,-0.7031805,0.00219,1.106864,-0.7138605,0.00152
111,1.01188,0.7072385,0.0067489999999999,0.8491569999999999,0.5156584999999999,-0.008762,0.733427,0.7128585,-0.082615,1.1591969999999998,0.5252285,-0.011688,1.261287,0.7249985,-0.0938539999999999,0.713787,0.9167985,-0.1189689999999999,1.3049469999999999,0.9566685,-0.133919,0.9212180000000001,0.0007404999999999,-0.004693,1.078782,-0.0007405,0.0046929999999999,0.890997,-0.3347914999999999,-0.068398,1.1080269999999999,-0.3439915,-0.0853289999999999,0.9090590000000001,-0.6951715,-0.003988,1.108047,-0.7052615000000001,-0.004817
112,1.012986,0.7054295,0.00439,0.8505860000000001,0.5137995,-0.0111689999999999,0.734856,0.7125695,-0.086205,1.159756,0.5237495,-0.013339,1.261636,0.7244794999999999,-0.096813,0.716656,0.9164395,-0.123332,1.305236,0.9582695,-0.138012,0.9207730000000001,0.0007924999999999,-0.0044969999999999,1.079227,-0.0007924999999999,0.004497,0.8893759999999999,-0.3286505,-0.078615,1.109766,-0.3378205,-0.095316,0.9100890000000001,-0.6863805,-0.009883,1.109176,-0.6957805,-0.011163
113,1.0141015,0.704285,0.0021504999999999,0.8521955,0.513225,-0.0136145,0.7363155,0.712085,-0.0895435,1.1602255,0.521105,-0.0147795,1.2620255,0.723305,-0.0998325,0.7195955,0.915085,-0.1278615,1.3051555000000001,0.955905,-0.1420715,0.9202685,0.0009729999999999,-0.0043225,1.0797315,-0.0009729999999999,0.0043225,0.8880855,-0.321685,-0.0883545,1.1114555,-0.330675,-0.1049365,0.9111915,-0.6762050000000001,-0.0156775,1.1102755,-0.684685,-0.0177355
114,1.015172,0.7025565,-2.1499999999997216e-05,0.853611,0.5113465,-0.0157625,0.7376210000000001,0.7112765,-0.0925235,1.160671,0.5193265,-0.0160364999999999,1.262411,0.7224465,-0.1028314999999999,0.722171,0.9130165,-0.1326205,1.305021,0.9538865,-0.1458205,0.919834,0.0011774999999999,-0.0041424999999999,1.080166,-0.0011774999999999,0.0041425,0.886921,-0.3150035,-0.0977784999999999,1.1132209999999998,-0.3246734999999999,-0.1143134999999999,0.912283,-0.6655535,-0.0213044999999999,1.1112009999999999,-0.6730134999999999,-0.0237454999999999
115,1.0161535,0.700829,-0.002032,0.8547245,0.511009,-0.017808,0.7388345000000001,0.710969,-0.095656,1.1612144999999998,0.517189,-0.018066,1.2633045,0.724329,-0.106516,0.7248445,0.911429,-0.136763,1.3050145,0.952159,-0.149393,0.9194805,0.0016649999999999,-0.003961,1.0805195,-0.0016649999999999,0.0039609999999999,0.8858145,-0.307991,-0.106891,1.1149944999999999,-0.318581,-0.123311,0.9132865,-0.654331,-0.026601,1.1119845,-0.660731,-0.02942
116,1.0168705,0.6994100000000001,-0.0041314999999999,0.8555375000000001,0.50966,-0.0201195,0.7397875,0.7102900000000001,-0.0988275,1.1614675,0.51513,-0.0202124999999999,1.2639575,0.7256900000000001,-0.1099695,0.7272175000000001,0.91076,-0.1408705,1.3048075,0.95395,-0.1535105,0.9192435,0.0021149999999999,-0.0038595,1.0807565,-0.0021149999999999,0.0038595,0.8846275000000001,-0.30035,-0.1155055,1.1165775,-0.31183,-0.1318265,0.9140055,-0.64227,-0.0320125,1.1124975,-0.6476299999999999,-0.0349854999999999
117,1.0175745,0.697344,-0.0065119999999999,0.8563725,0.508724,-0.0226419999999999,0.7407925,0.709704,-0.10235,1.1619225,0.512914,-0.0226279999999999,1.2646225,0.726584,-0.1134999999999999,0.7295324999999999,0.910024,-0.144903,1.3045225,0.954644,-0.1578629999999999,0.9189765,0.002471,-0.0039999999999999,1.0810235,-0.002471,0.004,0.8837125,-0.2924759999999999,-0.1237829999999999,1.1181524999999999,-0.305056,-0.140146,0.9148445000000001,-0.629606,-0.037263,1.1129625,-0.6341760000000001,-0.0403669999999999
