FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
106,-0.015637999999999996,0.7105945,0.030996499999999996,-0.16910799999999998,0.5289045,-0.006210500000000001,-0.26932799999999996,0.7275745,-0.08425049999999999,0.15382200000000001,0.5203645,0.013385499999999998,0.257732,0.7100345,-0.0530545,-0.323688,0.9635645,-0.1118685,0.29633200000000004,0.8976645,-0.0840355,-0.075407,-0.0019165000000000015,-0.0002605000000000003,0.075407,0.0019165000000000015,0.00026049999999999945,-0.103768,-0.3823455,-0.035970499999999996,0.113842,-0.37050550000000004,-0.0137325,-0.111528,-0.7299755,0.031586499999999997,0.110832,-0.7121955,0.0399035
107,-0.015559999999999997,0.7087595,0.0253355,-0.16867,0.5271895,-0.0110545,-0.26852000000000004,0.7258095,-0.09021649999999999,0.1528,0.5185095,0.0073245,0.25689999999999996,0.7090395,-0.0595295,-0.32333,0.9610895,-0.1180885,0.29497999999999996,0.8967595,-0.0913885,-0.075807,-0.001864499999999998,-0.0002115,0.075807,0.001864499999999998,0.00021150000000000005,-0.10531,-0.3772405,-0.0477725,0.11636,-0.3656305,-0.0248945,-0.11191,-0.7243805,0.024040500000000003,0.11101,-0.7066405,0.0324955
108,-0.015382999999999997,0.7072635,0.0196895,-0.16797199999999998,0.5258935,-0.0158535,-0.267602,0.7247735000000001,-0.0960845,0.15160800000000002,0.5163635,0.0014504999999999995,0.256218,0.7087535,-0.0662225,-0.32275200000000004,0.9604735,-0.1241545,0.293838,0.8965335,-0.09849050000000001,-0.076241,-0.0018144999999999967,-0.0001835000000000005,0.076241,0.0018145000000000036,0.00018349999999999964,-0.106992,-0.37036650000000004,-0.0596285,0.118918,-0.3590065,-0.0363265,-0.112202,-0.7167065,0.0159665,0.111228,-0.7000265,0.0242365
109,-0.01524,0.7054414999999999,0.013952999999999998,-0.16725399999999999,0.5241215,-0.020692000000000002,-0.266724,0.7238815,-0.10194800000000001,0.15027600000000002,0.5138315,-0.004445,0.25572599999999995,0.7084515,-0.072699,-0.32202400000000003,0.9607114999999999,-0.130221,0.292676,0.8963114999999999,-0.105575,-0.07653199999999999,-0.0018245000000000032,-7.099999999999988e-05,0.07653199999999999,0.0018244999999999997,7.099999999999988e-05,-0.108874,-0.36265850000000005,-0.07147,0.121366,-0.3517485,-0.047939999999999997,-0.112544,-0.7078685,0.007611999999999999,0.11132600000000001,-0.6923385,0.015527999999999998
110,-0.015097500000000007,0.7036399999999999,0.008205500000000001,-0.1664385,0.5216,-0.0254415,-0.26595850000000004,0.72388,-0.1078925,0.1488615,0.51176,-0.010229499999999999,0.25551149999999995,0.70806,-0.0792105,-0.3213185,0.96233,-0.1363015,0.2915715,0.8974599999999999,-0.1126385,-0.0768965,-0.0017990000000000003,-0.00015249999999999986,0.0768965,0.0017989999999999985,0.00015249999999999986,-0.11087850000000002,-0.35431,-0.0834695,0.1238415,-0.34343,-0.0600965,-0.11281850000000002,-0.69745,-0.0010515000000000004,0.1113015,-0.68299,0.006728499999999998
111,-0.0148195,0.7028165000000001,0.002849000000000001,-0.16558050000000002,0.5190765,-0.029613,-0.2652605,0.7241165,-0.113339,0.1475395,0.5082265,-0.015745000000000002,0.2553195,0.7089665,-0.08499899999999999,-0.3200305,0.9630865000000001,-0.142383,0.2905695,0.8980065,-0.11941099999999999,-0.07726050000000001,-0.0017905,-0.00033299999999999996,0.07726050000000001,0.0017905,0.00033299999999999996,-0.1126605,-0.3449835,-0.094669,0.1262095,-0.33456349999999996,-0.07166,-0.11293049999999999,-0.6850235,-0.008981000000000001,0.1111995,-0.6721435,-0.001576000000000001
112,-0.014587,0.7007380000000001,-0.0016910000000000015,-0.164826,0.5174380000000001,-0.033332,-0.264496,0.723488,-0.118607,0.146554,0.507428,-0.020876000000000002,0.255094,0.7086680000000001,-0.090352,-0.318506,0.962698,-0.148075,0.289784,0.897018,-0.125751,-0.07769300000000001,-0.0018530000000000005,-0.00033200000000000243,0.07769300000000001,0.0018530000000000005,0.00033199999999999896,-0.11410600000000001,-0.336782,-0.105616,0.128404,-0.326212,-0.08288000000000001,-0.11307600000000001,-0.672372,-0.016440000000000003,0.11094399999999999,-0.661202,-0.009398000000000004
113,-0.0143315,0.698417,-0.005808499999999998,-0.1641625,0.516077,-0.03684849999999999,-0.2638625,0.722597,-0.1236105,0.1456675,0.507317,-0.025687499999999995,0.2548475,0.707927,-0.09557249999999999,-0.3170525,0.962047,-0.15355449999999998,0.2887875,0.895047,-0.1320865,-0.0781295,-0.001967,-0.0004004999999999981,0.0781295,0.001967,0.000400500000000005,-0.1151825,-0.329013,-0.1163635,0.1304075,-0.318313,-0.0941545,-0.1132325,-0.6592830000000001,-0.023776499999999996,0.1107575,-0.649803,-0.016988499999999997
114,-0.014260500000000002,0.6966405,-0.009551500000000001,-0.1635925,0.5124005,-0.0400335,-0.2635425,0.7226805000000001,-0.1282715,0.1449975,0.5048705,-0.030010500000000002,0.2547275,0.7074205,-0.1005605,-0.3161225,0.9599305,-0.1593235,0.2875875,0.8936705,-0.1382835,-0.0785855,-0.0020335000000000006,-0.0005215000000000011,0.0785855,0.0020335000000000006,0.0005215000000000011,-0.1160825,-0.3201795,-0.1266445,0.1319275,-0.3097195,-0.1048035,-0.1135525,-0.6452494999999999,-0.0309805,0.1104975,-0.6374495,-0.0243335
115,-0.014292999999999993,0.694498,-0.013151999999999997,-0.16311399999999998,0.509758,-0.04325299999999999,-0.263364,0.721588,-0.132685,0.144106,0.501968,-0.033603999999999995,0.254446,0.706898,-0.105766,-0.315394,0.9626279999999999,-0.165187,0.286466,0.896868,-0.144147,-0.078957,-0.0021860000000000004,-0.0006849999999999981,0.078957,0.0021860000000000004,0.000685000000000005,-0.117114,-0.30765200000000004,-0.13661299999999998,0.13286599999999998,-0.29788200000000004,-0.115164,-0.11394399999999999,-0.630542,-0.037919999999999995,0.10999600000000001,-0.624322,-0.031483
