FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z
46,-0.0038664999999999984,0.71401,0.0316325,-0.14240049999999999,0.49948,0.0427545,-0.2248405,0.74949,0.0271575,0.1449195,0.48050999999999994,0.0356025,0.2291895,0.7306400000000001,0.0184825,-0.2625005,0.98018,0.0168135,0.27773950000000003,0.9893800000000001,-0.003306499999999997,-0.0723355,-0.00020000000000000573,0.003423500000000003,0.0723355,0.0001999999999999988,-0.003423500000000003,-0.1236805,-0.36479,-0.015269499999999998,0.1237395,-0.37116,0.0029344999999999996,-0.1340605,-0.73332,0.0075485,0.1463295,-0.71897,0.0292275
47,-0.0038710000000000016,0.7140115,0.030806000000000004,-0.1426,0.4994815,0.04222,-0.22547999999999999,0.7494515,0.024603000000000003,0.14475000000000002,0.4805115,0.035152,0.23015,0.7305915000000001,0.016597000000000004,-0.2625,0.9791814999999999,0.012089000000000003,0.28039000000000003,0.9888815,-0.0078109999999999985,-0.072434,-0.00019850000000000423,0.0034240000000000034,0.072434,0.0001984999999999973,-0.0034239999999999965,-0.12345,-0.3649985,-0.017110999999999994,0.12456999999999999,-0.3737085,-0.0002849999999999936,-0.1343,-0.7333185,0.006822000000000002,0.14611000000000002,-0.7202585,0.028130000000000002
48,-0.003911500000000002,0.7140115,0.029789499999999997,-0.14281850000000001,0.4994815,0.04164349999999999,-0.2261585,0.7494415,0.021538499999999995,0.1445615,0.4805115,0.0346955,0.2310915,0.7305215,0.014415499999999994,-0.26259849999999996,0.9777815000000001,0.006741499999999994,0.2829515,0.9880815000000001,-0.013273500000000008,-0.0725225,-0.00019850000000000423,0.003418499999999998,0.0725225,0.0001984999999999973,-0.003418500000000005,-0.12332850000000001,-0.3656285,-0.0195815,0.1255415,-0.3763485,-0.003921500000000008,-0.1344385,-0.7333385,0.0059494999999999965,0.1458715,-0.7216585,0.026647499999999998
49,-0.0040530000000000045,0.7138715,0.028187999999999998,-0.143171,0.4994815,0.04112,-0.226401,0.7493515000000001,0.017872,0.144259,0.4805115,0.034321,0.232159,0.7300715,0.011473999999999998,-0.262641,0.9756815000000001,0.0004119999999999957,0.28469900000000004,0.9871814999999999,-0.018917000000000003,-0.072632,-0.00019850000000000423,0.0034439999999999957,0.072632,0.0001984999999999973,-0.0034440000000000026,-0.12358100000000001,-0.3663685,-0.023778,0.12664899999999998,-0.37910849999999996,-0.008870000000000003,-0.134681,-0.7334784999999999,0.004806999999999999,0.145729,-0.7233085,0.024888
50,-0.004136999999999999,0.7129230000000001,0.026140000000000004,-0.143548,0.499663,0.040451,-0.226658,0.7492530000000001,0.013666000000000001,0.143972,0.48055299999999995,0.033696000000000004,0.233242,0.729523,0.008081000000000001,-0.26277799999999996,0.973533,-0.006044000000000001,0.286612,0.9863330000000001,-0.025075,-0.07273,-0.00020699999999999885,0.0034390000000000046,0.07273,0.00020699999999999885,-0.0034389999999999976,-0.12375799999999999,-0.367827,-0.029450000000000004,0.127952,-0.381677,-0.015632,-0.134818,-0.733567,0.0034129999999999994,0.145692,-0.7248169999999999,0.022692000000000004
51,-0.003982500000000002,0.7113355,0.023567999999999995,-0.1437695,0.49964549999999996,0.03949,-0.2268195,0.7488755,0.008880999999999997,0.1437805,0.48069550000000005,0.032917999999999996,0.2343505,0.7289655,0.003976999999999994,-0.2627795,0.9718655,-0.013167000000000005,0.28838050000000004,0.9855655000000001,-0.03165000000000001,-0.07291249999999999,-0.00022749999999999854,0.0034299999999999956,0.07291249999999999,0.00022749999999999854,-0.0034300000000000025,-0.12380949999999999,-0.3695345,-0.03647600000000001,0.1293905,-0.38372449999999997,-0.023894000000000006,-0.13485950000000002,-0.7332744999999999,0.0014819999999999972,0.14578049999999998,-0.7258344999999999,0.019964999999999997
52,-0.0037914999999999976,0.709755,0.020304000000000003,-0.1428215,0.498325,0.037385,-0.22674149999999998,0.7472449999999999,0.003571999999999999,0.14362850000000002,0.48002500000000003,0.030742000000000002,0.23559850000000002,0.727965,-0.0005980000000000013,-0.2625715,0.9725349999999999,-0.021447999999999995,0.2902785,0.984235,-0.03917999999999999,-0.07321549999999999,-0.00033600000000000296,0.0033100000000000004,0.07321549999999999,0.000335999999999996,-0.0033100000000000004,-0.1238415,-0.37090500000000004,-0.046422000000000005,0.1312685,-0.384545,-0.035178,-0.1350615,-0.7307750000000001,-0.0010770000000000016,0.14587850000000002,-0.724225,0.016223
53,-0.0034265000000000007,0.707504,0.0170675,-0.1416385,0.4970340000000001,0.0353655,-0.2263385,0.7456240000000001,-0.0013854999999999978,0.14364149999999998,0.47950400000000004,0.028812499999999998,0.2371315,0.726794,-0.005340499999999998,-0.2619785,0.974154,-0.029367500000000005,0.2919715,0.9826540000000001,-0.048131499999999994,-0.0735155,-0.00031599999999999684,0.003199500000000001,0.0735155,0.0003160000000000038,-0.003199500000000001,-0.1238985,-0.371436,-0.0574905,0.1333415,-0.38442600000000005,-0.047035499999999994,-0.1351985,-0.726926,-0.003447499999999999,0.1462115,-0.7211059999999999,0.012469500000000001
54,-0.0031389999999999964,0.705226,0.014615,-0.140619,0.495826,0.033886,-0.22574899999999998,0.7441559999999999,-0.005664000000000002,0.143931,0.47931599999999996,0.027356,0.238401,0.726106,-0.009392000000000005,-0.261349,0.9740059999999999,-0.0369,0.292551,0.9791159999999999,-0.053511,-0.073736,-0.0002449999999999987,0.0030849999999999975,0.073736,0.00024500000000000216,-0.0030850000000000044,-0.12445899999999999,-0.370084,-0.070157,0.13540100000000002,-0.38163400000000003,-0.05942700000000001,-0.13544899999999999,-0.7200840000000001,-0.005476000000000002,0.146451,-0.713514,0.009378999999999998
55,-0.002812999999999998,0.7026384999999999,0.012195499999999998,-0.13949,0.49446850000000003,0.0325985,-0.22498,0.7424385,-0.010548500000000002,0.14431,0.4785085,0.0257655,0.23974,0.7249085,-0.013532500000000003,-0.26054,0.9762885,-0.0442005,0.2931,0.9705685,-0.0599515,-0.073974,-0.00023450000000000033,0.0027275000000000008,0.073974,0.00023450000000000033,-0.0027275000000000008,-0.12519999999999998,-0.3664615,-0.08384150000000001,0.13729000000000002,-0.3750215,-0.0725015,-0.1356,-0.7100915,-0.007442499999999998,0.14643,-0.7025715,0.005350500000000001
