FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
69,-0.0052790000000000024,0.7036775,0.0163495,-0.147956,0.4944175,0.0290175,-0.244086,0.7154475,0.0092225,0.145464,0.4772475,0.0270905,0.231784,0.7027775,0.0272195,-0.293276,0.9513175,-0.0033035,0.293114,0.9362075000000001,0.0186575,-0.062616,-0.0011355000000000046,0.004125500000000001,0.062616,0.0011354999999999976,-0.004125500000000001,-0.123276,-0.3803325,-0.037865499999999996,0.125754,-0.3785225,-0.0201245,-0.138156,-0.7436125,-0.0160595,0.143354,-0.7303824999999999,0.0048725
70,-0.005084999999999999,0.7037165,0.0134645,-0.147644,0.49430650000000004,0.0263985,-0.24404399999999998,0.7154864999999999,0.005474499999999999,0.146316,0.47615650000000004,0.025128499999999998,0.232236,0.7019565,0.0240585,-0.293174,0.9513565,-0.0085355,0.293856,0.9352364999999999,0.0145145,-0.062624,-0.0010965000000000003,0.0041245000000000006,0.062624,0.0010965000000000003,-0.0041245,-0.123184,-0.3801035,-0.0402125,0.12597599999999998,-0.3789835,-0.022558500000000002,-0.13800400000000002,-0.7426735000000001,-0.0186875,0.14357599999999998,-0.7300135000000001,0.0022425000000000006
71,-0.004887499999999998,0.703932,0.010427000000000002,-0.14731249999999999,0.494152,0.023629999999999998,-0.24389249999999998,0.715322,0.0014780000000000019,0.1471875,0.475122,0.023042,0.2326075,0.7011919999999999,0.020754,-0.2928025,0.9513019999999999,-0.013866,0.2946275,0.934372,0.010301000000000001,-0.0626245,-0.0009689999999999976,0.0041340000000000005,0.0626245,0.0009690000000000046,-0.004133999999999999,-0.1231125,-0.379608,-0.042802,0.1262075,-0.379378,-0.025360999999999998,-0.1378325,-0.7415980000000001,-0.021574999999999997,0.1438075,-0.7295980000000001,-0.0005419999999999991
72,-0.004735499999999998,0.704176,0.007117500000000002,-0.14700449999999998,0.49405599999999994,0.020610500000000004,-0.2437845,0.715146,-0.0027384999999999996,0.1480255,0.474066,0.0206275,0.23304550000000002,0.700386,0.0171765,-0.2925045,0.951116,-0.0190095,0.29533550000000003,0.933516,0.0058735,-0.0626715,-0.0008809999999999998,0.004120500000000001,0.0626715,0.0008809999999999998,-0.004120499999999999,-0.12314449999999999,-0.378354,-0.0458425,0.1264255,-0.37953400000000004,-0.0288255,-0.13773449999999998,-0.740334,-0.0246865,0.1440255,-0.729034,-0.0036314999999999984
73,-0.004642499999999999,0.7039985000000001,0.0037960000000000008,-0.1468085,0.49389849999999996,0.017681,-0.2437885,0.7149385,-0.007023999999999999,0.1484415,0.4735185,0.01812,0.2334815,0.6998485000000001,0.013697,-0.2922685,0.9508985000000001,-0.024898999999999998,0.2959715,0.9329985000000001,0.001549,-0.0627615,-0.0007974999999999996,0.004015000000000001,0.0627615,0.0007974999999999996,-0.0040149999999999995,-0.1233585,-0.37643150000000003,-0.049194,0.1268615,-0.3792515,-0.03308,-0.13762850000000001,-0.7389914999999999,-0.0279,0.1442015,-0.7284615,-0.006862999999999999
74,-0.004624999999999997,0.7035865,0.0005199999999999996,-0.146687,0.4933765,0.014775999999999997,-0.243867,0.7142565,-0.011341,0.148743,0.4729765,0.015608999999999998,0.233873,0.6992364999999999,0.010155999999999998,-0.29218700000000003,0.9502864999999999,-0.030433,0.296443,0.9324264999999999,-0.0027160000000000014,-0.062836,-0.0007744999999999974,0.0037750000000000006,0.062836,0.0007745000000000044,-0.0037750000000000006,-0.123707,-0.3749835,-0.052788,0.127223,-0.37910350000000004,-0.037483,-0.13764700000000002,-0.7377135,-0.031181,0.144363,-0.7277835,-0.010296000000000001
75,-0.0046380000000000015,0.702873,-0.0024579999999999984,-0.14663,0.49273300000000003,0.011914000000000001,-0.24405000000000002,0.713433,-0.015347999999999999,0.14897,0.472423,0.012771999999999999,0.23431,0.698633,0.006904,-0.29209999999999997,0.949513,-0.035600999999999994,0.29671000000000003,0.9319029999999999,-0.006482999999999999,-0.062916,-0.0006999999999999992,0.0035400000000000015,0.062916,0.0006999999999999992,-0.003539999999999998,-0.124,-0.374357,-0.056871,0.1276,-0.379037,-0.042328,-0.13767000000000001,-0.737087,-0.034767,0.14446,-0.727157,-0.013995999999999998
76,-0.004721500000000002,0.7016605,-0.005434500000000002,-0.1466325,0.4922605,0.0090475,-0.24450249999999998,0.7127305,-0.0194245,0.1488475,0.4723005,0.009757500000000002,0.23476750000000002,0.6984205,0.003647499999999998,-0.29226250000000004,0.9487805,-0.0405345,0.29686749999999995,0.9317305,-0.0101875,-0.06296750000000001,-0.0006385000000000002,0.003374499999999999,0.06296750000000001,0.0006385000000000002,-0.003374499999999999,-0.1244325,-0.3738895,-0.0611035,0.12791750000000002,-0.3792395,-0.0474165,-0.1377525,-0.7366195,-0.0384875,0.1445375,-0.7266895,-0.0177585
77,-0.004823999999999998,0.7002255,-0.008372499999999998,-0.146673,0.49190550000000005,0.0062205,-0.245033,0.7120755000000001,-0.0234225,0.148727,0.4722055,0.0067855,0.23527700000000001,0.6981955,0.0004264999999999998,-0.29262299999999997,0.9480955,-0.0454155,0.297087,0.9315454999999999,-0.0138395,-0.062996,-0.0005454999999999974,0.003207500000000002,0.062996,0.0005455000000000043,-0.0032074999999999985,-0.124973,-0.3733745,-0.06579650000000001,0.12839699999999998,-0.3793145,-0.053026500000000004,-0.137863,-0.7361044999999999,-0.042236499999999996,0.14458700000000002,-0.7261745,-0.0215325
78,-0.004985999999999996,0.6986205,-0.011422499999999999,-0.14673399999999998,0.4916404999999999,0.003409500000000003,-0.245134,0.7114305,-0.0275505,0.148546,0.4719805,0.003967500000000006,0.23572600000000002,0.6978004999999999,-0.0029704999999999974,-0.292644,0.9475405,-0.050347499999999996,0.29769599999999996,0.9311404999999999,-0.0177885,-0.063033,-0.0004484999999999975,0.0030335000000000015,0.063033,0.00044850000000000445,-0.003033499999999998,-0.125694,-0.37321950000000004,-0.0719155,0.129056,-0.3790395,-0.0590785,-0.13788399999999998,-0.7345795,-0.0462095,0.144846,-0.7249695,-0.0257545
