mae_cm
2.907451868057251
2.8640213012695312
2.8246407508850098
2.7776949405670166
2.711437463760376
2.5990712642669678
2.488527774810791
2.391467571258545
2.2991881370544434
2.263821601867676
2.2570254802703857
2.229933023452759
2.2168517112731934
2.1739439964294434
2.1167688369750977
2.0561881065368652
2.004315137863159
1.992482304573059
1.9858884811401367
1.997604489326477
2.003750801086426
1.9969462156295776
1.9591468572616577
1.8999172449111938
1.8340739011764526
1.7863845825195312
1.7524709701538086
1.7318049669265747
1.7222769260406494
1.7198665142059326
1.7227624654769897
1.7183501720428467
1.7119026184082031
1.7232369184494019
1.745405912399292
1.7775875329971313
1.7958669662475586
1.7890311479568481
1.7645759582519531
1.7067997455596924
1.6760029792785645
1.6993839740753174
1.725744366645813
1.8050602674484253
1.9139471054077148
2.1086268424987793
2.334968090057373
2.515373706817627
2.5932867527008057
2.6512861251831055
2.761878728866577
3.722432851791382
3.7150015830993652
3.6521363258361816
3.6317598819732666
3.6296308040618896
3.6346323490142822
3.642531156539917
3.6491241455078125
3.6454150676727295
3.636942148208618
3.6262545585632324
3.6138973236083984
3.599862575531006
3.5834901332855225
3.5650622844696045
3.5420515537261963
3.512583017349243
3.4749693870544434
3.426332473754883
3.3704121112823486
3.3105010986328125
3.249241590499878
3.187337636947632
3.123906373977661
3.055328607559204
2.985151529312134
2.915987491607666
2.842726230621338
2.770873785018921
2.7089030742645264
2.663299322128296
2.6331593990325928
2.6207590103149414
2.630058765411377
2.6639373302459717
2.7206780910491943
2.78700852394104
2.8637237548828125
2.937549352645874
3.013988733291626
3.1036434173583984
3.200603485107422
3.2982470989227295
3.3954010009765625
3.4923465251922607
3.599959373474121
3.715561866760254
3.8282546997070312
3.9435362815856934
4.058424949645996
4.166838645935059
4.272162914276123
4.416427135467529
4.639246940612793
4.881286144256592
5.112551689147949
5.32032585144043
5.433365345001221
5.4930739402771
5.496096134185791
5.481222629547119
5.459689140319824
5.429351806640625
5.393649101257324
5.348093032836914
5.323217868804932
5.315476417541504
5.294985771179199
5.321267604827881
5.357043743133545
5.360168933868408
5.325215816497803
5.288928985595703
5.266953468322754
5.238158702850342
5.221543788909912
5.214596271514893
5.204236030578613
5.1981201171875
5.197285175323486
5.2039289474487305
5.215641021728516
5.223753929138184
5.246077537536621
5.270527362823486
5.302648544311523
5.345453262329102
5.377861022949219
5.394211769104004
5.396378517150879
5.386006832122803
5.361570835113525
5.328074932098389
5.301182746887207
5.282063961029053
5.250550746917725
5.199423313140869
5.1329731941223145
5.049900531768799
4.954272747039795
4.851492881774902
4.744513511657715
4.633450984954834
4.531142234802246
4.4395060539245605
4.3620710372924805
4.293750762939453
4.237578392028809
4.1908040046691895
4.1535773277282715
4.128110408782959
4.116569519042969
4.1130852699279785
4.122434139251709
4.143484115600586
4.1807098388671875
4.249782085418701
4.351801872253418
4.477691650390625
4.647408485412598
4.82468318939209
4.995584964752197
5.166038990020752
5.324066162109375
5.473721027374268
5.633328914642334
5.836145877838135
6.083324432373047
6.375838756561279
6.675180435180664
6.9887375831604
7.346157550811768
7.727024078369141
8.100022315979004
8.469353675842285
8.866450309753418
9.31139850616455
9.76945972442627
10.21539306640625
10.642511367797852
11.041918754577637
11.432817459106445
11.802851676940918
12.138555526733398
12.432229042053223
12.68641471862793
12.891983032226562
13.05634880065918
13.17090129852295
13.226224899291992
13.261422157287598
13.302711486816406
13.323342323303223
13.311344146728516
13.263288497924805
13.186911582946777
13.09205436706543
12.97451400756836
12.829439163208008
12.675033569335938
12.518697738647461
12.324505805969238
12.016276359558105
11.642585754394531
11.217926025390625
10.844087600708008
10.49198055267334
10.169389724731445
9.848369598388672
9.525162696838379
9.217794418334961
8.922842979431152
8.650336265563965
8.412092208862305
8.200243949890137
8.02236557006836
7.880161285400391
7.78472375869751
7.752249240875244
7.832951545715332
8.060463905334473
8.405220031738281
8.823868751525879
9.123077392578125
9.322890281677246
2.2586567401885986
2.3122191429138184
2.3963463306427
2.5078368186950684
2.626429557800293
2.7484610080718994
2.8665943145751953
3.0048904418945312
3.1707143783569336
3.3875839710235596
3.655411720275879
3.966747999191284
4.288130283355713
4.591618061065674
4.8325724601745605
5.027108669281006
5.18304967880249
5.289344787597656
5.3519606590271
